TIME P_Ch3_mesh1 P_Ch3_mesh2 P_Ch3_mesh3 P_Ch3_mesh4 P_Ch3_mesh5 P_Ch3_mesh6 P_Ch3_mesh7 P_Ch3_mesh8 P_Ch3_mesh9 P_Ch3_mesh10 P_Ch3_mesh11 P_Ch3_mesh12 P_Ch3_mesh13 P_Ch3_mesh14 P_Ch3_mesh15 
0.000000000000000000e+00 1.594247949001022801e+07 1.593442533805396780e+07 1.591668893332055397e+07 1.589743324815772660e+07 1.588959095089949667e+07 1.587061452796534821e+07 1.585153053388138488e+07 1.583182744595946558e+07 1.582394441878006794e+07 1.580449994450080208e+07 1.578493648300473578e+07 1.576472468395829201e+07 1.575677890958294831e+07 1.573633927348280326e+07 1.572389676600678638e+07
5.000040000000043960e+01 7.770424500523964874e+06 7.768580049344264902e+06 7.766063718668487854e+06 7.763571401343824342e+06 7.761406841231682338e+06 7.759006006524940021e+06 7.756638846242859960e+06 7.754287506201937795e+06 7.752284355834648944e+06 7.749996125180358067e+06 7.747730239842204377e+06 7.745470918188997544e+06 7.743594595026719384e+06 7.741322892067916691e+06 7.739697630742908455e+06
1.000003999999985922e+02 7.404198821620737202e+06 7.402372517800541595e+06 7.400574488886686973e+06 7.399431493284976110e+06 7.398392114398039877e+06 7.397480632021560334e+06 7.396644370161300525e+06 7.395856718012218364e+06 7.395063296353835613e+06 7.394317398571788333e+06 7.393590326536708511e+06 7.392878099408266135e+06 7.392137956381825730e+06 7.391245657881477848e+06 7.390575496216260828e+06
1.502405034099261059e+02 6.691408763052607886e+06 6.689606692286198027e+06 6.687271793287215754e+06 6.685308678206786513e+06 6.683583807807239704e+06 6.682026590278587304e+06 6.680621779129697010e+06 6.679349441061722115e+06 6.678173314252887852e+06 6.677066320720975287e+06 6.676055859741931781e+06 6.675110917800677940e+06 6.674324130615265109e+06 6.673422485904643312e+06 6.672740561504590325e+06
2.004200391960640388e+02 4.972410817216241732e+06 4.970822715862007812e+06 4.968663774814273231e+06 4.966907872687146999e+06 4.965367607929062098e+06 4.963972416426089592e+06 4.962715901238833554e+06 4.961566151768863201e+06 4.960508914695825428e+06 4.959512884676948190e+06 4.958982536777126603e+06 4.958865157984240912e+06 4.958771726239832118e+06 4.958673765363179147e+06 4.958597613800197840e+06
2.553043625042201370e+02 1.687610490474144695e+06 1.686389382394105662e+06 1.684616898085495224e+06 1.683243509265117347e+06 1.682127434383308049e+06 1.681033522758733481e+06 1.680314243049767800e+06 1.680221135126015171e+06 1.680178639415445039e+06 1.680126897958293092e+06 1.680074413763962919e+06 1.680019695508347824e+06 1.679977994125499390e+06 1.679920966672566021e+06 1.679886998666336294e+06
3.053043625042201370e+02 1.053129064072910231e+06 1.050374169364278438e+06 1.046953610945889493e+06 1.043653297865989734e+06 1.040538118609453202e+06 1.037892655236560735e+06 1.035753680296319304e+06 1.033946022754816455e+06 1.032370024226832320e+06 1.030939630689012702e+06 1.029650977828535135e+06 1.028475530985367601e+06 1.027453639303227304e+06 1.026430030774595565e+06 1.025458352028852096e+06
3.553043625042201370e+02 9.033460182809496764e+05 9.006156605353183113e+05 8.972123682011232013e+05 8.939045349475460825e+05 8.906466255859895609e+05 8.876273038815830369e+05 8.850142872639638372e+05 8.827569990879856050e+05 8.807724283235280309e+05 8.789771981203235919e+05 8.773609803143849131e+05 8.758734597379987827e+05 8.745865245641928632e+05 8.731914827009445289e+05 8.720812855892232619e+05
4.053043625042201370e+02 9.604851752190494444e+05 9.577743107075208100e+05 9.543822664210147923e+05 9.510916722405639011e+05 9.478656377584245056e+05 9.448935511889916379e+05 9.423162220898775849e+05 9.400763669037264772e+05 9.380951499545174884e+05 9.362996665599432308e+05 9.346867144846984884e+05 9.331969779586407822e+05 9.319180967033930356e+05 9.305307067118433770e+05 9.294170038278063294e+05
4.553043625042201370e+02 1.068111144046497298e+06 1.065306763918023556e+06 1.061895238194076577e+06 1.058680159561255481e+06 1.055837043933277950e+06 1.053455633480795426e+06 1.051409508417422650e+06 1.049602323658777401e+06 1.047966854405523627e+06 1.046448704543994856e+06 1.045061201480254880e+06 1.043752825669009821e+06 1.042618989667784888e+06 1.041348879714623676e+06 1.040302272959057009e+06
