TIME P_Ch3_mesh1 P_Ch3_mesh2 P_Ch3_mesh3 P_Ch3_mesh4 P_Ch3_mesh5 P_Ch3_mesh6 P_Ch3_mesh7 P_Ch3_mesh8 P_Ch3_mesh9 P_Ch3_mesh10 P_Ch3_mesh11 P_Ch3_mesh12 P_Ch3_mesh13 P_Ch3_mesh14 P_Ch3_mesh15 
0.000000000000000000e+00 1.594247949001022801e+07 1.593442533805396780e+07 1.591668893332055397e+07 1.589743324815772660e+07 1.588959095089949667e+07 1.587061452796534821e+07 1.585153053388138488e+07 1.583182744595946558e+07 1.582394441878006794e+07 1.580449994450080208e+07 1.578493648300473578e+07 1.576472468395829201e+07 1.575677890958294831e+07 1.573633927348280326e+07 1.572389676600678638e+07
5.000040000000043960e+01 7.956864658928661607e+06 7.954040652510595508e+06 7.949426574355655350e+06 7.944577350670456886e+06 7.941177096271391027e+06 7.936425102373934351e+06 7.931675003804095089e+06 7.926848980762213469e+06 7.923550335351484828e+06 7.918794064186988398e+06 7.914033331320251338e+06 7.909190320373162627e+06 7.905976639221225865e+06 7.901098579524328932e+06 7.897896471753194928e+06
1.000003999999985922e+02 7.704444342852463014e+06 7.702222672408098355e+06 7.699352383193248883e+06 7.696535276296602562e+06 7.693847494940467179e+06 7.691146565334201790e+06 7.688530107885309495e+06 7.685995160630839877e+06 7.683634660041122697e+06 7.681255096293555573e+06 7.678937828473128378e+06 7.676674961054700427e+06 7.674589694135648198e+06 7.672390669913860038e+06 7.670711674207701348e+06
1.502405034099261059e+02 7.484151411588698626e+06 7.481939939183792099e+06 7.479259452870371751e+06 7.476897114920003340e+06 7.474796959782687016e+06 7.472885456029022112e+06 7.471131474825088866e+06 7.469506971028703265e+06 7.467974773770281114e+06 7.466512693517439999e+06 7.465124595094819553e+06 7.463795752884502523e+06 7.462525398754983209e+06 7.461115645015735179e+06 7.459977991226423532e+06
2.004200391960640388e+02 7.295469809653379954e+06 7.293264718445709907e+06 7.290690099021003582e+06 7.288540944755811244e+06 7.286703814825478941e+06 7.285092827417277731e+06 7.283669514021894895e+06 7.282401158736852929e+06 7.281232083010722883e+06 7.280152213526817970e+06 7.279167540759877302e+06 7.278263652390446514e+06 7.277417366152040660e+06 7.276394059246245772e+06 7.275585673808810301e+06
2.513043625042201370e+02 7.057988366596425883e+06 7.055940330746538006e+06 7.053359755260453559e+06 7.051322060859619640e+06 7.049709312148246914e+06 7.048296113214686513e+06 7.047048070113951340e+06 7.045918413314511068e+06 7.044847582115946338e+06 7.043841812241037376e+06 7.042896962660729885e+06 7.042002557949859649e+06 7.041134601699584164e+06 7.040073482472107746e+06 7.039229992669304833e+06
3.015543625042201370e+02 6.674792457123121247e+06 6.672833430244347081e+06 6.670286570974909700e+06 6.668071717162805609e+06 6.666092782446757890e+06 6.664283922752212733e+06 6.662627354974034242e+06 6.661101167084297165e+06 6.659669188453529961e+06 6.658307217848541215e+06 6.657029457520383410e+06 6.655830743577594869e+06 6.654703557379567064e+06 6.653628061457526870e+06 6.652506354559196159e+06
3.515543625042201370e+02 6.026846661009752192e+06 6.024942173638685606e+06 6.022446318208075128e+06 6.020297608514139429e+06 6.018387778999120928e+06 6.016649751664204523e+06 6.015064856038160622e+06 6.013610109789221548e+06 6.012242232760928571e+06 6.010943240406311117e+06 6.009704453924290836e+06 6.008583640855772421e+06 6.007415448580228724e+06 6.006580973983109929e+06 6.006430910167964175e+06
4.015543625042201370e+02 5.176364171381461434e+06 5.174473283362298273e+06 5.171993333420710638e+06 5.169882881223813631e+06 5.168007801621974446e+06 5.166295065498289652e+06 5.164729074586442672e+06 5.163285324394823983e+06 5.161931981959731318e+06 5.160627826338463463e+06 5.159434538492383435e+06 5.158238709795905277e+06 5.157310038478614762e+06 5.157033430047552101e+06 5.156956710330682807e+06
4.515543625042201370e+02 4.433479680579198524e+06 4.431491343740790151e+06 4.428941935597443953e+06 4.426756796607042663e+06 4.424812529793056659e+06 4.423037852288510650e+06 4.421421625890241936e+06 4.419937955900520086e+06 4.418564966637513600e+06 4.417234130199280567e+06 4.416062695654531941e+06 4.414806295529035851e+06 4.414001492661403492e+06 4.413915362997008488e+06 4.413851660503330640e+06
