TIME T_liq_Ch3_mesh1 T_liq_Ch3_mesh2 T_liq_Ch3_mesh3 T_liq_Ch3_mesh4 T_liq_Ch3_mesh5 T_liq_Ch3_mesh6 T_liq_Ch3_mesh7 T_liq_Ch3_mesh8 T_liq_Ch3_mesh9 T_liq_Ch3_mesh10 T_liq_Ch3_mesh11 T_liq_Ch3_mesh12 T_liq_Ch3_mesh13 T_liq_Ch3_mesh14 T_liq_Ch3_mesh15 
0.000000000000000000e+00 5.633130860106322189e+02 5.633119256685481560e+02 5.650952238518750619e+02 5.683905670249185960e+02 5.715776551754569255e+02 5.746080290779710822e+02 5.774862214199708887e+02 5.802887290773561517e+02 5.830192241278057281e+02 5.856402827312845147e+02 5.882199012647158725e+02 5.908681662554778313e+02 5.935659694537130235e+02 5.950788334933969281e+02 5.951010033598602149e+02
5.000040000000043960e+01 5.649251992204144699e+02 5.649046902140250950e+02 5.648993503798026268e+02 5.648964212411581229e+02 5.648789901435810634e+02 5.648554647253995427e+02 5.648312924318001933e+02 5.648085698857811394e+02 5.647890035001156548e+02 5.647693420445856418e+02 5.647510722488395913e+02 5.647345784192068550e+02 5.647195007150780839e+02 5.646988418156491889e+02 5.646726018558870237e+02
1.000003999999985922e+02 5.563418416092324605e+02 5.566933700202489490e+02 5.564081424521061763e+02 5.562911055929901067e+02 5.562350052449935447e+02 5.561957289170020431e+02 5.561636029560345378e+02 5.561430406381011835e+02 5.561261975689495785e+02 5.561124497391679142e+02 5.560993615221648270e+02 5.560903515953781380e+02 5.560834165341319704e+02 5.560764571612756981e+02 5.560629400907855597e+02
1.502405034099261059e+02 5.299868880025099998e+02 5.302581871471910517e+02 5.300251548285901890e+02 5.299092441809494858e+02 5.298338857973895983e+02 5.297794492311576278e+02 5.297336627937839921e+02 5.297021340479949458e+02 5.296775042089510634e+02 5.296612042204903901e+02 5.296214577545982820e+02 5.296281732076953404e+02 5.295740153921790352e+02 5.296537729836687731e+02 5.295084891001350798e+02
2.004200391960640388e+02 4.538205287795910294e+02 4.537379599250139108e+02 4.536257839632639275e+02 4.535471212080013288e+02 4.535071738326380455e+02 4.534587167514898169e+02 4.533690039231478295e+02 4.533648822500383631e+02 4.533621815020327972e+02 4.533578066366578128e+02 4.533532978452882958e+02 4.533485032222126847e+02 4.533455159716238541e+02 4.533406038127335478e+02 4.533381333160037343e+02
2.553043625042201370e+02 4.471028228069206989e+02 4.469361977787173146e+02 4.467835980500573783e+02 4.466623900829379181e+02 4.465592280965831264e+02 4.464625483829850054e+02 4.463746995278349345e+02 4.462969906001881668e+02 4.462280206093247443e+02 4.461688722165791887e+02 4.461149748896407345e+02 4.460726374818707427e+02 4.460348340586181166e+02 4.460226897466452556e+02 4.459374298871307474e+02
3.053043625042201370e+02 4.422834546742315638e+02 4.428113360373801584e+02 4.438213449435707503e+02 4.439539710337063525e+02 4.438574315626257203e+02 4.437569724330097074e+02 4.436661906848975150e+02 4.435864392408954018e+02 4.435149855886745058e+02 4.434481365583999377e+02 4.433864467993022345e+02 4.433293513592516319e+02 4.432805495976696761e+02 4.432165056351786916e+02 4.431567833523945410e+02
3.553043625042201370e+02 4.360343234557270762e+02 4.366334986363356165e+02 4.395947094548545238e+02 4.427096403051846778e+02 4.431286989484687524e+02 4.430904588461478966e+02 4.429938371033110229e+02 4.429025307687049917e+02 4.428202349972947900e+02 4.427437548517712571e+02 4.426736605164008438e+02 4.426084158495761471e+02 4.425538384656810535e+02 4.424774300680433612e+02 4.424001261350251184e+02
4.053043625042201370e+02 4.347269013801197275e+02 4.356138181375633280e+02 4.412851373580268728e+02 4.478010256975379093e+02 4.485352683950392247e+02 4.484986827230689528e+02 4.484171919305579763e+02 4.483417473127969970e+02 4.482752374163941340e+02 4.482076725283407086e+02 4.481568984595294296e+02 4.480957452386406885e+02 4.480701436439460963e+02 4.479075423812264489e+02 4.472289817897560624e+02
4.553043625042201370e+02 4.359479651381295184e+02 4.359965717882145100e+02 4.405287943368319930e+02 4.476690060152117212e+02 4.486915914401230907e+02 4.486487501553284574e+02 4.485499512705908955e+02 4.484635812602798524e+02 4.483870103273200129e+02 4.483166992445675874e+02 4.482524563238267206e+02 4.481942044065110622e+02 4.481426913855108864e+02 4.480815651456744035e+02 4.480062213097510835e+02
5.053043625042201370e+02 4.362122305785663912e+02 4.362786508000804133e+02 4.407553237442120349e+02 4.475542348974238394e+02 4.485246004332598773e+02 4.484756703268301976e+02 4.483762284329003478e+02 4.482891374543146981e+02 4.482118555227168599e+02 4.481408173442487168e+02 4.480758255200198050e+02 4.480168073350386635e+02 4.479645387337777720e+02 4.479028048304735989e+02 4.478341618192740157e+02
5.553043625042200802e+02 4.359866001400667415e+02 4.361157937285694857e+02 4.406230439891182300e+02 4.472768506529685055e+02 4.482286134092450993e+02 4.481710703986760223e+02 4.480705414855950153e+02 4.479826219538084047e+02 4.479045580875344399e+02 4.478327948137221597e+02 4.477670531972530625e+02 4.477073794701357201e+02 4.476542672496551063e+02 4.475925662929851683e+02 4.475258875291763161e+02
6.053043625042200802e+02 4.355175589544764989e+02 4.356687522998758482e+02 4.401697136259621175e+02 4.467803227370500849e+02 4.477232550989194806e+02 4.476584805045048370e+02 4.475564943639786861e+02 4.474673503600625395e+02 4.473881409427261815e+02 4.473153339947708673e+02 4.472485736312857512e+02 4.471880134625815231e+02 4.471339578450499630e+02 4.470718865560129416e+02 4.470050987885397831e+02
6.559293625042200802e+02 4.349449684711665327e+02 4.351139354105562802e+02 4.395425594865004655e+02 4.460680717359851428e+02 4.470144131528634261e+02 4.469475479341003847e+02 4.468437906403465831e+02 4.467530882115473787e+02 4.466724531676084098e+02 4.465983468072421942e+02 4.465303601659996389e+02 4.464686709470531127e+02 4.464135296508194415e+02 4.463507304605618629e+02 4.462836013812711826e+02
7.059293625042200802e+02 4.343329527048856562e+02 4.345097149979989126e+02 4.388903805242371163e+02 4.452997041061012169e+02 4.462246309300157350e+02 4.461518867132897981e+02 4.460464739083421932e+02 4.459543104031072289e+02 4.458723193642890124e+02 4.457969410750242218e+02 4.457277796046797675e+02 4.456649594186508807e+02 4.456088111965707981e+02 4.455450723912700255e+02 4.454774319465257690e+02
7.559293625042200802e+02 4.336595752429608979e+02 4.338633481341119591e+02 4.381671238946976814e+02 4.444608221458746584e+02 4.453861732486196843e+02 4.453142956111511239e+02 4.452070002836182994e+02 4.451130857862612515e+02 4.450294812311702799e+02 4.449526119367088199e+02 4.448820862860135890e+02 4.448179454456733311e+02 4.447606850110041137e+02 4.446957104815618891e+02 4.446275044800508454e+02
8.059293625042200802e+02 4.333271012910190620e+02 4.334734971177061880e+02 4.381376075259279901e+02 4.432409878788106425e+02 4.438665922074635546e+02 4.437614413808866516e+02 4.436548378766677843e+02 4.435616755033514096e+02 4.434787672848876241e+02 4.434023394450568958e+02 4.433321100023318877e+02 4.432683114823087180e+02 4.432108800647113753e+02 4.431474119676409487e+02 4.430791896102563214e+02
8.559293625042200802e+02 4.326523871946147892e+02 4.328745862053013980e+02 4.369472794330516763e+02 4.416292462924839697e+02 4.421851391115137631e+02 4.420762826941452772e+02 4.419660186906452850e+02 4.418696726033778646e+02 4.417839074952406122e+02 4.417049258302999419e+02 4.416321497901886346e+02 4.415661031149211908e+02 4.415063840740876913e+02 4.414418665268851214e+02 4.413733164862030094e+02
9.059293625042200802e+02 4.321239384083881987e+02 4.323309251012476579e+02 4.369530651834816126e+02 4.400743228553890276e+02 4.402876699977503563e+02 4.401666314718214039e+02 4.400575605056399127e+02 4.399618772981002621e+02 4.398763825670516212e+02 4.397972442199928196e+02 4.397246002371852569e+02 4.396582832825442324e+02 4.395988157302057289e+02 4.395330945443926680e+02 4.394624442428354314e+02
9.559293625042200802e+02 4.311246164084057000e+02 4.314241344703821710e+02 4.361297929013743442e+02 4.386314875518332883e+02 4.387566109835798329e+02 4.386318976584597635e+02 4.385207598374090594e+02 4.384231368671663631e+02 4.383357902680542111e+02 4.382548458283003470e+02 4.381805860917898485e+02 4.381125698493414689e+02 4.380518823012236567e+02 4.379841893357274785e+02 4.379126472751007100e+02
1.005929362504220080e+03 4.300903474732166387e+02 4.303981885018686739e+02 4.351487847680131154e+02 4.372892752684853690e+02 4.373580553570653819e+02 4.372299165867909210e+02 4.371165878277411139e+02 4.370169395995119430e+02 4.369277147996842814e+02 4.368449586739642996e+02 4.367691330040708522e+02 4.366994823931730707e+02 4.366376335120495469e+02 4.365681214373443595e+02 4.364954677705187009e+02
1.055929362504220080e+03 4.294537240664563456e+02 4.295732216637089778e+02 4.344983405700268690e+02 4.363945108802396362e+02 4.363975535306631173e+02 4.362653357703202914e+02 4.361494078448067171e+02 4.360472778517863617e+02 4.359555454608499758e+02 4.358703330720374538e+02 4.357914608119561990e+02 4.357190692870547650e+02 4.356536995421093934e+02 4.355827161865240100e+02 4.355101265407232631e+02
1.105929362504220080e+03 4.283858087607827088e+02 4.285669345803138981e+02 4.331107436393264720e+02 4.342912895751524047e+02 4.341732724521039017e+02 4.340411275201890362e+02 4.339253948114491095e+02 4.338238360149979371e+02 4.337326178100507832e+02 4.336479024343963147e+02 4.335704150103834991e+02 4.334990745557468017e+02 4.334357567555719015e+02 4.333654995314090002e+02 4.332919730190415635e+02
1.155929362504220080e+03 4.261332392272367997e+02 4.269895379074664561e+02 4.309045748197997909e+02 4.324859123122117808e+02 4.324508592235179094e+02 4.323117041394972375e+02 4.321887208780286755e+02 4.320805208926918795e+02 4.319832228490230932e+02 4.318929154120992848e+02 4.318100834949230489e+02 4.317333595308723488e+02 4.316659706036197690e+02 4.315888137884658136e+02 4.315158016915719372e+02
1.205929362504220080e+03 4.253808597369570634e+02 4.257721837196793899e+02 4.298760503211584592e+02 4.306874357189277589e+02 4.305330813390903586e+02 4.303941289658049527e+02 4.302725983991588805e+02 4.301659352783037207e+02 4.300699810746823459e+02 4.299808519197972032e+02 4.298991209298861804e+02 4.298237630709094219e+02 4.297569060400100511e+02 4.296831624607725075e+02 4.296064222644787378e+02
1.255929362504220080e+03 4.245359422808155614e+02 4.249663406594679032e+02 4.282349844142867710e+02 4.285554261768636479e+02 4.283926143956685451e+02 4.282531403620982360e+02 4.281304889207807491e+02 4.280227840226432932e+02 4.279256396023953926e+02 4.278352267475381723e+02 4.277524709211596701e+02 4.276758531930157119e+02 4.276083875177933464e+02 4.275329278585545012e+02 4.274542753085224831e+02
1.305929362504220080e+03 4.218679456431582935e+02 4.226928646579270321e+02 4.266844432432456529e+02 4.270100461908057810e+02 4.268424981999304464e+02 4.266984626631739275e+02 4.265716085292588673e+02 4.264599299189790713e+02 4.263590332551185043e+02 4.262647759624096011e+02 4.261788120503142068e+02 4.260983945416385268e+02 4.260287461982654804e+02 4.259473387931582238e+02 4.258666909851743867e+02
1.355929362504220080e+03 4.205458899095953598e+02 4.210836435567759963e+02 4.242995378248440375e+02 4.262226294636740249e+02 4.262093273990182070e+02 4.260600501928209383e+02 4.259355787405798424e+02 4.258166835465087274e+02 4.257096620646432825e+02 4.256005634504179511e+02 4.255193268421049879e+02 4.254228582550001647e+02 4.253811403270925098e+02 4.251771710021795911e+02 4.247480044388072997e+02
1.405929362504220080e+03 4.190094655742472014e+02 4.195048047032510112e+02 4.238251697318612514e+02 4.247188618828776043e+02 4.245610152176173528e+02 4.244068082630806202e+02 4.242733760656224149e+02 4.241576546548646434e+02 4.240541981799202063e+02 4.239589208462229522e+02 4.238714131934464149e+02 4.237923082070581131e+02 4.237196340820436831e+02 4.236480968577209865e+02 4.235621733260442170e+02
