TIME P_Ch0_mesh1 P_Ch0_mesh2 P_Ch0_mesh3 P_Ch0_mesh4 P_Ch0_mesh5 P_Ch0_mesh6 P_Ch0_mesh7 P_Ch0_mesh8 P_Ch0_mesh9 P_Ch0_mesh10 P_Ch0_mesh11 P_Ch0_mesh12 P_Ch0_mesh13 P_Ch0_mesh14 P_Ch0_mesh15 
0.000000000000000000e+00 1.594517866609182023e+07 1.594338732350764424e+07 1.612420265094235539e+07 1.612207197464756854e+07 1.611994131679932028e+07 1.611781067881467380e+07 1.611568006189271808e+07 1.611354946721146815e+07 1.611141889592744969e+07 1.610928834914603457e+07 1.610715782794462331e+07 1.610502733346711099e+07 1.610289686695855111e+07 1.610076642924921587e+07 1.609908520237527788e+07
5.000040000000043960e+01 7.575403826017068699e+06 7.574760005660619587e+06 7.574188321555509232e+06 7.572992809436047450e+06 7.571751191715846770e+06 7.570510815149640664e+06 7.569290815036346205e+06 7.568093703425064683e+06 7.566916290309580974e+06 7.565754487521397881e+06 7.564604822101264261e+06 7.563464430254536681e+06 7.562329669218158349e+06 7.561190036010597833e+06 7.560268657072477043e+06
1.000003999999985922e+02 6.305586487247232348e+06 6.303900116323409602e+06 6.301810555132548325e+06 6.299815549180082977e+06 6.297845387211737223e+06 6.295898596681610681e+06 6.293973924083318561e+06 6.292070296359993517e+06 6.290186759613389149e+06 6.288322523524603806e+06 6.286476432148149237e+06 6.284649610553434119e+06 6.282831667876020074e+06 6.281069452604122460e+06 6.279536369684558362e+06
1.502405034099261059e+02 2.662654396459547803e+06 2.661961643252499867e+06 2.660373697337275837e+06 2.659587150719343685e+06 2.658816723538316786e+06 2.658062559119757265e+06 2.657324740723965224e+06 2.656603227511956356e+06 2.655897763873142656e+06 2.655208188897171523e+06 2.654534600449343678e+06 2.653876453419858590e+06 2.653233165495580994e+06 2.652598428345534950e+06 2.652158668326256797e+06
2.004200391960640388e+02 8.032280412811654387e+05 8.017271645975674037e+05 7.999745114382556640e+05 7.982495115103186108e+05 7.965667614435899304e+05 7.949232769716880284e+05 7.933168466445668600e+05 7.917452489375983132e+05 7.901995244359468343e+05 7.886953145332413260e+05 7.871432771287639625e+05 7.859012124871870037e+05 7.854846999864244135e+05 7.854480361243122024e+05 7.854268878881254932e+05
2.553043625042201370e+02 7.721563272529821843e+05 7.694518817001674324e+05 7.661085050992571050e+05 7.627999587214810308e+05 7.594875675775542622e+05 7.561725446330809500e+05 7.528554852155180415e+05 7.495367950953484979e+05 7.462168093558670953e+05 7.428959194551481633e+05 7.402281893266319530e+05 7.390787620403904002e+05 7.390148069555318216e+05 7.389926117965413723e+05 7.389761316113992361e+05
3.053043625042201370e+02 7.274424144839494256e+05 7.246844674855960766e+05 7.212905506907210220e+05 7.179383265064369189e+05 7.145842688379418105e+05 7.112283475588561269e+05 7.078705307798822178e+05 7.045108273253957741e+05 7.011493371176018845e+05 6.977862962471290957e+05 6.944220724933629390e+05 6.910571563776567345e+05 6.878405763485280331e+05 6.860941542391558178e+05 6.859491135230077198e+05
3.553043625042201370e+02 7.295010434520373819e+05 7.267207794275899651e+05 7.232993286528340541e+05 7.199230756174494745e+05 7.165456607135456288e+05 7.131670909854716156e+05 7.097873759637358598e+05 7.064065321557422867e+05 7.030245899929400766e+05 6.996415851980146253e+05 6.962574944090654608e+05 6.928721315761883743e+05 6.894849977715988643e+05 6.860952071784450673e+05 6.834176365242718020e+05
4.053043625042201370e+02 8.128228185740645276e+05 8.099533214896833524e+05 8.060993590239098994e+05 8.026021717669379432e+05 7.991001487139918609e+05 7.955941562921588775e+05 7.920847177578283008e+05 7.885722068037787685e+05 7.850569069028657395e+05 7.815390092541230842e+05 7.780185485321044689e+05 7.744953333717124769e+05 7.709688577376279281e+05 7.674381533256906550e+05 7.646486499596849317e+05
4.553043625042201370e+02 8.062491738989275182e+05 8.034813260755138472e+05 8.000397660637918161e+05 7.966731239224348683e+05 7.933027200848057400e+05 7.899287175636782777e+05 7.865512402486909414e+05 7.831703922364928294e+05 7.797862509229133138e+05 7.763988569994332502e+05 7.730082158717754064e+05 7.696143574528754689e+05 7.662174031591966050e+05 7.628175810444732197e+05 7.601328126394841820e+05
5.053043625042201370e+02 8.176510720652455930e+05 8.148668687566681765e+05 8.113994871784988791e+05 8.080147803674101597e+05 8.046269493886663113e+05 8.012360531785145868e+05 7.978421528075096430e+05 7.944453225260841427e+05 7.910456619252355304e+05 7.876433069633239647e+05 7.842384349128522445e+05 7.808312780520481756e+05 7.774221101712445961e+05 7.740111973623196827e+05 7.713184119141974952e+05
5.553043625042200802e+02 8.157124082667682087e+05 8.129229588409177959e+05 8.094489397854605922e+05 8.060588831029185094e+05 8.026663592208044138e+05 7.992715047964894911e+05 7.958744568534714635e+05 7.924753454804748762e+05 7.890742868386030896e+05 7.856713780518238200e+05 7.822666945203987416e+05 7.788603021499051247e+05 7.754522634634949500e+05 7.720426301799245412e+05 7.693508375736725284e+05
6.053043625042200802e+02 8.078855135374588426e+05 8.050912661543822614e+05 8.016120623256955296e+05 7.982172714627016103e+05 7.948205644682308193e+05 7.914220056091762381e+05 7.880216455111746909e+05 7.846195221728038741e+05 7.812156628354693530e+05 7.778100860893534264e+05 7.744028038297565654e+05 7.709938303508237004e+05 7.675831852273188997e+05 7.641708873480368638e+05 7.614769388981749071e+05
6.553043625042200802e+02 7.962360200250060298e+05 7.934399626616892638e+05 7.899586989935754100e+05 7.865621051282576518e+05 7.831637465672552353e+05 7.797636418089071522e+05 7.763618036322627449e+05 7.729582401032663183e+05 7.695529556449389784e+05 7.661459518653185805e+05 7.627372283013865817e+05 7.593267882440701360e+05 7.559146399583399761e+05 7.525007914610209409e+05 7.498055787922207965e+05
7.065543625042200802e+02 7.825315961833914043e+05 7.797338631547786063e+05 7.762504668548696209e+05 7.728519394642020343e+05 7.694516787776852725e+05 7.660496888733018422e+05 7.626459713709603529e+05 7.592405258503089426e+05 7.558333503684171010e+05 7.524244417933569057e+05 7.490137962225293741e+05 7.456014133038637228e+05 7.421872970157740638e+05 7.387714517499061767e+05 7.360746417697148863e+05
7.596793625042200802e+02 7.673638774504380999e+05 7.645644977438524365e+05 7.610791449413247174e+05 7.576786445945739979e+05 7.542764161074334988e+05 7.508724584005777724e+05 7.474667691705753095e+05 7.440593450489690294e+05 7.406501818270889344e+05 7.372392744896583026e+05 7.338266174194260966e+05 7.304122078385489294e+05 7.269960467287023785e+05 7.235781367553770542e+05 7.208796842529217247e+05
