TIME P_Ch0_mesh1 P_Ch0_mesh2 P_Ch0_mesh3 P_Ch0_mesh4 P_Ch0_mesh5 P_Ch0_mesh6 P_Ch0_mesh7 P_Ch0_mesh8 P_Ch0_mesh9 P_Ch0_mesh10 P_Ch0_mesh11 P_Ch0_mesh12 P_Ch0_mesh13 P_Ch0_mesh14 P_Ch0_mesh15 
0.000000000000000000e+00 1.594517866609182023e+07 1.594338732350764424e+07 1.612420265094235539e+07 1.612207197464756854e+07 1.611994131679932028e+07 1.611781067881467380e+07 1.611568006189271808e+07 1.611354946721146815e+07 1.611141889592744969e+07 1.610928834914603457e+07 1.610715782794462331e+07 1.610502733346711099e+07 1.610289686695855111e+07 1.610076642924921587e+07 1.609908520237527788e+07
5.000040000000043960e+01 7.763514345152856782e+06 7.762171984419587068e+06 7.763880653737929650e+06 7.762009537324516103e+06 7.760251956819148734e+06 7.758499448051509447e+06 7.756749807417955250e+06 7.755002896561945789e+06 7.753258639728420414e+06 7.751516967501617968e+06 7.749777816768534482e+06 7.748041132286624052e+06 7.746306867766571231e+06 7.744574986627947539e+06 7.743209861315903254e+06
1.000003999999985922e+02 7.360636705879065208e+06 7.358702339416664094e+06 7.356033607377096079e+06 7.353694319538775831e+06 7.351357652701200917e+06 7.349023593568384647e+06 7.346692190850143321e+06 7.344363540423925035e+06 7.342037750821060501e+06 7.339714990970684215e+06 7.337395181758896448e+06 7.335079216134115122e+06 7.332763473917991854e+06 7.330464074883994646e+06 7.328609313068078831e+06
1.502405034099261059e+02 6.537068551536687650e+06 6.535274674595573917e+06 6.533056157912652940e+06 6.530919801898553967e+06 6.528805043085712940e+06 6.526712424038822763e+06 6.524641943135701120e+06 6.522592688448609784e+06 6.520563659295497462e+06 6.518553986552588642e+06 6.516562434716047719e+06 6.514590036198373884e+06 6.512626578615066595e+06 6.510717482200327329e+06 6.509075704504528083e+06
2.004200391960640388e+02 4.684487013167842291e+06 4.682928979670532048e+06 4.681051046973619610e+06 4.679256116270461120e+06 4.677504605469663627e+06 4.675792683178280480e+06 4.674117267458238639e+06 4.672475790182989091e+06 4.670865953084552661e+06 4.669286465963860042e+06 4.667734185548798181e+06 4.666210137496335432e+06 4.664685145260119811e+06 4.663229956591712311e+06 4.661871672073057853e+06
2.553043625042201370e+02 1.556654806700647110e+06 1.556491633105960907e+06 1.556443686283005634e+06 1.556025677009216510e+06 1.555965253857978387e+06 1.555907926668081898e+06 1.555850076052093180e+06 1.555792183379258029e+06 1.555734327616324183e+06 1.555676632832028670e+06 1.555619275481570046e+06 1.555562456066165585e+06 1.555506332484345185e+06 1.555451122349559097e+06 1.555408613324697595e+06
3.053043625042201370e+02 9.625789907566074980e+05 9.598450106022920227e+05 9.564746083681451855e+05 9.531669689074892085e+05 9.498629569165802095e+05 9.465545830338797532e+05 9.432429300195830874e+05 9.399307215088780504e+05 9.366171583540466381e+05 9.333018690140483668e+05 9.299848721983034629e+05 9.273219809710433474e+05 9.261714950592805399e+05 9.261041232501600171e+05 9.260831749823864084e+05
3.553043625042201370e+02 9.478642265309449285e+05 9.451115129056602018e+05 9.416756474658376537e+05 9.383290028899409808e+05 9.349799136544741923e+05 9.316285970743908547e+05 9.282753302019038238e+05 9.249203912974128034e+05 9.215639899112384301e+05 9.182062974239628529e+05 9.148476404404534260e+05 9.114880677329666214e+05 9.081270685222817119e+05 9.047775619831752265e+05 9.021350633084808942e+05
4.053043625042201370e+02 9.383684003418219509e+05 9.356121792658659397e+05 9.321893236716958927e+05 9.288436507980074966e+05 9.254974758807144826e+05 9.221505268303044140e+05 9.188023914830082795e+05 9.154525283424071968e+05 9.121003103119337466e+05 9.087451017724466510e+05 9.053863112150039524e+05 9.020232631462315330e+05 8.986553683593914611e+05 8.952824678622363135e+05 8.926174283668642165e+05
4.553043625042201370e+02 1.052682110778696835e+06 1.049941354172771098e+06 1.046521335046201712e+06 1.043185610732584493e+06 1.039846419332833146e+06 1.036503732839014498e+06 1.033157294064398739e+06 1.029806842015268630e+06 1.026452203598999418e+06 1.023093359816033626e+06 1.019730491106754635e+06 1.016363777235818561e+06 1.012993352752859704e+06 1.009619419433070463e+06 1.006954399816695484e+06
