TIME P_Ch0_mesh1 P_Ch0_mesh2 P_Ch0_mesh3 P_Ch0_mesh4 P_Ch0_mesh5 P_Ch0_mesh6 P_Ch0_mesh7 P_Ch0_mesh8 P_Ch0_mesh9 P_Ch0_mesh10 P_Ch0_mesh11 P_Ch0_mesh12 P_Ch0_mesh13 P_Ch0_mesh14 P_Ch0_mesh15 
0.000000000000000000e+00 1.594517866609182023e+07 1.594338732350764424e+07 1.612420265094235539e+07 1.612207197464756854e+07 1.611994131679932028e+07 1.611781067881467380e+07 1.611568006189271808e+07 1.611354946721146815e+07 1.611141889592744969e+07 1.610928834914603457e+07 1.610715782794462331e+07 1.610502733346711099e+07 1.610289686695855111e+07 1.610076642924921587e+07 1.609908520237527788e+07
5.000040000000043960e+01 8.084680341786469333e+06 8.082669856153849512e+06 8.162909571320394054e+06 8.160488219096750952e+06 8.158071025118492544e+06 8.155655861192187294e+06 8.153242781141639687e+06 8.150831827332955785e+06 8.148423043026954867e+06 8.146016472302006558e+06 8.143612160083996132e+06 8.141210152214042842e+06 8.138810495528690517e+06 8.136413238266182132e+06 8.134523131006799638e+06
1.000003999999985922e+02 7.786314299240758643e+06 7.784125111554610543e+06 7.786021403373208828e+06 7.783367208017316647e+06 7.780715395178445615e+06 7.778065779397921637e+06 7.775418553621932864e+06 7.772773930020029657e+06 7.770132143017916009e+06 7.767493452258936130e+06 7.764858145991400816e+06 7.762226544944649562e+06 7.759599006767249666e+06 7.756975931138445623e+06 7.754909258892538026e+06
1.502405034099261059e+02 7.551341576661361381e+06 7.549137501415763982e+06 7.546724684572373517e+06 7.544049489083804190e+06 7.541379673261007294e+06 7.538715898816617206e+06 7.536059140520500951e+06 7.533410580482126214e+06 7.530771668248228729e+06 7.528144205527068116e+06 7.525530470464081503e+06 7.522933410350278020e+06 7.520356964259165339e+06 7.517806665277744643e+06 7.515816782383332029e+06
2.004200391960640388e+02 7.404655060821008869e+06 7.402473095856301486e+06 7.399694291720794514e+06 7.396966939447188750e+06 7.394237517401010729e+06 7.391509596879501827e+06 7.388784161958442070e+06 7.386061794662771747e+06 7.383342995795421302e+06 7.380628127239957452e+06 7.377917183664999902e+06 7.375209246598247439e+06 7.372501196389361285e+06 7.369785315014481544e+06 7.367624614752417430e+06
2.553043625042201370e+02 7.218218077540424652e+06 7.216017714444248937e+06 7.213247262568880804e+06 7.210570939363191836e+06 7.207891261457173154e+06 7.205207867677069269e+06 7.202520302048137411e+06 7.199828096700056456e+06 7.197130845254379325e+06 7.194428248118080199e+06 7.191720121040335856e+06 7.189006369183312170e+06 7.186286928583466448e+06 7.183561887149256654e+06 7.181405441420388408e+06
3.053043625042201370e+02 7.027977745222813450e+06 7.025787017388221808e+06 7.023039379340399057e+06 7.020361967342633754e+06 7.017684193749705330e+06 7.015005653799499385e+06 7.012326244112846442e+06 7.009645895404386334e+06 7.006964281600875780e+06 7.004280850400010124e+06 7.001594938225085847e+06 6.998905821013971232e+06 6.996212417087689042e+06 6.993509837665561587e+06 6.991348215149578638e+06
3.565543625042201370e+02 6.821045585281488486e+06 6.819001208492799662e+06 6.816459642334635369e+06 6.814003443957726471e+06 6.811556226606699638e+06 6.809116163671961054e+06 6.806681677479671314e+06 6.804251803632765077e+06 6.801824892207134515e+06 6.799401244711539708e+06 6.796976644766619429e+06 6.794558132394161075e+06 6.792127880202093162e+06 6.789727517539362423e+06 6.787775711222250946e+06
4.065543625042201370e+02 6.492180486380990595e+06 6.490204739476204850e+06 6.487752644199338742e+06 6.485374344136840664e+06 6.483005444097861648e+06 6.480645737909215502e+06 6.478294835534739308e+06 6.475952911854475737e+06 6.473618923826796934e+06 6.471294693005603738e+06 6.468975344684955664e+06 6.466671935764811002e+06 6.464357821538380347e+06 6.462100517926835455e+06 6.460245054827318527e+06
4.565543625042201370e+02 6.038006341270127334e+06 6.036050834954914637e+06 6.033631673405533656e+06 6.031272737810960971e+06 6.028918389099148102e+06 6.026561838137638755e+06 6.024198282620568760e+06 6.021822821172577329e+06 6.019427368901984766e+06 6.017009892168249935e+06 6.014558650410502218e+06 6.012091371521978639e+06 6.009573169832077809e+06 6.007080658560787328e+06 6.005041554120125249e+06
5.065543625042201370e+02 5.413531687629939057e+06 5.411611259284833446e+06 5.409205452221332118e+06 5.406853672064529732e+06 5.404506175245258957e+06 5.402164264089821838e+06 5.399824753601561300e+06 5.397483184550551698e+06 5.395134072532411665e+06 5.392773323228125460e+06 5.390394623596716672e+06 5.387998582787945867e+06 5.385559861682495102e+06 5.383127894676389173e+06 5.381108843834782951e+06
5.565543625042200802e+02 4.837331497178678401e+06 4.835363245803004131e+06 4.832931859859614633e+06 4.830573522913680412e+06 4.828221763166688383e+06 4.825872696431490593e+06 4.823524840916041285e+06 4.821177113841392100e+06 4.818827422160693444e+06 4.816475473891701549e+06 4.814116085648047738e+06 4.811757754991207272e+06 4.809371716895677149e+06 4.807025724456336349e+06 4.805065392587927170e+06
6.065543625042200802e+02 4.340336900082005188e+06 4.338339631104758941e+06 4.335874645859839395e+06 4.333482062667961232e+06 4.331094495312297717e+06 4.328708341183257289e+06 4.326321011688320898e+06 4.323930212647394277e+06 4.321532603059958667e+06 4.319127047289500013e+06 4.316707000331651419e+06 4.314281245666043833e+06 4.311817773663237691e+06 4.309389379521542229e+06 4.307353676617613062e+06
6.565543625042200802e+02 3.343731218045698479e+06 3.341969587936583441e+06 3.339845957188681699e+06 3.337795442811327986e+06 3.335774604681380093e+06 3.333774944723018445e+06 3.331784523824117612e+06 3.329788967062254436e+06 3.327772993219865020e+06 3.325721502208154649e+06 3.323620157634216361e+06 3.321455673532171641e+06 3.319204234142508358e+06 3.316892993034815416e+06 3.314856284444282297e+06
7.065543625042200802e+02 2.308161223236516118e+06 2.305508641408832278e+06 2.302324289763993118e+06 2.299104952944311313e+06 2.295886290787338745e+06 2.292668570725309197e+06 2.289451698815911077e+06 2.286234942693228833e+06 2.283016584319803864e+06 2.279793605032434687e+06 2.276561646307800431e+06 2.273315587760305963e+06 2.270050969942258671e+06 2.266765960969238076e+06 2.264160876762899105e+06
7.565543625042200802e+02 2.040924009847924113e+06 2.038253588406563038e+06 2.034897473300786223e+06 2.031604113358724630e+06 2.028305511383682489e+06 2.025003273513924330e+06 2.021698250915232813e+06 2.018391081085484708e+06 2.015082293223170331e+06 2.011772361272733426e+06 2.008461723435062915e+06 2.005150789606784238e+06 2.001839888464370975e+06 1.998528938668468269e+06 1.995915194969027536e+06
8.065543625042200802e+02 2.007995728617331479e+06 2.005300032603469212e+06 2.001932963746749796e+06 1.998648249526300933e+06 1.995361888486120151e+06 1.992074163613037672e+06 1.988785257985413773e+06 1.985495251347297337e+06 1.982204111407012912e+06 1.978911683217082871e+06 1.975617677937716478e+06 1.972321658436636208e+06 1.969023031258200295e+06 1.965721067663035588e+06 1.963112529681493761e+06
8.565543625042200802e+02 1.974590200547380839e+06 1.971892240219680825e+06 1.968531654749496141e+06 1.965253777406933485e+06 1.961974092826599022e+06 1.958692409171455540e+06 1.955408444773667492e+06 1.952121842592476867e+06 1.948832193286321824e+06 1.945539068067940883e+06 1.942242060608798638e+06 1.938940832782029640e+06 1.935635157657960197e+06 1.932324951430713059e+06 1.929709630054236855e+06
