TIME P_Ch0_mesh1 P_Ch0_mesh2 P_Ch0_mesh3 P_Ch0_mesh4 P_Ch0_mesh5 P_Ch0_mesh6 P_Ch0_mesh7 P_Ch0_mesh8 P_Ch0_mesh9 P_Ch0_mesh10 P_Ch0_mesh11 P_Ch0_mesh12 P_Ch0_mesh13 P_Ch0_mesh14 P_Ch0_mesh15 
0.000000000000000000e+00 1.594517866609182023e+07 1.594338732350764424e+07 1.612420265094235539e+07 1.612207197464756854e+07 1.611994131679932028e+07 1.611781067881467380e+07 1.611568006189271808e+07 1.611354946721146815e+07 1.611141889592744969e+07 1.610928834914603457e+07 1.610715782794462331e+07 1.610502733346711099e+07 1.610289686695855111e+07 1.610076642924921587e+07 1.609908520237527788e+07
5.000040000000043960e+01 7.558819401358854957e+06 7.557865495226528496e+06 7.557103877672266215e+06 7.556032602236141451e+06 7.554921537257893011e+06 7.553758422822944820e+06 7.552564007261096500e+06 7.551363555660439655e+06 7.550172372894363478e+06 7.548996030208456330e+06 7.547834519754415378e+06 7.546685045103214681e+06 7.545544036076791584e+06 7.544397903142818250e+06 7.543442988562469371e+06
1.000003999999985922e+02 6.135956908204553649e+06 6.134319336968960240e+06 6.132299884798182175e+06 6.130369806116971187e+06 6.128467203261771239e+06 6.126590483016974293e+06 6.124738291662161238e+06 6.122909399604043923e+06 6.121102579226862639e+06 6.119316849832143635e+06 6.117550250325935893e+06 6.115805380944650620e+06 6.114065692716208287e+06 6.112393966973282397e+06 6.110920615336093120e+06
1.502405034099261059e+02 1.934398628764688969e+06 1.934102121263901470e+06 1.932734608991732355e+06 1.932446575438188855e+06 1.932172640155361732e+06 1.931910910109958844e+06 1.931659730322760064e+06 1.931417794019220164e+06 1.931184165991743794e+06 1.930958183704782743e+06 1.930739187614274677e+06 1.930526363071243279e+06 1.930318861771087162e+06 1.930116256375523517e+06 1.929970257892920868e+06
2.004200391960640388e+02 7.551509906532048481e+05 7.536117353017642163e+05 7.517429537391520571e+05 7.498996135112219490e+05 7.480757585696300957e+05 7.462819221275508171e+05 7.445226135610105703e+05 7.428006656572939828e+05 7.411093013071389869e+05 7.394752362940352177e+05 7.377648494252042146e+05 7.363706558687683428e+05 7.359565047730286606e+05 7.359253749973275699e+05 7.359053358388631605e+05
2.553043625042201370e+02 7.660221965486878762e+05 7.632369562748795142e+05 7.598049406005177880e+05 7.564178309160887729e+05 7.530290400917035295e+05 7.496387949984129518e+05 7.462473306563021615e+05 7.428549298964719055e+05 7.394625488797035068e+05 7.360734253595455084e+05 7.327373864877555752e+05 7.308667700963962125e+05 7.306967106278955471e+05 7.306712545105785830e+05 7.306524027581778355e+05
3.053043625042201370e+02 7.172164810614271555e+05 7.144480526837870711e+05 7.110421236556258518e+05 7.076790382115091197e+05 7.043142054859906202e+05 7.009476619380229386e+05 6.975794844866105122e+05 6.942098188807098195e+05 6.908388902585746255e+05 6.874669499947135337e+05 6.840941278131451691e+05 6.807203097182605416e+05 6.773445564805677859e+05 6.752296450946772238e+05 6.747966167653219309e+05
3.553043625042201370e+02 7.260344895325804828e+05 7.232462191065788502e+05 7.197824121310487390e+05 7.163961792751562316e+05 7.130088531839727657e+05 7.096204492870063987e+05 7.062309480006042868e+05 7.028403023740882054e+05 6.994484382399248425e+05 6.960552600810405565e+05 6.926606539287390187e+05 6.892645340940355090e+05 6.858667370049696183e+05 6.824665967648327351e+05 6.797804775210521184e+05
4.053043625042201370e+02 7.586924055388281122e+05 7.560839267863527639e+05 7.529722061274269363e+05 7.497797235184229212e+05 7.465831581502704648e+05 7.433834818955209339e+05 7.401812253518856596e+05 7.369767851613906678e+05 7.337704175198337762e+05 7.305621306316768751e+05 7.273515554146405775e+05 7.241380305325016379e+05 7.209216134095278103e+05 7.177028428275283659e+05 7.151582693146528909e+05
4.553043625042201370e+02 7.474091787916928297e+05 7.445807885330946883e+05 7.410571116416049190e+05 7.376162479297332466e+05 7.341714943100136006e+05 7.307232712330246577e+05 7.272718889137936058e+05 7.238175459302200470e+05 7.203603200392882572e+05 7.169001637379456079e+05 7.134368922896184959e+05 7.099701331066074781e+05 7.064991461218990153e+05 7.030226095099390950e+05 7.002741817596765468e+05
