TIME P_Ch0_mesh1 P_Ch0_mesh2 P_Ch0_mesh3 P_Ch0_mesh4 P_Ch0_mesh5 P_Ch0_mesh6 P_Ch0_mesh7 P_Ch0_mesh8 P_Ch0_mesh9 P_Ch0_mesh10 P_Ch0_mesh11 P_Ch0_mesh12 P_Ch0_mesh13 P_Ch0_mesh14 P_Ch0_mesh15 
0.000000000000000000e+00 1.594517866609182023e+07 1.594338732350764424e+07 1.612420265094235539e+07 1.612207197464756854e+07 1.611994131679932028e+07 1.611781067881467380e+07 1.611568006189271808e+07 1.611354946721146815e+07 1.611141889592744969e+07 1.610928834914603457e+07 1.610715782794462331e+07 1.610502733346711099e+07 1.610289686695855111e+07 1.610076642924921587e+07 1.609908520237527788e+07
5.000040000000043960e+01 8.029301091418740340e+06 8.027246376762843691e+06 8.078717284406446852e+06 8.076235065621163696e+06 8.073756511246624403e+06 8.071279491690147668e+06 8.068804040628571995e+06 8.066330180136750452e+06 8.063857932361699641e+06 8.061387319400966167e+06 8.058918363245732151e+06 8.056451085776178166e+06 8.053985508757149801e+06 8.051521653934922069e+06 8.049578494440709241e+06
1.000003999999985922e+02 7.703208478660802357e+06 7.701047071726077236e+06 7.701009006884722039e+06 7.698390410142595880e+06 7.695777774327727035e+06 7.693170966267662123e+06 7.690570559093904682e+06 7.687977194219066761e+06 7.685391593982833438e+06 7.682814574432031251e+06 7.680247060846674256e+06 7.677690106611406431e+06 7.675144916375239380e+06 7.672612874836164527e+06 7.670624696845691651e+06
1.502405034099261059e+02 7.478866905549184419e+06 7.476657550269030966e+06 7.474204399321889505e+06 7.471521684874250554e+06 7.468843910007335246e+06 7.466171832932597026e+06 7.463506531336219981e+06 7.460849327336966991e+06 7.458201858827479184e+06 7.455566179974935949e+06 7.452944909228825010e+06 7.450341462070645764e+06 7.447760452551505528e+06 7.445208483836695552e+06 7.443220361041550525e+06
2.004200391960640388e+02 7.326957223214227706e+06 7.324769917497573420e+06 7.321995755174104124e+06 7.319270808198682964e+06 7.316529014729833230e+06 7.313779327811399475e+06 7.311024579777145758e+06 7.308265483414768241e+06 7.305502522013815120e+06 7.302736455726614222e+06 7.299968279558316804e+06 7.297199688249982893e+06 7.294433987909597345e+06 7.291675016408997588e+06 7.289498191141415387e+06
2.553043625042201370e+02 7.126740432964216918e+06 7.124557360375350341e+06 7.121823536530232988e+06 7.119163914750648662e+06 7.116499796394255944e+06 7.113831610177981667e+06 7.111159593670491129e+06 7.108483793739058077e+06 7.105804088316033594e+06 7.103120227853939869e+06 7.100431889633836225e+06 7.097738735184993595e+06 7.095040448601219803e+06 7.092337126571850851e+06 7.090195956620343029e+06
3.084293625042201370e+02 6.900221438563700765e+06 6.898197706928871572e+06 6.895673642923487350e+06 6.893199428452978842e+06 6.890708745597348548e+06 6.888207896487284452e+06 6.885703343819585629e+06 6.883199093772778288e+06 6.880697197398773395e+06 6.878199092488159426e+06 6.875704089599180967e+06 6.873216606796741486e+06 6.870722481768064201e+06 6.868256979197973385e+06 6.866260602924771607e+06
3.615543625042201370e+02 6.607301577503776178e+06 6.605326800971541554e+06 6.602875116853971966e+06 6.600497941226095892e+06 6.598130290352874435e+06 6.595771926416380331e+06 6.593422403685711324e+06 6.591081791159664281e+06 6.588749030370729975e+06 6.586425729719386436e+06 6.584107281124585308e+06 6.581804001596829854e+06 6.579490600285077468e+06 6.577231989235574380e+06 6.575376815092148259e+06
4.115543625042201370e+02 6.165853570172006264e+06 6.163898443069087341e+06 6.161475181912010536e+06 6.159127960618098266e+06 6.156793514965930954e+06 6.154471763022637926e+06 6.152162559306127951e+06 6.149865978606758639e+06 6.147581511155359447e+06 6.145310044845297001e+06 6.143048707018867135e+06 6.140803196835578419e+06 6.138534974581470713e+06 6.136292684359518811e+06 6.134390864859199151e+06
4.615543625042201370e+02 5.566062867433665320e+06 5.564146270400896668e+06 5.561779771568104625e+06 5.559486279997934587e+06 5.557197119014482014e+06 5.554906010552006774e+06 5.552608612043273635e+06 5.550302200026176870e+06 5.547983444040900096e+06 5.545652099044628441e+06 5.543301785756160505e+06 5.540942562567522749e+06 5.538544268267536536e+06 5.536171666008612141e+06 5.534202294405450113e+06
5.115543625042201370e+02 4.921416009361474775e+06 4.919479229316276498e+06 4.917096754647910595e+06 4.914769263344876468e+06 4.912443323543775827e+06 4.910115796991552226e+06 4.907784185587517917e+06 4.905446114901851863e+06 4.903098210349338129e+06 4.900737926707114093e+06 4.898360417001350783e+06 4.895963993289440870e+06 4.893537054889486171e+06 4.891111156641826965e+06 4.889073901423200965e+06
5.615543625042200802e+02 4.382513829855400138e+06 4.380525242786293849e+06 4.378068761340582743e+06 4.375693030365161598e+06 4.373330625349621288e+06 4.370973059619155712e+06 4.368617415961705148e+06 4.366262318822165951e+06 4.363905507325286977e+06 4.361546132208216004e+06 4.359178716484004632e+06 4.356810704305705614e+06 4.354409296192720532e+06 4.352052875910516828e+06 4.350059142226970755e+06
6.115543625042200802e+02 3.338189871370998211e+06 3.336516669271480292e+06 3.334518718786190264e+06 3.332598807737550698e+06 3.330729292906358838e+06 3.328898095003347844e+06 3.327092992083390709e+06 3.325306447189481929e+06 3.323528879426058847e+06 3.321748141496566590e+06 3.319948792314645369e+06 3.318117347878310829e+06 3.316231501864370424e+06 3.314325400496884715e+06 3.312559786215911154e+06
6.615543625042200802e+02 2.163680178924024105e+06 2.161025858053727541e+06 2.157856847430367488e+06 2.154629862825286575e+06 2.151398860857285559e+06 2.148162842378712725e+06 2.144920503547309432e+06 2.141670304671694525e+06 2.138410612608170602e+06 2.135139925942968111e+06 2.131857173697415739e+06 2.128562004774095956e+06 2.125254937047522981e+06 2.121937283350052778e+06 2.119313046955682337e+06
7.154293625042200802e+02 1.918802167868225370e+06 1.916096740224770503e+06 1.912695563572881510e+06 1.909369866243093973e+06 1.906042027991615934e+06 1.902712630544591928e+06 1.899382084989669034e+06 1.896050765977817122e+06 1.892718982682875125e+06 1.889386923627330922e+06 1.886054576311751502e+06 1.882721642962076934e+06 1.879387569244689541e+06 1.876051910032961750e+06 1.873418643195106182e+06
7.654293625042200802e+02 1.889554073585714679e+06 1.886835041852181777e+06 1.883443631278222892e+06 1.880136320254648570e+06 1.876828011029663030e+06 1.873518773256991757e+06 1.870208611304435646e+06 1.866897500562463887e+06 1.863585418141053990e+06 1.860272353655861691e+06 1.856958273128596833e+06 1.853643022434032056e+06 1.850326200954057975e+06 1.847007079003667925e+06 1.844385576033741236e+06
8.154293625042200802e+02 1.852655580207022373e+06 1.849939287625246216e+06 1.846556615851231385e+06 1.843257553389903856e+06 1.839957143912543543e+06 1.836655223417037632e+06 1.833351552757868078e+06 1.830045811860104557e+06 1.826737605741623323e+06 1.823426490259357961e+06 1.820112020483468659e+06 1.816793815145040629e+06 1.813471622774943477e+06 1.810145368967371760e+06 1.807517731330308830e+06
8.654293625042200802e+02 1.811756654927548952e+06 1.809040599220111966e+06 1.805655019257454667e+06 1.802354771705145948e+06 1.799052029206333682e+06 1.795746527784563601e+06 1.792438023204167839e+06 1.789126316086952109e+06 1.785811272778072860e+06 1.782492836577139795e+06 1.779171023084742250e+06 1.775845890021181200e+06 1.772517462836212479e+06 1.769185574705174891e+06 1.766553399441183778e+06
9.154293625042200802e+02 1.683179791529215872e+06 1.680485603572146269e+06 1.677094541254432872e+06 1.673778709880564129e+06 1.670457436369663803e+06 1.667130410491080722e+06 1.663796828752057394e+06 1.660455607704260619e+06 1.657105508521097479e+06 1.653745241649328498e+06 1.650373582727874862e+06 1.646989567456959747e+06 1.643592887014670530e+06 1.640184537928259466e+06 1.637488641419732012e+06
9.654293625042200802e+02 1.553879096607615938e+06 1.551195162160294363e+06 1.547795064856081503e+06 1.544454851043193834e+06 1.541098462348814821e+06 1.537731571833243594e+06 1.534355036701024277e+06 1.530969043963734759e+06 1.527573843908876181e+06 1.524169923661781941e+06 1.520758073450188385e+06 1.517339393033548957e+06 1.513915219493100187e+06 1.510486963008176535e+06 1.507779606753581436e+06
1.015429362504220080e+03 1.446567882131865481e+06 1.443946288839341141e+06 1.440624248928270070e+06 1.437344904123841086e+06 1.434033662059236318e+06 1.430698269471875625e+06 1.427342116234655725e+06 1.423971291585316649e+06 1.420590908586349571e+06 1.417201782774126157e+06 1.413803964614641853e+06 1.410397700718164444e+06 1.406984022594324779e+06 1.403565180967055727e+06 1.400865580961555243e+06
1.065429362504220080e+03 1.342219737320728367e+06 1.339629005730164004e+06 1.336370649713074556e+06 1.333156188713934738e+06 1.329900099082122790e+06 1.326607313965441426e+06 1.323285823183851549e+06 1.319941353560558287e+06 1.316578405036479933e+06 1.313197688889260404e+06 1.309804469736726256e+06 1.306406895241198363e+06 1.303006725148657570e+06 1.299605277380104177e+06 1.296919897501106141e+06
