TIME P_Ch0_mesh1 P_Ch0_mesh2 P_Ch0_mesh3 P_Ch0_mesh4 P_Ch0_mesh5 P_Ch0_mesh6 P_Ch0_mesh7 P_Ch0_mesh8 P_Ch0_mesh9 P_Ch0_mesh10 P_Ch0_mesh11 P_Ch0_mesh12 P_Ch0_mesh13 P_Ch0_mesh14 P_Ch0_mesh15 
0.000000000000000000e+00 1.594517866609182023e+07 1.594338732350764424e+07 1.612420265094235539e+07 1.612207197464756854e+07 1.611994131679932028e+07 1.611781067881467380e+07 1.611568006189271808e+07 1.611354946721146815e+07 1.611141889592744969e+07 1.610928834914603457e+07 1.610715782794462331e+07 1.610502733346711099e+07 1.610289686695855111e+07 1.610076642924921587e+07 1.609908520237527788e+07
5.000040000000043960e+01 7.732544408957759850e+06 7.731324746475396678e+06 7.732498463280430064e+06 7.730737428178911097e+06 7.729110363040945493e+06 7.727493232834618539e+06 7.725879971021831036e+06 7.724270186190013774e+06 7.722663855017588474e+06 7.721060985373337753e+06 7.719461595518156886e+06 7.717865712839989923e+06 7.716273373106316663e+06 7.714684620746836066e+06 7.713433305215343833e+06
1.000003999999985922e+02 7.246704313646765426e+06 7.244767490952978842e+06 7.242327059191592038e+06 7.240001085456807166e+06 7.237687822197883390e+06 7.235387325802307576e+06 7.233099012984438799e+06 7.230821623407602310e+06 7.228553139431915246e+06 7.226291764557725750e+06 7.224034566591955721e+06 7.221782618837014772e+06 7.219526894014731981e+06 7.217291757077070884e+06 7.215484025940521620e+06
1.502405034099261059e+02 6.055063310806493275e+06 6.053362459468840621e+06 6.051255074919461273e+06 6.049254702374735847e+06 6.047285120728586800e+06 6.045344532757470384e+06 6.043431304138687439e+06 6.041543983242704533e+06 6.039681258346573450e+06 6.037842166539087892e+06 6.036025066056010313e+06 6.034232089516666718e+06 6.032449331825761124e+06 6.030732768868214451e+06 6.029230506496702321e+06
2.004200391960640388e+02 3.780865537674037740e+06 3.779634647838469595e+06 3.778151695465834811e+06 3.776650048678659834e+06 3.775086511070465669e+06 3.773490021725196857e+06 3.771890640318625607e+06 3.770310028061415069e+06 3.768761308951571584e+06 3.767251027265777811e+06 3.765778564051682130e+06 3.764346244381433818e+06 3.762931087618038990e+06 3.761584044125312939e+06 3.760422761737980880e+06
2.553043625042201370e+02 9.760853177814645460e+05 9.733631348616169998e+05 9.699861464145448990e+05 9.666695736112176673e+05 9.633548893278242322e+05 9.600361145634155255e+05 9.567255766977120657e+05 9.534583100234691519e+05 9.513261977991355816e+05 9.510993682119845180e+05 9.510681053378044162e+05 9.510399939367749030e+05 9.510121431758224498e+05 9.509846107045552926e+05 9.509630951405428350e+05
3.053043625042201370e+02 9.039639699079035781e+05 9.013943141699142288e+05 8.982006348986444063e+05 8.950212165307443356e+05 8.918348431324033299e+05 8.886379076701548183e+05 8.854190700673933607e+05 8.821503155514691025e+05 8.788455882904134924e+05 8.755386726279546274e+05 8.722296899031446083e+05 8.694482897513655480e+05 8.681859038031735690e+05 8.680946650620963192e+05 8.680733687364679063e+05
3.553043625042201370e+02 9.325572018157084240e+05 9.298199057819612790e+05 9.264953437864502193e+05 9.231708193184797419e+05 9.198449703030944802e+05 9.165178745616504457e+05 9.131896154513761867e+05 9.098602755244856235e+05 9.065299229212519713e+05 9.031985831517965999e+05 8.998662228546334663e+05 8.965327635308397003e+05 8.931981141870596912e+05 8.906363713922207244e+05 8.896918823937887792e+05
4.053043625042201370e+02 9.706996634392011911e+05 9.679472718683532439e+05 9.645250069734691642e+05 9.611818845653240569e+05 9.578369719479806954e+05 9.544900077495214064e+05 9.511406408744546352e+05 9.477884378191857832e+05 9.444329179134722799e+05 9.410736013294412987e+05 9.377100788117304910e+05 9.343421002609858988e+05 9.309696369963303441e+05 9.275928863462653244e+05 9.249253754541047383e+05
4.553043625042201370e+02 1.048365884936845861e+06 1.045611076952073956e+06 1.042179418078449788e+06 1.038829795359136537e+06 1.035476976118213846e+06 1.032120804871846456e+06 1.028761020200965111e+06 1.025397343009972596e+06 1.022029510222245124e+06 1.018657279578566784e+06 1.015280434311238932e+06 1.011898813980949461e+06 1.008512375482772244e+06 1.005121349983942229e+06 1.002442656491641421e+06
5.053043625042201370e+02 1.044959863009026623e+06 1.042203673804288264e+06 1.038770619415187393e+06 1.035419025320473476e+06 1.032063533781609265e+06 1.028704059436016832e+06 1.025340588140002452e+06 1.021973196789900307e+06 1.018602065716678859e+06 1.015227472005275893e+06 1.011849763303113054e+06 1.008469323324212455e+06 1.005086530327010667e+06 1.001701720569443190e+06 9.990293704796386883e+05
5.553043625042200802e+02 1.036284154597513261e+06 1.033518272601288743e+06 1.030073732723622001e+06 1.026711243263948709e+06 1.023345730067371740e+06 1.019977369991364772e+06 1.016606346425787313e+06 1.013232835969269974e+06 1.009856998065639404e+06 1.006478966710199602e+06 1.003098847353621386e+06 9.997167260551713407e+05 9.963326834505492589e+05 9.929468054128511576e+05 9.902736226996281184e+05
6.053043625042200802e+02 1.027272357837485033e+06 1.024500992265991867e+06 1.021050301226661424e+06 1.017682705687690992e+06 1.014312884833152755e+06 1.010940916255670832e+06 1.007566864751325338e+06 1.004190783747052075e+06 1.000812717796567129e+06 9.974327036589586642e+05 9.940507705264717806e+05 9.906669452281820122e+05 9.872812588683081558e+05 9.838937507317917189e+05 9.812192631434613140e+05
6.553043625042200802e+02 1.017476297251420445e+06 1.014702151339950040e+06 1.011248166912548710e+06 1.007877751882205484e+06 1.004505348230565432e+06 1.001130984812462237e+06 9.977546862078006379e+05 9.943764735381350620e+05 9.909963656613610219e+05 9.876143791295691626e+05 9.842305271511807805e+05 9.808448223475415725e+05 9.774572806170363910e+05 9.740679228457018035e+05 9.713919665177903371e+05
7.053043625042200802e+02 1.006707128935276531e+06 1.003930831404411700e+06 1.000474172079327400e+06 9.971013559642338660e+05 9.937266448521568673e+05 9.903500520368211437e+05 9.869715888036919059e+05 9.835912647234131582e+05 9.802090883849029196e+05 9.768250672288206406e+05 9.734392064552410739e+05 9.700515110265841940e+05 9.666619885617318796e+05 9.632706503837023629e+05 9.605931250573142897e+05
7.553043625042200802e+02 9.949349082930029836e+05 9.921566587690166198e+05 9.886974910832612077e+05 9.853224124706039438e+05 9.819454874166091904e+05 9.785667213663815055e+05 9.751861185504877940e+05 9.718036821417937754e+05 9.684194148179329932e+05 9.650333185458648950e+05 9.616453934400365688e+05 9.582556391857672716e+05 9.548640571325146593e+05 9.514706506961231353e+05 9.487914813771744957e+05
8.053043625042200802e+02 9.617769978316635825e+05 9.589982380571024260e+05 9.555377294978677528e+05 9.521620779632929480e+05 9.487846015098436037e+05 9.454052979473118903e+05 9.420241619519337546e+05 9.386411839462730568e+05 9.352563491186719621e+05 9.318696356855378253e+05 9.284810128128683427e+05 9.250904424253456527e+05 9.216978833875182318e+05 9.183032952467647847e+05 9.156230274027853739e+05
8.584293625042200802e+02 9.143704037313212175e+05 9.115898162474032724e+05 9.081249082564886194e+05 9.047469180167376762e+05 9.013670462091830559e+05 8.979852680849395692e+05 8.946015561730676563e+05 8.912158814792037010e+05 8.878282152088555740e+05 8.844385289550498128e+05 8.810467913924123859e+05 8.776529620051218662e+05 8.742569660655747866e+05 8.708586020151283592e+05 8.681747827106106561e+05
9.084293625042200802e+02 8.670116364987683482e+05 8.643057968778273789e+05 8.608857368337435182e+05 8.575229651246010326e+05 8.541451901863393141e+05 8.507637633954881458e+05 8.473801446869592182e+05 8.439941618714003125e+05 8.406055625145862577e+05 8.372140019459906034e+05 8.338190592962387018e+05 8.304203049236005172e+05 8.270174211422560038e+05 8.236103357261797646e+05 8.209188822772123385e+05
9.615543625042200802e+02 8.242170940528871724e+05 8.215118611669198144e+05 8.180884115625820123e+05 8.147200018303571269e+05 8.113357742300169775e+05 8.079472122081947746e+05 8.045553835672350833e+05 8.011601683677522233e+05 7.977615119957434945e+05 7.943594289951864630e+05 7.909539907081683632e+05 7.875453015712287743e+05 7.841334708046816522e+05 7.807185886053678114e+05 7.780216691913258983e+05
1.012804362504220080e+03 7.905894778665744234e+05 7.878661602242608787e+05 7.844290479413614376e+05 7.810510218942364445e+05 7.776582924728991929e+05 7.742617991880762856e+05 7.708621837843643734e+05 7.674594792732193600e+05 7.640537230993814301e+05 7.606449495031662518e+05 7.572331841855761595e+05 7.538184439509727526e+05 7.504007394990468165e+05 7.469800790858987020e+05 7.442786327224769630e+05
1.062804362504220080e+03 7.625547378479440231e+05 7.597981186883287737e+05 7.563373199791163206e+05 7.529456742869655136e+05 7.495462194973342121e+05 7.461437826727153733e+05 7.427384012177751865e+05 7.393300849552184809e+05 7.359188432124895044e+05 7.325046854365097824e+05 7.290876209848878207e+05 7.256676595898697851e+05 7.222448108595443191e+05 7.188190814804305555e+05 7.161136800001746742e+05
1.112804362504220080e+03 7.372147394177099923e+05 7.344310129312344361e+05 7.309493967547261855e+05 7.275478811047277413e+05 7.241433591655673226e+05 7.207359593565001851e+05 7.173256849424598040e+05 7.139125382275839802e+05 7.104965212151746964e+05 7.070776352229006588e+05 7.036558800587990554e+05 7.002312548747352557e+05 6.968037594088496407e+05 6.933733938918145141e+05 6.906643403354514157e+05
1.162804362504220080e+03 7.139275883100943174e+05 7.111307839341101935e+05 7.076392553263126174e+05 7.042330479764582124e+05 7.008239982041079784e+05 6.974121084198822500e+05 6.939973763533550082e+05 6.905797994711793726e+05 6.871593754530493170e+05 6.837361022552975919e+05 6.803099776845768793e+05 6.768810003554153955e+05 6.734491706580445170e+05 6.700144898639504099e+05 6.673020437835642369e+05
1.212804362504220080e+03 6.927121256630909629e+05 6.899073059553134954e+05 6.864112061458284734e+05 6.830008492217072053e+05 6.795876769648179179e+05 6.761716865291185677e+05 6.727528739891815931e+05 6.693312353139024926e+05 6.659067665036532562e+05 6.624794632406388409e+05 6.590493200987987220e+05 6.556163314030084293e+05 6.521804929025820456e+05 6.487418030580463819e+05 6.460261947613285156e+05
