TIME P_Ch0_mesh1 P_Ch0_mesh2 P_Ch0_mesh3 P_Ch0_mesh4 P_Ch0_mesh5 P_Ch0_mesh6 P_Ch0_mesh7 P_Ch0_mesh8 P_Ch0_mesh9 P_Ch0_mesh10 P_Ch0_mesh11 P_Ch0_mesh12 P_Ch0_mesh13 P_Ch0_mesh14 P_Ch0_mesh15 
0.000000000000000000e+00 1.594517866609182023e+07 1.594338732350764424e+07 1.612420265094235539e+07 1.612207197464756854e+07 1.611994131679932028e+07 1.611781067881467380e+07 1.611568006189271808e+07 1.611354946721146815e+07 1.611141889592744969e+07 1.610928834914603457e+07 1.610715782794462331e+07 1.610502733346711099e+07 1.610289686695855111e+07 1.610076642924921587e+07 1.609908520237527788e+07
5.000040000000043960e+01 7.911732435247948393e+06 7.909655486614855006e+06 7.920419771123960614e+06 7.917901320746790618e+06 7.915387972926684655e+06 7.912877203020055778e+06 7.910369023669521324e+06 7.907863429015949368e+06 7.905360412097415887e+06 7.902859964700318873e+06 7.900362077376006171e+06 7.897866739562319592e+06 7.895373939598459750e+06 7.892883664624649100e+06 7.890920169517191127e+06
1.000003999999985922e+02 7.654053437484635971e+06 7.651949929168937728e+06 7.649831910159633495e+06 7.647272613352362998e+06 7.644723980208340101e+06 7.642186318351048976e+06 7.639660973618010990e+06 7.637149639891730621e+06 7.634654486970784143e+06 7.632178403082363307e+06 7.629725449406578206e+06 7.627301838693567552e+06 7.624918568256616592e+06 7.622597864413660951e+06 7.620826817475828342e+06
1.502405034099261059e+02 7.426688891987513751e+06 7.424523638879022561e+06 7.421806616213246249e+06 7.419159521067245863e+06 7.416506982332902960e+06 7.413849912760824896e+06 7.411188078530823812e+06 7.408520517925315537e+06 7.405845989717492834e+06 7.403163421569776721e+06 7.400472235695585608e+06 7.397772461590405554e+06 7.395064637165586464e+06 7.392349767713985406e+06 7.390200934406646527e+06
2.004200391960640388e+02 7.173844817131304182e+06 7.171794446077105589e+06 7.169140692092078738e+06 7.166671211231552064e+06 7.164211743152346462e+06 7.161761968329835683e+06 7.159321132725049742e+06 7.156888178161580116e+06 7.154461901128014550e+06 7.152041092467742041e+06 7.149624656625892967e+06 7.147211706155574881e+06 7.144800798318320885e+06 7.142396129841555841e+06 7.140477777744702995e+06
2.534293625042201370e+02 6.716562243076010607e+06 6.714643264601699077e+06 6.712259224429885857e+06 6.709953079668979160e+06 6.707658932314740494e+06 6.705376478832981549e+06 6.703105389945551753e+06 6.700845548189740628e+06 6.698596434060862288e+06 6.696358522687882185e+06 6.694129251234442927e+06 6.691914423216816038e+06 6.689695282494309358e+06 6.687530599893823266e+06 6.685735153111935593e+06
3.034293625042201370e+02 5.880974808790814131e+06 5.879140490260965191e+06 5.876872364905283786e+06 5.874677382163332775e+06 5.872499748444150202e+06 5.870340066970391199e+06 5.868198913754920475e+06 5.866076933688412420e+06 5.863974637464860454e+06 5.861891960538861342e+06 5.859828009661559947e+06 5.857784264194767922e+06 5.855750528602763079e+06 5.853776109078799374e+06 5.852081281254121102e+06
3.546793625042201370e+02 4.753501744386882521e+06 4.751666567269413732e+06 4.749425280592289753e+06 4.747273386976426467e+06 4.745157332672039047e+06 4.743074991195361130e+06 4.741024624393071048e+06 4.739004983045677654e+06 4.737015168840063736e+06 4.735054538225070573e+06 4.733112999999118038e+06 4.731180262773922645e+06 4.729240738888354041e+06 4.727338743821621872e+06 4.725656920258185826e+06
4.046793625042201370e+02 3.355294114151507150e+06 3.353774128462614957e+06 3.351970988074592780e+06 3.350195603751921095e+06 3.348443060247748159e+06 3.346703566929466091e+06 3.344966701445499435e+06 3.343222706819634885e+06 3.341462718675025739e+06 3.339676515654324554e+06 3.337856024463996757e+06 3.335998138648314867e+06 3.334088716860417742e+06 3.332163700904650614e+06 3.330366551096036099e+06
4.546793625042201370e+02 1.789397547376395669e+06 1.786661189879238838e+06 1.783600395720812725e+06 1.780252543043322628e+06 1.776903170643435791e+06 1.773553300304760924e+06 1.770203667615712387e+06 1.766854717720498564e+06 1.763506610003777780e+06 1.760159233336807461e+06 1.756812228709890740e+06 1.753465012012434658e+06 1.750116797614228446e+06 1.746766630049230764e+06 1.744120872123750392e+06
5.046793625042201370e+02 1.361463479810437886e+06 1.358644642759582726e+06 1.355147045166725758e+06 1.351724850166683085e+06 1.348303127776372246e+06 1.344882929175711004e+06 1.341465473587047542e+06 1.338052140535026323e+06 1.334644441078665201e+06 1.331243957242478849e+06 1.327852245861719595e+06 1.324470685726164607e+06 1.321100244949371321e+06 1.317741179808075307e+06 1.315097692186725326e+06
5.546793625042200802e+02 1.257892382755104685e+06 1.255111488362883450e+06 1.251656327867269982e+06 1.248292020630802726e+06 1.244933651896839961e+06 1.241580709662887966e+06 1.238232320179233793e+06 1.234887306862266036e+06 1.231544294928117190e+06 1.228201844059345080e+06 1.224858586730150273e+06 1.221513345135626150e+06 1.218165207920518005e+06 1.214813563025760930e+06 1.212165985479474999e+06
6.046793625042200802e+02 1.245645593980872538e+06 1.242890447090017376e+06 1.239459522089260863e+06 1.236118143827718217e+06 1.232778280027747387e+06 1.229439077888151631e+06 1.226099647675528191e+06 1.222759168049279135e+06 1.219416930549169658e+06 1.216072355868455255e+06 1.212724986191075062e+06 1.209374439760897076e+06 1.206020267246365314e+06 1.202661523763811681e+06 1.200006352824158501e+06
6.546793625042200802e+02 1.243002176757629961e+06 1.240257119666387327e+06 1.236839247007143917e+06 1.233506863271394745e+06 1.230173172280832427e+06 1.226837541333485628e+06 1.223499346921416000e+06 1.220157958634581883e+06 1.216812731659902725e+06 1.213463031504661776e+06 1.210108312550864182e+06 1.206748249083954142e+06 1.203382874401575187e+06 1.200012639738465892e+06 1.197350155337596312e+06
7.046793625042200802e+02 1.261704059996159747e+06 1.258958225130920298e+06 1.255537668022731319e+06 1.252200189702324802e+06 1.248859322759192903e+06 1.245514729111645836e+06 1.242166188483073609e+06 1.238813621306333225e+06 1.235457095980112907e+06 1.232096813560901908e+06 1.228733069107447052e+06 1.225366196194156073e+06 1.221996508266944438e+06 1.218624253652446903e+06 1.215961374161256477e+06
7.546793625042200802e+02 1.296137937446873402e+06 1.293386353812078014e+06 1.289958073838098440e+06 1.286612862168443156e+06 1.283264398802830139e+06 1.279912755509570939e+06 1.276558054419826949e+06 1.273200448021211196e+06 1.269840099675884936e+06 1.266477168907582993e+06 1.263111804106307449e+06 1.259744142377175391e+06 1.256374313784550875e+06 1.253002445925818756e+06 1.250340204669527477e+06
8.046793625042200802e+02 1.326167717746399576e+06 1.323411980035838904e+06 1.319978831650271779e+06 1.316629601425868459e+06 1.313277814897784963e+06 1.309923569043641444e+06 1.306566965548064560e+06 1.303208107147831470e+06 1.299847095018727472e+06 1.296484026652159402e+06 1.293118993575327331e+06 1.289752078528707381e+06 1.286383352288282709e+06 1.283012870725692948e+06 1.280351862988703186e+06
8.546793625042200802e+02 1.343149875837366097e+06 1.340392257633137051e+06 1.336957132771824254e+06 1.333606461372584337e+06 1.330253680610842537e+06 1.326898857852762099e+06 1.323542057667280780e+06 1.320183339373282855e+06 1.316822754699674202e+06 1.313460345929880161e+06 1.310096144675330725e+06 1.306730171321551548e+06 1.303362435145583935e+06 1.299992934979176614e+06 1.297332664155682549e+06
9.046793625042200802e+02 1.349117720629511634e+06 1.346359342876431067e+06 1.342923535730839940e+06 1.339572443426199257e+06 1.336219477667029481e+06 1.332864667764568003e+06 1.329508036724744597e+06 1.326149600409481209e+06 1.322789367021712009e+06 1.319427337062577019e+06 1.316063503654777538e+06 1.312697853133101715e+06 1.309330365870615467e+06 1.305961017308381153e+06 1.303300788261259906e+06
9.546793625042200802e+02 1.349044989532744978e+06 1.346286267668763874e+06 1.342850162361945491e+06 1.339498854210228426e+06 1.336145742913954891e+06 1.332790827434265986e+06 1.329434101962951245e+06 1.326075556064702105e+06 1.322715175001360010e+06 1.319352940321290866e+06 1.315988830585573334e+06 1.312622822131866822e+06 1.309254889815366594e+06 1.305885007654574467e+06 1.303224298148085829e+06
1.004679362504220080e+03 1.345398018294913461e+06 1.342638919562613126e+06 1.339202368015671149e+06 1.335850616338146385e+06 1.332497043958571507e+06 1.329141634978628950e+06 1.325784371488523437e+06 1.322425233835286228e+06 1.319064200933372835e+06 1.315701250677608885e+06 1.312336360361385625e+06 1.308969507066149963e+06 1.305600668029236374e+06 1.302229820947894594e+06 1.299568313023792813e+06
1.054679362504220080e+03 1.317819487479689764e+06 1.315059977204812458e+06 1.311622245453544194e+06 1.308269935593127040e+06 1.304915764635723317e+06 1.301559712337603327e+06 1.298201757951483130e+06 1.294841880150649464e+06 1.291480056908765575e+06 1.288116265419327887e+06 1.284750482030513929e+06 1.281382681873324793e+06 1.278012835801821668e+06 1.274640895249149064e+06 1.271978404423715547e+06
1.104679362504220080e+03 1.247909401591566857e+06 1.245151687370328465e+06 1.241715135037197964e+06 1.238364953769274987e+06 1.235012896362291882e+06 1.231658937968606828e+06 1.228303048531763721e+06 1.224945185863333754e+06 1.221585281700178282e+06 1.218223216035973979e+06 1.214858775046079885e+06 1.211491592058804119e+06 1.208121080033201491e+06 1.204746373125366867e+06 1.202079601800933713e+06
1.154679362504220080e+03 1.179749653902806342e+06 1.177045910407079151e+06 1.173648902032426558e+06 1.170316988574131159e+06 1.166969852207638323e+06 1.163618392288165633e+06 1.160264778835727368e+06 1.156908805330934469e+06 1.153550154461029917e+06 1.150188362784225727e+06 1.146822796325875912e+06 1.143452653822645312e+06 1.140077013797488529e+06 1.136694932404013351e+06 1.134021018857062096e+06
1.204679362504220080e+03 1.115671962199383182e+06 1.112979837513352046e+06 1.109584630180176580e+06 1.106248849917645101e+06 1.102897728809203953e+06 1.099541954241467174e+06 1.096182488895753166e+06 1.092818800398324616e+06 1.089450344002342550e+06 1.086076633456656709e+06 1.082697330043471418e+06 1.079312331515832804e+06 1.075921829060360789e+06 1.072526291715692263e+06 1.069843638513175771e+06
1.254679362504220080e+03 1.064301899008467561e+06 1.061602501329944236e+06 1.058198027422331506e+06 1.054852104161182418e+06 1.051489933123725001e+06 1.048122298819834832e+06 1.044749967427387368e+06 1.041372879457344417e+06 1.037991086282750359e+06 1.034604734850783250e+06 1.031214033955779974e+06 1.027819209537504590e+06 1.024420461629690137e+06 1.021017936304146540e+06 1.018330289480783045e+06
1.304679362504220080e+03 1.021860965377517627e+06 1.019149113547864719e+06 1.015730762640730129e+06 1.012372187306048931e+06 1.008998452672427520e+06 1.005620276324119070e+06 1.002237959837588831e+06 9.988515988059866941e+05 9.954612916753620375e+05 9.920671264042878756e+05 9.886691726051256992e+05 9.852674797685889062e+05 9.818620803941313643e+05 9.784529956843419932e+05 9.757601892116150120e+05
1.354679362504220080e+03 9.859674066886593355e+05 9.832372612206286285e+05 9.798031715230710106e+05 9.764334755890172673e+05 9.730515795137989335e+05 9.696658100765582640e+05 9.662762622522104066e+05 9.628829710339113371e+05 9.594859633255769731e+05 9.560852582411934854e+05 9.526808683282755082e+05 9.492728010951437755e+05 9.458610605749274837e+05 9.424456490849611582e+05 9.397478515143338591e+05
1.405929362504220080e+03 9.547992328348198207e+05 9.520350556728922529e+05 9.485748036078461446e+05 9.451900846439155284e+05 9.418012852065463085e+05 9.384088159797784174e+05 9.350126876932529267e+05 9.316129069536456373e+05 9.282094787411676953e+05 9.248024074241463095e+05 9.213916978789631976e+05 9.179773567100829678e+05 9.145593934997540200e+05 9.111378213941426948e+05 9.084352120019424474e+05
1.459054362504220080e+03 9.260707705488100182e+05 9.232864939145914977e+05 9.198105391895197099e+05 9.164189712209500140e+05 9.130237917884453200e+05 9.096250140858030645e+05 9.062226420138255926e+05 9.028166798385514412e+05 8.994071321320012212e+05 8.959940033341739327e+05 8.925772972061211476e+05 8.891570164956171066e+05 8.857331630522655323e+05 8.823057377984120976e+05 8.795985239892657846e+05
1.509054362504220080e+03 9.023091813713983865e+05 8.995157252254924970e+05 8.960338703824365512e+05 8.926369028847629670e+05 8.892363881546256598e+05 8.858323292083949782e+05 8.824247265737820417e+05 8.790135794527278049e+05 8.755988850192450918e+05 8.721806375598146114e+05 8.687588276268669870e+05 8.653334414799768711e+05 8.619044612965579145e+05 8.584718666753286961e+05 8.557605330558567075e+05
1.559054362504220080e+03 8.811561062774517341e+05 8.783581008268697187e+05 8.748708845655987971e+05 8.714688108705412596e+05 8.680632260467576561e+05 8.646541246354634641e+05 8.612414981109830551e+05 8.578253358557152096e+05 8.544056255879288074e+05 8.509823542456611758e+05 8.475555093661576975e+05 8.441250808057495160e+05 8.406910624446759466e+05 8.372534532852465054e+05 8.345381935838753125e+05
1.609054362504220080e+03 8.611315444927074714e+05 8.583293853908578167e+05 8.548370083445861237e+05 8.514299409952014685e+05 8.480193755544989835e+05 8.446053025124885608e+05 8.411877119289183756e+05 8.377665947704954306e+05 8.343419436050337972e+05 8.309137531172832241e+05 8.274820204080828698e+05 8.240467451502963668e+05 8.206079298414094374e+05 8.171655804217737168e+05 8.144466227891761810e+05
1.659054362504220080e+03 8.472188515479151392e+05 8.444115585263151443e+05 8.409129437562162057e+05 8.374996949260577094e+05 8.340829663955857977e+05 8.306627543169016717e+05 8.272390576883570757e+05 8.238118805622273358e+05 8.203812352275295416e+05 8.169471478035167092e+05 8.135096677479469217e+05 8.100688828648462659e+05 8.066249403276101220e+05 8.031780703245555051e+05 8.004561572532928549e+05
1.709054362504220080e+03 8.438450317735099234e+05 8.410332071400092682e+05 8.375286800289520761e+05 8.341100587356268661e+05 8.306880656923961360e+05 8.272627438419740647e+05 8.238341571520043071e+05 8.204023949077199213e+05 8.169675725409176666e+05 8.135298258730995003e+05 8.100892949651855743e+05 8.066460953465754865e+05 8.032002796495817602e+05 7.997518021255162312e+05 7.970285037078778259e+05
1.759054362504220080e+03 8.350954341292374302e+05 8.322806703327537980e+05 8.287724645049477695e+05 8.253506548449259717e+05 8.219257473306205356e+05 8.184978243379507912e+05 8.150669677604115568e+05 8.116332468121125130e+05 8.081967030965700978e+05 8.047573362422490027e+05 8.013150944178827340e+05 7.978698738306777086e+05 7.944215290240001632e+05 7.909698918947139755e+05 7.882436573693468235e+05
1.809054362504220080e+03 8.211477164306605700e+05 8.183308698464769404e+05 8.148202231266888557e+05 8.113962816913195420e+05 8.079694196407393320e+05 8.045396530737205176e+05 8.011069701637235703e+05 7.976713277701037005e+05 7.942326523943867069e+05 7.907908461278432515e+05 7.873457967698415741e+05 7.838973899550305214e+05 7.804455202117845183e+05 7.769900978763664607e+05 7.742607585630181711e+05
1.859054362504220080e+03 7.972695048138359562e+05 7.945378101277345559e+05 7.911064354981103679e+05 7.877654225753280334e+05 7.844199622087884927e+05 7.810711860065365909e+05 7.777193434703844832e+05 7.743644366800092394e+05 7.710064019044032320e+05 7.676451575080774492e+05 7.642806123507358134e+05 7.609126486983885989e+05 7.575410621158462018e+05 7.541654471231907373e+05 7.514986672995595727e+05
1.909054362504220080e+03 7.945388321434354875e+05 7.917868842589355772e+05 7.883607168675168650e+05 7.850168253927450860e+05 7.816702587380601326e+05 7.783205139191931812e+05 7.749668863535688724e+05 7.716084367678840645e+05 7.682439015391736757e+05 7.648714456434374442e+05 7.614881638035983779e+05 7.580895056766211055e+05 7.546695675503039965e+05 7.512238012460605241e+05 7.484877210849805269e+05
1.959054362504220080e+03 7.671258099299822934e+05 7.644034044502306497e+05 7.610137470604282571e+05 7.576974852546821348e+05 7.543745827998268651e+05 7.510448039084355114e+05 7.477074953212506371e+05 7.443615808269665577e+05 7.410056785243166378e+05 7.376383022182993591e+05 7.342581094641543459e+05 7.308641625458697090e+05 7.274561432702788152e+05 7.240343689125506207e+05 7.213246572939322796e+05
2.009054362504220080e+03 7.283239997875604313e+05 7.255949794653790304e+05 7.221812395500674611e+05 7.188461061443596845e+05 7.155039353868815815e+05 7.121541170025946340e+05 7.087957778938122792e+05 7.054278502458964940e+05 7.020491861297022551e+05 6.986586746637658216e+05 6.952552669014743296e+05 6.918377751888752682e+05 6.884043772436327999e+05 6.849521163576002000e+05 6.822126406146283261e+05
2.059054362504220080e+03 7.098329025442431448e+05 7.070878364864519099e+05 7.036581853309208527e+05 7.002925897364250850e+05 6.969139334629325895e+05 6.935222005590705667e+05 6.901173155215727165e+05 6.866989764122248162e+05 6.832664410947386641e+05 6.798193343978589401e+05 6.763578525488058804e+05 6.728829315759424353e+05 6.693962925184232881e+05 6.659002720105512999e+05 6.631365706770049874e+05
2.109054362504220080e+03 6.582930212479471229e+05 6.557041762712940108e+05 6.524314208001201041e+05 6.491584417029015021e+05 6.458207803457507398e+05 6.424411060904525220e+05 6.390345834156440105e+05 6.356130749991644407e+05 6.321787671719228383e+05 6.287338891057261499e+05 6.252807073814616306e+05 6.218214637188356137e+05 6.183584505971658509e+05 6.148945141313207569e+05 6.121631579324767226e+05
2.159054362504220080e+03 6.191913583277093712e+05 6.162800195845193230e+05 6.144024959941349225e+05 6.108560817195285344e+05 6.073035774165361654e+05 6.037463158608778613e+05 6.001857071074325358e+05 5.966231419371108059e+05 5.930599003080601105e+05 5.894970978832067922e+05 5.859357808051155880e+05 5.823779913567488547e+05 5.788337160735005746e+05 5.753589292379078688e+05 5.729354281308897771e+05
2.209054362504220080e+03 5.839464511538334191e+05 5.812917769130911911e+05 5.779707185630096355e+05 5.747309418051403482e+05 5.714814927477987949e+05 5.682221905490864301e+05 5.649534505209915806e+05 5.616760204644235782e+05 5.583907449973982293e+05 5.550984315093207406e+05 5.517997881000736961e+05 5.484953927000836702e+05 5.451856617281000363e+05 5.418707386024099542e+05 5.392509467587647960e+05
2.259054362504220080e+03 5.512351273662160384e+05 5.484331628567473963e+05 5.442770229575659614e+05 5.408549855880364776e+05 5.374232093595094047e+05 5.339817006723306840e+05 5.305297199221298797e+05 5.270666025051588658e+05 5.235924057058304898e+05 5.201079061436811462e+05 5.166143867038402241e+05 5.131133893167973729e+05 5.096065091710465495e+05 5.060952456461723195e+05 5.033222857149928459e+05
2.309054362504220080e+03 5.480814665736078750e+05 5.452695304864848731e+05 5.423400039931253996e+05 5.389184902469933731e+05 5.354909317440777086e+05 5.320565844705151394e+05 5.286146899269642308e+05 5.251645081068038708e+05 5.217054007486177143e+05 5.182369841893693083e+05 5.147593392052963609e+05 5.112732195195654058e+05 5.077802233854446677e+05 5.042836124925852055e+05 5.015299768270142958e+05
2.359054362504220080e+03 5.158625484454572434e+05 5.130901280148400110e+05 5.095953716333621414e+05 5.062220494155372144e+05 5.028424313759769429e+05 4.994558885395370889e+05 4.960621758125037886e+05 4.926613313723266474e+05 4.892535897919600829e+05 4.858393220479886513e+05 4.824189992860388593e+05 4.789931718696060707e+05 4.755624542929417221e+05 4.721275079766496783e+05 4.694146658474942087e+05
2.409054362504220080e+03 5.386987991671488853e+05 5.359360573339154944e+05 5.330178469972399762e+05 5.296510352479552384e+05 5.262767581500692759e+05 5.228953513247569790e+05 5.195071665949943708e+05 5.161125897612539120e+05 5.127120608285437920e+05 5.093061098360022879e+05 5.058954106001569307e+05 5.024808456785294693e+05 4.990635687196353683e+05 4.956450287274474395e+05 4.929474357231234899e+05
2.459054362504220080e+03 5.671494351630802266e+05 5.643844006996195531e+05 5.609274555147512583e+05 5.575507048067735741e+05 5.541648153674994828e+05 5.507708708202601410e+05 5.473699537008882035e+05 5.439631418553101830e+05 5.405515280236657709e+05 5.371362444687372772e+05 5.337184521337283077e+05 5.302992552078436129e+05 5.268795281920664711e+05 5.234597236957867281e+05 5.207609269186295569e+05
