TIME P_Ch0_mesh1 P_Ch0_mesh2 P_Ch0_mesh3 P_Ch0_mesh4 P_Ch0_mesh5 P_Ch0_mesh6 P_Ch0_mesh7 P_Ch0_mesh8 P_Ch0_mesh9 P_Ch0_mesh10 P_Ch0_mesh11 P_Ch0_mesh12 P_Ch0_mesh13 P_Ch0_mesh14 P_Ch0_mesh15 
0.000000000000000000e+00 1.594517866609182023e+07 1.594338732350764424e+07 1.612420265094235539e+07 1.612207197464756854e+07 1.611994131679932028e+07 1.611781067881467380e+07 1.611568006189271808e+07 1.611354946721146815e+07 1.611141889592744969e+07 1.610928834914603457e+07 1.610715782794462331e+07 1.610502733346711099e+07 1.610289686695855111e+07 1.610076642924921587e+07 1.609908520237527788e+07
5.000040000000043960e+01 7.903702266375788487e+06 7.901645147749575786e+06 7.911284898750827648e+06 7.908789124189006165e+06 7.906299717858714052e+06 7.903813294056524523e+06 7.901329870739473961e+06 7.898849440441139042e+06 7.896371994672247209e+06 7.893897523423710838e+06 7.891426014980890788e+06 7.888957455787721090e+06 7.886491829955393448e+06 7.884029118578903377e+06 7.882087635516561568e+06
1.000003999999985922e+02 7.642876100654935464e+06 7.640791651049448177e+06 7.638519994224737398e+06 7.635972660626906902e+06 7.633436008633669466e+06 7.630910390620460734e+06 7.628397248775070533e+06 7.625898479388264939e+06 7.623416620554865338e+06 7.620955252674796619e+06 7.618519866117374972e+06 7.616120245277958922e+06 7.613779501467766240e+06 7.611543985111193731e+06 7.609875858532314189e+06
1.502405034099261059e+02 7.403660849879461341e+06 7.401505504239898175e+06 7.398783585902402177e+06 7.396150855068022385e+06 7.393509931551828049e+06 7.390862686218840070e+06 7.388210289904263802e+06 7.385552974387216382e+06 7.382890146669871174e+06 7.380220670844973065e+06 7.377543242869964801e+06 7.374856766099182889e+06 7.372160615364384837e+06 7.369454949188220315e+06 7.367310227253665216e+06
2.004200391960640388e+02 7.151593106889960356e+06 7.149558274164545350e+06 7.146948426814231090e+06 7.144499992634263821e+06 7.142061024224168621e+06 7.139630643992230296e+06 7.137208000937469304e+06 7.134792306138457730e+06 7.132382801523340866e+06 7.129978968393420801e+06 7.127579778146061115e+06 7.125186526923539117e+06 7.122792462155707181e+06 7.120420126857884228e+06 7.118501239639309235e+06
2.534293625042201370e+02 6.617288484390721656e+06 6.615387806175509468e+06 6.613026134681696072e+06 6.610739008385123685e+06 6.608466956144822761e+06 6.606210330948680639e+06 6.603967963501027785e+06 6.601738426580650732e+06 6.599520186621232890e+06 6.597312873742790893e+06 6.595114220169764012e+06 6.592928965261635371e+06 6.590740815700073726e+06 6.588609184596263804e+06 6.586824568329637870e+06
3.034293625042201370e+02 5.583296774407548830e+06 5.581446760830610991e+06 5.579182770387331024e+06 5.577009839878031053e+06 5.574879868017173372e+06 5.572791132035420276e+06 5.570740163036235608e+06 5.568719933108323254e+06 5.566720144822670147e+06 5.564732345501170494e+06 5.562748794847479090e+06 5.560762298726180568e+06 5.558758113000452518e+06 5.556767348317301832e+06 5.555038543365809135e+06
3.565543625042201370e+02 4.420505117308409885e+06 4.418710999881634489e+06 4.416536754909618758e+06 4.414411522169296630e+06 4.412319042311336845e+06 4.410258792810811661e+06 4.408229866274595261e+06 4.406231454115979373e+06 4.404262769068776630e+06 4.402317898598141968e+06 4.400389428475121036e+06 4.398473871009104885e+06 4.396556309850470163e+06 4.394656644444157369e+06 4.393092023996552452e+06
4.065543625042201370e+02 2.604610842630866915e+06 2.603285793346137740e+06 2.602005691939514596e+06 2.600048624984710012e+06 2.598000384445865639e+06 2.595778617636037990e+06 2.593288030768961180e+06 2.590549149457971565e+06 2.587489508670796175e+06 2.584295863960518967e+06 2.581070473659527022e+06 2.577847253205321729e+06 2.574664917706152424e+06 2.571648288426437881e+06 2.569731656318588182e+06
4.565543625042201370e+02 1.512128524432132486e+06 1.509324742248160532e+06 1.505893721041279379e+06 1.502484202572567854e+06 1.499071114625161747e+06 1.495654667730466696e+06 1.492235083229198121e+06 1.488812595029468415e+06 1.485387448371017817e+06 1.481959894318843959e+06 1.478530182967649540e+06 1.475098544024554547e+06 1.471665153744152049e+06 1.468230097418188583e+06 1.465518137068952667e+06
