TIME P_Ch0_mesh1 P_Ch0_mesh2 P_Ch0_mesh3 P_Ch0_mesh4 P_Ch0_mesh5 P_Ch0_mesh6 P_Ch0_mesh7 P_Ch0_mesh8 P_Ch0_mesh9 P_Ch0_mesh10 P_Ch0_mesh11 P_Ch0_mesh12 P_Ch0_mesh13 P_Ch0_mesh14 P_Ch0_mesh15 
0.000000000000000000e+00 1.594517866609182023e+07 1.594338732350764424e+07 1.612420265094235539e+07 1.612207197464756854e+07 1.611994131679932028e+07 1.611781067881467380e+07 1.611568006189271808e+07 1.611354946721146815e+07 1.611141889592744969e+07 1.610928834914603457e+07 1.610715782794462331e+07 1.610502733346711099e+07 1.610289686695855111e+07 1.610076642924921587e+07 1.609908520237527788e+07
5.000040000000043960e+01 7.576239594290021807e+06 7.575223992285600863e+06 7.574446226144263521e+06 7.572817384403908625e+06 7.571286275771727785e+06 7.569790748634319752e+06 7.568315971929360181e+06 7.566858728399972431e+06 7.565418984935239889e+06 7.563997646739256568e+06 7.562595995320144109e+06 7.561215589757742360e+06 7.559858299999999814e+06 7.558526388750529848e+06 7.557493374022312462e+06
1.000003999999985922e+02 6.647310091602995992e+06 6.645494379581072368e+06 6.643186205849417485e+06 6.641017454531058669e+06 6.638865064002932049e+06 6.636728570952526294e+06 6.634607707833103836e+06 6.632502340940546244e+06 6.630412454472058453e+06 6.628337973042539321e+06 6.626278487657889724e+06 6.624233972791196778e+06 6.622200327681663446e+06 6.620203035633985884e+06 6.618524241908923723e+06
1.502405034099261059e+02 4.363603258549427614e+06 4.362169234793964773e+06 4.360417691283053719e+06 4.358758493440832011e+06 4.357138904384805821e+06 4.355556221434043720e+06 4.354008006669224240e+06 4.352492261893725023e+06 4.351006673773963004e+06 4.349550782115996815e+06 4.348119215983672999e+06 4.346721900939805433e+06 4.345323903792439960e+06 4.344008522754805163e+06 4.342806088541776873e+06
2.004200391960640388e+02 9.950172639420930063e+05 9.930972508920712862e+05 9.907592231813592371e+05 9.884825216526566073e+05 9.862344681706251577e+05 9.840202767302105203e+05 9.817366821720926091e+05 9.798193071967506548e+05 9.787388726859474555e+05 9.786886423026906559e+05 9.786573625915397424e+05 9.786261328860210488e+05 9.785951074578596745e+05 9.785644243366286391e+05 9.785404672861390281e+05
2.553043625042201370e+02 8.749972138689382700e+05 8.724357874162647640e+05 8.692596157808511052e+05 8.661051646321559092e+05 8.629184085663048318e+05 8.596946803687229985e+05 8.564339982268193271e+05 8.531382212721218821e+05 8.498136556431705831e+05 8.464692706949147396e+05 8.442361483529170509e+05 8.438133465985468356e+05 8.437764421802037396e+05 8.437488578625213122e+05 8.437270762004676508e+05
3.053043625042201370e+02 8.143822465486981673e+05 8.117018266345190350e+05 8.083409749219029909e+05 8.050120901405251352e+05 8.016807533963723108e+05 7.983472745413559023e+05 7.950117980631492101e+05 7.916744014820051380e+05 7.883350800855080597e+05 7.849937592177953338e+05 7.816503208285741275e+05 7.783047736419745488e+05 7.760569980410482967e+05 7.754330016783591127e+05 7.754013109684559749e+05
3.553043625042201370e+02 8.051526409980838653e+05 8.023944489561918890e+05 7.989917843967636582e+05 7.956396043148458702e+05 7.922860499378694221e+05 7.889311519134558039e+05 7.855749574559283210e+05 7.822175370640881592e+05 7.788589957361952402e+05 7.754994955813407432e+05 7.721393044121457497e+05 7.687789534331548493e+05 7.654197468682675390e+05 7.620654117716432083e+05 7.594488713839517441e+05
4.053043625042201370e+02 9.137715030792247271e+05 9.110308386635700008e+05 9.076137992252011318e+05 9.042761000933548203e+05 9.009339845052423188e+05 8.975882489159683464e+05 8.942392352341150399e+05 8.908870014685232891e+05 8.875314662000647513e+05 8.841724992548360024e+05 8.808099463058933616e+05 8.774436300183971180e+05 8.740733556946540484e+05 8.706987161553690676e+05 8.680319682823764160e+05
4.553043625042201370e+02 9.171186210289857117e+05 9.143543727674143156e+05 9.109119696188187227e+05 9.075511861178870313e+05 9.041868887605182827e+05 9.008188843387922971e+05 8.974469455415586708e+05 8.940708669012089958e+05 8.906905328672919422e+05 8.873059902485499624e+05 8.839174981755475746e+05 8.805255384813651908e+05 8.771307665186254308e+05 8.737338352844609180e+05 8.710519388416467700e+05
