TIME P_Ch0_mesh1 P_Ch0_mesh2 P_Ch0_mesh3 P_Ch0_mesh4 P_Ch0_mesh5 P_Ch0_mesh6 P_Ch0_mesh7 P_Ch0_mesh8 P_Ch0_mesh9 P_Ch0_mesh10 P_Ch0_mesh11 P_Ch0_mesh12 P_Ch0_mesh13 P_Ch0_mesh14 P_Ch0_mesh15 
0.000000000000000000e+00 1.594517866609182023e+07 1.594338732350764424e+07 1.612420265094235539e+07 1.612207197464756854e+07 1.611994131679932028e+07 1.611781067881467380e+07 1.611568006189271808e+07 1.611354946721146815e+07 1.611141889592744969e+07 1.610928834914603457e+07 1.610715782794462331e+07 1.610502733346711099e+07 1.610289686695855111e+07 1.610076642924921587e+07 1.609908520237527788e+07
5.000040000000043960e+01 7.637273960979788564e+06 7.636065067972480319e+06 7.635855494297265075e+06 7.634093010958612897e+06 7.632450520106084645e+06 7.630833029018311761e+06 7.629231793180021457e+06 7.627646217293844558e+06 7.626076671383839101e+06 7.624523672258174978e+06 7.622987791542011313e+06 7.621469647376435809e+06 7.619969907399966381e+06 7.618489294828106649e+06 7.617334125412091613e+06
1.000003999999985922e+02 7.086734871672346257e+06 7.084776372143419459e+06 7.082161401369174942e+06 7.079805289868637919e+06 7.077458587988709100e+06 7.075121313894019462e+06 7.072793524601082318e+06 7.070475297697477043e+06 7.068166663004890084e+06 7.065867683397192508e+06 7.063577917897436768e+06 7.061298414225078188e+06 7.059023375700042583e+06 7.056775318666722625e+06 7.054950143768765032e+06
1.502405034099261059e+02 5.633669931701611727e+06 5.632040554310266860e+06 5.630026227425538003e+06 5.628119029996578582e+06 5.626245045477666892e+06 5.624402050471968949e+06 5.622588191533367150e+06 5.620801925858315080e+06 5.619041843539237976e+06 5.617307048218539916e+06 5.615595288104902953e+06 5.613910301553051919e+06 5.612232740462478250e+06 5.610631898215267807e+06 5.609210300326155499e+06
2.004200391960640388e+02 2.670468550620766822e+06 2.669513554167943541e+06 2.668190239919545129e+06 2.667092843048066366e+06 2.666024377449308056e+06 2.664982689244901761e+06 2.663966397610992193e+06 2.662973694732225500e+06 2.662005051775998902e+06 2.661055501940087881e+06 2.660132046517321374e+06 2.659214795382861048e+06 2.658343328463759739e+06 2.657427036449390929e+06 2.656815697746387217e+06
2.553043625042201370e+02 9.231933180919326842e+05 9.204393239796176786e+05 9.170453842442831956e+05 9.137171437397034606e+05 9.103961218330777483e+05 9.070814353645243682e+05 9.037717982105235569e+05 9.004655201257865410e+05 8.971607608694562223e+05 8.938559855078707915e+05 8.913728629595868988e+05 8.903677734862765064e+05 8.903170084667884512e+05 8.902914429670048412e+05 8.902715585502369795e+05
3.053043625042201370e+02 7.880368257313329959e+05 7.853937272909906460e+05 7.820946360804289579e+05 7.788042694877502508e+05 7.754946376064153155e+05 7.721732295635058545e+05 7.688467836112575606e+05 7.655174829541589133e+05 7.621860052573140711e+05 7.588528417700026184e+05 7.555182333853185410e+05 7.521821577867951710e+05 7.488446676303109853e+05 7.465372175296527566e+05 7.458192702938844450e+05
3.553043625042201370e+02 8.396006219006520696e+05 8.368375267303545261e+05 8.334321306695357198e+05 8.300769154293403262e+05 8.267209218252863502e+05 8.233643747914613923e+05 8.200074648881234461e+05 8.166502935279993108e+05 8.132928261442779331e+05 8.099348571832119487e+05 8.065759225613708841e+05 8.032152987475782866e+05 7.998521928067303961e+05 7.964859301859085681e+05 7.938270096954868641e+05
4.053043625042201370e+02 9.434671995402438333e+05 9.407736658457721351e+05 9.382763818572288146e+05 9.349985153781319968e+05 9.317156672785136616e+05 9.284282786580428947e+05 9.251367656006339239e+05 9.218414178415909410e+05 9.185424141784812091e+05 9.152399124804330058e+05 9.119342506360155530e+05 9.086266357090275269e+05 9.053237941317211371e+05 9.020614783060734626e+05 8.996622890028367983e+05
4.553043625042201370e+02 9.393203956877304008e+05 9.365622480638184352e+05 9.331267485908077797e+05 9.297725587133932859e+05 9.264144126695746090e+05 9.230521035508804489e+05 9.196853717618281953e+05 9.163139555264317896e+05 9.129376635905081639e+05 9.095564608901919564e+05 9.061704877141406760e+05 9.027800597335094353e+05 8.993856863497961313e+05 8.959879984025418526e+05 8.933048615790358745e+05
5.053043625042201370e+02 9.686640862340515014e+05 9.658962592307261657e+05 9.624482944433639059e+05 9.590819506169505185e+05 9.557116338680017507e+05 9.523375002631265670e+05 9.489597763021055143e+05 9.455787446667657932e+05 9.421947254366796697e+05 9.388080545929046348e+05 9.354190276358847041e+05 9.320278706901730038e+05 9.286347864090164658e+05 9.252399819983893540e+05 9.225599091440342600e+05
5.553043625042200802e+02 9.733758454772898695e+05 9.705994802798555465e+05 9.671417656179468613e+05 9.637671447640485130e+05 9.603899063231685432e+05 9.570102480775875738e+05 9.536283544360600645e+05 9.502443903412689688e+05 9.468585000412454829e+05 9.434708084484529682e+05 9.400814026464965427e+05 9.366903260431617964e+05 9.332976127180490876e+05 9.299033071703781607e+05 9.272236171919745393e+05
6.053043625042200802e+02 9.659687716092448682e+05 9.631888665065226378e+05 9.597274767940934980e+05 9.563500368639879161e+05 9.529706663292929297e+05 9.495894380090426421e+05 9.462064094782172469e+05 9.428216241632429883e+05 9.394351143725512084e+05 9.360469046920156106e+05 9.326570022456243169e+05 9.292653935571882175e+05 9.258720665868242504e+05 9.224770238092617365e+05 9.197966442834400805e+05
6.553043625042200802e+02 9.564825959586967947e+05 9.537010426546768285e+05 9.502378319909228012e+05 9.468587991245173616e+05 9.434779755457787542e+05 9.400953779089605669e+05 9.367110178121476201e+05 9.333249029332397040e+05 9.299370392175357556e+05 9.265474328994173557e+05 9.231560833068509819e+05 9.197629794312558370e+05 9.163681137833446264e+05 9.129714902698275400e+05 9.102898330845051678e+05
7.084293625042200802e+02 9.466459437122534728e+05 9.438627913173927227e+05 9.403975688736262964e+05 9.370166746086885687e+05 9.336340093291901285e+05 9.302495774402834941e+05 9.268633825479109073e+05 9.234754275778916199e+05 9.200857157429661602e+05 9.166942514140994754e+05 9.133010344927055994e+05 9.099060573550309055e+05 9.065093146942387102e+05 9.031108092299103737e+05 9.004276608901394065e+05
7.596793625042200802e+02 9.329600333150132792e+05 9.301753989954516292e+05 9.267064293414590647e+05 9.233237619882138679e+05 9.199393379396424862e+05 9.165531588258414995e+05 9.131652261344597209e+05 9.097755409787229728e+05 9.063841048219073564e+05 9.029909204071933636e+05 8.995959863069616258e+05 8.961992923896885477e+05 8.928008268828428118e+05 8.894005788387054345e+05 8.867160230019009905e+05
8.096793625042200802e+02 9.004142442534920992e+05 8.976291485560431611e+05 8.941610180022111163e+05 8.907778172768768854e+05 8.873928627060406143e+05 8.840061465777788544e+05 8.806176576168140164e+05 8.772273798966475297e+05 8.738352929365532473e+05 8.704413726801136509e+05 8.670455894296108745e+05 8.636479083671048284e+05 8.602482988592713373e+05 8.568467385885375552e+05 8.541610334764161380e+05
8.596793625042200802e+02 8.549366777792805806e+05 8.521546304134131642e+05 8.486831270684162155e+05 8.452986241596277105e+05 8.419123042362678098e+05 8.385241441959951771e+05 8.351341194544245955e+05 8.317422038090146380e+05 8.283483691590050003e+05 8.249525817497557728e+05 8.215547828491600230e+05 8.181548473179086577e+05 8.147525122875319794e+05 8.113472608373634284e+05 8.086574596135709435e+05
9.096793625042200802e+02 8.162820466379035497e+05 8.135654855243043276e+05 8.101341487700825091e+05 8.067616369980135933e+05 8.033751596582633210e+05 7.999858200894043548e+05 7.965941626035614172e+05 7.931999703637874918e+05 7.898029754960280843e+05 7.864028788790387334e+05 7.829993901900356868e+05 7.795922900613435777e+05 7.761815023673671531e+05 7.727671336574145826e+05 7.700703790382242296e+05
9.596793625042200802e+02 7.863089670342452591e+05 7.835651067218062235e+05 7.801144103203237755e+05 7.767301219514693366e+05 7.733368248033005511e+05 7.699405250476590591e+05 7.665411594955036417e+05 7.631386700803270796e+05 7.597330516253216192e+05 7.563243496237860527e+05 7.529126456172124017e+05 7.494980369296637364e+05 7.460806216274030739e+05 7.426604866446001688e+05 7.399596536729804939e+05
1.009679362504220080e+03 7.625875195803552633e+05 7.598026716643898981e+05 7.563220819219080731e+05 7.529247318015384953e+05 7.495244188987578964e+05 7.461212489134503994e+05 7.427152578281066380e+05 7.393064913937756792e+05 7.358949994339356199e+05 7.324808305577223655e+05 7.290640260029943893e+05 7.256446161699774675e+05 7.222226241102392087e+05 7.187980675051691942e+05 7.160938140318344813e+05
1.059679362504220080e+03 7.411356657975533744e+05 7.383375801649271743e+05 7.348498134425183525e+05 7.314474906256062677e+05 7.280425018076209817e+05 7.246348736290240195e+05 7.212246285842148354e+05 7.178117855597109301e+05 7.143963588267256273e+05 7.109783573818450095e+05 7.075577817602943396e+05 7.041346215262939222e+05 7.007088580596888205e+05 6.972804642741662683e+05 6.945731039017229341e+05
1.109679362504220080e+03 7.178308994865018176e+05 7.150289734824829502e+05 7.115375463483982021e+05 7.081319574234023457e+05 7.047237928891940974e+05 7.013130520022019045e+05 6.978997268581752433e+05 6.944838011560280574e+05 6.910652485754095251e+05 6.876440313255891670e+05 6.842200972551425220e+05 6.807933802761893021e+05 6.773638102154708467e+05 6.739313249203804880e+05 6.712205392905990593e+05
1.159679362504220080e+03 6.952238931355321547e+05 6.924193683718357934e+05 6.889245967613346875e+05 6.855157224859662820e+05 6.821042218172639841e+05 6.786900597967550857e+05 6.752731953787499806e+05 6.718535841568470933e+05 6.684311822756518377e+05 6.650059510196342599e+05 6.615778589064882835e+05 6.581468831938549411e+05 6.547130139518118231e+05 6.512762535377244931e+05 6.485621451278766617e+05
1.209679362504220080e+03 6.744742488801985746e+05 6.716663270370463142e+05 6.681676941504494753e+05 6.647550086801855359e+05 6.613395882020824356e+05 6.579214023455854040e+05 6.545004255596912699e+05 6.510766384797765641e+05 6.476500284416716313e+05 6.442205890201661969e+05 6.407883168056106661e+05 6.373532088788192486e+05 6.339152655991918873e+05 6.304744926800774410e+05 6.277572601847765036e+05
