TIME P_Ch0_mesh1 P_Ch0_mesh2 P_Ch0_mesh3 P_Ch0_mesh4 P_Ch0_mesh5 P_Ch0_mesh6 P_Ch0_mesh7 P_Ch0_mesh8 P_Ch0_mesh9 P_Ch0_mesh10 P_Ch0_mesh11 P_Ch0_mesh12 P_Ch0_mesh13 P_Ch0_mesh14 P_Ch0_mesh15 
0.000000000000000000e+00 1.594517866609182023e+07 1.594338732350764424e+07 1.612420265094235539e+07 1.612207197464756854e+07 1.611994131679932028e+07 1.611781067881467380e+07 1.611568006189271808e+07 1.611354946721146815e+07 1.611141889592744969e+07 1.610928834914603457e+07 1.610715782794462331e+07 1.610502733346711099e+07 1.610289686695855111e+07 1.610076642924921587e+07 1.609908520237527788e+07
5.000040000000043960e+01 7.746910690513920970e+06 7.745635647631882690e+06 7.747066209094484337e+06 7.745255419369215146e+06 7.743569039629091509e+06 7.741889927238405682e+06 7.740214028861017898e+06 7.738541111613454297e+06 7.736871124802351929e+06 7.735204033606585115e+06 7.733539812570340931e+06 7.731878446337428875e+06 7.730219929787351750e+06 7.728564268387916498e+06 7.727259636265806854e+06
1.000003999999985922e+02 7.341450260363114998e+06 7.339517524576419964e+06 7.337004837804724462e+06 7.334673708266101778e+06 7.332348435980292037e+06 7.330028457485006191e+06 7.327713278880689293e+06 7.325402482953697443e+06 7.323095671434648335e+06 7.320792633512062952e+06 7.318492661788677797e+06 7.316197148598804139e+06 7.313899856703453697e+06 7.311623532722248696e+06 7.309781877971821465e+06
1.502405034099261059e+02 6.360616633579943329e+06 6.358866930932988413e+06 6.356709844886518084e+06 6.354644290075594559e+06 6.352607390602768399e+06 6.350597346566064283e+06 6.348612563690213487e+06 6.346651649499675259e+06 6.344713338787720539e+06 6.342796659407310188e+06 6.340899932159586810e+06 6.339025159600137733e+06 6.337158304207462817e+06 6.335355333420549519e+06 6.333787208250236697e+06
2.004200391960640388e+02 4.361673029457797296e+06 4.360122810422235169e+06 4.358244246576666832e+06 4.356460358776253648e+06 4.354721631400053389e+06 4.353023967584484257e+06 4.351364155598822050e+06 4.349739557599152438e+06 4.348147975266842172e+06 4.346588249579153955e+06 4.345056675392283127e+06 4.343552017235653475e+06 4.342040797955611721e+06 4.340597592083707452e+06 4.339282823065091856e+06
2.553043625042201370e+02 1.172378422581278486e+06 1.169233859730775934e+06 1.166104243199064862e+06 1.162262203948592301e+06 1.158426349628589349e+06 1.154600320281472057e+06 1.150794692179451464e+06 1.147051034300207393e+06 1.144079566766375210e+06 1.142518919773788424e+06 1.142100147236834280e+06 1.141995764520544326e+06 1.141928152952689677e+06 1.141866036600352032e+06 1.141818151026852662e+06
3.053043625042201370e+02 9.225096268483719323e+05 9.199492973627777537e+05 9.167791885432181880e+05 9.136444668062501587e+05 9.104811064768666402e+05 9.072334056013156660e+05 9.039350634457673877e+05 9.006341179750717711e+05 8.973308576531852596e+05 8.940251174210549798e+05 8.907167871766446624e+05 8.874058246269152733e+05 8.849303837387028616e+05 8.840304186047173571e+05 8.839802907658264739e+05
3.553043625042201370e+02 9.439557381721454440e+05 9.412195136768693337e+05 9.378583416352096247e+05 9.345347217649054946e+05 9.312095764605713775e+05 9.278829335819510743e+05 9.245547542342210654e+05 9.212249488648204133e+05 9.178934534907055786e+05 9.145603511126697995e+05 9.112258934055888094e+05 9.078903012639502995e+05 9.045534099615449086e+05 9.012139317019014852e+05 8.985751371991512133e+05
4.053043625042201370e+02 9.753577751673982712e+05 9.726096844816002995e+05 9.691879608490631217e+05 9.658506701335525140e+05 9.625115592322595185e+05 9.591700456792705227e+05 9.558254966914323159e+05 9.524772954967466649e+05 9.491249353093629470e+05 9.457681238107626559e+05 9.424067183813172160e+05 9.390404794044210576e+05 9.356692144332379103e+05 9.322929284061196959e+05 9.296250708802875597e+05
4.553043625042201370e+02 1.053966448000679258e+06 1.051194603567219805e+06 1.047744693619928672e+06 1.044371380996239372e+06 1.040993844099149923e+06 1.037612216369707137e+06 1.034226468948633876e+06 1.030836553370938636e+06 1.027442477863124339e+06 1.024044332371925004e+06 1.020642211723336135e+06 1.017236072226959514e+06 1.013825820903183194e+06 1.010411592146459734e+06 1.007714847501146491e+06
