TIME P_Ch0_mesh1 P_Ch0_mesh2 P_Ch0_mesh3 P_Ch0_mesh4 P_Ch0_mesh5 P_Ch0_mesh6 P_Ch0_mesh7 P_Ch0_mesh8 P_Ch0_mesh9 P_Ch0_mesh10 P_Ch0_mesh11 P_Ch0_mesh12 P_Ch0_mesh13 P_Ch0_mesh14 P_Ch0_mesh15 
0.000000000000000000e+00 1.594517866609182023e+07 1.594338732350764424e+07 1.612420265094235539e+07 1.612207197464756854e+07 1.611994131679932028e+07 1.611781067881467380e+07 1.611568006189271808e+07 1.611354946721146815e+07 1.611141889592744969e+07 1.610928834914603457e+07 1.610715782794462331e+07 1.610502733346711099e+07 1.610289686695855111e+07 1.610076642924921587e+07 1.609908520237527788e+07
5.000040000000043960e+01 7.821182030881531537e+06 7.819516903949488886e+06 7.822749349576886743e+06 7.820606979273211211e+06 7.818533037770603783e+06 7.816464715061350726e+06 7.814400050363141112e+06 7.812338881657839753e+06 7.810281078260287642e+06 7.808226511407447979e+06 7.806175053731790744e+06 7.804126579210346565e+06 7.802080963232443668e+06 7.800038083037235774e+06 7.798427719659947790e+06
1.000003999999985922e+02 7.519106923834835179e+06 7.517260644598799758e+06 7.515028951526453719e+06 7.512816294734529220e+06 7.510604277815394104e+06 7.508381413079695776e+06 7.506137796804233454e+06 7.503880173442084342e+06 7.501612547847702168e+06 7.499293372371859848e+06 7.496902899008451961e+06 7.494518770895560272e+06 7.492237171639869921e+06 7.490089418400513940e+06 7.488317471209472977e+06
1.502405034099261059e+02 7.151040292313233018e+06 7.149074942634144798e+06 7.146610292654788122e+06 7.144239292764668353e+06 7.141875218859124929e+06 7.139517872679644264e+06 7.137167043136541732e+06 7.134822664926738478e+06 7.132484527768949047e+06 7.130153180858558044e+06 7.127827077570099384e+06 7.125511065967384726e+06 7.123191134665322490e+06 7.120910585726621561e+06 7.119050415030078962e+06
2.004200391960640388e+02 6.223687860933215357e+06 6.221924912407075055e+06 6.219751949938504025e+06 6.217664572027045302e+06 6.215602663075786084e+06 6.213564608265633695e+06 6.211549187393973581e+06 6.209555536333307624e+06 6.207583052292594686e+06 6.205631459556124173e+06 6.203699706840611994e+06 6.201790402700503357e+06 6.199888766384860501e+06 6.198054713028402068e+06 6.196456687220634893e+06
2.534293625042201370e+02 4.390888519124372862e+06 4.389232413376033306e+06 4.387216565503477119e+06 4.385294789493145421e+06 4.383415946831991896e+06 4.381577365222344175e+06 4.379776661004689522e+06 4.378011717621241696e+06 4.376280768331391737e+06 4.374581247516074218e+06 4.372901672005223110e+06 4.371237917926389724e+06 4.369558646423517726e+06 4.367962157479642890e+06 4.366423199923177250e+06
3.034293625042201370e+02 1.863726325129959267e+06 1.862491706565071130e+06 1.861010131426001200e+06 1.859533758117555873e+06 1.858065380811493378e+06 1.856599236650524195e+06 1.855131259130221093e+06 1.853657374472908909e+06 1.852170630403443007e+06 1.850664293973399559e+06 1.849134950442919042e+06 1.847575999078325462e+06 1.845991476716537261e+06 1.844348580846384866e+06 1.843168679666361772e+06
3.534293625042201370e+02 1.027820935879314551e+06 1.025069297742450726e+06 1.021681106436884846e+06 1.018356043759737862e+06 1.015038350146702258e+06 1.011727251805765554e+06 1.008421830367189017e+06 1.005121030050543952e+06 1.001823665317913634e+06 9.985284847634820035e+05 9.952342449113059556e+05 9.919397661319371546e+05 9.886440641503096558e+05 9.860254731150639709e+05 9.849150510712582618e+05
4.034293625042201370e+02 1.019911086313742562e+06 1.017178409472960979e+06 1.013871493715982419e+06 1.010547942017879453e+06 1.007219329885484884e+06 1.003885091188108781e+06 1.000544867397540715e+06 9.971985704112739768e+05 9.938464627005874645e+05 9.904892546706851572e+05 9.871281705689509399e+05 9.837649172541929875e+05 9.804015079141940223e+05 9.770398870789364446e+05 9.743891287153281737e+05
4.534293625042201370e+02 1.039724208755850443e+06 1.036971518029324012e+06 1.033548862154825241e+06 1.030205750853625592e+06 1.026860805410464178e+06 1.023513586982082576e+06 1.020163644425003906e+06 1.016810545046792133e+06 1.013453892948215711e+06 1.010093365609663073e+06 1.006728756431557471e+06 1.003360009133055690e+06 9.999872569442685926e+05 9.966108295199589338e+05 9.939440992887242464e+05
