TIME P_Ch0_mesh1 P_Ch0_mesh2 P_Ch0_mesh3 P_Ch0_mesh4 P_Ch0_mesh5 P_Ch0_mesh6 P_Ch0_mesh7 P_Ch0_mesh8 P_Ch0_mesh9 P_Ch0_mesh10 P_Ch0_mesh11 P_Ch0_mesh12 P_Ch0_mesh13 P_Ch0_mesh14 P_Ch0_mesh15 
0.000000000000000000e+00 1.594517866609182023e+07 1.594338732350764424e+07 1.612420265094235539e+07 1.612207197464756854e+07 1.611994131679932028e+07 1.611781067881467380e+07 1.611568006189271808e+07 1.611354946721146815e+07 1.611141889592744969e+07 1.610928834914603457e+07 1.610715782794462331e+07 1.610502733346711099e+07 1.610289686695855111e+07 1.610076642924921587e+07 1.609908520237527788e+07
5.000040000000043960e+01 7.964032055094453506e+06 7.961929289887898602e+06 7.984432108896309510e+06 7.981884644673345610e+06 7.979339622039265931e+06 7.976795464088814333e+06 7.974252172298527323e+06 7.971709740847714245e+06 7.969168163294058293e+06 7.966627432536163367e+06 7.964087540826000273e+06 7.961548479801008478e+06 7.959010240517321974e+06 7.956472813295313157e+06 7.954470938333154656e+06
1.000003999999985922e+02 7.645009332783621736e+06 7.642877528021018021e+06 7.641840700825705193e+06 7.639257156065984629e+06 7.636682388191531412e+06 7.634116315743191168e+06 7.631559871407093480e+06 7.629014127072352916e+06 7.626480322482781485e+06 7.623959902854397893e+06 7.621454568883958273e+06 7.618966345029767603e+06 7.616497675895909779e+06 7.614051567978536710e+06 7.612138811666285619e+06
1.502405034099261059e+02 7.431782478649142198e+06 7.429588083873622119e+06 7.426829892287893221e+06 7.424110954353427514e+06 7.421388859140629880e+06 7.418662900027520023e+06 7.415932336474647745e+06 7.413196446392563172e+06 7.410454632208989933e+06 7.407706599324492738e+06 7.404952624611049891e+06 7.402193621869978495e+06 7.399430719983013347e+06 7.396664749530751258e+06 7.394480140203162096e+06
2.004200391960640388e+02 7.254020571831683628e+06 7.251837652170589194e+06 7.249082755992511287e+06 7.246432076198426075e+06 7.243782077434625477e+06 7.241132099871517159e+06 7.238480619024894200e+06 7.235825874674953520e+06 7.233166300105777569e+06 7.230500669857501052e+06 7.227828084537782706e+06 7.225147930217879824e+06 7.222459868473925628e+06 7.219763808834632859e+06 7.217631712483249605e+06
2.553043625042201370e+02 7.010810571961817332e+06 7.008735450552687980e+06 7.006042625396439806e+06 7.003544616176682524e+06 7.001056892331293784e+06 6.998578823207588866e+06 6.996109667744913138e+06 6.993648663142618723e+06 6.991195054551674984e+06 6.988748171592138708e+06 6.986307241784847341e+06 6.983872392648260109e+06 6.981439530240660533e+06 6.979023948544084094e+06 6.977071309197383933e+06
3.054293625042201370e+02 6.644295498685038649e+06 6.642328998919736594e+06 6.639879885435974225e+06 6.637515483540588990e+06 6.635161464074322022e+06 6.632817464057410136e+06 6.630483120546804741e+06 6.628158310769762844e+06 6.625842428909106180e+06 6.623536199064560235e+06 6.621236865588078275e+06 6.618951149337477982e+06 6.616659897452466190e+06 6.614419251724229194e+06 6.612574474648644216e+06
3.575543625042201370e+02 6.011598702549008653e+06 6.009683484695834108e+06 6.007310541979089379e+06 6.005027244912202470e+06 6.002770070170626976e+06 6.000539056732079946e+06 5.998332551562290639e+06 5.996148450192413293e+06 5.993983474783222191e+06 5.991827683895674534e+06 5.989668028382954188e+06 5.987501053312879056e+06 5.985303599810021929e+06 5.983130195936037228e+06 5.981285623735453002e+06
4.075543625042201370e+02 5.229344555103697814e+06 5.227443483510030434e+06 5.225096770592343993e+06 5.222821922669698484e+06 5.220563277680222876e+06 5.218321452655605972e+06 5.216096597651003860e+06 5.213890262949192896e+06 5.211695400547960773e+06 5.209500656840423122e+06 5.207301375231914222e+06 5.205100425222202204e+06 5.202881986610631458e+06 5.200707808758359402e+06 5.198871276712158695e+06
4.575543625042201370e+02 4.472072396516515873e+06 4.470118558873128146e+06 4.467707630314272828e+06 4.465384589241202921e+06 4.463086250157047063e+06 4.460812411315107718e+06 4.458562305886243470e+06 4.456328939905430190e+06 4.454105106067010202e+06 4.451890727388990112e+06 4.449685387968279421e+06 4.447487841552244499e+06 4.445284578666958027e+06 4.443128672282529995e+06 4.441275559848744422e+06
5.075543625042201370e+02 3.059298113324479200e+06 3.057755579601945821e+06 3.055895779707327019e+06 3.054126918092782609e+06 3.052403896266139578e+06 3.050722052850263193e+06 3.049078870069005527e+06 3.047463920640829485e+06 3.045865352887506597e+06 3.044278780664480291e+06 3.042694621097739320e+06 3.041106080253560096e+06 3.039483127976180054e+06 3.037873763280878309e+06 3.036431966977982782e+06
5.575543625042200802e+02 1.944608504981992999e+06 1.941853704634291818e+06 1.938764356224135496e+06 1.935425774500178406e+06 1.932090204744810238e+06 1.928757339145650854e+06 1.925426703955274075e+06 1.922097523858908098e+06 1.918769056308664614e+06 1.915440312306329608e+06 1.912110033182677347e+06 1.908777223532125354e+06 1.905441238401562208e+06 1.902102231827577809e+06 1.899465974486821331e+06
6.075543625042200802e+02 1.403033065380939050e+06 1.400191249325228855e+06 1.396704496626822976e+06 1.393250029715246288e+06 1.389792896713344147e+06 1.386333451162606245e+06 1.382872015161027433e+06 1.379408867626512190e+06 1.375944237070051488e+06 1.372478315243032528e+06 1.369011303309288342e+06 1.365543496557948180e+06 1.362075415529086255e+06 1.358607979775119573e+06 1.355873000796141336e+06
6.575543625042200802e+02 1.319315868904065806e+06 1.316502748412307352e+06 1.313001638178792084e+06 1.309588057038478553e+06 1.306175761141607771e+06 1.302765638985412894e+06 1.299358650857921224e+06 1.295955750111664878e+06 1.292557764104379108e+06 1.289165250481143128e+06 1.285778354288961971e+06 1.282396702712398721e+06 1.279019395118800458e+06 1.275645129817689303e+06 1.272983477124359226e+06
7.075543625042200802e+02 1.317967685791707365e+06 1.315182316795696039e+06 1.311712117229574593e+06 1.308323271413305076e+06 1.304936315358729567e+06 1.301552490551010240e+06 1.298172200019863201e+06 1.294795442184878979e+06 1.291421910170859192e+06 1.288051027145207860e+06 1.284681988665490411e+06 1.281313800773420371e+06 1.277945254722303711e+06 1.274574712449733401e+06 1.271911831302996026e+06
7.575543625042200802e+02 1.314785204307002248e+06 1.312007734548836248e+06 1.308550236163815949e+06 1.305183191552641336e+06 1.301818608800973976e+06 1.298456200652142288e+06 1.295095402579877293e+06 1.291735409914509393e+06 1.288375199933436699e+06 1.285013574167435989e+06 1.281649251383130206e+06 1.278281038042377215e+06 1.274908074636874022e+06 1.271530079908677842e+06 1.268861099174189847e+06
8.075543625042200802e+02 1.326999600118024508e+06 1.324234236945929704e+06 1.320791319100437220e+06 1.317436326066508889e+06 1.314081136390279979e+06 1.310724963856832124e+06 1.307367005279653240e+06 1.304006524927291321e+06 1.300642935961020179e+06 1.297275863215133781e+06 1.293905168706219876e+06 1.290530928949178196e+06 1.287153372588680126e+06 1.283772805457527284e+06 1.281103161260525696e+06
8.575543625042200802e+02 1.352021447023987770e+06 1.349260148625518894e+06 1.345820571173383389e+06 1.342466362222551601e+06 1.339109908443653723e+06 1.335750891758837039e+06 1.332389111807804322e+06 1.329024485428718850e+06 1.325657030367391417e+06 1.322286839603425935e+06 1.318914053368802415e+06 1.315538834524700651e+06 1.312161350480742753e+06 1.308781761315824930e+06 1.306113394081441918e+06
9.075543625042200802e+02 1.377433689952291083e+06 1.374671371588704409e+06 1.371229991598662687e+06 1.367873525254391599e+06 1.364514707917455118e+06 1.361153526842338033e+06 1.357790011803539703e+06 1.354424222818745766e+06 1.351056237872614060e+06 1.347686142649263144e+06 1.344314022904115496e+06 1.340939959340607282e+06 1.337564024889729917e+06 1.334186284436561400e+06 1.331519525728263892e+06
9.575543625042200802e+02 1.396109542229933897e+06 1.393346195971633308e+06 1.389903655268005328e+06 1.386546284097361844e+06 1.383186878949122503e+06 1.379825472852373030e+06 1.376462106281891931e+06 1.373096822956089862e+06 1.369729666193351150e+06 1.366360676166494377e+06 1.362989887789699016e+06 1.359617328917216510e+06 1.356243018836940173e+06 1.352866967561524827e+06 1.350201550144897075e+06
1.007554362504220080e+03 1.406553393292548135e+06 1.403789881865344010e+06 1.400347330823836848e+06 1.396990150365793146e+06 1.393631154391904594e+06 1.390270360531125451e+06 1.386907784803366289e+06 1.383543440034464933e+06 1.380177334322781535e+06 1.376809469911144814e+06 1.373439842431050958e+06 1.370068440508799860e+06 1.366695245821871562e+06 1.363320233940716367e+06 1.360655565650638193e+06
