TIME P_Ch0_mesh1 P_Ch0_mesh2 P_Ch0_mesh3 P_Ch0_mesh4 P_Ch0_mesh5 P_Ch0_mesh6 P_Ch0_mesh7 P_Ch0_mesh8 P_Ch0_mesh9 P_Ch0_mesh10 P_Ch0_mesh11 P_Ch0_mesh12 P_Ch0_mesh13 P_Ch0_mesh14 P_Ch0_mesh15 
0.000000000000000000e+00 1.594517866609182023e+07 1.594338732350764424e+07 1.612420265094235539e+07 1.612207197464756854e+07 1.611994131679932028e+07 1.611781067881467380e+07 1.611568006189271808e+07 1.611354946721146815e+07 1.611141889592744969e+07 1.610928834914603457e+07 1.610715782794462331e+07 1.610502733346711099e+07 1.610289686695855111e+07 1.610076642924921587e+07 1.609908520237527788e+07
5.000040000000043960e+01 7.513055298279481940e+06 7.511366902454239316e+06 7.509373528607137501e+06 7.507626651945800520e+06 7.506067836407986470e+06 7.504674863660976291e+06 7.503408157211049460e+06 7.502228351905526593e+06 7.501099804720578715e+06 7.499992708853712305e+06 7.498886516842472367e+06 7.497772175305215642e+06 7.496645173819655553e+06 7.495534967503183521e+06 7.494548909615269862e+06
1.000003999999985922e+02 5.748232318993462250e+06 5.746785442830046639e+06 5.745001107708320953e+06 5.743314367105751298e+06 5.741658240542773157e+06 5.740028411490086466e+06 5.738421573587270454e+06 5.736835610210775398e+06 5.735269046060643159e+06 5.733721749086569995e+06 5.732191109330645762e+06 5.730683611551401205e+06 5.729175508370400406e+06 5.727742717786236666e+06 5.726458937663251534e+06
1.502405034099261059e+02 1.126175057776108850e+06 1.125980956552034011e+06 1.125871899742868496e+06 1.124758365721027134e+06 1.123675031952657737e+06 1.122631551435009809e+06 1.121630982821918325e+06 1.120652573078772053e+06 1.119714073624897748e+06 1.119056422646513209e+06 1.118807580408592243e+06 1.118715282831683755e+06 1.118659154129546834e+06 1.118607704313501483e+06 1.118567456519485917e+06
2.004200391960640388e+02 6.836381319062360562e+05 6.818254186369057279e+05 6.797086161314547062e+05 6.776330453973404365e+05 6.756109746458005393e+05 6.736369020969241392e+05 6.717046846454960760e+05 6.698098429219068494e+05 6.679481706438532565e+05 6.661280766300433315e+05 6.642874139612022555e+05 6.629102005031490698e+05 6.625241886513174977e+05 6.624900335263576126e+05 6.624721806335576111e+05
2.553043625042201370e+02 6.943183129576507490e+05 6.915979037792903837e+05 6.882306307309966069e+05 6.849187418415526627e+05 6.816059644722066587e+05 6.782925575821807142e+05 6.749788045918543357e+05 6.716649404351782287e+05 6.683512100519898813e+05 6.650368509996016510e+05 6.618286160401155939e+05 6.600212295806691982e+05 6.598941169824455865e+05 6.598709586556662107e+05 6.598537852832592325e+05
3.053043625042201370e+02 7.146461294082727982e+05 7.118493704812988872e+05 7.083656711242585443e+05 7.049688637623101240e+05 7.015707389357431093e+05 6.981713477732918691e+05 6.947706723759094020e+05 6.913686169916795334e+05 6.879650352844706504e+05 6.845597754782943521e+05 6.811527131114860531e+05 6.777439348622855032e+05 6.743339024888959248e+05 6.712174144496318186e+05 6.695614418510034448e+05
3.553043625042201370e+02 7.098630685319777112e+05 7.070754127047400689e+05 7.036181356354054296e+05 7.002329249140935717e+05 6.968464633604541887e+05 6.934586306988660945e+05 6.900692334893621737e+05 6.866779758109126706e+05 6.832844535450550029e+05 6.798881759388978826e+05 6.764886248107723659e+05 6.730854114118771395e+05 6.696783849575952627e+05 6.662676921106545487e+05 6.635739271376989782e+05
4.053043625042201370e+02 7.438190306680685608e+05 7.409406965175236110e+05 7.374759417618191801e+05 7.339713597560293274e+05 7.304617415370993549e+05 7.269479926413710928e+05 7.234305988678125432e+05 7.199096771414064569e+05 7.163851184706633212e+05 7.128567418712642975e+05 7.093244293203887064e+05 7.057882903258844744e+05 7.022488280980788404e+05 6.987071096558162244e+05 6.959116926632153336e+05
4.553043625042201370e+02 7.191237632720209658e+05 7.168214106100474019e+05 7.139503753101921175e+05 7.111470508882658323e+05 7.083382985110199079e+05 7.055242808789131232e+05 7.027053576109422138e+05 6.998819493990875781e+05 6.970544759866378736e+05 6.942233493743328145e+05 6.913890136242501903e+05 6.885519361816374585e+05 6.857125624047591118e+05 6.828713722876930842e+05 6.806284362470138585e+05
