TIME P_Ch2_mesh1 P_Ch2_mesh2 P_Ch2_mesh3 P_Ch2_mesh4 P_Ch2_mesh5 P_Ch2_mesh6 P_Ch2_mesh7 P_Ch2_mesh8 P_Ch2_mesh9 P_Ch2_mesh10 P_Ch2_mesh11 P_Ch2_mesh12 P_Ch2_mesh13 P_Ch2_mesh14 P_Ch2_mesh15 
0.000000000000000000e+00 1.594255679526262358e+07 1.593437625844664499e+07 1.591668798961580172e+07 1.589745164463286474e+07 1.588957632519221678e+07 1.587061460808708332e+07 1.585153103422766738e+07 1.583184555731043406e+07 1.582393095674367622e+07 1.580450005736433901e+07 1.578493708401774243e+07 1.576474286853465810e+07 1.575676768026951700e+07 1.573633489892114885e+07 1.572391613201002777e+07
5.000040000000043960e+01 7.800114781069235876e+06 7.798158643100549467e+06 7.795472031506857835e+06 7.792803925667567179e+06 7.790498727919800207e+06 7.787925788230258040e+06 7.785385648963940330e+06 7.782854868351568468e+06 7.780716939706238918e+06 7.778247913927425630e+06 7.775800590169682167e+06 7.773351398749048822e+06 7.771339149613653310e+06 7.768876121054419316e+06 7.767127252494211309e+06
1.000003999999985922e+02 7.391481248774377629e+06 7.389385622262268327e+06 7.387105469497581013e+06 7.385457494568587281e+06 7.384027060183107853e+06 7.382748519304574467e+06 7.381596150297951885e+06 7.380535353192250244e+06 7.379505280645319261e+06 7.378529811363331042e+06 7.377628947241241112e+06 7.376784066187356599e+06 7.375972675878407434e+06 7.374968082716422155e+06 7.374164017784980126e+06
1.502405034099261059e+02 6.925969091774642467e+06 6.924022042512374930e+06 6.921670704500208609e+06 6.919698873902773485e+06 6.917960150100149214e+06 6.916415077684718184e+06 6.915032591405010782e+06 6.913781636563795619e+06 6.912611447792316787e+06 6.911497319007476792e+06 6.910465366399355233e+06 6.909483032548957504e+06 6.908636997779075056e+06 6.907587942707669921e+06 6.906790054975637235e+06
2.004200391960640388e+02 5.614532415752501227e+06 5.612874101520148106e+06 5.610676766219995916e+06 5.608847281072162092e+06 5.607240805331621319e+06 5.605787244826446287e+06 5.604471310477892868e+06 5.603276339830545709e+06 5.602155176626041532e+06 5.601102934905116446e+06 5.600096482219911180e+06 5.599484121097144671e+06 5.599319417584430426e+06 5.599208153902628459e+06 5.599124343833456747e+06
2.534293625042201370e+02 3.166778025205397047e+06 3.165597363901872654e+06 3.163805713217962533e+06 3.162370504472783301e+06 3.161104123323948123e+06 3.159946670831326861e+06 3.158886120575120673e+06 3.157967812848279718e+06 3.156979056687038392e+06 3.156305646185200661e+06 3.156229328351900913e+06 3.156152629530110862e+06 3.156089892870976590e+06 3.156012837805088609e+06 3.155962242428433150e+06
3.034293625042201370e+02 1.252452081831853138e+06 1.249775568881935673e+06 1.246404419738056138e+06 1.243145285756567959e+06 1.239973925108515192e+06 1.237103678100016201e+06 1.234658917976490222e+06 1.232595713759524515e+06 1.230809884597723139e+06 1.229112191313025774e+06 1.227619290526185418e+06 1.226282046901966445e+06 1.225257678319978295e+06 1.224208579722165130e+06 1.223617614876770880e+06
3.534293625042201370e+02 9.772327779342744034e+05 9.744992100849152775e+05 9.710895280779923778e+05 9.677752729583764449e+05 9.644824897618656978e+05 9.612554491218132898e+05 9.583379685301289428e+05 9.558761032536550192e+05 9.537760148146006977e+05 9.519235204928444000e+05 9.502913633702538209e+05 9.488092770040797768e+05 9.475465736900753109e+05 9.461920300231950823e+05 9.451116172852375312e+05
4.034293625042201370e+02 1.019598004087283625e+06 1.016884926708009210e+06 1.013497894730509026e+06 1.010206725988930091e+06 1.006939914653201122e+06 1.003862099684105837e+06 1.001184222907251911e+06 9.988826430121065350e+05 9.968694889899358386e+05 9.950541758107742062e+05 9.934279071327192942e+05 9.919346869769302430e+05 9.906462676130436594e+05 9.892522546682389220e+05 9.881509583307440626e+05
4.534293625042201370e+02 1.142217890920490725e+06 1.139501690220968099e+06 1.136126015036944533e+06 1.132863075608964311e+06 1.129795561962417327e+06 1.127106268053400097e+06 1.124767285286543192e+06 1.122698632929533022e+06 1.120835974328609416e+06 1.119119668194136349e+06 1.117559869116765913e+06 1.116100815511306748e+06 1.114834178345736116e+06 1.113446084089435637e+06 1.112338219753862126e+06
