TIME P_Ch2_mesh1 P_Ch2_mesh2 P_Ch2_mesh3 P_Ch2_mesh4 P_Ch2_mesh5 P_Ch2_mesh6 P_Ch2_mesh7 P_Ch2_mesh8 P_Ch2_mesh9 P_Ch2_mesh10 P_Ch2_mesh11 P_Ch2_mesh12 P_Ch2_mesh13 P_Ch2_mesh14 P_Ch2_mesh15 
0.000000000000000000e+00 1.594255679526262358e+07 1.593437625844664499e+07 1.591668798961580172e+07 1.589745164463286474e+07 1.588957632519221678e+07 1.587061460808708332e+07 1.585153103422766738e+07 1.583184555731043406e+07 1.582393095674367622e+07 1.580450005736433901e+07 1.578493708401774243e+07 1.576474286853465810e+07 1.575676768026951700e+07 1.573633489892114885e+07 1.572391613201002777e+07
5.000040000000043960e+01 7.575984831199658103e+06 7.574345503502408974e+06 7.572224749233559705e+06 7.570256889088042080e+06 7.568438030843609013e+06 7.566654000405628234e+06 7.564946240222249180e+06 7.563300011237465777e+06 7.561770084471427836e+06 7.560220044661444612e+06 7.558717665758362040e+06 7.557252350155957974e+06 7.555914666407046840e+06 7.554445825448179618e+06 7.553312772224921733e+06
1.000003999999985922e+02 6.647549517030000687e+06 6.645807948339496739e+06 6.643530048663238995e+06 6.641710742867263965e+06 6.640185545458392240e+06 6.638877278530522250e+06 6.637743652434378862e+06 6.636764499436400831e+06 6.635885098615910858e+06 6.635103269717502408e+06 6.634440358276333660e+06 6.633867653479083441e+06 6.633372866728894413e+06 6.632669305900801904e+06 6.632131490770886652e+06
1.502405034099261059e+02 4.363656438588504680e+06 4.362042855673789047e+06 4.360019773469270207e+06 4.358335681714006700e+06 4.356852631814616732e+06 4.355491283507941291e+06 4.354254182429574430e+06 4.353135148925608024e+06 4.352112313397051767e+06 4.351148114721660502e+06 4.350285375573592260e+06 4.349450892941144295e+06 4.348755640027425252e+06 4.347946613286223263e+06 4.347410623191755265e+06
2.004200391960640388e+02 9.951789272384090582e+05 9.932597893218630925e+05 9.907019092651918763e+05 9.888269360338720726e+05 9.874756841820055852e+05 9.866805988880243385e+05 9.865659231486369390e+05 9.864916512157045072e+05 9.864380686527115759e+05 9.863476051254522754e+05 9.862531867757510627e+05 9.861521688447603956e+05 9.860895132633377798e+05 9.859850046557147289e+05 9.859326878114503343e+05
2.553043625042201370e+02 8.750477411973377457e+05 8.725340659922731575e+05 8.694343053955705836e+05 8.668174084084010683e+05 8.645133530179362278e+05 8.624850536716402275e+05 8.607056762834753608e+05 8.591863611296809977e+05 8.578704520287099294e+05 8.566380521827450721e+05 8.555594907328670379e+05 8.545661012644297443e+05 8.538103639625703217e+05 8.534910076286589028e+05 8.534233198850615881e+05
3.053043625042201370e+02 8.143422597438354278e+05 8.116366244109739782e+05 8.083670541003831895e+05 8.055864956966147292e+05 8.032886494610084919e+05 8.013083557803834556e+05 7.995791883366156835e+05 7.980432500107963569e+05 7.966616700059744762e+05 7.953670208696558839e+05 7.941925617876133183e+05 7.930797769614240387e+05 7.921436879371154355e+05 7.910479550611955347e+05 7.901683446606685175e+05
3.553043625042201370e+02 8.051604906551488675e+05 8.024296716387075139e+05 7.990270312591727125e+05 7.958348053696110146e+05 7.930257431531168986e+05 7.906525509490303230e+05 7.886158756768538151e+05 7.868336576476442860e+05 7.852447331338877557e+05 7.837796166705478681e+05 7.824573176920689875e+05 7.812183287566449726e+05 7.801662517151751090e+05 7.789741726813135901e+05 7.780203039202224463e+05
4.053043625042201370e+02 9.137637372246807208e+05 9.110103575256825425e+05 9.076111737106019864e+05 9.044745827377035748e+05 9.017565013923344668e+05 8.994492836712736171e+05 8.974486139072625665e+05 8.956834321415647864e+05 8.940929759094825713e+05 8.926189207119750790e+05 8.912847484393734485e+05 8.900245375077081844e+05 8.889516856489757774e+05 8.877412353912709514e+05 8.867629075121595524e+05
4.553043625042201370e+02 9.171300009613174479e+05 9.143989322885826696e+05 9.110034826754843816e+05 9.077921623414561618e+05 9.049414626985851210e+05 9.025501525232124841e+05 9.005040622387601761e+05 8.987166835517543368e+05 8.971201660114711849e+05 8.956506780212058220e+05 8.943283253238956677e+05 8.930848488138251705e+05 8.920318268475194927e+05 8.908439078639518702e+05 8.898811266719449777e+05
5.053043625042201370e+02 9.142656785889710300e+05 9.115350092226212146e+05 9.081403002546057105e+05 9.049365629340563901e+05 9.020955379841608228e+05 8.997055579670167062e+05 8.976555215472183190e+05 8.958613273313798709e+05 8.942561374845824903e+05 8.927772919670345727e+05 8.914447624600908021e+05 8.901912862754639937e+05 8.891274441712248372e+05 8.879287847562944517e+05 8.869581155790337361e+05
5.553043625042200802e+02 9.076092811921411194e+05 9.048772331541561289e+05 9.014816028401677031e+05 8.982812260575956898e+05 8.954453598032701993e+05 8.930563355471820105e+05 8.910044144225278869e+05 8.892066907730088569e+05 8.875968064056943404e+05 8.861127998451639432e+05 8.847745571649362100e+05 8.835153684299950255e+05 8.824452469274025643e+05 8.812402680682038190e+05 8.802650827730726451e+05
6.053043625042200802e+02 8.963886250896085985e+05 8.936556496408353560e+05 8.902583282869973918e+05 8.870537748034831602e+05 8.842103255713919643e+05 8.818132087970890570e+05 8.797535918008369626e+05 8.779485626414152794e+05 8.763316986782070016e+05 8.748412341063398635e+05 8.734968017246003728e+05 8.722318068390510743e+05 8.711559528936685529e+05 8.699454447263421025e+05 8.689663283076947555e+05
6.584293625042200802e+02 8.806510903030429035e+05 8.779165790799137903e+05 8.745171058935165638e+05 8.713117528129150160e+05 8.684675866493630456e+05 8.660677568571153097e+05 8.640043872051512590e+05 8.621950743793665897e+05 8.605735901301843114e+05 8.590785188957626233e+05 8.577293458078601398e+05 8.564597534036809811e+05 8.553791123518849490e+05 8.541637581459027715e+05 8.531815005067132879e+05
7.096793625042200802e+02 8.633831093127622735e+05 8.606466293984821532e+05 8.572448324338350212e+05 8.540416422858070582e+05 8.512029840577597497e+05 8.488060971592582064e+05 8.467437761042742059e+05 8.449343645111764781e+05 8.433119688961228821e+05 8.418155611292084213e+05 8.404646841083526378e+05 8.391931628583165584e+05 8.381103286821304355e+05 8.368925169252853375e+05 8.359087875730810920e+05
7.596793625042200802e+02 8.387725167314701248e+05 8.360373330753527116e+05 8.326360600610382389e+05 8.294983767764519434e+05 8.267792966807762859e+05 8.244788915611478733e+05 8.224920422010641778e+05 8.207439992137975059e+05 8.191731392164983554e+05 8.177199204500709893e+05 8.164084715997261228e+05 8.151697931712088175e+05 8.141195637700750958e+05 8.129309113432242302e+05 8.119678914071689360e+05
8.096793625042200802e+02 8.037080569960155990e+05 8.009717268899827031e+05 7.975676309134949697e+05 7.944243215358047746e+05 7.916986763594605727e+05 7.893924282763826195e+05 7.874017075214559445e+05 7.856507849806796294e+05 7.840778151746508665e+05 7.826230218282281421e+05 7.813091544770364417e+05 7.800691791188833304e+05 7.790159294637364801e+05 7.778240345870835008e+05 7.768602889242676320e+05
8.596793625042200802e+02 7.619926585110540036e+05 7.592607310146072414e+05 7.558560835239030421e+05 7.527861518089121673e+05 7.501943371635163203e+05 7.479961313457532087e+05 7.460933472918358166e+05 7.444161133162416518e+05 7.429068170112869702e+05 7.415066586443500128e+05 7.402435113859241828e+05 7.390461649576879572e+05 7.380354286460276926e+05 7.368816800961131230e+05 7.359439104283632478e+05
9.096793625042200802e+02 7.335706554213081254e+05 7.308319710932892049e+05 7.274223867045708466e+05 7.243618120848636609e+05 7.217892389641440241e+05 7.196042504549806472e+05 7.177107919467034517e+05 7.160404000375416363e+05 7.145364045317126438e+05 7.131403440027295146e+05 7.118807814421050716e+05 7.106858934075260768e+05 7.096778175594409695e+05 7.085258627536728745e+05 7.075900133049123688e+05
9.596793625042200802e+02 7.116599498385455227e+05 7.089135891116181156e+05 7.054984533970673801e+05 7.024304947501460556e+05 6.998489127248278819e+05 6.976562348225095775e+05 6.957561384966551559e+05 6.940799422071692534e+05 6.925706980969608994e+05 6.911700646081906743e+05 6.899062976447958499e+05 6.887074801494531566e+05 6.876957917627288261e+05 6.865402657118748175e+05 6.856025243891192367e+05
