TIME P_Ch2_mesh1 P_Ch2_mesh2 P_Ch2_mesh3 P_Ch2_mesh4 P_Ch2_mesh5 P_Ch2_mesh6 P_Ch2_mesh7 P_Ch2_mesh8 P_Ch2_mesh9 P_Ch2_mesh10 P_Ch2_mesh11 P_Ch2_mesh12 P_Ch2_mesh13 P_Ch2_mesh14 P_Ch2_mesh15 
0.000000000000000000e+00 1.594255679526262358e+07 1.593437625844664499e+07 1.591668798961580172e+07 1.589745164463286474e+07 1.588957632519221678e+07 1.587061460808708332e+07 1.585153103422766738e+07 1.583184555731043406e+07 1.582393095674367622e+07 1.580450005736433901e+07 1.578493708401774243e+07 1.576474286853465810e+07 1.575676768026951700e+07 1.573633489892114885e+07 1.572391613201002777e+07
5.000040000000043960e+01 7.813422513341693208e+06 7.811400720569180325e+06 7.808614463044328615e+06 7.805833833363504149e+06 7.803456161138304509e+06 7.800768560184697621e+06 7.798112502047481015e+06 7.795462779281243682e+06 7.793250416625840589e+06 7.790664696563394740e+06 7.788100728108948097e+06 7.785532796059017070e+06 7.783447797610205598e+06 7.780868518052202649e+06 7.779048444614569657e+06
1.000003999999985922e+02 7.457858797313367017e+06 7.455962044767661020e+06 7.453436935790633783e+06 7.451411040054459125e+06 7.449712164046913385e+06 7.448195526688066311e+06 7.446840581305923872e+06 7.445617817741395906e+06 7.444483029714721255e+06 7.443417355322903953e+06 7.442438337024849840e+06 7.441522232754874974e+06 7.440695162526587956e+06 7.439670473366031423e+06 7.438818800894636661e+06
1.502405034099261059e+02 7.041538324869077653e+06 7.039644269171874039e+06 7.037151365971769206e+06 7.035021444579785690e+06 7.033137375959058292e+06 7.031426564988186583e+06 7.029869106936316937e+06 7.028449826500625350e+06 7.027139302415315993e+06 7.025919778885978274e+06 7.024818696700036526e+06 7.023829312526856549e+06 7.023033019367052242e+06 7.022085227899666876e+06 7.021352579522282816e+06
2.004200391960640388e+02 5.905558909709070809e+06 5.903836597529127263e+06 5.901595616561772302e+06 5.899699446844585240e+06 5.898019011121892370e+06 5.896490281081760302e+06 5.895099012064766139e+06 5.893824159067349508e+06 5.892640001131043769e+06 5.891498982130902819e+06 5.890454687372036278e+06 5.889465835195177235e+06 5.888913928588999435e+06 5.888796208138017915e+06 5.888706516849116422e+06
2.534293625042201370e+02 3.839310354546583723e+06 3.837681872972841375e+06 3.835710361513268203e+06 3.834065372828325257e+06 3.832613846104073804e+06 3.831303230768383946e+06 3.830105156272473745e+06 3.829069686425902415e+06 3.828002224772625603e+06 3.827237434360451065e+06 3.827096251823195722e+06 3.827010128022346646e+06 3.826936417942713015e+06 3.826853027285751887e+06 3.826795453772093635e+06
3.034293625042201370e+02 1.435963347876636079e+06 1.434524852898498997e+06 1.432569885081872810e+06 1.430971968900006963e+06 1.429631022594776703e+06 1.428475307872006902e+06 1.427445182616317645e+06 1.426526948287316598e+06 1.425716609461423242e+06 1.424929289461427368e+06 1.424203558336029761e+06 1.423568954869216075e+06 1.423025823792383540e+06 1.422666436107666697e+06 1.422585273725777632e+06
3.534293625042201370e+02 9.913137394826551899e+05 9.885489605185027467e+05 9.851123135950881988e+05 9.817750203138841316e+05 9.784633398799722781e+05 9.751705851280529751e+05 9.720739100814766716e+05 9.694115019014938734e+05 9.671791485855068313e+05 9.652422873960298020e+05 9.635527038400431629e+05 9.620312354068731656e+05 9.607383685439447872e+05 9.593634730518660508e+05 9.582691696650164668e+05
4.034293625042201370e+02 9.879174796060296940e+05 9.851554045712836087e+05 9.817455144264813280e+05 9.784316247568757972e+05 9.751381158879656577e+05 9.719809111405558651e+05 9.692044319540476426e+05 9.668590858460685704e+05 9.648416849015080370e+05 9.630440674796844833e+05 9.614451042030262761e+05 9.599853460522444220e+05 9.587290440521702403e+05 9.573671972582475282e+05 9.562901295356720220e+05
4.534293625042201370e+02 1.100587914170559729e+06 1.097876598945953650e+06 1.094494364701104118e+06 1.091220742852476425e+06 1.088046682299146894e+06 1.085166129323262488e+06 1.082668032647223677e+06 1.080473241721703438e+06 1.078509088845642982e+06 1.076710870792686241e+06 1.075080637345398078e+06 1.073563863592615817e+06 1.072243437967701349e+06 1.070809116416056175e+06 1.069667609888071660e+06
