TIME P_Ch2_mesh1 P_Ch2_mesh2 P_Ch2_mesh3 P_Ch2_mesh4 P_Ch2_mesh5 P_Ch2_mesh6 P_Ch2_mesh7 P_Ch2_mesh8 P_Ch2_mesh9 P_Ch2_mesh10 P_Ch2_mesh11 P_Ch2_mesh12 P_Ch2_mesh13 P_Ch2_mesh14 P_Ch2_mesh15 
0.000000000000000000e+00 1.594255679526262358e+07 1.593437625844664499e+07 1.591668798961580172e+07 1.589745164463286474e+07 1.588957632519221678e+07 1.587061460808708332e+07 1.585153103422766738e+07 1.583184555731043406e+07 1.582393095674367622e+07 1.580450005736433901e+07 1.578493708401774243e+07 1.576474286853465810e+07 1.575676768026951700e+07 1.573633489892114885e+07 1.572391613201002777e+07
5.000040000000043960e+01 7.840264730900187045e+06 7.838115414502025582e+06 7.835112186189052649e+06 7.832095229144296609e+06 7.829556957472170703e+06 7.826631696624214761e+06 7.823735006752856076e+06 7.820837289146364667e+06 7.818460966246656142e+06 7.815627743738007732e+06 7.812813690407201648e+06 7.809988384189058095e+06 7.807737617452861741e+06 7.804901113427933306e+06 7.802916091985622421e+06
1.000003999999985922e+02 7.491990370985795744e+06 7.489931147420230322e+06 7.487356112777576782e+06 7.485155777172626927e+06 7.483242520066956058e+06 7.481534788383562118e+06 7.479998624507438391e+06 7.478605859719001688e+06 7.477314668302999809e+06 7.476090429313505068e+06 7.474944148346588016e+06 7.473856679856535979e+06 7.472856585880123079e+06 7.471713356157079339e+06 7.470809248722348362e+06
1.502405034099261059e+02 7.174945815953052603e+06 7.172882437843967229e+06 7.170440430018764921e+06 7.168708947051429190e+06 7.167348136735515669e+06 7.166124798100719228e+06 7.165048959321962669e+06 7.164063863108969294e+06 7.163112192349880934e+06 7.162212934593540616e+06 7.161387389151530340e+06 7.160631789916258305e+06 7.159934329752444290e+06 7.159071810925435275e+06 7.158439178292673081e+06
2.004200391960640388e+02 6.425597689328729175e+06 6.423821310639373958e+06 6.421480518963144161e+06 6.419499451786468737e+06 6.417749719899036922e+06 6.416158866316139698e+06 6.414708074210079387e+06 6.413377612874499522e+06 6.412133249811162241e+06 6.410943014560251497e+06 6.409845148364459164e+06 6.408805116302362643e+06 6.407860813772018068e+06 6.406968979225231335e+06 6.406541750973802060e+06
2.546793625042201370e+02 4.747737824401418678e+06 4.745970959997042082e+06 4.743751246626583859e+06 4.741865396226523444e+06 4.740195278199414723e+06 4.738683271215735003e+06 4.737312054003266618e+06 4.736069034465892240e+06 4.734907659570362419e+06 4.733827067045614123e+06 4.732772121612765826e+06 4.731910234077791683e+06 4.731591678510976024e+06 4.731497202521287836e+06 4.731428180086237378e+06
3.046793625042201370e+02 2.611929852219809778e+06 2.610656180701131467e+06 2.608790375256623607e+06 2.607404445685195271e+06 2.606151712164741009e+06 2.605001540828409139e+06 2.603931391059439164e+06 2.602931694973471574e+06 2.601972873322719242e+06 2.601038705394242890e+06 2.600154370577477850e+06 2.599326835384038277e+06 2.598562118545839097e+06 2.597935574842528440e+06 2.597202128145689610e+06
3.546793625042201370e+02 1.262022212097324897e+06 1.259313044520881260e+06 1.255923745594353182e+06 1.252646776088704821e+06 1.249413286925060907e+06 1.246405111672249855e+06 1.243863041023909347e+06 1.241736689987819875e+06 1.239914970466328086e+06 1.238290796273613814e+06 1.236857823106722673e+06 1.235542946762673324e+06 1.234444825095134787e+06 1.233188710525469156e+06 1.232224197988152737e+06
4.046793625042201370e+02 1.181197228604813339e+06 1.178494999160850886e+06 1.175087860627414659e+06 1.171773477314152522e+06 1.168489169017873704e+06 1.165215309237942798e+06 1.161962394508369500e+06 1.158885888187005417e+06 1.156230600138567854e+06 1.153976758268616395e+06 1.152055097566707991e+06 1.150372302566175815e+06 1.148969192980704596e+06 1.147515457843627781e+06 1.146362052595483372e+06
4.546793625042201370e+02 1.100627663598677609e+06 1.097922318808757700e+06 1.094546032373292139e+06 1.091271871984531172e+06 1.088058760956093203e+06 1.085089912103696493e+06 1.082507611945870798e+06 1.080252391645109979e+06 1.078247514166792156e+06 1.076424520821163896e+06 1.074781948989721481e+06 1.073261123551717028e+06 1.071944291186350631e+06 1.070518909818342654e+06 1.069377250074912328e+06
5.046793625042201370e+02 1.221091668585723964e+06 1.218378744662476238e+06 1.215013066821315326e+06 1.211762771132421913e+06 1.208736958046280313e+06 1.206112078579948982e+06 1.203832021237662993e+06 1.201816354185970500e+06 1.199999787247183733e+06 1.198322828842372168e+06 1.196796376935147215e+06 1.195364975560047897e+06 1.194120871319006896e+06 1.192750424681581091e+06 1.191658377920918167e+06
5.546793625042200802e+02 1.272119811741856392e+06 1.269416824853399768e+06 1.266057662298724055e+06 1.262812872350608697e+06 1.259771410481119994e+06 1.257114310862064362e+06 1.254810481991223991e+06 1.252777641936064232e+06 1.250948674515449675e+06 1.249263352149584563e+06 1.247731750673205825e+06 1.246296543120781193e+06 1.245051343471388798e+06 1.243680853142259642e+06 1.242589278581870021e+06
6.046793625042200802e+02 1.288754034959050827e+06 1.286054125546381110e+06 1.282698691831441596e+06 1.279456904273149557e+06 1.276415911865843227e+06 1.273755934645676753e+06 1.271448289420673391e+06 1.269411184112903429e+06 1.267577506622732384e+06 1.265887359929105733e+06 1.264350462599440943e+06 1.262910324832072714e+06 1.261659084582028212e+06 1.260283073248333531e+06 1.259187509588068584e+06
6.546793625042200802e+02 1.291760108258799184e+06 1.289061836061700247e+06 1.285708474748510169e+06 1.282468377591892844e+06 1.279431630007233238e+06 1.276776106213842519e+06 1.274469153736202978e+06 1.272430348774053156e+06 1.270593290010403842e+06 1.268898780916544376e+06 1.267356592267638538e+06 1.265911046338911867e+06 1.264653295081539545e+06 1.263270679610310588e+06 1.262170557971352013e+06
7.046793625042200802e+02 1.288169905035175849e+06 1.285472319911600556e+06 1.282119849478643853e+06 1.278880368019823683e+06 1.275847023054144112e+06 1.273195491017801221e+06 1.270888891663041664e+06 1.268848106578341452e+06 1.267007470183050958e+06 1.265308477295955410e+06 1.263761024383984972e+06 1.262310074178702198e+06 1.261046118349839700e+06 1.259657290661538253e+06 1.258552444962242618e+06
7.546793625042200802e+02 1.280716758981469320e+06 1.278019378168137744e+06 1.274667119294614298e+06 1.271427545872641029e+06 1.268396200413670391e+06 1.265747010924060829e+06 1.263439781817433890e+06 1.261396495506320149e+06 1.259552103929082397e+06 1.257848679649128113e+06 1.256296213172065094e+06 1.254840192900329363e+06 1.253570559711441398e+06 1.252176062166208634e+06 1.251066906483751023e+06
8.046793625042200802e+02 1.271105338613901753e+06 1.268407783322918229e+06 1.265055281405007932e+06 1.261815236501890700e+06 1.258785670052018715e+06 1.256138807107854635e+06 1.253830947656543460e+06 1.251785137730826624e+06 1.249936956261917949e+06 1.248229052346838638e+06 1.246671537755437661e+06 1.245210370097124018e+06 1.243935070016750600e+06 1.242534843986140331e+06 1.241421364117511315e+06
8.546793625042200802e+02 1.227774891920884605e+06 1.225079399837374454e+06 1.221728995982709574e+06 1.218550980288986117e+06 1.215683695396446623e+06 1.213222146800298709e+06 1.211074457086122595e+06 1.209169251925219782e+06 1.207444709687699098e+06 1.205845653169850586e+06 1.204388103991449112e+06 1.203015211794048082e+06 1.201824108005108312e+06 1.200501363355352310e+06 1.199442514758308418e+06
9.046793625042200802e+02 1.143852770729671931e+06 1.141165506369471317e+06 1.137823632684318116e+06 1.134775348655274604e+06 1.132140524011256872e+06 1.129865034458782058e+06 1.127866948504117783e+06 1.126086200199451996e+06 1.124468499674682971e+06 1.122960587338273181e+06 1.121586176181815099e+06 1.120284000354849501e+06 1.119162600204183953e+06 1.117903053038036218e+06 1.116888778376579052e+06
9.546793625042200802e+02 1.078187595258006826e+06 1.075502530633073300e+06 1.072158482128877891e+06 1.069139267694244860e+06 1.066556132443634328e+06 1.064316658401979133e+06 1.062344874786691274e+06 1.060583870841266122e+06 1.058981651688953629e+06 1.057485868048108649e+06 1.056121368691382464e+06 1.054827360491656698e+06 1.053712935227300972e+06 1.052458624910921091e+06 1.051448938803124474e+06
