TIME P_Ch2_mesh1 P_Ch2_mesh2 P_Ch2_mesh3 P_Ch2_mesh4 P_Ch2_mesh5 P_Ch2_mesh6 P_Ch2_mesh7 P_Ch2_mesh8 P_Ch2_mesh9 P_Ch2_mesh10 P_Ch2_mesh11 P_Ch2_mesh12 P_Ch2_mesh13 P_Ch2_mesh14 P_Ch2_mesh15 
0.000000000000000000e+00 1.594255679526262358e+07 1.593437625844664499e+07 1.591668798961580172e+07 1.589745164463286474e+07 1.588957632519221678e+07 1.587061460808708332e+07 1.585153103422766738e+07 1.583184555731043406e+07 1.582393095674367622e+07 1.580450005736433901e+07 1.578493708401774243e+07 1.576474286853465810e+07 1.575676768026951700e+07 1.573633489892114885e+07 1.572391613201002777e+07
5.000040000000043960e+01 7.789726786201623268e+06 7.787668314236592501e+06 7.784865965214423835e+06 7.782097166261012666e+06 7.779708440594750457e+06 7.777063830195161514e+06 7.774464891628757119e+06 7.771887081053034402e+06 7.769708385303723626e+06 7.767213762866201811e+06 7.764750141776853241e+06 7.762293228842322715e+06 7.760269393503418192e+06 7.757813030814779922e+06 7.756066579144134186e+06
1.000003999999985922e+02 7.389674447122625075e+06 7.387599287965769880e+06 7.385340064362380654e+06 7.383581441725790501e+06 7.382049036876424216e+06 7.380675545061552897e+06 7.379431804552341811e+06 7.378292008051256649e+06 7.377202974206945859e+06 7.376161217445962131e+06 7.375191493004555814e+06 7.374268376943485811e+06 7.373405056858970784e+06 7.372341378466921858e+06 7.371461522514825687e+06
1.502405034099261059e+02 6.962415217553007416e+06 6.960661793555192649e+06 6.958137827141345479e+06 6.956059930841116235e+06 6.954283130954803899e+06 6.952692383640298620e+06 6.951256026103482582e+06 6.949944275004562922e+06 6.948710571079039946e+06 6.947535053338394500e+06 6.946445200470240787e+06 6.945415692712672055e+06 6.944541500051329844e+06 6.943488185918009840e+06 6.942672383227450773e+06
2.004200391960640388e+02 5.760511124547082931e+06 5.758828554228953086e+06 5.756608558305635117e+06 5.754751945823840797e+06 5.753119963798492216e+06 5.751643494043037295e+06 5.750308025182150304e+06 5.749093810433867387e+06 5.747958885090252385e+06 5.746893390241446905e+06 5.745855741552245803e+06 5.745115515755790286e+06 5.744867420428169891e+06 5.744751808830468915e+06 5.744664276433150284e+06
2.534293625042201370e+02 3.479446841607376467e+06 3.477996275983156171e+06 3.476101969604492188e+06 3.474544272049862426e+06 3.473179144642612897e+06 3.471942466353058815e+06 3.470826477440518793e+06 3.469802881396255922e+06 3.468899858480740804e+06 3.467915868835472967e+06 3.467274786637217738e+06 3.467192157608491834e+06 3.467123360012576450e+06 3.467041939457076602e+06 3.466987381003127899e+06
3.034293625042201370e+02 1.278000193461441901e+06 1.276458603592297761e+06 1.274531356181331212e+06 1.272958448122160509e+06 1.271612426669339882e+06 1.270449296737388941e+06 1.269429641425679438e+06 1.268529821509939851e+06 1.267729277512394823e+06 1.266963806924071629e+06 1.266265743265112163e+06 1.265637356578498613e+06 1.265131414226755966e+06 1.264806727690921631e+06 1.264707814697649097e+06
3.534293625042201370e+02 9.633252205199610908e+05 9.605695306293183239e+05 9.571361061802660115e+05 9.538000593936074292e+05 9.504881424839626998e+05 9.471927610752241453e+05 9.440854749558361946e+05 9.414056459695434896e+05 9.391599553092221031e+05 9.372114139459847938e+05 9.355094692565315636e+05 9.339764055814014282e+05 9.326707552152115386e+05 9.312797995155887911e+05 9.301811277049005730e+05
4.034293625042201370e+02 9.782182888960125856e+05 9.754952081664755242e+05 9.720950630328382831e+05 9.687903512351075187e+05 9.655065981027485104e+05 9.623291749005417805e+05 9.594873300509199034e+05 9.570626337170818588e+05 9.549699669251883170e+05 9.531075137924819719e+05 9.514569587158089271e+05 9.499534500350715825e+05 9.486680705869679805e+05 9.472865010617828229e+05 9.461904511552929180e+05
4.534293625042201370e+02 1.087183323006930994e+06 1.084379413028227398e+06 1.080969447614527075e+06 1.077672970505804522e+06 1.074607359582358506e+06 1.071967081223099958e+06 1.069684750952390023e+06 1.067671087586071575e+06 1.065855838468618225e+06 1.064181259375449736e+06 1.062654942175554344e+06 1.061226998331381474e+06 1.059979850847996073e+06 1.058611495835633250e+06 1.057516088385607349e+06
5.034293625042201370e+02 1.161247876032874454e+06 1.158530389289683895e+06 1.155153004622329026e+06 1.151890403345645405e+06 1.148833917869503377e+06 1.146173643044682452e+06 1.143880089943438070e+06 1.141865534647424240e+06 1.140059939863022882e+06 1.138400323922722135e+06 1.136897065119560342e+06 1.135489810728323180e+06 1.134275597708537010e+06 1.132935069467684720e+06 1.131866419372316217e+06
