TIME P_Ch2_mesh1 P_Ch2_mesh2 P_Ch2_mesh3 P_Ch2_mesh4 P_Ch2_mesh5 P_Ch2_mesh6 P_Ch2_mesh7 P_Ch2_mesh8 P_Ch2_mesh9 P_Ch2_mesh10 P_Ch2_mesh11 P_Ch2_mesh12 P_Ch2_mesh13 P_Ch2_mesh14 P_Ch2_mesh15 
0.000000000000000000e+00 1.594255679526262358e+07 1.593437625844664499e+07 1.591668798961580172e+07 1.589745164463286474e+07 1.588957632519221678e+07 1.587061460808708332e+07 1.585153103422766738e+07 1.583184555731043406e+07 1.582393095674367622e+07 1.580450005736433901e+07 1.578493708401774243e+07 1.576474286853465810e+07 1.575676768026951700e+07 1.573633489892114885e+07 1.572391613201002777e+07
5.000040000000043960e+01 7.790961636764874682e+06 7.789039351714168675e+06 7.786407269211063161e+06 7.783790531079296954e+06 7.781534570290443487e+06 7.779010269632883370e+06 7.776518835406264290e+06 7.774037866665118374e+06 7.771946593261502683e+06 7.769529043456660584e+06 7.767134674919250421e+06 7.764740772243596613e+06 7.762777216444815509e+06 7.760370914046905003e+06 7.758664573324923404e+06
1.000003999999985922e+02 7.382518131009586155e+06 7.380640528885479085e+06 7.378814801140547730e+06 7.377607701074162498e+06 7.376517971055801958e+06 7.375571856749849394e+06 7.374737565456655808e+06 7.373970139556874521e+06 7.373226722120776772e+06 7.372576409874738194e+06 7.371991955932019278e+06 7.371434461090615951e+06 7.370847726928870194e+06 7.370125822754481807e+06 7.369622894714024849e+06
1.502405034099261059e+02 6.788905202520877123e+06 6.787082293381376192e+06 6.784713862982538529e+06 6.782700806229985319e+06 6.780933118865756318e+06 6.779342128277450800e+06 6.777908393780575134e+06 6.776611551647176966e+06 6.775413735521325842e+06 6.774279444662653841e+06 6.773243196097930893e+06 6.772262504413889721e+06 6.771429534088663757e+06 6.770404239468712360e+06 6.769617037845533341e+06
2.004200391960640388e+02 5.277526519793646410e+06 5.275851116857040673e+06 5.273708054265053011e+06 5.271892152565480210e+06 5.270284993979195133e+06 5.268829297945583239e+06 5.267517742846456356e+06 5.266322499123063870e+06 5.265233849686746486e+06 5.264180944108676165e+06 5.263596726394914091e+06 5.263478527642931789e+06 5.263377767435234971e+06 5.263273471472979523e+06 5.263195780456148088e+06
2.542945613426540774e+02 2.359398024781022221e+06 2.358104678024554625e+06 2.356372455042057205e+06 2.354969206266136840e+06 2.353774395481362008e+06 2.352672026230510790e+06 2.351756575110895094e+06 2.350826825164019130e+06 2.350211617028455716e+06 2.350132789978699293e+06 2.350059775537833106e+06 2.349982685942649841e+06 2.349924488580645528e+06 2.349844183052189648e+06 2.349795715741663706e+06
3.042945613426541058e+02 1.077067943942527054e+06 1.074578327737090411e+06 1.071555863792787306e+06 1.069018342324692057e+06 1.066960980532903923e+06 1.065218334525233833e+06 1.063757041818820406e+06 1.062466719768157694e+06 1.061375832730524940e+06 1.060306629073952790e+06 1.059650776474027429e+06 1.059577811030244222e+06 1.059518036944119493e+06 1.059407655750987353e+06 1.059347779120577732e+06
3.542945613426541058e+02 9.786644142917528516e+05 9.759302487029047916e+05 9.725440659490670078e+05 9.693201193364000646e+05 9.664633688774170587e+05 9.641011638501513517e+05 9.621130589137586066e+05 9.603892554332299624e+05 9.588663920047588181e+05 9.574543835830163443e+05 9.561726582757572178e+05 9.549717102379167918e+05 9.539602184195531299e+05 9.527458814222383080e+05 9.518614340058400994e+05
4.042945613426541058e+02 1.069690158235063776e+06 1.066961778336807154e+06 1.063579011096313596e+06 1.060294653788723983e+06 1.057077097493154462e+06 1.054086894242749084e+06 1.051438912528939312e+06 1.049074472139071906e+06 1.046934465219341335e+06 1.044932376185307861e+06 1.043070350024592131e+06 1.041314230135059683e+06 1.039733246722535463e+06 1.038017892334818840e+06 1.036695366417910904e+06
4.542945613426541058e+02 1.040132708016290795e+06 1.037414748080867343e+06 1.034032121659600874e+06 1.030755313816442387e+06 1.027627937003749656e+06 1.024842946980859386e+06 1.022429537789715687e+06 1.020306625746558770e+06 1.018404686630031560e+06 1.016660569325227523e+06 1.015079457061941619e+06 1.013606805432008929e+06 1.012327200289938482e+06 1.010931500039115897e+06 1.009815126613664557e+06
