TIME P_Ch2_mesh1 P_Ch2_mesh2 P_Ch2_mesh3 P_Ch2_mesh4 P_Ch2_mesh5 P_Ch2_mesh6 P_Ch2_mesh7 P_Ch2_mesh8 P_Ch2_mesh9 P_Ch2_mesh10 P_Ch2_mesh11 P_Ch2_mesh12 P_Ch2_mesh13 P_Ch2_mesh14 P_Ch2_mesh15 
0.000000000000000000e+00 1.594255679526262358e+07 1.593437625844664499e+07 1.591668798961580172e+07 1.589745164463286474e+07 1.588957632519221678e+07 1.587061460808708332e+07 1.585153103422766738e+07 1.583184555731043406e+07 1.582393095674367622e+07 1.580450005736433901e+07 1.578493708401774243e+07 1.576474286853465810e+07 1.575676768026951700e+07 1.573633489892114885e+07 1.572391613201002777e+07
5.000040000000043960e+01 7.534791430528697558e+06 7.533120517945319414e+06 7.531017919040806592e+06 7.529178407537962310e+06 7.527507747754441574e+06 7.525947426912715659e+06 7.524490695256923325e+06 7.523117591333466582e+06 7.521818982781629078e+06 7.520552515307812952e+06 7.519341852816828527e+06 7.518174572839959525e+06 7.517092830579610541e+06 7.515911609822842292e+06 7.514953068195324391e+06
1.000003999999985922e+02 6.270811470750376582e+06 6.269136587486868724e+06 6.266986919030396268e+06 6.265228586353597231e+06 6.263711799631081522e+06 6.262338534323826432e+06 6.261087662950861268e+06 6.259956615216471255e+06 6.258941584710491821e+06 6.258048391722138971e+06 6.257264966050028801e+06 6.256563378338317387e+06 6.256006350617898628e+06 6.255218530423519202e+06 6.254580990308570676e+06
1.502405034099261059e+02 2.757569968233809806e+06 2.757532144153512083e+06 2.757483923537398223e+06 2.757438423408910166e+06 2.757392292388063855e+06 2.757346690160958096e+06 2.757300988561787177e+06 2.757255336116439663e+06 2.757209363350561354e+06 2.757163772558463272e+06 2.757118332454556599e+06 2.757073233627329580e+06 2.757028491296479944e+06 2.756983824035894126e+06 2.756947511058604810e+06
2.004200391960640388e+02 8.417604904892976629e+05 8.399142116734676529e+05 8.374719923527492210e+05 8.355364767694785260e+05 8.339453113580027130e+05 8.326581712719419738e+05 8.315194700747112511e+05 8.308798546379155014e+05 8.308368820912926458e+05 8.307494496421306394e+05 8.306489990789643489e+05 8.305363594132555882e+05 8.304653062986127334e+05 8.303425431249974063e+05 8.302819324581105029e+05
2.553043625042201370e+02 7.795092011199761182e+05 7.768059569113332545e+05 7.736804809352779994e+05 7.711835217956785345e+05 7.691602496042290004e+05 7.674138659811983816e+05 7.658776014398308471e+05 7.645014036271530204e+05 7.632666075890726643e+05 7.620842676346877124e+05 7.609797471441492671e+05 7.599298637647841824e+05 7.590795608725554775e+05 7.580872970935984049e+05 7.572548310402187053e+05
3.053043625042201370e+02 7.588807745029814541e+05 7.561475578939606203e+05 7.527465827078090515e+05 7.496877790785894031e+05 7.471151796749350615e+05 7.449304012736508157e+05 7.430423262426503934e+05 7.413807295243790140e+05 7.398948858655785443e+05 7.385156151506257011e+05 7.372693330731019378e+05 7.360955989245546516e+05 7.351058778129233979e+05 7.339664578523659147e+05 7.330545060411907034e+05
3.553043625042201370e+02 7.534853246298050508e+05 7.507391018243820872e+05 7.473170581713762367e+05 7.440001886163444724e+05 7.409359599393818062e+05 7.383261398796198191e+05 7.361137452406352386e+05 7.341967182548354613e+05 7.325023830290535698e+05 7.309545527018971043e+05 7.295637791491816752e+05 7.282693322735716356e+05 7.271690422210326651e+05 7.259360889103133231e+05 7.249561505033427384e+05
4.053043625042201370e+02 8.408902929898641305e+05 8.382739885128132300e+05 8.349319063841431635e+05 8.320018191364671802e+05 8.295695556861573132e+05 8.275157652601489099e+05 8.257321347479156684e+05 8.241357132859480334e+05 8.226762547077956842e+05 8.213040280792263802e+05 8.200372649382646196e+05 8.188290282715966459e+05 8.177698871504015988e+05 8.165501276544870343e+05 8.155756180122317746e+05
4.553043625042201370e+02 8.405084948739516549e+05 8.377954680246354546e+05 8.343932332513976144e+05 8.311020881326682866e+05 8.280814826588793658e+05 8.255312626359515125e+05 8.233746445638854057e+05 8.215101364998441422e+05 8.198644397916034795e+05 8.183634076506843558e+05 8.170286348234473262e+05 8.157779698552290211e+05 8.147369693220597692e+05 8.135646838325038552e+05 8.126125434130004141e+05
5.053043625042201370e+02 8.417862020611878252e+05 8.390454743965624366e+05 8.356381514956628671e+05 8.324304261200160254e+05 8.296017973936159397e+05 8.272343345811066683e+05 8.252108507583790924e+05 8.234447050717027159e+05 8.218681171821136959e+05 8.204169825894699898e+05 8.191126307977372780e+05 8.178848515064658131e+05 8.168482829193170182e+05 8.156749135282329516e+05 8.147237629068474052e+05
5.553043625042200802e+02 8.369228706733536674e+05 8.341873420963244280e+05 8.307807412100606598e+05 8.275565952103071613e+05 8.246936561951998156e+05 8.222957485636934871e+05 8.202478726951208664e+05 8.184615452233087271e+05 8.168682184469458880e+05 8.154031034273373662e+05 8.140871855871481821e+05 8.128491317945073824e+05 8.118042019920013845e+05 8.106235688029926969e+05 8.096665264087711694e+05
6.053043625042200802e+02 8.272146049000227358e+05 8.244719387520216405e+05 8.210623397129408550e+05 8.178526449114623247e+05 8.150190606241541682e+05 8.126423631044129143e+05 8.106076577639513416e+05 8.088293338784863008e+05 8.072399249882213771e+05 8.057762144026363967e+05 8.044590296700608451e+05 8.032189885837803595e+05 8.021695861713166814e+05 8.009836719338307157e+05 8.000237019941387698e+05
6.584293625042200802e+02 8.135413482695018174e+05 8.107974025873955106e+05 8.073859699947437039e+05 8.041764350443747826e+05 8.013434577432092046e+05 7.989648678671465022e+05 7.969269039140456589e+05 7.951446037568178726e+05 7.935507645453932928e+05 7.920825724560823292e+05 7.907607153088493505e+05 7.895161173533299007e+05 7.884619345886094961e+05 7.872711886214968981e+05 7.863081083308669040e+05
7.106793625042200802e+02 7.983678914716721047e+05 7.956224814642237034e+05 7.922091022075433284e+05 7.890025137417307124e+05 7.861756772417364409e+05 7.837999317935529398e+05 7.817625419162752805e+05 7.799794887577118352e+05 7.783839988112164428e+05 7.769137214574380778e+05 7.755893804086856544e+05 7.743421130821554689e+05 7.732849900174747454e+05 7.720910697583949659e+05 7.711260795457024360e+05
7.606793625042200802e+02 7.787216007749825949e+05 7.759757159118901473e+05 7.725617162706396775e+05 7.694035219950838946e+05 7.666676810466584284e+05 7.643677648673114600e+05 7.623909894477061462e+05 7.606578894456555136e+05 7.591043732810256770e+05 7.576695250737281749e+05 7.563768581411975902e+05 7.551562494821300497e+05 7.541241333278591046e+05 7.529526045923555503e+05 7.520027781788436696e+05
8.106793625042200802e+02 7.475812181072970852e+05 7.448338951746555977e+05 7.414177390504387440e+05 7.382727812561485916e+05 7.355622859059800394e+05 7.332804280062098987e+05 7.313179932374737691e+05 7.295966934338436695e+05 7.280537654006804805e+05 7.266280201639602892e+05 7.253437841444081860e+05 7.241305247098194668e+05 7.231058037292354275e+05 7.219405180046084570e+05 7.209966377066753339e+05
8.606793625042200802e+02 7.147573399637034163e+05 7.120081462620942621e+05 7.085881613259457517e+05 7.054550573084258940e+05 7.027717787104417803e+05 7.005152823683222523e+05 6.985760359486179659e+05 6.968755172680930700e+05 6.953518443233740982e+05 6.939433060848187888e+05 6.926746067507307744e+05 6.914757180218222784e+05 6.904640942010422004e+05 6.893100983555524144e+05 6.883762975358630065e+05
9.106793625042200802e+02 6.901952401807948481e+05 6.874443954834585311e+05 6.840226808032895206e+05 6.809342549995878944e+05 6.783280526502842549e+05 6.761257708674899768e+05 6.742249716564973351e+05 6.725531568279461935e+05 6.710515730922134826e+05 6.696602901323417900e+05 6.684074226730627706e+05 6.672195559468066785e+05 6.662201906824600883e+05 6.650767111635884503e+05 6.641485942720932653e+05
9.606793625042200802e+02 6.715752395955380052e+05 6.688203596070718486e+05 6.653945984001777833e+05 6.623028414597479859e+05 6.596937439954201691e+05 6.574884835326756584e+05 6.555847945372464601e+05 6.539102177847112762e+05 6.524059893037329894e+05 6.510123117476523621e+05 6.497571499718802515e+05 6.485670240866058739e+05 6.475655421651211800e+05 6.464198455876598600e+05 6.454908435361277079e+05
1.010679362504220080e+03 6.563516786612410797e+05 6.535939043155242689e+05 6.501649098996282555e+05 6.470723885392581578e+05 6.444640601150348084e+05 6.422583973067766055e+05 6.403535884316501906e+05 6.386775111607509898e+05 6.371715081557871308e+05 6.357760432000056608e+05 6.345191309098680504e+05 6.333270217122167815e+05 6.323237603440490784e+05 6.311761317212556023e+05 6.302461138635597890e+05
1.060679362504220080e+03 6.417593469664321747e+05 6.389986366427404573e+05 6.355660754498242168e+05 6.324672987581914058e+05 6.298514321253703674e+05 6.276406526035162387e+05 6.257322529914309271e+05 6.240535094457049854e+05 6.225454257580935955e+05 6.211483918629179243e+05 6.198901835749821039e+05 6.186969297633797396e+05 6.176926779296518071e+05 6.165441427060936112e+05 6.156140332746712957e+05
1.110679362504220080e+03 6.245363238140165340e+05 6.217739522927720100e+05 6.183391183476080187e+05 6.152567118668475887e+05 6.126726442328266567e+05 6.104882899838762823e+05 6.086018971709725447e+05 6.069418415902552661e+05 6.054501575448154472e+05 6.040673266896730056e+05 6.028224719891572604e+05 6.016403899999387795e+05 6.006473734847895103e+05 5.995088924240021734e+05 5.985859565041370224e+05
1.160679362504220080e+03 6.060410155080384575e+05 6.032774862387162866e+05 5.998408626423585229e+05 5.967793755445440765e+05 5.942334802764123306e+05 5.920785284680083860e+05 5.902152295719217509e+05 5.885738279325874755e+05 5.870979841515939916e+05 5.857284071658748435e+05 5.844955559729980305e+05 5.833233787338320399e+05 5.823399889641697519e+05 5.812098614008007571e+05 5.802932348144380376e+05
1.210679362504220080e+03 5.883733938513329485e+05 5.856080883184763370e+05 5.821717283641941613e+05 5.791277812796338694e+05 5.766083314826294081e+05 5.744733723984766984e+05 5.726260618588591460e+05 5.709974076987499138e+05 5.695325197894400917e+05 5.681720671274128836e+05 5.669474896975602023e+05 5.657821098846246023e+05 5.648053162541044876e+05 5.636808157993591158e+05 5.627687527314519975e+05
1.260679362504220080e+03 5.722305446960594272e+05 5.694626433644524077e+05 5.660271693519325927e+05 5.629932316300607054e+05 5.604862653274483746e+05 5.583611478760036407e+05 5.565219666178608313e+05 5.549000175392420497e+05 5.534410462364113191e+05 5.520856788041682448e+05 5.508658924988383660e+05 5.497043989406051114e+05 5.487315906083430164e+05 5.476105310220747488e+05 5.467014131603774149e+05
