TIME P_Ch2_mesh1 P_Ch2_mesh2 P_Ch2_mesh3 P_Ch2_mesh4 P_Ch2_mesh5 P_Ch2_mesh6 P_Ch2_mesh7 P_Ch2_mesh8 P_Ch2_mesh9 P_Ch2_mesh10 P_Ch2_mesh11 P_Ch2_mesh12 P_Ch2_mesh13 P_Ch2_mesh14 P_Ch2_mesh15 
0.000000000000000000e+00 1.594255679526262358e+07 1.593437625844664499e+07 1.591668798961580172e+07 1.589745164463286474e+07 1.588957632519221678e+07 1.587061460808708332e+07 1.585153103422766738e+07 1.583184555731043406e+07 1.582393095674367622e+07 1.580450005736433901e+07 1.578493708401774243e+07 1.576474286853465810e+07 1.575676768026951700e+07 1.573633489892114885e+07 1.572391613201002777e+07
5.000040000000043960e+01 7.565572269735774025e+06 7.563991247297210619e+06 7.561977295261960477e+06 7.560241615801773965e+06 7.558671265594160184e+06 7.557212557195425965e+06 7.555855614799812436e+06 7.554581144457733259e+06 7.553371946722207591e+06 7.552196577019557357e+06 7.551076066671315581e+06 7.549995471113860607e+06 7.548997510292458348e+06 7.547895527820305899e+06 7.546986887796791270e+06
1.000003999999985922e+02 6.212082135319248773e+06 6.210431419892610051e+06 6.208337813875523396e+06 6.206550816085944884e+06 6.204942255564748310e+06 6.203519643791144714e+06 6.202273672716713510e+06 6.201199929403321818e+06 6.200240794003233314e+06 6.199340922790835612e+06 6.198512626797600649e+06 6.197769850282766856e+06 6.197183575962484814e+06 6.196458139503480867e+06 6.195954448580492288e+06
1.502405034099261059e+02 2.217551364741570782e+06 2.217526947729743551e+06 2.217507491361436434e+06 2.217494948010550812e+06 2.217471928356828634e+06 2.217457159306404646e+06 2.217441704422550742e+06 2.217426574988088571e+06 2.217402318487206474e+06 2.217385016661635134e+06 2.217366902579651680e+06 2.217348517253266647e+06 2.217321504890515469e+06 2.217297746077471413e+06 2.217271890989237465e+06
2.004200391960640388e+02 7.711985176208530320e+05 7.693857457876447588e+05 7.669747579788626172e+05 7.650508266206728294e+05 7.635484460906463210e+05 7.621843804297816241e+05 7.614217281454139156e+05 7.613202777976151556e+05 7.612605623998137889e+05 7.611603331222177949e+05 7.610533293101472082e+05 7.609360625993649010e+05 7.608630280084152473e+05 7.607376230888261925e+05 7.606768547240321059e+05
2.553043625042201370e+02 7.705805703539641108e+05 7.677282467333452078e+05 7.643753473436777713e+05 7.614646178666793276e+05 7.589753282034341246e+05 7.569150124178067781e+05 7.551440505860802950e+05 7.537061779359454522e+05 7.523985145866441308e+05 7.511458076526207151e+05 7.500580372383939102e+05 7.489125105531117879e+05 7.481877240971624851e+05 7.479497530740522780e+05 7.478648635543395067e+05
3.053043625042201370e+02 7.191245674037653953e+05 7.163895378351832042e+05 7.129759941939457785e+05 7.098595135875649285e+05 7.071967878903243691e+05 7.049378285866542719e+05 7.029906310693387641e+05 7.012824978848511819e+05 6.997595612320438959e+05 6.983532367068820167e+05 6.970914464851184748e+05 6.959039325105889002e+05 6.949115194216081873e+05 6.937773368740488077e+05 6.928540894013969228e+05
3.553043625042201370e+02 7.213490467971846228e+05 7.185974713012519060e+05 7.151661723097701324e+05 7.118339895269175759e+05 7.087173791160046821e+05 7.060399640887053683e+05 7.037862825114174047e+05 7.018465984430570388e+05 7.001415863115737448e+05 6.985900482510963921e+05 6.972000807379810140e+05 6.959091341546091717e+05 6.948154138694398571e+05 6.935886700030496577e+05 6.926171699767663376e+05
4.053043625042201370e+02 8.157008373903686879e+05 8.127846038521744777e+05 8.093329696383849951e+05 8.063261662779669277e+05 8.038982262312821113e+05 8.018750930611718213e+05 8.001865353086158866e+05 7.987436296111141564e+05 7.974652155922914390e+05 7.962752548671046970e+05 7.952128764925531577e+05 7.941811048512870912e+05 7.933505830241354415e+05 7.923116437598111806e+05 7.914356949484072393e+05
4.553043625042201370e+02 7.606644959203058388e+05 7.581317103777889861e+05 7.547887184307221323e+05 7.517408604291677475e+05 7.491194924461226910e+05 7.469006766256201081e+05 7.449780735159994802e+05 7.432699780745727476e+05 7.417233447718003299e+05 7.402662805572829675e+05 7.389161263493626611e+05 7.376344553608788410e+05 7.365165927507592132e+05 7.352158456886045169e+05 7.342191234983351314e+05
