TIME P_Ch2_mesh1 P_Ch2_mesh2 P_Ch2_mesh3 P_Ch2_mesh4 P_Ch2_mesh5 P_Ch2_mesh6 P_Ch2_mesh7 P_Ch2_mesh8 P_Ch2_mesh9 P_Ch2_mesh10 P_Ch2_mesh11 P_Ch2_mesh12 P_Ch2_mesh13 P_Ch2_mesh14 P_Ch2_mesh15 
0.000000000000000000e+00 1.594255679526262358e+07 1.593437625844664499e+07 1.591668798961580172e+07 1.589745164463286474e+07 1.588957632519221678e+07 1.587061460808708332e+07 1.585153103422766738e+07 1.583184555731043406e+07 1.582393095674367622e+07 1.580450005736433901e+07 1.578493708401774243e+07 1.576474286853465810e+07 1.575676768026951700e+07 1.573633489892114885e+07 1.572391613201002777e+07
5.000040000000043960e+01 7.545662609839299694e+06 7.543976429569354281e+06 7.541824924549371935e+06 7.539875590198077261e+06 7.538080233765482903e+06 7.536364190168782137e+06 7.534740162093137391e+06 7.533190672025095671e+06 7.531733680150929838e+06 7.530289498427820392e+06 7.528897879512242973e+06 7.527548172580227256e+06 7.526298596879360266e+06 7.524942489140041173e+06 7.523872183988203295e+06
1.000003999999985922e+02 6.565368162384240888e+06 6.563713349641587585e+06 6.561422554660012014e+06 6.559588689224461094e+06 6.558061294221425429e+06 6.556741970087449066e+06 6.555600737185169943e+06 6.554610825245208107e+06 6.553714965398046188e+06 6.552910067516722716e+06 6.552224245171490125e+06 6.551641421918658540e+06 6.551153894415550865e+06 6.550436583547294140e+06 6.549875413751606829e+06
1.502405034099261059e+02 4.189063039370449260e+06 4.187645392241203226e+06 4.185624928654835094e+06 4.184013999320263974e+06 4.182622595469058491e+06 4.181351244522289373e+06 4.180195379658682272e+06 4.179132100273346994e+06 4.178140447850761004e+06 4.177195090854904614e+06 4.176356484816388227e+06 4.175535608155359048e+06 4.174889143816966098e+06 4.174031781447253190e+06 4.173346336336105131e+06
2.004200391960640388e+02 9.744765018097466091e+05 9.726575625178110786e+05 9.702018772670968901e+05 9.684061746013733791e+05 9.670945014785268577e+05 9.659826219001042191e+05 9.653928365710470825e+05 9.653197085364786908e+05 9.652610831030562986e+05 9.651605783089263132e+05 9.650549116567539750e+05 9.649412492255950347e+05 9.648707387963228393e+05 9.647522921423212392e+05 9.646932298975718440e+05
2.553043625042201370e+02 8.656848813656735001e+05 8.630111480922293849e+05 8.598430436570987804e+05 8.572011303176736692e+05 8.550051318482065108e+05 8.530941699748765677e+05 8.514038918451446807e+05 8.498963359305694466e+05 8.485349769468109589e+05 8.472663657875061035e+05 8.461217821148982039e+05 8.450674154517322313e+05 8.440839107316330774e+05 8.435790225347009255e+05 8.435342744579415303e+05
3.053043625042201370e+02 8.021775076734675094e+05 7.994661366202627541e+05 7.961722368425470777e+05 7.933522524759123335e+05 7.910222899054017616e+05 7.890185195140230935e+05 7.872721292912279023e+05 7.857233835940477438e+05 7.843313197091951733e+05 7.830298778525175294e+05 7.818514300472674659e+05 7.807353244579784805e+05 7.797976507254421012e+05 7.787028634425837081e+05 7.778088613434233703e+05
3.553043625042201370e+02 7.942990866196284769e+05 7.915192243518850300e+05 7.880937312932693167e+05 7.848695716170443920e+05 7.820489451587977819e+05 7.796971260472106514e+05 7.777041121108166408e+05 7.759774477628667373e+05 7.744496403957960429e+05 7.730477045387843391e+05 7.717870303161805496e+05 7.706085714686056599e+05 7.696109560089852894e+05 7.684679334912687773e+05 7.675488170733386651e+05
4.053043625042201370e+02 9.044879865914029069e+05 9.017626028753743740e+05 8.983667149861834478e+05 8.951885269792036852e+05 8.923946837078389945e+05 8.900407134504080750e+05 8.880140083604082465e+05 8.862361511042339262e+05 8.846425152191845700e+05 8.831707751279779477e+05 8.818441479739589849e+05 8.805917334135278361e+05 8.795311297874960583e+05 8.783322141995471902e+05 8.773643363120417343e+05
4.553043625042201370e+02 9.008510205764926504e+05 8.981167308800959727e+05 8.947174322814691113e+05 8.914963952749783639e+05 8.886336142569745425e+05 8.862368589373793220e+05 8.841898428049655631e+05 8.824040318053830415e+05 8.808106349394116551e+05 8.793450707980387378e+05 8.780274173630907899e+05 8.767885605595543748e+05 8.757408721146766329e+05 8.745581420717490837e+05 8.735993588986709947e+05
