TIME P_Ch2_mesh1 P_Ch2_mesh2 P_Ch2_mesh3 P_Ch2_mesh4 P_Ch2_mesh5 P_Ch2_mesh6 P_Ch2_mesh7 P_Ch2_mesh8 P_Ch2_mesh9 P_Ch2_mesh10 P_Ch2_mesh11 P_Ch2_mesh12 P_Ch2_mesh13 P_Ch2_mesh14 P_Ch2_mesh15 
0.000000000000000000e+00 1.594255679526262358e+07 1.593437625844664499e+07 1.591668798961580172e+07 1.589745164463286474e+07 1.588957632519221678e+07 1.587061460808708332e+07 1.585153103422766738e+07 1.583184555731043406e+07 1.582393095674367622e+07 1.580450005736433901e+07 1.578493708401774243e+07 1.576474286853465810e+07 1.575676768026951700e+07 1.573633489892114885e+07 1.572391613201002777e+07
5.000040000000043960e+01 7.895811421526403166e+06 7.893358194346194156e+06 7.889753709676471539e+06 7.886064902458060533e+06 7.883134513011917472e+06 7.879533913081600331e+06 7.875952403312873095e+06 7.872345438694287091e+06 7.869562632902297191e+06 7.866022354604586028e+06 7.862493735520737246e+06 7.858930864376888610e+06 7.856265719414790161e+06 7.852688717141025700e+06 7.850247341653771698e+06
1.000003999999985922e+02 7.621772952578111552e+06 7.619617812520838343e+06 7.616924678391487338e+06 7.614430461420023814e+06 7.612134805675710551e+06 7.609977587952567264e+06 7.607949230827700347e+06 7.606026313344868831e+06 7.604208588620984927e+06 7.602441841306074522e+06 7.600747444027542137e+06 7.599114102459113114e+06 7.597579463172743097e+06 7.595974972022339702e+06 7.594699386637311429e+06
1.502405034099261059e+02 7.367411849610186182e+06 7.365237706898299977e+06 7.362795421528387815e+06 7.360895322372062132e+06 7.359308621832084842e+06 7.357932718243018724e+06 7.356740204519161023e+06 7.355702941357838921e+06 7.354772172255599871e+06 7.353983063108987175e+06 7.353332670935869217e+06 7.352768564064224251e+06 7.352215785981542431e+06 7.351525902499629185e+06 7.351031212782066315e+06
2.004200391960640388e+02 7.116722894109030254e+06 7.114541392477428541e+06 7.112060353388990276e+06 7.110004171541330405e+06 7.108248819764509797e+06 7.106757071218698286e+06 7.105472068154378794e+06 7.104358006955847144e+06 7.103347287348126993e+06 7.102435581063490361e+06 7.101644097378407605e+06 7.100952543319398537e+06 7.100316804875067435e+06 7.099532514451911673e+06 7.098973302584037185e+06
2.534293625042201370e+02 6.436564098554760218e+06 6.434614357394917868e+06 6.432176210705916397e+06 6.430060208403890952e+06 6.428183476598001085e+06 6.426485673102141358e+06 6.424946393895716406e+06 6.423543384217637591e+06 6.422238961129726842e+06 6.420998149145012721e+06 6.419849752971393988e+06 6.418757963704461232e+06 6.417807191998722032e+06 6.416666446248548105e+06 6.415782428822911344e+06
3.065543625042201370e+02 5.333225027349498123e+06 5.331275526773958467e+06 5.328898460798553191e+06 5.326831454671507701e+06 5.324983672706237994e+06 5.323299598645200022e+06 5.321772300102763809e+06 5.320363413286685944e+06 5.319101531959524378e+06 5.317774812948453240e+06 5.316877709215426818e+06 5.316715585696365684e+06 5.316614375317817554e+06 5.316511133622019552e+06 5.316434146309585311e+06
3.596793625042201370e+02 3.966509563474641182e+06 3.964893606386867352e+06 3.962790517272635363e+06 3.961013557319738436e+06 3.959429283676515799e+06 3.957984269844114315e+06 3.956664412060140166e+06 3.955454830908692908e+06 3.954350044029007666e+06 3.953207502726928331e+06 3.952544710283488035e+06 3.952465663716665469e+06 3.952396405390194152e+06 3.952321941833354533e+06 3.952269039240484592e+06
4.096793625042201370e+02 1.880332287018992938e+06 1.877853556283444865e+06 1.874734227856992744e+06 1.871912675345525146e+06 1.869553709688597824e+06 1.867532586244354257e+06 1.865776074503769167e+06 1.864221700132898288e+06 1.862836664716525236e+06 1.861541046054026578e+06 1.860368817310236394e+06 1.859278678071934264e+06 1.858376408845443977e+06 1.857332148811793886e+06 1.856484333442995325e+06
4.596793625042201370e+02 1.338700010392839089e+06 1.335925629315156955e+06 1.332498314731249819e+06 1.329183655558675528e+06 1.325901594382460695e+06 1.322642580758460565e+06 1.319407309707335895e+06 1.316391893011973007e+06 1.313804946241394384e+06 1.311584644514139276e+06 1.309656708898316603e+06 1.307936373925080290e+06 1.306458442903093528e+06 1.304926789750414435e+06 1.303700067132126773e+06
5.096793625042201370e+02 1.267451671964545734e+06 1.264697350560068851e+06 1.261274622168806382e+06 1.257966168934022542e+06 1.254693307380958926e+06 1.251453660963748582e+06 1.248443673043772578e+06 1.245846780669227941e+06 1.243591691012806026e+06 1.241580963253144873e+06 1.239787709511885419e+06 1.238146260110762436e+06 1.236723863462167792e+06 1.235208120196749223e+06 1.234013634934116388e+06
5.596793625042200802e+02 1.262111317580596777e+06 1.259374447072758572e+06 1.255972246985307895e+06 1.252687087764586788e+06 1.249443617778699845e+06 1.246440620610125596e+06 1.243861107295954833e+06 1.241627631863602670e+06 1.239648036094439216e+06 1.237850394034313271e+06 1.236230466689774999e+06 1.234727599540411960e+06 1.233426383475664770e+06 1.232008956175827654e+06 1.230885911375707947e+06
6.096793625042200802e+02 1.256645919583338080e+06 1.253925125523839844e+06 1.250541943359948462e+06 1.247271819162525469e+06 1.244075117918003816e+06 1.241158598864769796e+06 1.238652312497881474e+06 1.236466011114628520e+06 1.234517749076825101e+06 1.232739394726841943e+06 1.231131203339238418e+06 1.229634352998493006e+06 1.228335160748094320e+06 1.226918935457992367e+06 1.225795096197648905e+06
6.604293625042200802e+02 1.270330336553498404e+06 1.267621751488843234e+06 1.264253672244159970e+06 1.260997588593343971e+06 1.257862200751053169e+06 1.255040670699703973e+06 1.252597297484878451e+06 1.250447688073239755e+06 1.248519280512497295e+06 1.246749287545621162e+06 1.245141752999514807e+06 1.243640921820580494e+06 1.242333199213362299e+06 1.240906355902315117e+06 1.239773790896380553e+06
7.138043625042200802e+02 1.302227613727022195e+06 1.299525713984977454e+06 1.296167063715760363e+06 1.292921411103062565e+06 1.289829276460900204e+06 1.287072943163132062e+06 1.284673535236737924e+06 1.282551401353136636e+06 1.280639131611001911e+06 1.278877344100794056e+06 1.277272480118137784e+06 1.275770775752217276e+06 1.274458324814234395e+06 1.273024827726111980e+06 1.271886595028436510e+06
7.638043625042200802e+02 1.325694864092158619e+06 1.322996072842072928e+06 1.319641900412466144e+06 1.316401311512479326e+06 1.313324877285043709e+06 1.310590492387588369e+06 1.308205595524539705e+06 1.306092349418349564e+06 1.304184840132015757e+06 1.302424967031610431e+06 1.300819874257640215e+06 1.299316666356434347e+06 1.298000853357562562e+06 1.296563300341506489e+06 1.295421845264478354e+06
8.138043625042200802e+02 1.337425646907088580e+06 1.334728662133207778e+06 1.331376919557988411e+06 1.328138805144014303e+06 1.325067905345308362e+06 1.322339961529513821e+06 1.319958071219038917e+06 1.317845437889058841e+06 1.315936796099951956e+06 1.314174685151361395e+06 1.312566435444045113e+06 1.311059714226205833e+06 1.309739383215832757e+06 1.308297183256099001e+06 1.307152190633580321e+06
8.638043625042200802e+02 1.339649612714166753e+06 1.336953872632714687e+06 1.333603702214591205e+06 1.330366966174868168e+06 1.327300887049026089e+06 1.324579362011511344e+06 1.322200671889020596e+06 1.320088971376353176e+06 1.318179629345859168e+06 1.316415770033173962e+06 1.314804937481135363e+06 1.313295271357124904e+06 1.311971182775832713e+06 1.310525124172901735e+06 1.309377122934955871e+06
9.138043625042200802e+02 1.280653630346814636e+06 1.277961699546980439e+06 1.274617288835529238e+06 1.271481986659901915e+06 1.268686333124371013e+06 1.266277870799877448e+06 1.264165379461257253e+06 1.262284195858987514e+06 1.260575248150580330e+06 1.258986085220739478e+06 1.257534691341905855e+06 1.256164775045344606e+06 1.254974864305832190e+06 1.253649364118910627e+06 1.252588034103490878e+06
9.638043625042200802e+02 1.202788261647708248e+06 1.200096659512882819e+06 1.196757690760676516e+06 1.193698077590032713e+06 1.191035503712581238e+06 1.188730146111380309e+06 1.186701296928496799e+06 1.184889835256004473e+06 1.183241672196325380e+06 1.181703944616642082e+06 1.180299342872356996e+06 1.178969364101961255e+06 1.177818879516772227e+06 1.176527965586553793e+06 1.175493695156286238e+06
1.013804362504220080e+03 1.110891317921455484e+06 1.108219914250083501e+06 1.104914509639190277e+06 1.101995272984575015e+06 1.099525003889926244e+06 1.097373330758288968e+06 1.095472948875166243e+06 1.093771072783035925e+06 1.092219059700014303e+06 1.090765469154641498e+06 1.089438670512446202e+06 1.088176320783688454e+06 1.087091208056125091e+06 1.085864385740805184e+06 1.084871472348574549e+06
1.063804362504220080e+03 1.021619616046974668e+06 1.018950855253654183e+06 1.015702187526048976e+06 1.012896089313429547e+06 1.010521732306433609e+06 1.008445568378156517e+06 1.006608216026614304e+06 1.004960317940109759e+06 1.003456590951761114e+06 1.002045079995766166e+06 1.000757720238836715e+06 9.995296800983962603e+05 9.984791951341646491e+05 9.972834801064570202e+05 9.963146991849093465e+05
1.113804362504220080e+03 9.389601142546364572e+05 9.362887312806168338e+05 9.330665936316894367e+05 9.303192875968376175e+05 9.279968295348089887e+05 9.259648496720663970e+05 9.241661295039569959e+05 9.225524886379148811e+05 9.210797805678213481e+05 9.196962987492029788e+05 9.184353718073294731e+05 9.172314402382209664e+05 9.162037500494124833e+05 9.150297587965610437e+05 9.140743497642861912e+05
1.163804362504220080e+03 8.734056761471570935e+05 8.707273532298482023e+05 8.675056779574328102e+05 8.647666379564896924e+05 8.624523248114271555e+05 8.604280770602937555e+05 8.586360960885196691e+05 8.570282309901884291e+05 8.555606038444081787e+05 8.541817327801060164e+05 8.529244899263888365e+05 8.517242791412688093e+05 8.506993980466671055e+05 8.495264928400209174e+05 8.485738098237508675e+05
1.213804362504220080e+03 8.193563960437964415e+05 8.166767415098451311e+05 8.134555162089845398e+05 8.107139136921269819e+05 8.083984136967795203e+05 8.063748239818079164e+05 8.045860237520387163e+05 8.029829726294181310e+05 8.015228003656332148e+05 8.001516785583653254e+05 7.989049038127146196e+05 7.977137321224593325e+05 7.967022377780543175e+05 7.955419218716775067e+05 7.946005268765890505e+05
1.263804362504220080e+03 7.697300459270690335e+05 7.670412210888188565e+05 7.637960203497934854e+05 7.610236733807774726e+05 7.586866687666818034e+05 7.566485466818035347e+05 7.548493819041225361e+05 7.532386220868789824e+05 7.517721226587776328e+05 7.503968957287862431e+05 7.491466246701811906e+05 7.479535057817318011e+05 7.469392703299541026e+05 7.457781002337320242e+05 7.448322697586187860e+05
1.313804362504220080e+03 7.296481252902112901e+05 7.269457936011233833e+05 7.236711992200003006e+05 7.208625872992539080e+05 7.185015623775129206e+05 7.164481168117240304e+05 7.146385232829654124e+05 7.130202243530565174e+05 7.115487454083936755e+05 7.101699815250020474e+05 7.089160446520292899e+05 7.077212112008042168e+05 7.067045483771146974e+05 7.055395555287626339e+05 7.045967944493195973e+05
1.363804362504220080e+03 6.992848733827130636e+05 6.965642799254200654e+05 6.932493084771751892e+05 6.903878599296677858e+05 6.879914716140492819e+05 6.859165822047573747e+05 6.840941937835214194e+05 6.824688048815028742e+05 6.809939487895068014e+05 6.796148121498494875e+05 6.783635850625216262e+05 6.771715472510424443e+05 6.761607021281967172e+05 6.750021183201677632e+05 6.740629884485080838e+05
1.413804362504220080e+03 6.680948139844923280e+05 6.653727237128694542e+05 6.620747579037937103e+05 6.592536098415725864e+05 6.568924706580574857e+05 6.548450563926937757e+05 6.530446697078178404e+05 6.514372282518887660e+05 6.499765025941799395e+05 6.486089935196996666e+05 6.473694438081218395e+05 6.461847152273869142e+05 6.451830345083378488e+05 6.440326175504642306e+05 6.430949856184236705e+05
