TIME T_sat_Ch2_mesh1 T_sat_Ch2_mesh2 T_sat_Ch2_mesh3 T_sat_Ch2_mesh4 T_sat_Ch2_mesh5 T_sat_Ch2_mesh6 T_sat_Ch2_mesh7 T_sat_Ch2_mesh8 T_sat_Ch2_mesh9 T_sat_Ch2_mesh10 T_sat_Ch2_mesh11 T_sat_Ch2_mesh12 T_sat_Ch2_mesh13 T_sat_Ch2_mesh14 T_sat_Ch2_mesh15 
0.000000000000000000e+00 6.201579828352394088e+02 6.201161684746650735e+02 6.200256989691380340e+02 6.199272231053221276e+02 6.198868806535581371e+02 6.197896829437249835e+02 6.196917697030714862e+02 6.195906724934020531e+02 6.195499986267027452e+02 6.194500745368804928e+02 6.193493750455736517e+02 6.192453247865532830e+02 6.192042043552357882e+02 6.190987783798790360e+02 6.190346500734269739e+02
5.000040000000043960e+01 5.641293737278539311e+02 5.641146738633245832e+02 5.640958698674824063e+02 5.640802152958889337e+02 5.640663648593022117e+02 5.640536783072484468e+02 5.640419870309507360e+02 5.640311075555976004e+02 5.640207853454634233e+02 5.640107813370698295e+02 5.640013022962434661e+02 5.639921365040918317e+02 5.639838097129700145e+02 5.639744307073926848e+02 5.639665243633676255e+02
1.000003999999985922e+02 5.489579207508468244e+02 5.489391184214609893e+02 5.489158371767837252e+02 5.488964887173705165e+02 5.488796383557660192e+02 5.488639849484504794e+02 5.488499905184112322e+02 5.488372677327821521e+02 5.488251412326277432e+02 5.488140162184663495e+02 5.488042180843920050e+02 5.487955863389686328e+02 5.487882930039897929e+02 5.487813260306527354e+02 5.487778762137779722e+02
1.502405034099261059e+02 4.699126217593614570e+02 4.699123150795476249e+02 4.699122259202226246e+02 4.699123707543122919e+02 4.699121529235868593e+02 4.699122185201292723e+02 4.699122635262502854e+02 4.699123241727706954e+02 4.699120604907659526e+02 4.699120399725476318e+02 4.699119893498270244e+02 4.699119280487428796e+02 4.699115512113562545e+02 4.699112920112869460e+02 4.699108385639357266e+02
2.004200391960640388e+02 4.390966881786398517e+02 4.389971485183352797e+02 4.388601067203708794e+02 4.387513615060872212e+02 4.386629442902669211e+02 4.385903579318235188e+02 4.385318183432237902e+02 4.385012512951495296e+02 4.384983817915589839e+02 4.384926389646318512e+02 4.384861502461699843e+02 4.384788841570781415e+02 4.384743306755625554e+02 4.384663684816045475e+02 4.384625305084324509e+02
2.553043625042201370e+02 4.405011822877050918e+02 4.403549542628771860e+02 4.401696025618755357e+02 4.400028947502553365e+02 4.398625538914009212e+02 4.397430554872425432e+02 4.396406088141598048e+02 4.395504126008338517e+02 4.394698575939461307e+02 4.393943683142943541e+02 4.393288929954206878e+02 4.392668988676816184e+02 4.392260973506225241e+02 4.392147964749825064e+02 4.392088416291157955e+02
3.053043625042201370e+02 4.380670481154610911e+02 4.379081457989898922e+02 4.377100815485623571e+02 4.375257547788207262e+02 4.373675594595345046e+02 4.372362838811497454e+02 4.371251388059772580e+02 4.370288516029638117e+02 4.369437287936896155e+02 4.368653084264800555e+02 4.367945898798288908e+02 4.367282823493462729e+02 4.366723391738960913e+02 4.366068592975025240e+02 4.365548368942579600e+02
3.553043625042201370e+02 4.387914907131502105e+02 4.386354052361115237e+02 4.384401850965872427e+02 4.382500418989230866e+02 4.380719280481209239e+02 4.379188303771293249e+02 4.377893527274536041e+02 4.376773863469325079e+02 4.375784667925449298e+02 4.374881784605649386e+02 4.374070394747199089e+02 4.373314331167134128e+02 4.372671526485202094e+02 4.371950287885487114e+02 4.371378193900286533e+02
4.053043625042201370e+02 4.427849815094579640e+02 4.426437835949058694e+02 4.424641688315622901e+02 4.422892077717756365e+02 4.421229552908724827e+02 4.419776903238540626e+02 4.418566315981888124e+02 4.417539512908348343e+02 4.416652724435544428e+02 4.415857655085787883e+02 4.415166977006052775e+02 4.414525219122402291e+02 4.414013112381671817e+02 4.413427923016146224e+02 4.412953090337102822e+02
4.553043625042201370e+02 4.428213430005755527e+02 4.426772140744642456e+02 4.424974150750376793e+02 4.423267447660203402e+02 4.421756146119352024e+02 4.420499250838946637e+02 4.419430792115319377e+02 4.418501637980835994e+02 4.417674729290963569e+02 4.416914411704465806e+02 4.416232826834612979e+02 4.415590629607415849e+02 4.415051737906243829e+02 4.414437938273400164e+02 4.413939471898248144e+02
5.053043625042201370e+02 4.428262687820344468e+02 4.426821988824063396e+02 4.425025118400236011e+02 4.423327782066755844e+02 4.421830226680357327e+02 4.420579562180150219e+02 4.419512141145609689e+02 4.418581198020999636e+02 4.417750604159120940e+02 4.416985769409272962e+02 4.416298815547186791e+02 4.415651157436521999e+02 4.415106077724027500e+02 4.414486130481660098e+02 4.413982867291506409e+02
5.553043625042200802e+02 4.426724237340674790e+02 4.425278585149513901e+02 4.423476141863382054e+02 4.421775108300715829e+02 4.420274717318643525e+02 4.419019708685459591e+02 4.417947142331236137e+02 4.417010751431959079e+02 4.416174530049318605e+02 4.415404156629543877e+02 4.414711789904868056e+02 4.414058807846543004e+02 4.413508626571146465e+02 4.412883439460902650e+02 4.412375923689594970e+02
6.053043625042200802e+02 4.422728412469380146e+02 4.421271675173991866e+02 4.419454913785707504e+02 4.417741217413603181e+02 4.416229457765129496e+02 4.414963422904276058e+02 4.413880401791536769e+02 4.412934141929888483e+02 4.412088515653221634e+02 4.411309184971623267e+02 4.410608253036455721e+02 4.409947163273727142e+02 4.409389385443249694e+02 4.408756015665547920e+02 4.408242432906187673e+02
