TIME T_sat_Ch2_mesh1 T_sat_Ch2_mesh2 T_sat_Ch2_mesh3 T_sat_Ch2_mesh4 T_sat_Ch2_mesh5 T_sat_Ch2_mesh6 T_sat_Ch2_mesh7 T_sat_Ch2_mesh8 T_sat_Ch2_mesh9 T_sat_Ch2_mesh10 T_sat_Ch2_mesh11 T_sat_Ch2_mesh12 T_sat_Ch2_mesh13 T_sat_Ch2_mesh14 T_sat_Ch2_mesh15 
0.000000000000000000e+00 6.201579828352394088e+02 6.201161684746650735e+02 6.200256989691380340e+02 6.199272231053221276e+02 6.198868806535581371e+02 6.197896829437249835e+02 6.196917697030714862e+02 6.195906724934020531e+02 6.195499986267027452e+02 6.194500745368804928e+02 6.193493750455736517e+02 6.192453247865532830e+02 6.192042043552357882e+02 6.190987783798790360e+02 6.190346500734269739e+02
5.000040000000043960e+01 5.666070472174668566e+02 5.665864771588054509e+02 5.665573792259731363e+02 5.665280144035205012e+02 5.665031297024479500e+02 5.664748539537251872e+02 5.664469704898194777e+02 5.664191866659992911e+02 5.663962656568462535e+02 5.663693194284496712e+02 5.663426560813168180e+02 5.663159810168911008e+02 5.662945925783211578e+02 5.662680632502488152e+02 5.662494238058266092e+02
1.000003999999985922e+02 5.634922783333139478e+02 5.634725879542895655e+02 5.634482130727351432e+02 5.634259974613394206e+02 5.634056957691017260e+02 5.633867253368874799e+02 5.633690097705498374e+02 5.633523532179048061e+02 5.633367115342813349e+02 5.633216470272744800e+02 5.633073486619275627e+02 5.632937070147263512e+02 5.632810627961547425e+02 5.632678023115643100e+02 5.632571867515666781e+02
1.502405034099261059e+02 5.609724176405703702e+02 5.609522599226597777e+02 5.609286308983828349e+02 5.609085584303406904e+02 5.608907636052958878e+02 5.608749628496199193e+02 5.608610027726919043e+02 5.608488580478633594e+02 5.608382445948011537e+02 5.608291087225820775e+02 5.608215529434678501e+02 5.608151970441974754e+02 5.608096217730056878e+02 5.608024035189198457e+02 5.607970226005566019e+02
2.004200391960640388e+02 5.560700453611141256e+02 5.560513155644115386e+02 5.560266080535434412e+02 5.560054483280150635e+02 5.559868083740981319e+02 5.559699688884359148e+02 5.559546975340996369e+02 5.559407825028191610e+02 5.559278346407652407e+02 5.559155678919205457e+02 5.559041498396217094e+02 5.558934907348553907e+02 5.558835676472176601e+02 5.558737591810953518e+02 5.558632843775114907e+02
2.534293625042201370e+02 5.413737806951714902e+02 5.413509807758829311e+02 5.413237333943384328e+02 5.413003433064731098e+02 5.412796166018853228e+02 5.412608271158327398e+02 5.412438507714376783e+02 5.412283812943716157e+02 5.412140621055245902e+02 5.412004510802842105e+02 5.411933226727136343e+02 5.411920603686381810e+02 5.411908987967076428e+02 5.411897084632801125e+02 5.411888211058924298e+02
3.065543625042201370e+02 5.129384399527946243e+02 5.129162858061037014e+02 5.128839051032171028e+02 5.128592692494595440e+02 5.128375165802038964e+02 5.128173977250096414e+02 5.127994461895314089e+02 5.127820509451227053e+02 5.127682075544305462e+02 5.127638327425897842e+02 5.127626368148378333e+02 5.127614710371134379e+02 5.127604718887624813e+02 5.127593403233693152e+02 5.127585625922322379e+02
3.565543625042201370e+02 4.670027862108716477e+02 4.669118825353264697e+02 4.667986403649333624e+02 4.666902396462781439e+02 4.665944648971010906e+02 4.665147792223237388e+02 4.664478093880189817e+02 4.663902201344992591e+02 4.663400000811197970e+02 4.662940361118430701e+02 4.662532098280388482e+02 4.662154096397014200e+02 4.661845406548056872e+02 4.661489388826525442e+02 4.661194613215241134e+02
4.065543625042201370e+02 4.618132513821450402e+02 4.617107650505620313e+02 4.615828616279385415e+02 4.614585795221612443e+02 4.613350403514451727e+02 4.612121172065890846e+02 4.610899272512139646e+02 4.609741212039287461e+02 4.608736115800168704e+02 4.607885672579891434e+02 4.607155103804579426e+02 4.606508357558301441e+02 4.605956050049831561e+02 4.605385823596907926e+02 4.604929958412504334e+02
4.565543625042201370e+02 4.576685349051579124e+02 4.575591556325764486e+02 4.574227679177661798e+02 4.572902847274588112e+02 4.571585694217815217e+02 4.570299374809360984e+02 4.569133116740874812e+02 4.568132539651290926e+02 4.567260256767056035e+02 4.566479434301160154e+02 4.565781747208829984e+02 4.565141681416363326e+02 4.564587695144801955e+02 4.563993657341911785e+02 4.563522300289120608e+02
5.065543625042201370e+02 4.604817040071336578e+02 4.603791245439230124e+02 4.602505865795970976e+02 4.601261177203710986e+02 4.600052432176175330e+02 4.598952343661542841e+02 4.597995245128730062e+02 4.597152530564425206e+02 4.596397971271525194e+02 4.595707329586438163e+02 4.595082976812872175e+02 4.594501694618480201e+02 4.594000055124387245e+02 4.593452970728795890e+02 4.593019085660942551e+02
