TIME T_sat_Ch2_mesh1 T_sat_Ch2_mesh2 T_sat_Ch2_mesh3 T_sat_Ch2_mesh4 T_sat_Ch2_mesh5 T_sat_Ch2_mesh6 T_sat_Ch2_mesh7 T_sat_Ch2_mesh8 T_sat_Ch2_mesh9 T_sat_Ch2_mesh10 T_sat_Ch2_mesh11 T_sat_Ch2_mesh12 T_sat_Ch2_mesh13 T_sat_Ch2_mesh14 T_sat_Ch2_mesh15 
0.000000000000000000e+00 6.201579828352394088e+02 6.201161684746650735e+02 6.200256989691380340e+02 6.199272231053221276e+02 6.198868806535581371e+02 6.197896829437249835e+02 6.196917697030714862e+02 6.195906724934020531e+02 6.195499986267027452e+02 6.194500745368804928e+02 6.193493750455736517e+02 6.192453247865532830e+02 6.192042043552357882e+02 6.190987783798790360e+02 6.190346500734269739e+02
5.000040000000043960e+01 5.644299028905541036e+02 5.644158462580672904e+02 5.643978615731105037e+02 5.643820103291583337e+02 5.643674969945205930e+02 5.643538288466762651e+02 5.643410094110935233e+02 5.643288832257031800e+02 5.643174067849454332e+02 5.643061641717858947e+02 5.642953952355438787e+02 5.642849915519029764e+02 5.642753547085999344e+02 5.642647819220791234e+02 5.642562162377172399e+02
1.000003999999985922e+02 5.524351665174885966e+02 5.524185157180422721e+02 5.523964199354454649e+02 5.523784289037106419e+02 5.523629537795069382e+02 5.523489262376380111e+02 5.523364381331113009e+02 5.523255784162329292e+02 5.523157348676419360e+02 5.523068817626235614e+02 5.522988794572845563e+02 5.522916994080446784e+02 5.522857971489503370e+02 5.522776717037111212e+02 5.522713347693573951e+02
1.502405034099261059e+02 5.036248918192397355e+02 5.036241485652992083e+02 5.036231897745968809e+02 5.036222816733575200e+02 5.036213643969657596e+02 5.036204572883469268e+02 5.036195510185566491e+02 5.036186485455547768e+02 5.036177432304800732e+02 5.036168450091953446e+02 5.036159513433987058e+02 5.036150683625082252e+02 5.036142059761667724e+02 5.036133335462362197e+02 5.036126279402415094e+02
2.004200391960640388e+02 4.439537387013668877e+02 4.438668870984040495e+02 4.437510743332883294e+02 4.436547069622698700e+02 4.435781658493107784e+02 4.435156886649726857e+02 4.434843252355457253e+02 4.434783384884128168e+02 4.434751693794544281e+02 4.434702557187597449e+02 4.434651445511927932e+02 4.434595992360057153e+02 4.434561188819754420e+02 4.434502576217389560e+02 4.434473973556125657e+02
2.553043625042201370e+02 4.428059387139631440e+02 4.426098642891919326e+02 4.424163117475879403e+02 4.422245755137342940e+02 4.419921805497883156e+02 4.418300479568610513e+02 4.417230659710848499e+02 4.416381996865219435e+02 4.415623590926918496e+02 4.415241210936879952e+02 4.415021019600870318e+02 4.414925752558921204e+02 4.414852441341697613e+02 4.414787217279694573e+02 4.414823796417613266e+02
3.053043625042201370e+02 4.394081882988569987e+02 4.392549492560044655e+02 4.390640689148946763e+02 4.388937153572303487e+02 4.387514747030523949e+02 4.386305730742175228e+02 4.385259964828915713e+02 4.384338455164803463e+02 4.383513643850735093e+02 4.382746546663790923e+02 4.382054091451927889e+02 4.381399663223170933e+02 4.380850877892601147e+02 4.380213730952209517e+02 4.379696462048668195e+02
3.553043625042201370e+02 4.395744408025197458e+02 4.394208859640380069e+02 4.392288093167281886e+02 4.390416006574637890e+02 4.388672875296594498e+02 4.387182893588293382e+02 4.385925834649584658e+02 4.384840840795052941e+02 4.383885561546073291e+02 4.383013224669344368e+02 4.382230426061839808e+02 4.381501710766233373e+02 4.380884801979314034e+02 4.380188981933673062e+02 4.379637796729720094e+02
4.053043625042201370e+02 4.449604927196461404e+02 4.448228343838478622e+02 4.446506787931249960e+02 4.444887314987075797e+02 4.443459620148358340e+02 4.442260345601635549e+02 4.441230640012028061e+02 4.440329464207616184e+02 4.439523386759171331e+02 4.438780092693153847e+02 4.438112548583813464e+02 4.437482037934183836e+02 4.436952362099789298e+02 4.436351215504803349e+02 4.435863594244044066e+02
4.553043625042201370e+02 4.447416383863582610e+02 4.446020003056337373e+02 4.444287297912781014e+02 4.442666042563212727e+02 4.441250857061111788e+02 4.440067174467587279e+02 4.439053770541215158e+02 4.438167787786920826e+02 4.437375045533692060e+02 4.436643330737374527e+02 4.435983846576281735e+02 4.435361865641507393e+02 4.434835886667860336e+02 4.434237006862406361e+02 4.433752111516324135e+02
5.053043625042201370e+02 4.446196823440822072e+02 4.444806634802150143e+02 4.443073106383176309e+02 4.441430811145843904e+02 4.439975032368854500e+02 4.438756683872762210e+02 4.437715624345869401e+02 4.436806874570140735e+02 4.435995486584334913e+02 4.435248301039207490e+02 4.434576527143622684e+02 4.433943600892587256e+02 4.433409500432287587e+02 4.432803829151415584e+02 4.432312372940354521e+02
5.553043625042200802e+02 4.443968788621622821e+02 4.442572777705393605e+02 4.440831950494215903e+02 4.439185171930119509e+02 4.437726521101408252e+02 4.436503560960068739e+02 4.435456932322535408e+02 4.434542217224554861e+02 4.433724661582065778e+02 4.432971337706389363e+02 4.432293492034563087e+02 4.431654648203705165e+02 4.431114808202922859e+02 4.430503092183349167e+02 4.430006966832246462e+02
6.053043625042200802e+02 4.439914216504473075e+02 4.438506871585098565e+02 4.436752002826705166e+02 4.435093587458922570e+02 4.433625214585966887e+02 4.432392300618296304e+02 4.431335796284203639e+02 4.430411526653948613e+02 4.429584689050170141e+02 4.428822435150048022e+02 4.428136013993771485e+02 4.427488963291150981e+02 4.426941448371767365e+02 4.426321476935685837e+02 4.425819085452693002e+02
6.553043625042200802e+02 4.434116704986368518e+02 4.432693170661931958e+02 4.430917989683556470e+02 4.429241415770184176e+02 4.427757322284646193e+02 4.426509956820608522e+02 4.425440194367737945e+02 4.424503720833182570e+02 4.423665488288748975e+02 4.422892496521440080e+02 4.422196066946758606e+02 4.421539478758691075e+02 4.420983424071159220e+02 4.420354054131278190e+02 4.419844376277562219e+02
7.065543625042200802e+02 4.427138795636683994e+02 4.425695434231032550e+02 4.423895426000550515e+02 4.422197464490859602e+02 4.420695841096099343e+02 4.419432405129758195e+02 4.418347829033266407e+02 4.417397681452897018e+02 4.416546655356630708e+02 4.415761549396412420e+02 4.415053833400774010e+02 4.414386431859587674e+02 4.413820774429292442e+02 4.413180668451902875e+02 4.412662658757529925e+02
7.596793625042200802e+02 4.419195054123208024e+02 4.417728729705341379e+02 4.415899862531232429e+02 4.414175465952738477e+02 4.412650665616977790e+02 4.411366552898287523e+02 4.410263497920115014e+02 4.409296660526358664e+02 4.408430318988126260e+02 4.407630908801633041e+02 4.406910014263882545e+02 4.406230110833255935e+02 4.405653467460891761e+02 4.405001135869657674e+02 4.404473678272977395e+02
8.096793625042200802e+02 4.404310400100823699e+02 4.402800961833178803e+02 4.400918048958470763e+02 4.399168830018442122e+02 4.397648273974316453e+02 4.396367359510927031e+02 4.395265206255450607e+02 4.394297840108777109e+02 4.393430067746831469e+02 4.392627727990345647e+02 4.391904344919536243e+02 4.391220477634499844e+02 4.390642255411122505e+02 4.389984481432751977e+02 4.389451491646801173e+02
