TIME T_sat_Ch2_mesh1 T_sat_Ch2_mesh2 T_sat_Ch2_mesh3 T_sat_Ch2_mesh4 T_sat_Ch2_mesh5 T_sat_Ch2_mesh6 T_sat_Ch2_mesh7 T_sat_Ch2_mesh8 T_sat_Ch2_mesh9 T_sat_Ch2_mesh10 T_sat_Ch2_mesh11 T_sat_Ch2_mesh12 T_sat_Ch2_mesh13 T_sat_Ch2_mesh14 T_sat_Ch2_mesh15 
0.000000000000000000e+00 6.201579828352394088e+02 6.201161684746650735e+02 6.200256989691380340e+02 6.199272231053221276e+02 6.198868806535581371e+02 6.197896829437249835e+02 6.196917697030714862e+02 6.195906724934020531e+02 6.195499986267027452e+02 6.194500745368804928e+02 6.193493750455736517e+02 6.192453247865532830e+02 6.192042043552357882e+02 6.190987783798790360e+02 6.190346500734269739e+02
5.000040000000043960e+01 5.656680941163399439e+02 5.656530828312845642e+02 5.656328533728624279e+02 5.656130017228755378e+02 5.655954253157924541e+02 5.655763742176686719e+02 5.655576426747977621e+02 5.655390859424855989e+02 5.655229678662385595e+02 5.655049433667520589e+02 5.654871497627074177e+02 5.654694435652531865e+02 5.654544652319286797e+02 5.654366019740159572e+02 5.654237061912112949e+02
1.000003999999985922e+02 5.613689474534605779e+02 5.613517046477095391e+02 5.613283182795782977e+02 5.613090556861119467e+02 5.612930735256194339e+02 5.612801937278029527e+02 5.612713137361397457e+02 5.612660521839451349e+02 5.612624768999196476e+02 5.612592972866057153e+02 5.612561232884087303e+02 5.612527637079962233e+02 5.612492516855530766e+02 5.612435365700239345e+02 5.612391950935821114e+02
1.502405034099261059e+02 5.482617906122191016e+02 5.482439503363140147e+02 5.482205047879408539e+02 5.482008592972038059e+02 5.481835366967029586e+02 5.481678764039377256e+02 5.481537156626072829e+02 5.481407969268205989e+02 5.481287285174570343e+02 5.481172285380964695e+02 5.481065230615801056e+02 5.480965763299113860e+02 5.480873856243339333e+02 5.480782882659816551e+02 5.480689155007889894e+02
2.004200391960640388e+02 5.150605860645016492e+02 5.150408113217145001e+02 5.150115783423900666e+02 5.149889736985238642e+02 5.149693220992435272e+02 5.149544965708826112e+02 5.149493017610674315e+02 5.149478046561246174e+02 5.149466482169322035e+02 5.149454113281918808e+02 5.149441801421025957e+02 5.149429445341362452e+02 5.149418528168945386e+02 5.149406586139168667e+02 5.149398068101759236e+02
2.553043625042201370e+02 4.493979229935981152e+02 4.492729959474860948e+02 4.491229613838911519e+02 4.489988314081496696e+02 4.489036809439418221e+02 4.488239115498129763e+02 4.487581660441376243e+02 4.487055639629834332e+02 4.486619827070867359e+02 4.486368088926096220e+02 4.486322778520633392e+02 4.486268934290910124e+02 4.486234791335315322e+02 4.486171582894476728e+02 4.486139230219871479e+02
3.053043625042201370e+02 4.485644413902572865e+02 4.484365307517850283e+02 4.482768596183961449e+02 4.481313085751203289e+02 4.480084579018428030e+02 4.479058337248696375e+02 4.478181171986514073e+02 4.477412779609950917e+02 4.476729176736938598e+02 4.476091060477853034e+02 4.475511570462584814e+02 4.474963174552493683e+02 4.474507161578650880e+02 4.473946138842480877e+02 4.473521877963758584e+02
3.553043625042201370e+02 4.484808124857115104e+02 4.483528362543403887e+02 4.481924616305551581e+02 4.480374684039067006e+02 4.478967879456990886e+02 4.477786418469102045e+02 4.476791477620289470e+02 4.475931239384692617e+02 4.475173580868548697e+02 4.474474338543583940e+02 4.473840676745295468e+02 4.473249797238874521e+02 4.472745930541518078e+02 4.472166165735137042e+02 4.471714301797647408e+02
4.053043625042201370e+02 4.510090192766195969e+02 4.508863903045296411e+02 4.507333932087080370e+02 4.505847593966558406e+02 4.504446814220156057e+02 4.503220090511280205e+02 4.502158723549733281e+02 4.501224881121018484e+02 4.500387684042966043e+02 4.499618473621775365e+02 4.498921319114527364e+02 4.498270204808697486e+02 4.497707029316624130e+02 4.497087670850178824e+02 4.496591120910412656e+02
4.553043625042201370e+02 4.541662102419996927e+02 4.540505222939776786e+02 4.539064265152218240e+02 4.537688075589200594e+02 4.536448442789865680e+02 4.535399610686480969e+02 4.534496179256059349e+02 4.533702777711951057e+02 4.532990976095845213e+02 4.532334236264807714e+02 4.531740697899195993e+02 4.531182000261665621e+02 4.530705376223544931e+02 4.530170470376046978e+02 4.529739373896935604e+02
