TIME q_liq_Ch2_mesh1 q_liq_Ch2_mesh2 q_liq_Ch2_mesh3 q_liq_Ch2_mesh4 q_liq_Ch2_mesh5 q_liq_Ch2_mesh6 q_liq_Ch2_mesh7 q_liq_Ch2_mesh8 q_liq_Ch2_mesh9 q_liq_Ch2_mesh10 q_liq_Ch2_mesh11 q_liq_Ch2_mesh12 q_liq_Ch2_mesh13 q_liq_Ch2_mesh14 q_liq_Ch2_mesh15 
0.000000000000000000e+00 6.549345482197704769e+03 6.549345482212361276e+03 6.555887480647572374e+03 6.559135077550636197e+03 6.498967557642761676e+03 6.552028526042443445e+03 6.548617318605501168e+03 6.540268470764701306e+03 6.482852187014337687e+03 6.532149837943343300e+03 6.527989563246565012e+03 6.518793934528392128e+03 6.463416305961536636e+03 6.506507655427861209e+03 6.531683282068443987e+03
5.000040000000043960e+01 1.104419060979687174e+03 1.105087680509076790e+03 1.106854107622666561e+03 1.112694388747827361e+03 1.123132562516942244e+03 1.111951614624963668e+03 1.109427219573325374e+03 1.106912593001449977e+03 1.125593399009339237e+03 1.099953472382939935e+03 1.095196618962806042e+03 1.092102481391280890e+03 1.111502180054929113e+03 1.082964953713133809e+03 1.077356559295139732e+03
1.000003999999985922e+02 -1.103473906877901527e+02 -1.129329111377809767e+02 -1.014182181128550155e+02 -8.213962511815392986e+01 -6.191597169307552662e+01 -4.034089957102829516e+01 -1.484523259731090228e+01 1.520180502519963817e+01 4.609831724931635932e+01 6.404233095568349654e+01 9.999878719702165597e+01 1.393809574596066341e+02 1.845905110132405582e+02 1.988772430057379665e+02 1.654948445976324365e+02
1.502405034099261059e+02 -7.015661077679522073e+00 -9.051101323434853629e-01 3.566878058047566924e+01 7.213532765275554937e+01 -4.236611863963643643e+00 2.210274694913148608e+01 -2.596107890529876627e+01 -3.328306463031827178e+01 -4.884473935188088234e+01 -5.731192072493256973e+01 -5.887276053214312554e+01 -5.601691048328562061e+01 -4.977580822806340421e+01 -6.333409561277664324e+01 -2.829118542962300253e+01
2.004200391960640388e+02 3.968378719673403054e+01 4.162786071814493027e+01 6.297223366877198458e+01 6.513630707854642310e+01 5.483539467231060627e+01 5.443746558007113379e+01 4.953495587518971632e+01 4.948942378732075298e+01 4.692870458382103749e+01 3.348585772018442697e+01 2.419498141727679297e+01 1.754096519736213722e+01 1.268331946596937776e+01 -5.853528553903116285e-03 8.183733810438130127e-03
2.534293625042201370e+02 4.088434904585256646e+01 3.998138147523072661e+01 7.090985133843878430e+01 6.008152611538765342e+01 4.413566381580823617e+01 4.818748191616178644e+01 3.935316531207158164e+01 3.761845908919852377e+01 3.667667305997070315e+01 2.525336975863363165e+01 2.493813677891197145e+01 3.298358840770963862e+00 -3.907859499570881696e-03 2.829720865544096443e-03 3.845015739759268837e-03
3.034293625042201370e+02 4.251902531189156775e+01 3.802580846896745470e+01 8.850353167919780617e+01 8.431856654046218580e+01 5.682915975052522839e+01 4.151573997026224561e+01 5.429150174880916069e+01 4.863184578553752146e+01 5.147445938655378228e+01 6.393446931867630667e+01 5.723174703763529436e+01 2.552983362924239685e+01 -1.277251125686417431e-02 1.192171546742830934e-01 9.650675238155166646e-02
3.534293625042201370e+02 1.484467038639971292e+02 1.484679545733289103e+02 1.501671238176107579e+02 1.538547993362690818e+02 1.584290478713744506e+02 1.567668991873127311e+02 1.717170660534103206e+02 1.871433638222457887e+02 1.858202342878481943e+02 1.659635792866652366e+02 1.647708628849404988e+02 1.559848144306117206e+02 1.493394214549942376e+02 1.425937382071603565e+02 1.485736697305529503e+02
4.034293625042201370e+02 1.596855450589460759e+02 1.596991079563917708e+02 1.612242459165041737e+02 1.662670636785391878e+02 1.745369601336134338e+02 1.743452568183676590e+02 1.944840203800214908e+02 2.111938137161722580e+02 2.025769294652155281e+02 1.803656302269439493e+02 1.746385934277479066e+02 1.611128115199893500e+02 1.482449143502140316e+02 1.381596213754690723e+02 1.434560538079939249e+02
4.534293625042201370e+02 7.963258162372956406e+01 7.963591178237574297e+01 8.215505377880320736e+01 8.758446603798094543e+01 9.357101529119390193e+01 1.247707098932648506e+02 1.552278348083637809e+02 1.544776552904525033e+02 1.476729041237916533e+02 1.366338313668219087e+02 1.421408868104981593e+02 1.391172773608236639e+02 1.355007907343839690e+02 1.356127840477855671e+02 1.337097113006442441e+02
5.034293625042201370e+02 6.399216817343248920e+01 6.400065929875800919e+01 6.743807248111262709e+01 7.259127425767313468e+01 8.381146606264823617e+01 1.221317222762164221e+02 1.458082400800906839e+02 1.366086850311788510e+02 1.406551309708092106e+02 1.315579717478454711e+02 1.443396817085725274e+02 1.482593740638742474e+02 1.472258127755490875e+02 1.564290901637988327e+02 1.442132285322743428e+02
5.534293625042200802e+02 6.996062835925008017e+01 6.996571940952065916e+01 7.240555368580804441e+01 7.620504497024766977e+01 8.702087218047263661e+01 1.223178767167873531e+02 1.442641039209393341e+02 1.352642852709747103e+02 1.388848512694561919e+02 1.299749766521429422e+02 1.425968397162311589e+02 1.485545419157862170e+02 1.482229853665099029e+02 1.581920077065277610e+02 1.463989439165297881e+02
6.034293625042200802e+02 7.095627774019598633e+01 7.095955988963521577e+01 7.321188575580707436e+01 7.713911018272960973e+01 8.903012630203798494e+01 1.229815020488987187e+02 1.439852956079545265e+02 1.355424732314548635e+02 1.389190980690488573e+02 1.301541019326835738e+02 1.429256898993312745e+02 1.491544692805216812e+02 1.491608580006104887e+02 1.592297916872134067e+02 1.476492962306943468e+02
6.534293625042200802e+02 7.125708965345290835e+01 7.125894818711569201e+01 7.348759476686153391e+01 7.759487155715977735e+01 9.060121493206635535e+01 1.235081140542475850e+02 1.436453520881621557e+02 1.354452100771565313e+02 1.388257669314060365e+02 1.301548697814205582e+02 1.430030806640048979e+02 1.493424368159362814e+02 1.495404257706331066e+02 1.596497636682828158e+02 1.481455731316166009e+02
7.034293625042200802e+02 7.127002198135392064e+01 7.127103514176688748e+01 7.350854662307729370e+01 7.773677358205009114e+01 9.165330313004268703e+01 1.238369223979929927e+02 1.434071636282286022e+02 1.353793476564654270e+02 1.387259596993189916e+02 1.301334782381335060e+02 1.430230359881636559e+02 1.494032558806197812e+02 1.497455057096565270e+02 1.598520913436854016e+02 1.484224098815081447e+02
7.534293625042200802e+02 7.130347122979377161e+01 7.130381636070480056e+01 7.354611946006698986e+01 7.786940668040439562e+01 9.252921550821338315e+01 1.241696911566300798e+02 1.433069166809978867e+02 1.353803260014670400e+02 1.385832801674111465e+02 1.300085606116794850e+02 1.428730153380500951e+02 1.491763940933412016e+02 1.495850084448676967e+02 1.596137130071957131e+02 1.482647863810433932e+02
8.034293625042200802e+02 7.075142969387530911e+01 7.075148002623977561e+01 7.300426292462307742e+01 7.743734664178487037e+01 9.296120564448044377e+01 1.241862750376719760e+02 1.428853649790066243e+02 1.350553177727493619e+02 1.382106809564706964e+02 1.296868084470058022e+02 1.425293399215190959e+02 1.487466749879598069e+02 1.491981977747903443e+02 1.591602690859841118e+02 1.478171692712040510e+02
8.534293625042200802e+02 5.679166399294353340e+01 5.679970886034105604e+01 5.922334060548628543e+01 6.397216600785942830e+01 1.002416539527646933e+02 1.248820994971340497e+02 1.237849685495295944e+02 1.231889278842259330e+02 1.235933081961466229e+02 1.178507115612729592e+02 1.291369502062096615e+02 1.350385738630725712e+02 1.342229715572461828e+02 1.438287387428317743e+02 1.323512790618609358e+02
9.034293625042200802e+02 6.369166300058179075e+01 6.373233193008738340e+01 6.676218623791882578e+01 8.030294399994396315e+01 1.149091473515158839e+02 1.298905781453906059e+02 1.221069519190379680e+02 1.247466695850070835e+02 1.236662769452120472e+02 1.177422664266710939e+02 1.279467632035471780e+02 1.331283107420659633e+02 1.311456475469132101e+02 1.394412576805520985e+02 1.287637631070578266e+02
9.534293625042200802e+02 6.648464514961960958e+01 6.649629108191584237e+01 7.054716209694188933e+01 9.017174728327943001e+01 1.224470220485585372e+02 1.319258851629917331e+02 1.247914305839450151e+02 1.244253478650131370e+02 1.221163795958111820e+02 1.155239682589246542e+02 1.245653891044756847e+02 1.277419961938185935e+02 1.253574358674664495e+02 1.320886773510277692e+02 1.230722045768616226e+02
1.003429362504220080e+03 6.723081996732808818e+01 6.724056942774150514e+01 7.141062984423209059e+01 9.205076925984212721e+01 1.241232869660221212e+02 1.322398570257327890e+02 1.247929976820726523e+02 1.232977325030200006e+02 1.202673298660348564e+02 1.134564331712240204e+02 1.215125971807103866e+02 1.229497178508903517e+02 1.201645763741270798e+02 1.258104223678775782e+02 1.180298239319233460e+02
1.054054362504220080e+03 6.723476295676871928e+01 6.724001825039788116e+01 7.139681723844667260e+01 9.208659502114720397e+01 1.243700229942034525e+02 1.320526844194616274e+02 1.240504409792454084e+02 1.219008599745567096e+02 1.183003457534078109e+02 1.113536174423267653e+02 1.185199164725605669e+02 1.187041121117055837e+02 1.155955260078186342e+02 1.203548572360072342e+02 1.134685484263696935e+02
1.104679362504220080e+03 6.710339582953309900e+01 6.709825669882148702e+01 7.096870651907197214e+01 9.110787894462640679e+01 1.238171274877891079e+02 1.317775407636874831e+02 1.231937725972250917e+02 1.207518302687489040e+02 1.167323508946800672e+02 1.097644802521851801e+02 1.162054009272832218e+02 1.157528004736926874e+02 1.124915987310409520e+02 1.166064767512871470e+02 1.103187903849415648e+02
1.157554362504220080e+03 6.682877024764277962e+01 6.682437271742659846e+01 7.032090242958288684e+01 8.975273964670434168e+01 1.226481504449935755e+02 1.307206773967428717e+02 1.215933205087913223e+02 1.188627439186891053e+02 1.144373107686722761e+02 1.074913404700164818e+02 1.131342477954299852e+02 1.121532179479314948e+02 1.087247053069190628e+02 1.121815674079622340e+02 1.066675704230405728e+02
