TIME q_liq_Ch2_mesh1 q_liq_Ch2_mesh2 q_liq_Ch2_mesh3 q_liq_Ch2_mesh4 q_liq_Ch2_mesh5 q_liq_Ch2_mesh6 q_liq_Ch2_mesh7 q_liq_Ch2_mesh8 q_liq_Ch2_mesh9 q_liq_Ch2_mesh10 q_liq_Ch2_mesh11 q_liq_Ch2_mesh12 q_liq_Ch2_mesh13 q_liq_Ch2_mesh14 q_liq_Ch2_mesh15 
0.000000000000000000e+00 6.549345482197704769e+03 6.549345482212361276e+03 6.555887480647572374e+03 6.559135077550636197e+03 6.498967557642761676e+03 6.552028526042443445e+03 6.548617318605501168e+03 6.540268470764701306e+03 6.482852187014337687e+03 6.532149837943343300e+03 6.527989563246565012e+03 6.518793934528392128e+03 6.463416305961536636e+03 6.506507655427861209e+03 6.531683282068443987e+03
5.000040000000043960e+01 4.942931346419505644e+03 4.944075035749518065e+03 4.949028362699926220e+03 4.955969813022094968e+03 4.912608696397324820e+03 4.960912041892980596e+03 4.961560832971145828e+03 4.958068476066860057e+03 4.914158546329879755e+03 4.955793026654565438e+03 4.955106896623927241e+03 4.951806058099003167e+03 4.912396772714390863e+03 4.948870784823307986e+03 4.972907273966969115e+03
1.000003999999985922e+02 9.748529472254817847e+02 9.750567032867247690e+02 9.749429491308303568e+02 9.765762695327936171e+02 9.800970726201197749e+02 9.899368848281193323e+02 9.989063309039796650e+02 1.009020041408810698e+03 1.047562107200513083e+03 1.012493016975920227e+03 1.008528399972578313e+03 1.007862949874559263e+03 1.041070327230729390e+03 1.000393031264689284e+03 9.920611503267624585e+02
1.502405034099261059e+02 3.537083441325144122e+02 3.537672125328170409e+02 3.548678859542563941e+02 3.686016707459754684e+02 3.991812382703145090e+02 3.980496301429033110e+02 4.059096862026823374e+02 4.054771697663451278e+02 4.228906394132091009e+02 3.901946028077621804e+02 3.854232938374255468e+02 3.877227256652793130e+02 4.044249346071981108e+02 3.793349756851731627e+02 3.724384728142944141e+02
2.004200391960640388e+02 1.352308334666984706e+02 1.352568135149933255e+02 1.380601713857735433e+02 1.532083295196272559e+02 1.672882802824714759e+02 1.563443532092722705e+02 1.590959625072949279e+02 1.573446415128008198e+02 1.642455584833533919e+02 1.497413474603155237e+02 1.573548854589931238e+02 1.723218468301770372e+02 1.926962550909236427e+02 2.152133327892040882e+02 2.146064310179268944e+02
2.553043625042201370e+02 -7.305128005025409266e+01 -7.319094073952247470e+01 -3.158825875740723887e+01 1.302546707512131086e+01 -1.088726164377509065e+01 6.743688255435621670e+00 1.930207336222304804e+01 4.180335187128604701e+01 6.471500197209331873e+01 8.254822701347167424e+01 1.120690480845241410e+02 1.424828958048658478e+02 1.781560931742992864e+02 1.511391102200185230e+02 1.070559866458047935e+02
3.053043625042201370e+02 -6.015032116297795284e+01 -6.009681256446970821e+01 -1.326766229381223283e+01 5.419644675228234121e+01 1.297430487510225916e+01 2.993210134584950310e+01 3.267206483634262781e+01 5.301339582978003762e+01 7.174309769106855583e+01 8.835924071772633681e+01 1.148827832812248886e+02 1.432377820134425406e+02 1.772683664850476362e+02 1.537979073113139918e+02 1.091274590587062931e+02
3.565543625042201370e+02 1.374509439807167155e+02 1.361871271987827470e+02 5.782133506296179348e+01 -6.249704423712758228e+01 -1.125635097301083221e+01 -7.266789859271527519e+01 -6.170650900076207535e+01 -6.371844699887781616e+01 -5.631737849248911232e+01 -6.058420948803086503e+01 -4.819081392361867699e+01 -3.926218565051603093e+01 -2.628509416203689852e+01 -5.439058461615746154e+01 -9.022624565009630260e+01
4.065543625042201370e+02 6.825834320157423640e+00 7.057240427432723173e+00 2.722221197425614747e+01 3.949132026452856081e+01 2.899134218054641821e+01 2.682689617370807866e+01 2.293206349611718764e+01 1.699785159389073286e+01 9.927477035655353887e+00 -1.842068743626768201e+00 -1.313572557178242661e+01 -2.363211942478104888e+01 -3.904444845832387045e+01 -5.326977828096042344e+01 -3.171012868578528554e+01
4.565543625042201370e+02 1.620836197020266241e+02 1.505377503022959331e+02 1.785341954756356699e+02 1.841460276173338571e+02 1.624149690449622199e+02 1.498922674935072905e+02 1.346431437858288120e+02 1.225003307804122841e+02 1.137273701772460726e+02 9.597058200732799094e+01 8.610282991652844942e+01 7.885979831681993346e+01 6.798375216258794751e+01 6.012045979155988107e+01 3.289087495018451079e+01
