TIME q_liq_Ch2_mesh1 q_liq_Ch2_mesh2 q_liq_Ch2_mesh3 q_liq_Ch2_mesh4 q_liq_Ch2_mesh5 q_liq_Ch2_mesh6 q_liq_Ch2_mesh7 q_liq_Ch2_mesh8 q_liq_Ch2_mesh9 q_liq_Ch2_mesh10 q_liq_Ch2_mesh11 q_liq_Ch2_mesh12 q_liq_Ch2_mesh13 q_liq_Ch2_mesh14 q_liq_Ch2_mesh15 
0.000000000000000000e+00 6.549345482197704769e+03 6.549345482212361276e+03 6.555887480647572374e+03 6.559135077550636197e+03 6.498967557642761676e+03 6.552028526042443445e+03 6.548617318605501168e+03 6.540268470764701306e+03 6.482852187014337687e+03 6.532149837943343300e+03 6.527989563246565012e+03 6.518793934528392128e+03 6.463416305961536636e+03 6.506507655427861209e+03 6.531683282068443987e+03
5.000040000000043960e+01 3.898857698593442365e+02 3.894799968256294846e+02 3.881957131199886817e+02 3.951718049354445839e+02 4.103849282153360036e+02 3.957189845349201960e+02 3.947483004403627547e+02 3.973202160910284420e+02 4.130288310311008217e+02 3.925110527352233589e+02 3.903432820786354682e+02 3.931672834294517997e+02 4.071992660772049248e+02 3.895984478375801814e+02 3.864364111148001939e+02
1.000003999999985922e+02 -4.281151393886204204e+01 -4.263927075238203912e+01 -6.280207142067231985e+01 -6.632892918325011067e+01 -4.247231232942458234e+01 -6.573786670198447268e+01 -5.491717961444535945e+01 -4.670093999060649281e+01 -3.889934780864131625e+01 -3.718766391966313734e+01 -2.627638777085372013e+01 -1.605246210626525993e+01 -8.155856186249620166e+00 -3.527392129548217525e+01 -3.394963649894893365e+01
1.502405034099261059e+02 6.349457309859577236e+01 5.527903167426868691e+01 1.008792182561384294e+02 8.783988477329907596e+01 2.002326535151527587e+00 -6.937646073024424709e+01 -6.715270722403845127e+01 -2.286803876190656482e+01 3.348666639679377255e+01 6.948784194397659064e+01 5.884197359675635397e+01 1.488570881077555441e+01 -2.025899213494231077e+01 -3.017909303815439159e+01 -2.393062190862040417e+00
2.004200391960640388e+02 9.182896488416582770e+01 8.252680269837284754e+01 1.596126507864906330e+02 1.712590646100316292e+02 5.064060147024005687e+01 -1.897664241610793126e-02 2.256476565479377694e+00 6.751408882257572408e-01 2.933802317101166235e-01 1.747575924326442709e-01 1.274389872820114178e-01 9.924394762381485990e-02 8.189269521111547379e-02 7.097009642958321263e-02 6.366974687610292560e-02
2.553043625042201370e+02 5.198983397971510811e+01 6.239108781814042715e+01 -4.378378735777884145e+01 -1.911141286819310210e+02 -2.465565219946530817e+01 2.481722456868494362e+02 4.194467794650547603e+02 4.806380976655943300e+02 4.411095243226585580e+02 2.197165646246972983e+02 -5.200573362246874609e+01 -1.553026177094906473e+02 -9.443956309794212700e+01 -5.243293565832102843e+01 9.613396378751177451e+01
3.053043625042201370e+02 1.683185601296630409e+02 1.679593911476581525e+02 1.832626925249074930e+02 2.167099717493634898e+02 2.041964745469637990e+02 1.820412272250678711e+02 1.810352671392219293e+02 1.706437839317383407e+02 1.657508824174136066e+02 1.560077944868903899e+02 1.594046309188983059e+02 1.547865614267698220e+02 1.507139526518471371e+02 1.464895798230942034e+02 1.570988341427333523e+02
3.553043625042201370e+02 1.281898696770741424e+02 1.281710285067387360e+02 1.306865015944063941e+02 1.510833536107036537e+02 1.897579176939538286e+02 1.882168657411851882e+02 1.791344322173957266e+02 1.726540921473395827e+02 1.666008201004839577e+02 1.579502511605043651e+02 1.615431971010892198e+02 1.569738370641955783e+02 1.532049841448484244e+02 1.476028106581333077e+02 1.581502653545914541e+02
4.053043625042201370e+02 7.390191914217538738e+01 7.390557344924893357e+01 7.299871896469043975e+01 9.640834390911560092e+01 1.174370182232322861e+02 1.337929188519396746e+02 1.265640355035971538e+02 1.242984549666495440e+02 1.218728395910095941e+02 1.149597606688744520e+02 1.174502347086631886e+02 1.115387689987332323e+02 1.054909685990928807e+02 9.858882198990544055e+01 8.940285059238860299e+01
4.553043625042201370e+02 7.830101493390229450e+01 7.830244230165487807e+01 8.107878194659727455e+01 8.844909957383468679e+01 1.230227126559502864e+02 1.415637251471202092e+02 1.325289344288901816e+02 1.258056684382343207e+02 1.197011646361412716e+02 1.112683617074591780e+02 1.147541489526487766e+02 1.118557968922592494e+02 1.073464719866411912e+02 1.078761636370852557e+02 1.085880671974477281e+02
5.053043625042201370e+02 7.928610408520053454e+01 7.928602079237020916e+01 8.180203398432135486e+01 8.935188524312033564e+01 1.239496507767765650e+02 1.420241786799882959e+02 1.327788095742553480e+02 1.262818032464064117e+02 1.202075341640666153e+02 1.118164534463876976e+02 1.151147801176736181e+02 1.120967650895310612e+02 1.077172814365986966e+02 1.078441031660924097e+02 1.086748046111024877e+02
5.553043625042200802e+02 7.993297351904998038e+01 7.993116768593515076e+01 8.240743482818946575e+01 9.009668709030383127e+01 1.242672811401251778e+02 1.417052904946594936e+02 1.321000976419854567e+02 1.255722344516479438e+02 1.194155083837757871e+02 1.110389753678656177e+02 1.142750539330676958e+02 1.112761351058892245e+02 1.069400236962596296e+02 1.071018353972680899e+02 1.078229120232951175e+02
6.053043625042200802e+02 7.811754030125456438e+01 7.811567809301315890e+01 8.059887323318613994e+01 8.826886719342667220e+01 1.228586546718554047e+02 1.408103396879547518e+02 1.314716362289446749e+02 1.250916570319910335e+02 1.190699165763040810e+02 1.107876691526637529e+02 1.139808833968308619e+02 1.109509134594544264e+02 1.066962994900618469e+02 1.067407435802049775e+02 1.074916793409963987e+02
