TIME q_liq_Ch2_mesh1 q_liq_Ch2_mesh2 q_liq_Ch2_mesh3 q_liq_Ch2_mesh4 q_liq_Ch2_mesh5 q_liq_Ch2_mesh6 q_liq_Ch2_mesh7 q_liq_Ch2_mesh8 q_liq_Ch2_mesh9 q_liq_Ch2_mesh10 q_liq_Ch2_mesh11 q_liq_Ch2_mesh12 q_liq_Ch2_mesh13 q_liq_Ch2_mesh14 q_liq_Ch2_mesh15 
0.000000000000000000e+00 6.549345482197704769e+03 6.549345482212361276e+03 6.555887480647572374e+03 6.559135077550636197e+03 6.498967557642761676e+03 6.552028526042443445e+03 6.548617318605501168e+03 6.540268470764701306e+03 6.482852187014337687e+03 6.532149837943343300e+03 6.527989563246565012e+03 6.518793934528392128e+03 6.463416305961536636e+03 6.506507655427861209e+03 6.531683282068443987e+03
5.000040000000043960e+01 7.780303983979491704e+02 7.787682571307290118e+02 7.802885696246862608e+02 7.857006493873207091e+02 7.977291998769052270e+02 7.861262058599724014e+02 7.842361459792035703e+02 7.832039689503025102e+02 8.001479554223939203e+02 7.767617326932385140e+02 7.723569414562726934e+02 7.705514602888298441e+02 7.866926190401750318e+02 7.617968944464132619e+02 7.563603893056916831e+02
1.000003999999985922e+02 -1.465961846009571445e+01 -1.340554324964381649e+01 -8.137422628844564798e+00 -2.850650071272206887e+01 -5.206983062014070640e+01 -6.892492022986522215e+01 -6.404398573477014622e+01 -5.227530855166529022e+01 -3.789845179950595622e+01 -3.864567813865722457e+01 -2.790264585291193100e+01 -1.820612980860911989e+01 -1.607602716887341998e+01 -2.982420016777132332e+01 -2.769640852336058856e+01
1.502405034099261059e+02 2.145899682391434382e+01 2.092218920844952734e+01 4.711429624640631175e+01 4.323325391316477351e+01 2.784706921044549688e+01 2.898067519897552913e+01 2.519573521388736381e+01 2.620049809457425027e+01 3.105884205476560211e+01 3.900875015866765949e+01 4.671604271105885431e+01 4.080528975858975826e+01 2.844839941701428643e+01 1.369501245525098199e+01 9.950557845434390813e+00
2.004200391960640388e+02 -3.587795925754619475e+01 -3.809829863572538500e+01 -2.909439276083932668e+01 -4.231940438742268640e+01 -4.789777516277118252e+01 -6.062016247275020930e+01 -5.971876856384171361e+01 -5.901787974214570198e+01 -5.583340349831413363e+01 -5.408185129553689308e+01 -4.644296697896154313e+01 -1.175897204483942637e+00 9.228939315261889265e-01 1.437531374241729776e-01 3.438779261513515151e-02
2.553043625042201370e+02 1.586382126838902593e+02 1.584632578440751729e+02 1.420905120016576291e+02 1.285179917494947972e+02 7.110119023233956170e+01 -1.813487427786259332e+01 7.177136796997231727e+01 1.662183154667223732e+02 1.489644212704084225e+02 6.830628123241909577e+01 1.945633470204342430e+01 1.473887047922856963e+00 4.858531840495936560e-01 2.484136922116401691e-01 1.691734508787641755e-01
3.053043625042201370e+02 1.584776262993179898e+02 1.585094665397711253e+02 1.601082845953201854e+02 1.644125989429696517e+02 1.775851504781487336e+02 1.898481785901846024e+02 1.917343441532523229e+02 1.801226694839126310e+02 1.680421835827370387e+02 1.559652044912011490e+02 1.491254561060573280e+02 1.407959783617798450e+02 1.333253708866583338e+02 1.266157765263140647e+02 1.250014794444899167e+02
3.553043625042201370e+02 1.994953676945057737e+02 1.994821757470778607e+02 2.009282537477346295e+02 2.081266174689869217e+02 2.327984702566610054e+02 2.471179805580725599e+02 2.480028287146870127e+02 2.340327304545089646e+02 2.187641320799215237e+02 2.010144923117702831e+02 1.993862537128661643e+02 1.899155136848143286e+02 1.805683644961810046e+02 1.736939996879435171e+02 1.765963183213344792e+02
4.053043625042201370e+02 8.841527855078672360e+01 8.841924176418861236e+01 9.080911324212914337e+01 9.645157863481540517e+01 1.116754403875462032e+02 1.442188257079631057e+02 1.598669624852579716e+02 1.448791623194978513e+02 1.396402184780159814e+02 1.267245110071833381e+02 1.302439293795619051e+02 1.246946899328878260e+02 1.200871184872303417e+02 1.180467867193645048e+02 1.199943893860059489e+02
4.553043625042201370e+02 6.843605671887512187e+01 6.844225258359020359e+01 7.142448192330284940e+01 7.645643244167668229e+01 1.049882697336694264e+02 1.316979544374368061e+02 1.382280436736892568e+02 1.311885706232629900e+02 1.290615097994828488e+02 1.203716013806306222e+02 1.290338962607621056e+02 1.290174734242405918e+02 1.257843503848963138e+02 1.315034252627177409e+02 1.230390135005560097e+02
5.053043625042201370e+02 7.527606427903413078e+01 7.527878995369576387e+01 7.765015213189992949e+01 8.263146350390535133e+01 1.091907034140226784e+02 1.330299774392345284e+02 1.372619416778085224e+02 1.292727806664093180e+02 1.255969102487809721e+02 1.164527071538394125e+02 1.233635010343628267e+02 1.219439930462847315e+02 1.181603126549168366e+02 1.218887263380919279e+02 1.185429276445536289e+02
