TIME q_liq_Ch2_mesh1 q_liq_Ch2_mesh2 q_liq_Ch2_mesh3 q_liq_Ch2_mesh4 q_liq_Ch2_mesh5 q_liq_Ch2_mesh6 q_liq_Ch2_mesh7 q_liq_Ch2_mesh8 q_liq_Ch2_mesh9 q_liq_Ch2_mesh10 q_liq_Ch2_mesh11 q_liq_Ch2_mesh12 q_liq_Ch2_mesh13 q_liq_Ch2_mesh14 q_liq_Ch2_mesh15 
0.000000000000000000e+00 6.549345482197704769e+03 6.549345482212361276e+03 6.555887480647572374e+03 6.559135077550636197e+03 6.498967557642761676e+03 6.552028526042443445e+03 6.548617318605501168e+03 6.540268470764701306e+03 6.482852187014337687e+03 6.532149837943343300e+03 6.527989563246565012e+03 6.518793934528392128e+03 6.463416305961536636e+03 6.506507655427861209e+03 6.531683282068443987e+03
5.000040000000043960e+01 3.249214241376411110e+02 3.243084339063978518e+02 3.228415923799593088e+02 3.310248160391768693e+02 3.469630345443370629e+02 3.301576586054147811e+02 3.290197326591107299e+02 3.321553524761828839e+02 3.471070475038386007e+02 3.265613004752798929e+02 3.247405496567676551e+02 3.285241015857749289e+02 3.417554811925097624e+02 3.255059914031293715e+02 3.224629393532849235e+02
1.000003999999985922e+02 -5.895809601081381857e+01 -6.050016175556265097e+01 -4.934443901069612082e+01 -3.839576222857176901e+01 -3.858918322550397306e+01 -5.806631210731934800e+01 -6.870242137745728428e+01 -7.049941684900694838e+01 -6.759910365372164165e+01 -6.017413961131589417e+01 -5.012650729737470101e+01 -4.357275305782810904e+01 -3.794659775780179700e+01 -5.399448587123438159e+01 -2.550722253427960950e+01
1.502405034099261059e+02 -8.204972061633343117e+01 -7.112091646167023384e+01 -3.496447698593370745e+01 4.137516244442798552e+01 9.254253563712312314e+01 6.605750101890407677e+01 -2.545742174040619865e+00 -7.166763203869118115e+01 -1.114168559079965490e+02 -8.577711657303302673e+01 -3.558753332342963915e+01 9.931424410060046171e+00 1.159610453287027454e+01 -1.551465987252993628e+01 -1.195577607013805985e-02
2.004200391960640388e+02 5.525704896149471779e+01 4.133762119422637227e+01 8.460877464856433505e+01 -4.504824758273458940e+01 -7.794833261303071481e+01 -1.241623848529828855e+01 1.276822117163351145e+01 9.997713580925619015e-01 3.445587235011187688e-01 1.823758303744489051e-01 1.262132004337044866e-01 9.544490671085109623e-02 7.712907136610715197e-02 6.589022103520776608e-02 5.832979149953174819e-02
2.553043625042201370e+02 9.648007656254645781e+01 9.519933375321572555e+01 1.528138141325550237e+02 2.620140864201962927e+02 2.233068855077675323e+02 1.517405774624046728e+02 1.252304517498209435e+02 1.284474031305288122e+02 1.604056793579046030e+02 1.936279263342936758e+02 2.252006556714774774e+02 2.248699217400718453e+02 2.295120148829508935e+02 1.903518348131379412e+02 1.688812544857040052e+02
3.053043625042201370e+02 1.637786828373779713e+02 1.635326695227570042e+02 1.745913196554886042e+02 2.086865607659947557e+02 2.024714222609293870e+02 1.769089259175254369e+02 1.763802595270445295e+02 1.643385386523535487e+02 1.587174592401071038e+02 1.481222560263817911e+02 1.507292202303465842e+02 1.455004692668476594e+02 1.406444221109232444e+02 1.366142677631469837e+02 1.458386296074505140e+02
3.553043625042201370e+02 1.432738391937967322e+02 1.432547579095749199e+02 1.454141087896695126e+02 1.637215038906973916e+02 1.977258473485773891e+02 1.931726773768005501e+02 1.789660533747925228e+02 1.681695323962969155e+02 1.586277355497065287e+02 1.474049011568221488e+02 1.484823881120562419e+02 1.426703478233844464e+02 1.367608983892090748e+02 1.322567623664444056e+02 1.402094679605922067e+02
4.053043625042201370e+02 4.789335067151029079e+01 4.788907952038303506e+01 3.993970460145030899e+01 1.747120557051893996e+01 -1.194424379297046279e+01 -7.128048467654107867e+01 -8.961844773149239529e+01 1.111733693960646896e+01 1.374339297463507990e+02 1.855296768186461236e+02 1.196087132889429085e+02 -3.169562458573985353e+01 -1.158489646120760312e+02 -1.382284219556959215e+02 -1.793744670601132327e+02
4.553043625042201370e+02 2.656707278339762723e+01 2.657098791578906827e+01 2.937255067040347356e+01 4.245452231650882879e+01 1.004257673550286540e+02 1.305257167957670958e+02 1.298340211479530808e+02 1.334026168888227062e+02 1.324787274053401802e+02 1.288963369834306434e+02 1.335998186082766779e+02 1.317184202615324011e+02 1.299250276826532797e+02 1.275585486930793593e+02 1.332886310290883500e+02
5.053043625042201370e+02 7.938863525577266955e+01 7.938658842478301381e+01 8.190939402646841927e+01 9.055664270044741215e+01 1.264467754590578323e+02 1.427468521603304623e+02 1.320010513911798853e+02 1.261812875707025938e+02 1.197249312298827419e+02 1.115845051804764267e+02 1.137636009795390919e+02 1.105019354354675585e+02 1.061189510306495833e+02 1.059812463273129737e+02 1.071507597422144471e+02
