TIME void_Ch0_mesh1 void_Ch0_mesh2 void_Ch0_mesh3 void_Ch0_mesh4 void_Ch0_mesh5 void_Ch0_mesh6 void_Ch0_mesh7 void_Ch0_mesh8 void_Ch0_mesh9 void_Ch0_mesh10 void_Ch0_mesh11 void_Ch0_mesh12 void_Ch0_mesh13 void_Ch0_mesh14 void_Ch0_mesh15 
0.000000000000000000e+00 1.020916740795525544e-05 1.020920578480369391e-05 1.020537457823803029e-05 1.020541958024639937e-05 1.020546458972207201e-05 1.020550960677702765e-05 1.020555463144115638e-05 1.020559966373876467e-05 1.020564470369390317e-05 1.020568975133061576e-05 1.020573480667082534e-05 1.020577986973558237e-05 1.020582494054832765e-05 1.020587001914309326e-05 1.020590563867361004e-05
5.000040000000043960e+01 9.675239793664928978e-02 8.734621960687953546e-02 8.496737451707520039e-02 9.427007627762193365e-02 9.820977569278849240e-02 1.023397318723450744e-01 1.067094783026327071e-01 1.113430063613662924e-01 1.162668088690856083e-01 1.215103447487939498e-01 1.271062931070326973e-01 1.330907714158239552e-01 1.395034611648262035e-01 1.463868874433518208e-01 1.535964380903372117e-01
1.000003999999985922e+02 1.328042332072423559e-01 1.492862582001635019e-01 1.490036758970732234e-01 1.469309440951850065e-01 1.382747010333728599e-01 1.224446542174915664e-01 1.115176523658024527e-01 1.072146971924790998e-01 8.636040630961606956e-02 5.754960518880176262e-02 3.810357184668378833e-02 2.227631505606307571e-02 9.503595165044974313e-03 2.126874508467219236e-03 1.001916363369767842e-05
1.502405034099261059e+02 9.460457002181732467e-02 9.845278274186658463e-02 1.035615744316594616e-01 1.074291918570697002e-01 1.112269313735984172e-01 1.150265247948275421e-01 1.188407551491745956e-01 1.226352743257210220e-01 1.263602068900556985e-01 1.299663441377289508e-01 1.332023238035928425e-01 1.370261832323621531e-01 1.371521190806368473e-01 1.515904544444472424e-01 9.285762143674002045e-02
2.004200391960640388e+02 1.651474652233665963e-01 1.738675510903625321e-01 1.808134434020450543e-01 1.867928118978220697e-01 1.921996718326201836e-01 1.972073403754993348e-01 2.020027766778220712e-01 2.067946035084542167e-01 2.116769446164835367e-01 2.169560532479023474e-01 2.219463536198114928e-01 2.293378802020515916e-01 2.283073144840961077e-01 2.704733386742722012e-01 8.288153854690349931e-02
2.513043625042201370e+02 2.418979048829719425e-01 2.628798709390149368e-01 2.783994232607323593e-01 2.937559774033788873e-01 3.081696744999115611e-01 3.217447505591663481e-01 3.345838037592649972e-01 3.466826590954711906e-01 3.583663159875307702e-01 3.677238085856159300e-01 3.717716999463225869e-01 3.794478321826787459e-01 3.690884780219415573e-01 4.249842343204157658e-01 1.300501464176140598e-01
3.034293625042201370e+02 4.672346164621969944e-01 4.913931588394584438e-01 4.985722516019737705e-01 5.108103856073701321e-01 5.222466374820723400e-01 5.330394476724001906e-01 5.431218089677426475e-01 5.530414615961537494e-01 5.626280004861010653e-01 5.720764019369559694e-01 5.786050959364306134e-01 5.847437969349772446e-01 5.857242482627541547e-01 6.002406909667447055e-01 5.652211725210085635e-01
3.534293625042201370e+02 2.671641052719986864e-01 5.349195792485120921e-02 1.141217796298541441e-02 4.713569930058753021e-03 2.196978005606542612e-03 9.648130702667861167e-04 7.160600296892073897e-04 5.300132260364104776e-04 3.085600882238086163e-04 2.485608776088804161e-04 2.632076240100934372e-04 3.620261912111043430e-04 6.811117975959009785e-04 2.385131880706346796e-03 1.267701118306113067e-02
4.034293625042201370e+02 1.503598064114573330e-04 1.350865487394896391e-04 1.237131302268443223e-04 1.215029690229112728e-04 1.225678408627451494e-04 1.232052523007681787e-04 1.211887457466651372e-04 1.150983508255234186e-04 1.041058333241633296e-04 8.818203106252825863e-05 6.849207562155813604e-05 4.759484471666470444e-05 2.896641527336908106e-05 1.585517228609387909e-05 1.000308023301831091e-05
4.534293625042201370e+02 5.818464925813648589e-03 1.671477700754867262e-04 1.059704596943684577e-04 9.952327640843784792e-05 8.873992073415788078e-05 7.377845676963488964e-05 5.600241083157512286e-05 3.821982123739400101e-05 2.381825980603916805e-05 1.489768941190351768e-05 1.103198959231386546e-05 1.005799363404507452e-05 9.988394198343695764e-06 9.988335803606028469e-06 9.988277783398125947e-06
5.034293625042201370e+02 1.775642857166430627e-04 7.215447212555302239e-05 3.519107258838497833e-05 2.176491427074758034e-05 1.583740232323828671e-05 1.269243840713962989e-05 1.101255297349707430e-05 1.023772748271630166e-05 9.999444139855727373e-06 9.990159800527332589e-06 9.990125365362216564e-06 9.990090915334342162e-06 9.990054123608920966e-06 9.990010933770183152e-06 9.989982949731030033e-06
5.534293625042200802e+02 1.647602074309792618e-05 1.420241449812470912e-05 1.160112133941475751e-05 1.055707144734883483e-05 1.012187776947923320e-05 9.994598823087368544e-06 9.992416400704868230e-06 9.992413694059274677e-06 9.992411514179554342e-06 9.992409238119268256e-06 9.992406313347842298e-06 9.992401732816863505e-06 9.992393171323164390e-06 9.992376868750548887e-06 9.992284324361260737e-06
6.034293625042200802e+02 1.024560501573269608e-05 1.012421012563621722e-05 1.000653585408416678e-05 9.994924728766922827e-06 9.994907919911635559e-06 9.994906660134425641e-06 9.994904093235719246e-06 9.994899890822894238e-06 9.994893877258962888e-06 9.994886048224846601e-06 9.994876638228271113e-06 9.994865942581993083e-06 9.994853373679204341e-06 9.994836750448422749e-06 9.994762778670673783e-06
6.540543625042200802e+02 9.997149409692652241e-06 9.997120545326761441e-06 9.997125514119238924e-06 9.997121775148058256e-06 9.997116828089983720e-06 9.997110844430077929e-06 9.997103947491496362e-06 9.997096347976937257e-06 9.997088289768131557e-06 9.997080000461995323e-06 9.997071689570637278e-06 9.997063445600245480e-06 9.997054681490983284e-06 9.997043715186716163e-06 9.996995789993340983e-06
7.040543625042200802e+02 1.000243260902191037e-05 1.000235521901893163e-05 1.000234948719395740e-05 1.000230011631027572e-05 1.000224897721314126e-05 1.000219792505622406e-05 1.000214753206063101e-05 1.000209800243519587e-05 1.000204805195873377e-05 1.000199318533643245e-05 1.000192162483500804e-05 1.000180461336986986e-05 1.000157515539766150e-05 1.000108445798592994e-05 1.000000777118685578e-05
7.540543625042200802e+02 1.003421384105304048e-05 1.003413414466695498e-05 1.003396347791965793e-05 1.003371940207701990e-05 1.003336115885038833e-05 1.003281117285076431e-05 1.003195957593488323e-05 1.003066727386266889e-05 1.002877843656112432e-05 1.002614603741423093e-05 1.002266419199422864e-05 1.001829133430281892e-05 1.001304341944215348e-05 1.000695087367476514e-05 1.000002636021831838e-05
8.040543625042200802e+02 1.008127259833906079e-05 1.008029632966836532e-05 1.007814921811039946e-05 1.007551325269801500e-05 1.007222651703666916e-05 1.006823207220509197e-05 1.006349719113435293e-05 1.005801535772513623e-05 1.005180167751967429e-05 1.004488342215242989e-05 1.003728631905703798e-05 1.002902001836112785e-05 1.002007144995125366e-05 1.001041686584375196e-05 1.000003960666021376e-05
8.540543625042200802e+02 1.026420638420452478e-05 1.026146694148990963e-05 1.025584208464501803e-05 1.024978382319541047e-05 1.024301366524011937e-05 1.023552352080421995e-05 1.022728836260404569e-05 1.021824251236679905e-05 1.020822250120397584e-05 1.019683153745445000e-05 1.018312854093592540e-05 1.016493969695791620e-05 1.013734550648567177e-05 1.008954996688820712e-05 1.000048302678091382e-05
9.040543625042200802e+02 8.442638862340913659e-05 1.099214323932817700e-05 1.098529114246117719e-05 1.097887206406803826e-05 1.097148763379460101e-05 1.096281604394247509e-05 1.095214959490314194e-05 1.093795571087348302e-05 1.091701874194487282e-05 1.088289187155625953e-05 1.082350854499164125e-05 1.071892771778089370e-05 1.054413963798971827e-05 1.028886490802024837e-05 1.000049986122195274e-05
9.540543625042200802e+02 4.164858713297903831e-02 1.595909486894863533e-02 7.786557663066396434e-03 8.712365813980002234e-04 1.156882470753031297e-05 1.143655568707161726e-05 1.133462234455527798e-05 1.120281343616042524e-05 1.104214779828998986e-05 1.086037553740834094e-05 1.066941094336282515e-05 1.048137927247995207e-05 1.030487757126775332e-05 1.014411005325800363e-05 1.000039070494032193e-05
1.004054362504220080e+03 5.282694017822794907e-02 2.492370255368795209e-02 1.150969868200667386e-02 6.441236876323655491e-03 1.688346846968519265e-03 1.152850051985482450e-05 1.130380351485050486e-05 1.112777442893250660e-05 1.095832530274927037e-05 1.079948532703120081e-05 1.065174569600432810e-05 1.051049990025569262e-05 1.036449127140477993e-05 1.019788228697823213e-05 1.000058729671895827e-05
1.054054362504220080e+03 6.351625732145786685e-02 2.180019461668109698e-02 7.865151082887010536e-03 1.026410918044747596e-03 3.368684263776160356e-04 1.141545861042666063e-04 2.525119879016445718e-05 1.148873309300382212e-05 1.119533479176446321e-05 1.099779058508454661e-05 1.078790236943225033e-05 1.056774421269991468e-05 1.035041802778628321e-05 1.015644689550810313e-05 1.000058304520073307e-05
1.104054362504220080e+03 6.310991726506265387e-02 4.684783643120947472e-02 2.981650953169285093e-02 1.697248455570721931e-02 9.630569090201539229e-03 4.972180615876454525e-03 9.140145517253700285e-04 2.282013515698277267e-04 6.664283747757049055e-05 2.252958028022399519e-05 1.290712571010475758e-05 1.096372776322635068e-05 1.049143007902732146e-05 1.029820766369337554e-05 1.000119345596231216e-05
1.154054362504220080e+03 6.354492387240213980e-02 2.001720076532103459e-02 6.899543292770721030e-03 1.144203954005059733e-03 3.656925175372351079e-04 9.649068135529368447e-05 4.911767254153222816e-05 2.067344195426963564e-05 1.378513592610962770e-05 1.149738058813911554e-05 1.074771406213354491e-05 1.044203700958711753e-05 1.025683778610693225e-05 1.011376249673513053e-05 1.000045598880859737e-05
1.204054362504220080e+03 6.674131190274291969e-02 2.173588558027149051e-02 8.677181129804520388e-03 3.885293965207990956e-03 1.505567254317122022e-03 2.019166101309516305e-04 8.153419809232959037e-05 1.322050543320521110e-05 1.120973511133230924e-05 1.083307713965808262e-05 1.062932825004024827e-05 1.045809791829607798e-05 1.029283478480043928e-05 1.013297383939633760e-05 1.000051839071206779e-05
1.254054362504220080e+03 4.969479004101904490e-02 6.217001740982534656e-03 6.803600935115553493e-04 4.158059820097342657e-04 2.955855272378476832e-04 1.692575312364896084e-04 7.664310818334321555e-05 3.321081131266759675e-05 1.085018941567333967e-05 1.060269438309055015e-05 1.045956504079356739e-05 1.032035870103976345e-05 1.018801753644073897e-05 1.007684615319048992e-05 1.000048080538332131e-05
1.304054362504220080e+03 4.430997374096689451e-02 2.893738694335856038e-02 1.706098553330582385e-02 1.003810167427048733e-02 6.194278006460858868e-03 1.617934765374761524e-03 2.928873750559494895e-04 1.136122515039032977e-04 5.238547489228328774e-05 2.263395214963864210e-05 1.322980596745075969e-05 1.089572984125308822e-05 1.032583406454619077e-05 1.015493087427904478e-05 1.000072282539819180e-05
1.354054362504220080e+03 4.941548207383358177e-02 1.306895158884419268e-02 2.800023173266368709e-03 3.270229599838886067e-04 2.666749539002691055e-04 2.177222592258724302e-04 1.445755469828285283e-04 4.242821581118230739e-05 1.303235601749019571e-05 1.119856986058891677e-05 1.059381188738491775e-05 1.034441725967962752e-05 1.019108806456482236e-05 1.007286874250608191e-05 1.000005305109262668e-05
1.404054362504220080e+03 7.888196801317224477e-03 1.555470272816055757e-03 3.161983286949750032e-04 2.005816217599148716e-04 1.378852017957827734e-04 9.042705444710020981e-05 5.685923963370620129e-05 3.508767098958117645e-05 2.219037721919384499e-05 1.540866195713452527e-05 1.226241104412354181e-05 1.094955064235453967e-05 1.043235429660247216e-05 1.019518232835190289e-05 1.000097701087454106e-05
1.454054362504220080e+03 7.443895383395474508e-04 1.668823399323590413e-04 6.524223012567720466e-05 3.686502536620791371e-05 2.495254545122967910e-05 1.841347329559332475e-05 1.458243874419073855e-05 1.238129617539260034e-05 1.116197046620148483e-05 1.051001256756840116e-05 1.017584911951886701e-05 1.002175217729410760e-05 9.991239081654816547e-06 9.990222450361883384e-06 9.990251845662321745e-06
1.504054362504220080e+03 6.774428088002631694e-05 6.362260244889165811e-05 5.775232815304241697e-05 5.294539708369238608e-05 4.845000395334905351e-05 4.379375227561484732e-05 3.857498365273026646e-05 3.266289547672495048e-05 2.635501391627328603e-05 2.035473423078402978e-05 1.548957235115733052e-05 1.228259638643472882e-05 1.067468361783059523e-05 1.012725757776461851e-05 1.000088282707787780e-05
1.554054362504220080e+03 3.685889501764634535e-03 9.925527697728180586e-05 8.527514922939969711e-05 7.454081759683280734e-05 6.527336613158788076e-05 5.690495708446351717e-05 4.894251746298318190e-05 4.108711195228619483e-05 3.331855263049424468e-05 2.593517826598280441e-05 1.950138843847387592e-05 1.463701268657340093e-05 1.167089483499703320e-05 1.036679440763832333e-05 1.000129701739534833e-05
1.604054362504220080e+03 7.261723072629458486e-02 3.381142479959672875e-02 1.061949418740688877e-02 2.022454412028733967e-03 3.260810874196635599e-04 2.432234452647733880e-04 1.945349128812249901e-04 1.623527936101143584e-04 1.370600431124632443e-04 1.139567605751204399e-04 9.105793031103719636e-05 6.799377484977265327e-05 4.526185465364220174e-05 2.433710616314100633e-05 1.000125738639612985e-05
1.654054362504220080e+03 3.305672153509858074e-02 1.562400270327671953e-02 6.782483173848702536e-03 2.294305400633165487e-03 7.336347844702380532e-04 3.793520665284268200e-04 2.492821994816990928e-04 1.775456889139816695e-04 1.269291070538077306e-04 8.870466942474891994e-05 6.075446476232549596e-05 4.146033638605269961e-05 2.881269026943288850e-05 2.086635802736935477e-05 1.185703274392968051e-05
1.704054362504220080e+03 3.538599126909858228e-02 8.625211064818446433e-03 3.037479632719852687e-03 2.516248561096083233e-04 1.398194760977107185e-04 1.102052346858247757e-04 8.925585100944776449e-05 7.484273698224256624e-05 6.459080887719092536e-05 5.603260948846437906e-05 4.740932085408201807e-05 3.779077460565194858e-05 2.717189591003845575e-05 1.685341548031554657e-05 1.000081089862434160e-05
1.754054362504220080e+03 9.968111536610479995e-03 4.496961857898103092e-03 1.517652817707769528e-03 5.578680136275649976e-04 2.731712713412323646e-04 1.549067137110928948e-04 1.021977833650539744e-04 7.722880137201844017e-05 6.270429789737915632e-05 5.119938423785753707e-05 4.029511682981583396e-05 3.013060322603163714e-05 2.179769338177742815e-05 1.607170235400047568e-05 1.080933539648837640e-05
1.804054362504220080e+03 2.820295145678122783e-02 3.154966696539208623e-03 3.132318149085764605e-04 1.981729969729899624e-04 1.594406485032410484e-04 1.332474801525922127e-04 1.141855946511861805e-04 9.968108741679331008e-05 8.829592079955736461e-05 7.880936536819885480e-05 6.956939235997164502e-05 5.818302560758165619e-05 4.235582723595477560e-05 2.335252023937835677e-05 9.982791892150339215e-06
1.854054362504220080e+03 8.438198935396342033e-04 4.138793317347695092e-04 2.913596236754947529e-04 2.222407098425933014e-04 1.766265385739292548e-04 1.445188465614175119e-04 1.221400244500204515e-04 1.076525629912445850e-04 9.945084033926658823e-05 9.581285858963338757e-05 9.510674358949120367e-05 9.598555666096893072e-05 9.735907562937557921e-05 9.785793017234617908e-05 1.179131348451319553e-05
1.904054362504220080e+03 1.582116718403986692e-04 9.218673783712645381e-05 8.269904962053236243e-05 8.376868424289133871e-05 8.750430070071668100e-05 9.285106621562160467e-05 1.000613807661535277e-04 1.096941122698485662e-04 1.223787015581900405e-04 1.386845054243808712e-04 1.589960428775412599e-04 1.830637615780870715e-04 2.073595268078476481e-04 2.104623626221964765e-04 2.861697612606537886e-05
1.954054362504220080e+03 1.879014189852555095e-04 1.420985970390884498e-04 1.253195838698447360e-04 1.137587149214006890e-04 1.063138510612268326e-04 1.034436381500815843e-04 1.055818987744712472e-04 1.127948281204529940e-04 1.247793432770811237e-04 1.417482385821471470e-04 1.667826044123496543e-04 2.111231846046270403e-04 3.133196624984730186e-04 6.688437841643989079e-04 3.453683140679011769e-03
2.004054362504220080e+03 1.013500608125873168e-04 9.678142126273085559e-05 9.035929709877924671e-05 8.608750677594711163e-05 8.434768553973589697e-05 8.604060348748221888e-05 9.190346673626162291e-05 1.022930999196740884e-04 1.173133037489497459e-04 1.378304744843462091e-04 1.680783372714496457e-04 2.224526230489685009e-04 3.548918416121762454e-04 8.939291791311472111e-04 6.259632051062731517e-03
2.054054362504220080e+03 8.381915493891508293e-05 7.824870077985868948e-05 7.158142563310289136e-05 6.795562082192575066e-05 6.709540931400436922e-05 6.917698569482772419e-05 7.447721525944935635e-05 8.332338257447574929e-05 9.587345905108439850e-05 1.119222529071203797e-04 1.310807632299644976e-04 1.531582768229730997e-04 1.765658602546774710e-04 1.867805886167884187e-04 1.103919008432961251e-04
2.104054362504220080e+03 9.701061018349071096e-05 9.141346856019780351e-05 8.416171873717744978e-05 7.673313638157737611e-05 7.068421871883296488e-05 6.670282826013849314e-05 6.486869631617784313e-05 6.492568169453375425e-05 6.648180531366360317e-05 6.914463765826874442e-05 7.261977967473405343e-05 7.676958008633937914e-05 8.158511082411292002e-05 8.695994134466430579e-05 6.434157962374173001e-05
2.154054362504220080e+03 5.520265136004973670e-05 5.345773364465730633e-05 5.181792406928912095e-05 5.138514248629180508e-05 5.210269707672635537e-05 5.411100587967409826e-05 5.765500239668101454e-05 6.315775009409215033e-05 7.140437744541680933e-05 8.400391067674263599e-05 1.046059261140426511e-04 1.422172067031046759e-04 2.225854852929901170e-04 4.586061945918710656e-04 1.958880741713222608e-03
2.204054362504220080e+03 4.521375777114170191e-05 4.540577198385351400e-05 4.576052931517075737e-05 4.643435251101823562e-05 4.774139495775761615e-05 5.013108978365779484e-05 5.426150459303496603e-05 6.114980356140921932e-05 7.236156089926653408e-05 9.009774948591326110e-05 1.171503805791164541e-04 1.583955443645649849e-04 2.328005704502406948e-04 4.471056849172523585e-04 1.850286339414534053e-03
2.254054362504220080e+03 3.474608308258334347e-05 3.605952982116438681e-05 3.799139779221252967e-05 4.028864136087346553e-05 4.263170716501773187e-05 4.481017865254836158e-05 4.677154500799921732e-05 4.858356567758413940e-05 5.039982627611351920e-05 5.243665064729137253e-05 5.492376981230640508e-05 5.800936851101550537e-05 6.167490151802459898e-05 6.571641826609336996e-05 4.588045719472154258e-05
2.304054362504220080e+03 3.292100272202275375e-05 3.381781561392166143e-05 3.540322065936588752e-05 3.701358572702994048e-05 3.874573512365665925e-05 4.073615912522793190e-05 4.326798673438571861e-05 4.685903587487007065e-05 5.238231572226085647e-05 6.100065830760029807e-05 7.334306331068860658e-05 8.733579654137469176e-05 9.493340546835484894e-05 7.749707485918306833e-05 1.076519260621618942e-05
2.354054362504220080e+03 3.441141743999348747e-05 3.619906474640058666e-05 3.831714166947217316e-05 4.033682085800998382e-05 4.249643169752446282e-05 4.471537339657695155e-05 4.674261044626650062e-05 4.817086539555442607e-05 4.843729955950680201e-05 4.682791625663990022e-05 4.256226958472874363e-05 3.516618870543508239e-05 2.531865487209380226e-05 1.566713848181952855e-05 1.000116441891059298e-05
2.404054362504220080e+03 3.727831614286801276e-05 3.775716676567550579e-05 3.839951183827687695e-05 3.852120216814009754e-05 3.796815039505436074e-05 3.652852405776019988e-05 3.403018329118382345e-05 3.042709398225352374e-05 2.591213765710372868e-05 2.099641108380611863e-05 1.644187902071329470e-05 1.298082288591654490e-05 1.095145048968588785e-05 1.014095218552602658e-05 9.994528395759465374e-06
2.454054362504220080e+03 3.472034315032997555e-05 3.432430602339150847e-05 3.325976549218711572e-05 3.155259850740592007e-05 2.913141046126891266e-05 2.605590720797970567e-05 2.253079493487635381e-05 1.890841765049193848e-05 1.561829595230543983e-05 1.302955725686210812e-05 1.131438287749555247e-05 1.040179250474230071e-05 1.005307641417234128e-05 9.995296105727826183e-06 9.995272462018678868e-06
2.504054362504220080e+03 3.035821981415490477e-05 2.931903260620650060e-05 2.714086332202376116e-05 2.457085486410263270e-05 2.167107433774541811e-05 1.868028391779996979e-05 1.588768190995871495e-05 1.355733219693464421e-05 1.184831765120778258e-05 1.077365547663607148e-05 1.022068051129614682e-05 1.001697439773217376e-05 9.995412676466436348e-06 9.995389292140974827e-06 9.995362769302985369e-06
2.554054362504220080e+03 2.556144684380607843e-05 2.421713675211807480e-05 2.165104781035324778e-05 1.906879645431367527e-05 1.656175339991011194e-05 1.434087802494660093e-05 1.256584402613715948e-05 1.130490748670908708e-05 1.052796659068621355e-05 1.013447071829255247e-05 9.997852741106135781e-06 9.995467961510137012e-06 9.995443769367957785e-06 9.995418624744822173e-06 9.995391994269694038e-06
2.604054362504220080e+03 2.087067679099261484e-05 2.153847536137253483e-05 1.943729116450904472e-05 1.710379469779197006e-05 1.494056925901802923e-05 1.312207284885132135e-05 1.174171565484683219e-05 1.081043447294427358e-05 1.026962396793885059e-05 1.002333195017657195e-05 9.996418420436682781e-06 9.996012670713850672e-06 9.995983169345871425e-06 9.995953405658246192e-06 9.995926451188072448e-06
2.654054362504220080e+03 2.034360969751032152e-05 1.969232961792709332e-05 1.751671554256670251e-05 1.540797966610063624e-05 1.356728623054376542e-05 1.210817399501120050e-05 1.106779654679819399e-05 1.041671885202204142e-05 1.008460119690570657e-05 9.996288950036583620e-06 9.996267946985614198e-06 9.996247340905415851e-06 9.996227538547589701e-06 9.996211462767818821e-06 9.996208901596837307e-06
2.704054362504220080e+03 1.512266789875563670e-05 1.808670128921561213e-05 1.781773613940210646e-05 1.625415113454289998e-05 1.446604986173747219e-05 1.288137992372104965e-05 1.164918523917995524e-05 1.079501651104452117e-05 1.028190905612469130e-05 1.006211288456774958e-05 9.998811270949891863e-06 9.996170519402452034e-06 9.996144672127437955e-06 9.996119647698704463e-06 9.996099309439224518e-06
2.754054362504220080e+03 1.158202463582202507e-05 1.316218042692771526e-05 1.492590904337795498e-05 1.603951482884098971e-05 1.615008651993769817e-05 1.543808671856584082e-05 1.429046480644860838e-05 1.305813356279950842e-05 1.196842807806387819e-05 1.113193864678620316e-05 1.056663352084746262e-05 1.023392769274190054e-05 1.006823774224858587e-05 1.000505288966620140e-05 9.995656426009228403e-06
