TIME void_Ch0_mesh1 void_Ch0_mesh2 void_Ch0_mesh3 void_Ch0_mesh4 void_Ch0_mesh5 void_Ch0_mesh6 void_Ch0_mesh7 void_Ch0_mesh8 void_Ch0_mesh9 void_Ch0_mesh10 void_Ch0_mesh11 void_Ch0_mesh12 void_Ch0_mesh13 void_Ch0_mesh14 void_Ch0_mesh15 
0.000000000000000000e+00 1.020916740795525544e-05 1.020920578480369391e-05 1.020537457823803029e-05 1.020541958024639937e-05 1.020546458972207201e-05 1.020550960677702765e-05 1.020555463144115638e-05 1.020559966373876467e-05 1.020564470369390317e-05 1.020568975133061576e-05 1.020573480667082534e-05 1.020577986973558237e-05 1.020582494054832765e-05 1.020587001914309326e-05 1.020590563867361004e-05
5.000040000000043960e+01 5.487187293552108214e-01 4.113298146095841767e-01 3.018135474606745139e-01 4.004319306971647618e-01 4.060675052912177119e-01 4.076471679276172932e-01 4.089821326157689896e-01 4.102959138721121168e-01 4.116044110033779679e-01 4.129117819756023544e-01 4.142218461892357428e-01 4.155381096875342961e-01 4.168637898267617548e-01 4.182024019323459241e-01 4.195221470492186966e-01
1.000003999999985922e+02 1.440909888327104038e-01 1.500686405577127402e-01 1.529479556226102099e-01 1.541291706969594166e-01 1.544251408565262551e-01 1.546991489399579534e-01 1.553347565287989673e-01 1.564675052063817240e-01 1.577045166370973084e-01 1.598482529515141970e-01 1.598501388928453559e-01 1.663844758708874216e-01 1.548623246231648487e-01 1.915060760375135174e-01 7.898537007619552130e-02
1.502405034099261059e+02 2.549727594209211801e-01 2.707798184974454236e-01 2.819469140785690886e-01 2.931111530529763032e-01 3.036342423071732299e-01 3.136653699608969448e-01 3.233037484510875026e-01 3.326210986615837917e-01 3.415964764899641071e-01 3.504691464936902645e-01 3.582205027571359057e-01 3.692222495324102294e-01 3.649844379383986315e-01 4.221009550369713703e-01 1.485047804618126466e-01
2.004200391960640388e+02 5.031166564331488456e-01 5.511772241252622662e-01 5.183231654069034855e-01 4.985403766712441231e-01 4.889423364310940268e-01 4.855043432436483286e-01 4.854720508227684528e-01 4.873201712445220934e-01 4.905048702109262027e-01 4.948547562080821138e-01 4.990817089910566939e-01 5.072634385566052728e-01 4.988050891218839267e-01 5.625824929099483285e-01 2.778112657655655848e-01
2.553043625042201370e+02 8.901023731293462513e-03 2.025324524550975360e-04 2.160622955065135927e-04 2.758915880854075249e-04 3.932436476903492591e-04 6.833234028299587379e-04 1.755135081368381983e-03 6.710594823455659844e-03 3.741182526482218079e-02 8.433883767705685486e-01 9.837896265129650875e-01 9.892368605261516734e-01 9.892531784647327076e-01 9.893230616877576322e-01 9.893920553250081795e-01
3.053043625042201370e+02 6.005435612434653625e-02 7.933393657256698761e-02 8.682133528333825512e-02 9.060627509307020433e-02 9.458656491606011463e-02 8.971647730616488792e-02 8.611815000494775496e-02 2.707251831123223124e-02 2.968569353712023325e-04 6.991451055820969139e-05 2.727839525538113756e-05 1.001411799772658098e-05 3.210267596212049157e-01 9.185308494987782790e-01 9.888327260875393598e-01
3.553043625042201370e+02 1.204636070594216404e-04 1.243348430277551404e-04 1.345187923547286519e-04 1.462792079982459597e-04 1.602161668454856955e-04 1.771763469748921765e-04 1.989969003746988466e-04 2.286714651910415645e-04 2.700175273902336980e-04 3.260445899678029069e-04 3.922839518457458294e-04 4.249775216595427048e-04 1.963592312316335940e-04 3.743875607007692841e-01 9.027497410919202991e-01
4.053043625042201370e+02 9.815347470084248419e-05 9.808213065169389124e-05 9.886378426647030721e-05 9.878214755941672936e-05 9.734770712980966487e-05 9.389777704683999822e-05 8.768325387493745089e-05 7.805694627188448486e-05 6.489952951287468561e-05 4.922684487294960221e-05 3.349504570895576203e-05 2.086070836304367807e-05 1.331768911656592759e-05 1.040504484144156742e-05 9.982259059535920234e-06
4.553043625042201370e+02 7.459254513025973280e-05 6.941008055705302706e-05 6.212783739176519244e-05 5.590411651006526618e-05 4.954584007598775798e-05 4.279621886910337110e-05 3.583502794331188789e-05 2.909610182864517678e-05 2.307639112566426328e-05 1.816286655895176880e-05 1.452490054086107961e-05 1.211584890877540452e-05 1.074277995739594546e-05 1.013957241135211864e-05 9.995047176193298897e-06
5.053043625042201370e+02 3.508536860878006908e-05 3.203110629598962788e-05 2.684311743618019932e-05 2.240528567203965991e-05 1.862242581168611482e-05 1.560918016237364595e-05 1.338360398267653062e-05 1.187246688318957919e-05 1.093996830858488143e-05 1.042533163724249478e-05 1.017621298512886935e-05 1.007194233643229038e-05 1.003212605669959555e-05 1.001371152154053420e-05 1.000004105785914990e-05
