TIME void_Ch0_mesh1 void_Ch0_mesh2 void_Ch0_mesh3 void_Ch0_mesh4 void_Ch0_mesh5 void_Ch0_mesh6 void_Ch0_mesh7 void_Ch0_mesh8 void_Ch0_mesh9 void_Ch0_mesh10 void_Ch0_mesh11 void_Ch0_mesh12 void_Ch0_mesh13 void_Ch0_mesh14 void_Ch0_mesh15 
0.000000000000000000e+00 1.020916740795525544e-05 1.020920578480369391e-05 1.020537457823803029e-05 1.020541958024639937e-05 1.020546458972207201e-05 1.020550960677702765e-05 1.020555463144115638e-05 1.020559966373876467e-05 1.020564470369390317e-05 1.020568975133061576e-05 1.020573480667082534e-05 1.020577986973558237e-05 1.020582494054832765e-05 1.020587001914309326e-05 1.020590563867361004e-05
5.000040000000043960e+01 6.896081823862936222e-01 5.937579669356595202e-01 4.371727834630099729e-01 5.202054967513102257e-01 5.431928259389687819e-01 5.521023414420308528e-01 5.570141355812953110e-01 5.608399189956952968e-01 5.644706592782859911e-01 5.681921895142781898e-01 5.721184091221521717e-01 5.763262972990075284e-01 5.808997317323799647e-01 5.859416701225504953e-01 5.909683289587420729e-01
1.000003999999985922e+02 1.864627866684732682e-01 1.939411003613039641e-01 2.014841635229208949e-01 2.078589128344292269e-01 2.140136548720049381e-01 2.200428816252709696e-01 2.260032533250652675e-01 2.319327056986637825e-01 2.378556607685211599e-01 2.438101054985671312e-01 2.497518169491383666e-01 2.560042726358204845e-01 2.587023900499513807e-01 2.854857171939154670e-01 1.195991807761391940e-01
1.502405034099261059e+02 3.921155311696890022e-01 4.154017423539920761e-01 4.289092971609634319e-01 4.435250281330097577e-01 4.570676204825707134e-01 4.696860399441574740e-01 4.814394635366573971e-01 4.925840334323161041e-01 5.026739542592176813e-01 5.134093876480320118e-01 5.198299850539414013e-01 5.371443502626038757e-01 5.203482470911803270e-01 5.980578761061250415e-01 2.945541746670199412e-01
2.004200391960640388e+02 2.554918303847645844e-01 2.514391404392092300e-01 2.536013080459694757e-01 2.578557375101290794e-01 2.705650021360914703e-01 2.221909173309802588e-01 5.116210966349045153e-01 9.623793013433017407e-01 9.904105684229627116e-01 9.904064470507526474e-01 9.904249899533547064e-01 9.904541441063255958e-01 9.904917419907566245e-01 9.905276976964896285e-01 9.905557033889791363e-01
2.553043625042201370e+02 8.616012932920837086e-02 8.429303029434027927e-02 8.005054984826469322e-02 7.532416891508321444e-02 7.096552243971729346e-02 6.161024221788270055e-02 5.278163232741834437e-02 3.227433035943105821e-02 1.728961971898873573e-02 4.428355869176657246e-05 7.047841365488021204e-01 9.747310273022000704e-01 9.903557015328862123e-01 9.902673698954076453e-01 9.903236323420514520e-01
3.053043625042201370e+02 9.329370257140622014e-02 5.961196997840752937e-03 7.005910924188481562e-04 3.124417185128360876e-04 2.401617078559244764e-04 2.265940619473115849e-04 2.528183368669379132e-04 3.102524675671332419e-04 3.867700263919617888e-04 4.666960239232576945e-04 4.921784738734742226e-04 1.995365740569690562e-04 7.703161206172395303e-01 9.825145591280080026e-01 9.905317296464949406e-01
3.553043625042201370e+02 3.271535160792902758e-03 1.927399948702675605e-04 1.629734044473006419e-04 1.569205917280083165e-04 1.516071053745851160e-04 1.482226651367767024e-04 1.495860297823207617e-04 1.607686937086731497e-04 1.900172645787279657e-04 2.505840941463895622e-04 3.683158315041468677e-04 6.236997133098636696e-04 1.414838294749620837e-03 3.826072373638452449e-03 6.610418262809437673e-01
4.053043625042201370e+02 2.117084000773350168e-04 1.456935364106003617e-04 1.097477303628759636e-04 9.153493078259564641e-05 8.266683259042619317e-05 7.727521188505650541e-05 7.208280516953407885e-05 6.558092992922199768e-05 5.729811777470298717e-05 4.751368739105437289e-05 3.714690561581484885e-05 2.746704689369376863e-05 1.954164285925029057e-05 1.378584930687484456e-05 1.001164089449435331e-05
4.553043625042201370e+02 6.256774589215169922e-05 5.895039626291653957e-05 5.298206651201949291e-05 4.707330379644281718e-05 4.073869292340887970e-05 3.416474563750864613e-05 2.776964511356300725e-05 2.204469665641982571e-05 1.739404168433830649e-05 1.401619757025281903e-05 1.186637674707603057e-05 1.070438500121850535e-05 1.019803101275429964e-05 1.003437508837744409e-05 1.000001259438794079e-05
