TIME void_Ch0_mesh1 void_Ch0_mesh2 void_Ch0_mesh3 void_Ch0_mesh4 void_Ch0_mesh5 void_Ch0_mesh6 void_Ch0_mesh7 void_Ch0_mesh8 void_Ch0_mesh9 void_Ch0_mesh10 void_Ch0_mesh11 void_Ch0_mesh12 void_Ch0_mesh13 void_Ch0_mesh14 void_Ch0_mesh15 
0.000000000000000000e+00 1.020916740795525544e-05 1.020920578480369391e-05 1.020537457823803029e-05 1.020541958024639937e-05 1.020546458972207201e-05 1.020550960677702765e-05 1.020555463144115638e-05 1.020559966373876467e-05 1.020564470369390317e-05 1.020568975133061576e-05 1.020573480667082534e-05 1.020577986973558237e-05 1.020582494054832765e-05 1.020587001914309326e-05 1.020590563867361004e-05
5.000040000000043960e+01 6.981266480390097007e-01 6.089732767105764388e-01 4.480081731371600151e-01 5.201845999469113524e-01 5.431389710236730339e-01 5.524243886292055095e-01 5.572348490048281144e-01 5.605678659132273811e-01 5.634193277509643716e-01 5.661041331651042174e-01 5.687263098896062630e-01 5.713545955448515734e-01 5.740960896643638733e-01 5.771278156725033748e-01 5.802727832516312301e-01
1.000003999999985922e+02 1.944373413095309422e-01 2.019682599756551511e-01 2.095314598853902088e-01 2.160488026420205321e-01 2.223526413269124868e-01 2.285333794671806917e-01 2.346442087186007830e-01 2.407261228892219329e-01 2.468252420198319141e-01 2.529197433403698736e-01 2.587508852941485804e-01 2.648571809632229157e-01 2.674462292465321633e-01 2.935998402928611806e-01 1.216543241183548757e-01
1.502405034099261059e+02 3.936844576539286766e-01 4.171296491481035762e-01 4.307486972095532218e-01 4.455258512276960570e-01 4.592462405319032159e-01 4.720370722553879350e-01 4.839445168486459226e-01 4.952181035109626261e-01 5.054048260796273340e-01 5.162320710960385250e-01 5.226331093660668836e-01 5.402077699147734835e-01 5.225138270414209085e-01 6.003487446351259971e-01 2.957009618704739551e-01
2.004200391960640388e+02 2.693315305508804935e-01 2.751241391161497463e-01 2.830680199682665266e-01 2.936179224741464755e-01 3.027165025897661232e-01 3.161475165685997957e-01 2.501873283713690888e-01 6.650845515395460428e-01 9.787485710284273832e-01 9.904968670078118098e-01 9.904264318319039306e-01 9.904381252927100254e-01 9.904667424857622748e-01 9.905026653623140165e-01 9.905316784171994682e-01
2.553043625042201370e+02 6.383106668175100862e-02 6.997809829094278622e-02 6.978561430846189073e-02 6.719937319002207421e-02 6.295553949881194100e-02 5.541368985107289480e-02 4.702875330920823493e-02 3.148012616000100267e-02 1.681499976041711877e-02 1.020418088509374079e-05 5.523260368154864208e-01 9.617312499908383661e-01 9.902942130187689651e-01 9.902689980914435308e-01 9.903352338741917560e-01
3.053043625042201370e+02 6.619568845825311854e-02 4.309861792583568121e-03 6.774897541070780838e-04 3.517169150785374857e-04 2.754435515371003859e-04 2.555831161051131902e-04 2.642481119253369134e-04 2.923473977552357422e-04 3.329238365407444960e-04 3.703462427924363509e-04 3.511991021291099749e-04 1.044327026544721016e-04 6.715896590495977758e-01 9.750058609245448871e-01 9.907800846769008185e-01
3.553043625042201370e+02 3.000380922002930141e-03 1.238079291921041487e-04 1.144076612248858845e-04 1.207403606313558727e-04 1.259958735178419377e-04 1.315182729512725970e-04 1.398720721811148773e-04 1.551999223766477331e-04 1.833185732698172188e-04 2.313457245404312477e-04 3.081809726187532440e-04 4.307538133422802182e-04 6.345835783653052797e-04 7.563733038206819003e-04 2.319552895822021565e-01
4.053043625042201370e+02 2.377760090178862996e-04 1.625297002218972450e-04 1.256688978843595046e-04 1.030310179367880242e-04 8.824419413105146187e-05 7.822583413098688806e-05 7.058649165938158786e-05 6.356448492461668669e-05 5.614452006493916896e-05 4.801264105958682359e-05 3.939845424062616978e-05 3.082576937113259589e-05 2.285087545507691445e-05 1.602369750551999538e-05 1.000224130250593599e-05
4.553043625042201370e+02 6.118647775999911742e-05 5.692233397302448936e-05 5.016054028671155011e-05 4.417958372636777081e-05 3.833343620160821366e-05 3.260062027725907331e-05 2.712769917165595837e-05 2.215437730189303504e-05 1.793220421658225390e-05 1.464625029327871266e-05 1.235715759031705601e-05 1.097895567489170480e-05 1.030163300721349016e-05 1.005543395006094658e-05 1.000007142553290843e-05
5.053043625042201370e+02 2.575707867050716879e-05 2.351305111400830657e-05 1.984350890549268375e-05 1.693042030760237067e-05 1.460602885912249978e-05 1.286533830188743240e-05 1.165325647692109155e-05 1.087677763919526616e-05 1.042481866026048301e-05 1.018911595293666157e-05 1.008024596210385061e-05 1.003528959901577466e-05 1.001713859458837049e-05 1.000771811202331752e-05 1.000002896049670265e-05
5.553043625042200802e+02 1.244673493896149090e-05 1.192370510020671939e-05 1.116778178050454832e-05 1.070496339747172715e-05 1.041769654212979993e-05 1.025042976167848102e-05 1.015875239295312820e-05 1.011049849888177429e-05 1.008461146499618703e-05 1.006869493194699150e-05 1.005620943981378224e-05 1.004404611650632908e-05 1.003093408022123561e-05 1.001633425166892561e-05 1.000006000186621003e-05
6.053043625042200802e+02 1.037496415318494590e-05 1.032143876620107736e-05 1.024870337020249928e-05 1.020848561491975441e-05 1.018277100906413598e-05 1.016414732217175641e-05 1.014834538154894265e-05 1.013312087510612734e-05 1.011741686924839156e-05 1.010079804280619518e-05 1.008309889572371086e-05 1.006422946044612448e-05 1.004413852092152026e-05 1.002275585809971246e-05 1.000008528469169702e-05
6.553043625042200802e+02 1.030607634094947950e-05 1.029478100874695666e-05 1.027526942683464039e-05 1.025760843372631746e-05 1.023964077187615644e-05 1.022085970757382618e-05 1.020102164900000879e-05 1.018001738677963381e-05 1.015780415157919085e-05 1.013437439042919452e-05 1.010974238754486207e-05 1.008393968463338211e-05 1.005703150644694388e-05 1.002906982061090011e-05 1.000010698497452168e-05
7.096793625042200802e+02 1.037839062428015138e-05 1.036598803431320393e-05 1.034268608107938806e-05 1.031946723452323976e-05 1.029515772928372596e-05 1.026977740751932121e-05 1.024336073780006775e-05 1.021595008127907425e-05 1.018759122092142828e-05 1.015833071377273432e-05 1.012821485522256729e-05 1.009729183407743205e-05 1.006561917896015815e-05 1.003323335796316848e-05 1.000011937674802174e-05
