TIME void_Ch0_mesh1 void_Ch0_mesh2 void_Ch0_mesh3 void_Ch0_mesh4 void_Ch0_mesh5 void_Ch0_mesh6 void_Ch0_mesh7 void_Ch0_mesh8 void_Ch0_mesh9 void_Ch0_mesh10 void_Ch0_mesh11 void_Ch0_mesh12 void_Ch0_mesh13 void_Ch0_mesh14 void_Ch0_mesh15 
0.000000000000000000e+00 1.020916740795525544e-05 1.020920578480369391e-05 1.020537457823803029e-05 1.020541958024639937e-05 1.020546458972207201e-05 1.020550960677702765e-05 1.020555463144115638e-05 1.020559966373876467e-05 1.020564470369390317e-05 1.020568975133061576e-05 1.020573480667082534e-05 1.020577986973558237e-05 1.020582494054832765e-05 1.020587001914309326e-05 1.020590563867361004e-05
5.000040000000043960e+01 2.141314811318222600e-01 1.755691524819836813e-01 1.432843266422164918e-01 1.758590488125728601e-01 1.788736458210763713e-01 1.805877189093479385e-01 1.822091035364407918e-01 1.837843034149423405e-01 1.853146369929090376e-01 1.867996304063120061e-01 1.882387272407105572e-01 1.896313851341901446e-01 1.909771179525859841e-01 1.922757056080837967e-01 1.935067109476749925e-01
1.000003999999985922e+02 7.214159502430693427e-02 7.529769422866318396e-02 7.952292185972846539e-02 8.422895157833333590e-02 8.877020142082067689e-02 9.303616961398132601e-02 9.652559837949700738e-02 9.989627448722125658e-02 1.017398882669418303e-01 1.052861404964260950e-01 1.037691634994321876e-01 1.128724663836550290e-01 9.799342227278316775e-02 1.374746130038559111e-01 2.585566205889079996e-02
1.502405034099261059e+02 9.971579564689733721e-02 1.016083374156629138e-01 1.056231708538878933e-01 1.089558158344686306e-01 1.124236625435807296e-01 1.159476618008820348e-01 1.194607537652564305e-01 1.229229638741097391e-01 1.262706718402049066e-01 1.296234081821092676e-01 1.324260663477097866e-01 1.368043959195969772e-01 1.347981275457607875e-01 1.572774024342857013e-01 6.545405485726851769e-02
2.004200391960640388e+02 1.962242796911820852e-01 2.050350387747701952e-01 2.109005004737831424e-01 2.177233274722774614e-01 2.256927744315974094e-01 2.346572692322512754e-01 2.440223653617935029e-01 2.528760187757727596e-01 2.602891124211084706e-01 2.665074385771841192e-01 2.716386289344663307e-01 2.774526188233293333e-01 2.759911541192130446e-01 3.134763644087681933e-01 9.248519024551687950e-02
2.515543625042201370e+02 2.880979109083132150e-01 3.106403373589780581e-01 3.263448844112281644e-01 3.425750773396892823e-01 3.578647577478555331e-01 3.722644601910882756e-01 3.858538277159003771e-01 3.985693208776151519e-01 4.108672492131475451e-01 4.203277517196834512e-01 4.249359485579687901e-01 4.343843978051865062e-01 4.220786267295988381e-01 4.907043318715636482e-01 1.091457365732431545e-01
3.015543625042201370e+02 5.060572540494016058e-01 5.568253212240341643e-01 5.543600859882948928e-01 5.640752180327447407e-01 5.689308150505663075e-01 5.683864060693011311e-01 5.641295662346261786e-01 5.577303124494670250e-01 5.487253492076116235e-01 5.388767591955784253e-01 5.294062797097809359e-01 5.212386379721800633e-01 5.107401698083099406e-01 5.212151658694258449e-01 3.527594761207057950e-01
3.515543625042201370e+02 2.034530695518460856e-04 1.101460514214120084e-04 1.172955758926757993e-04 1.251247479435814490e-04 1.337737694372046057e-04 1.427180165450173479e-04 1.507130761553521442e-04 1.552394028845223970e-04 1.518228296667781209e-04 1.341236825306287928e-04 9.763858136655857516e-05 4.978703733382611055e-05 1.516168016635674516e-05 8.250148100267098439e-01 9.787471812071558697e-01
4.015543625042201370e+02 1.495592044274112061e-04 1.508623773670438972e-04 1.595060734664818813e-04 1.679707929729567812e-04 1.747120134347626512e-04 1.790513295292734742e-04 1.805683867737475337e-04 1.787037684290695885e-04 1.723225105808059955e-04 1.592891472096011026e-04 1.365844104229240049e-04 1.022865634967641047e-04 6.056879548442295523e-05 2.529532031501797995e-05 1.000224478733240249e-05
4.515543625042201370e+02 8.409655840285406941e-05 2.312242873217399956e-05 1.809075478624041057e-05 1.459207333247862597e-05 1.227029174642678220e-05 1.091477302786241398e-05 1.024225733958033415e-05 9.997348176098859159e-06 9.983849272084304377e-06 9.983829260416534243e-06 9.983808911809584618e-06 9.983787671077080721e-06 9.983757542073494888e-06 9.983707340614517918e-06 9.983644912620509953e-06
