TIME void_Ch0_mesh1 void_Ch0_mesh2 void_Ch0_mesh3 void_Ch0_mesh4 void_Ch0_mesh5 void_Ch0_mesh6 void_Ch0_mesh7 void_Ch0_mesh8 void_Ch0_mesh9 void_Ch0_mesh10 void_Ch0_mesh11 void_Ch0_mesh12 void_Ch0_mesh13 void_Ch0_mesh14 void_Ch0_mesh15 
0.000000000000000000e+00 1.020916740795525544e-05 1.020920578480369391e-05 1.020537457823803029e-05 1.020541958024639937e-05 1.020546458972207201e-05 1.020550960677702765e-05 1.020555463144115638e-05 1.020559966373876467e-05 1.020564470369390317e-05 1.020568975133061576e-05 1.020573480667082534e-05 1.020577986973558237e-05 1.020582494054832765e-05 1.020587001914309326e-05 1.020590563867361004e-05
5.000040000000043960e+01 6.548176143162669494e-01 6.395396618822878354e-01 4.619966145349235775e-01 4.579541130759037237e-01 4.693508526163144290e-01 4.807744290779050744e-01 4.902556151873849744e-01 4.985374749068551270e-01 5.064101180574106520e-01 5.143276870625898001e-01 5.224676666667154024e-01 5.307597640134440464e-01 5.386909343120269700e-01 5.444465596146408348e-01 5.419133890623676342e-01
1.000003999999985922e+02 2.160866536506302338e-01 2.260217561624494609e-01 2.346783620807378623e-01 2.427156621065562903e-01 2.506531682011391982e-01 2.582045265338937523e-01 2.653384543224810987e-01 2.720934793869623225e-01 2.785047472673888302e-01 2.846223693138251742e-01 2.903777725385577324e-01 2.965041588272186446e-01 2.983495906651740248e-01 3.263179383768645136e-01 1.315789750634178412e-01
1.502405034099261059e+02 4.430054842333904785e-01 4.403891554086594717e-01 4.609823411204796439e-01 4.687638953827480415e-01 4.761330577990917634e-01 4.833707635338371222e-01 4.906089964701063066e-01 4.979153934998924447e-01 5.053045240506290892e-01 5.128414313281473014e-01 5.202562326417600191e-01 5.289131448840191929e-01 5.320345369199623864e-01 5.631718258873623650e-01 3.906570304068649468e-01
2.004200391960640388e+02 4.008500816814651313e-01 4.237640816379932285e-01 4.291044598236733454e-01 4.393825209367955287e-01 4.496464279926095653e-01 4.596836784880103388e-01 4.649959690207512431e-01 4.700976640942136631e-01 4.601055803794720789e-01 4.641516080983090209e-01 9.185840991288535262e-01 9.900382709818777993e-01 9.904284494397659344e-01 9.904318240052409905e-01 9.904406757841078823e-01
2.553043625042201370e+02 6.257998082553298258e-02 4.994503009668511961e-02 3.958826469627416134e-02 3.222747658214883404e-02 2.551812469412574960e-02 1.879250172176238909e-02 1.283049378647603198e-02 7.731573768818967088e-03 3.865016016375331410e-03 1.000048257392191109e-05 5.903423379680847738e-01 9.652726298237507274e-01 9.903627385198288113e-01 9.904105030880202554e-01 9.905187965138160244e-01
3.053043625042201370e+02 2.829193337900743829e-02 7.244454870895432807e-04 2.039522687725146897e-04 1.717600048330273114e-04 1.699224157043278981e-04 1.784965536676910605e-04 1.902522334176660489e-04 1.979230722494705619e-04 1.910263683748382663e-04 1.563663254285700102e-04 8.687675428170015511e-05 1.133445860943447767e-05 5.244429377770496448e-01 9.564819455713067242e-01 9.903255514017054173e-01
3.553043625042201370e+02 1.558665418026190742e-04 1.099764843449604657e-04 1.146957343257079190e-04 1.197028385946071805e-04 1.256465328555853489e-04 1.335915827970970287e-04 1.449188958531572925e-04 1.610781723294388778e-04 1.839549555974312705e-04 2.189460100740492614e-04 2.850813977681316007e-04 4.414495563020191609e-04 8.906411895348491457e-04 2.719726510066420092e-03 1.723192907795077083e-02
4.053043625042201370e+02 6.049682481744285759e-03 1.141080615769520272e-03 6.180824101562881062e-04 4.300623902123548769e-04 3.405511150325271500e-04 3.085338743219390081e-04 3.351013402809577919e-04 4.709927600717799217e-04 8.993054135386001563e-04 2.443544284203759236e-03 7.674255612877846182e-03 2.594212383846610306e-02 9.338547201863263425e-02 3.493465271969490860e-01 6.347731525656210572e-01
4.553043625042201370e+02 1.702578649023348304e-04 1.230367902199054132e-04 1.161460952989657358e-04 1.186287917976353007e-04 1.264263299947313143e-04 1.394584359770085016e-04 1.586803670318568033e-04 1.850790725125070067e-04 2.192080414696628604e-04 2.624010720225850501e-04 3.192820551383571473e-04 3.987126860667774045e-04 5.087803035786444454e-04 5.915639600838438344e-04 2.228243938833323763e-05
5.053043625042201370e+02 1.360644777075472700e-04 9.290253948416903388e-05 9.526810244045216792e-05 9.849275234144701295e-05 1.023941513261951550e-04 1.067862460384131035e-04 1.113801408941812309e-04 1.156226749950709442e-04 1.184881669300789258e-04 1.181787062813626784e-04 1.117688761156817570e-04 9.533066819125103825e-05 6.649545861964107653e-05 3.176173058180198117e-05 9.989106468609142007e-06
5.553043625042200802e+02 7.443010000619846255e-05 7.395166735075958436e-05 7.303020369859885197e-05 7.099043551474332431e-05 6.739961513090799870e-05 6.187968829425830768e-05 5.426755523267499600e-05 4.486204445866440947e-05 3.461489800667647031e-05 2.501963517916413375e-05 1.754800747613236581e-05 1.291122486509906393e-05 1.075892924808835975e-05 1.009584347074409166e-05 9.996040488081693790e-06
6.053043625042200802e+02 4.372154701586374124e-05 4.052082544281396628e-05 3.466477199847113665e-05 2.896243886016001620e-05 2.359024959130768038e-05 1.896913603369047749e-05 1.537847336576523674e-05 1.288821382930981309e-05 1.136864228045999304e-05 1.056748408576116902e-05 1.021049016645829736e-05 1.007810434151035396e-05 1.003443627478430687e-05 1.001534397755146612e-05 1.000004628602636173e-05
