TIME void_Ch0_mesh1 void_Ch0_mesh2 void_Ch0_mesh3 void_Ch0_mesh4 void_Ch0_mesh5 void_Ch0_mesh6 void_Ch0_mesh7 void_Ch0_mesh8 void_Ch0_mesh9 void_Ch0_mesh10 void_Ch0_mesh11 void_Ch0_mesh12 void_Ch0_mesh13 void_Ch0_mesh14 void_Ch0_mesh15 
0.000000000000000000e+00 1.020916740795525544e-05 1.020920578480369391e-05 1.020537457823803029e-05 1.020541958024639937e-05 1.020546458972207201e-05 1.020550960677702765e-05 1.020555463144115638e-05 1.020559966373876467e-05 1.020564470369390317e-05 1.020568975133061576e-05 1.020573480667082534e-05 1.020577986973558237e-05 1.020582494054832765e-05 1.020587001914309326e-05 1.020590563867361004e-05
5.000040000000043960e+01 3.685632933003683137e-02 3.536245403007354932e-02 3.458866260358698513e-02 3.682337725253044536e-02 3.760065003801248834e-02 3.838712262919075774e-02 3.917434242661738120e-02 3.996193655074095630e-02 4.074950636192237186e-02 4.153666931470188090e-02 4.232305604135348093e-02 4.310830722151354905e-02 4.389207250270130145e-02 4.467403216298906909e-02 4.545264776341155499e-02
1.000003999999985922e+02 5.977733617359922563e-02 4.636288363088645476e-02 4.926686951009571352e-02 5.354023701354468368e-02 5.767706520584596486e-02 6.227415055296578461e-02 6.742454995583301025e-02 7.324473616401123988e-02 7.989292579228007840e-02 8.759312948948587418e-02 9.668025707542202141e-02 1.076941868540868819e-01 1.216062630964808294e-01 1.404911475388959663e-01 1.658707988639078756e-01
1.502405034099261059e+02 1.737493711789894410e-02 1.553993059270102235e-02 1.469684713384425238e-02 1.437549748280715807e-02 1.435513221550009134e-02 1.435650497113259358e-02 1.412176842239510136e-02 1.350451323161318794e-02 1.251135102226010043e-02 1.126847793740925162e-02 9.945843582328563193e-03 8.687217697896435636e-03 7.571276832132899960e-03 6.727650631334745716e-03 1.540433322775915277e-03
2.004200391960640388e+02 6.151708132502770043e-02 5.891615380618110687e-02 6.192537738394874453e-02 6.479946459424611171e-02 6.646699092606886405e-02 6.697599013161516235e-02 6.662991225127175288e-02 6.569740285799979818e-02 6.438630112106989711e-02 6.280978683284331454e-02 6.093055833923374798e-02 5.866033822820270610e-02 5.593191100277439959e-02 5.231654798359994252e-02 5.417833125744406925e-02
2.534293625042201370e+02 1.291213749341729167e-01 1.331630252380166246e-01 1.366892336920547679e-01 1.404211367864961757e-01 1.441226806487144740e-01 1.477653316807565897e-01 1.512027660648965766e-01 1.547539397640542713e-01 1.576548453297396957e-01 1.619213783624275649e-01 1.624137072357545175e-01 1.726445574579005826e-01 1.570194915041469852e-01 2.128093433591845274e-01 3.743040933491981886e-02
3.034293625042201370e+02 1.636631753736542128e-01 1.734299777519643093e-01 1.800165274675305793e-01 1.863221399394431321e-01 1.925188403463363729e-01 1.989268695895300421e-01 2.057277653855831834e-01 2.129851344453194129e-01 2.206528382653357434e-01 2.287918118797457045e-01 2.370445060378681967e-01 2.478060431239374473e-01 2.496243981807916845e-01 2.968721119082662341e-01 7.160123605430165905e-02
3.565543625042201370e+02 2.104861340479474430e-01 2.225472166726495948e-01 2.309974467510591822e-01 2.416800212879140486e-01 2.543683277453624991e-01 2.668968040080837989e-01 2.788494791207189460e-01 2.901244605503596752e-01 3.006963563990514010e-01 3.100454343433671767e-01 3.134756155904618313e-01 3.176981137080151507e-01 3.123879630425226428e-01 3.468473407319367374e-01 9.808406505521571894e-02
4.065543625042201370e+02 3.214200478848641684e-01 3.579711492828565600e-01 3.759109285025734049e-01 3.912702227034075553e-01 4.034308156582110949e-01 4.140841469550965992e-01 4.239925109390671465e-01 4.338031540756251414e-01 4.434795997753045449e-01 4.523458707387399969e-01 4.593094974362230132e-01 4.671139200830294880e-01 4.547650339515312279e-01 5.107139841948956649e-01 2.036476218280870443e-01
4.565543625042201370e+02 4.135039012709051387e-01 4.379834690260741570e-01 4.384988998943004646e-01 4.459826426870304172e-01 4.484549442329188174e-01 4.469814000192272596e-01 4.418397110667501848e-01 4.322166003706772175e-01 4.170004995694883698e-01 3.948738909571861688e-01 3.641260368435293993e-01 3.203562883959105156e-01 2.531141116989708006e-01 1.879812944845469513e-01 1.469310590584322652e-02
