TIME void_Ch0_mesh1 void_Ch0_mesh2 void_Ch0_mesh3 void_Ch0_mesh4 void_Ch0_mesh5 void_Ch0_mesh6 void_Ch0_mesh7 void_Ch0_mesh8 void_Ch0_mesh9 void_Ch0_mesh10 void_Ch0_mesh11 void_Ch0_mesh12 void_Ch0_mesh13 void_Ch0_mesh14 void_Ch0_mesh15 
0.000000000000000000e+00 1.020916740795525544e-05 1.020920578480369391e-05 1.020537457823803029e-05 1.020541958024639937e-05 1.020546458972207201e-05 1.020550960677702765e-05 1.020555463144115638e-05 1.020559966373876467e-05 1.020564470369390317e-05 1.020568975133061576e-05 1.020573480667082534e-05 1.020577986973558237e-05 1.020582494054832765e-05 1.020587001914309326e-05 1.020590563867361004e-05
5.000040000000043960e+01 2.576360213892038842e-01 2.044795936622733068e-01 1.611939030218043634e-01 2.044074169225856552e-01 2.076591561906616090e-01 2.093115696360436928e-01 2.108656138265865565e-01 2.123688741127209290e-01 2.138225500767009235e-01 2.152263906095437940e-01 2.165801333978657484e-01 2.178835629643765259e-01 2.191365659446410097e-01 2.203394055919314087e-01 2.214765858987534086e-01
1.000003999999985922e+02 7.877275272231221148e-02 8.363716673151243286e-02 8.741611499842757982e-02 9.004495482727503664e-02 9.196538807695724127e-02 9.352481239950702352e-02 9.490707702239470356e-02 9.626836318877499132e-02 9.731821398795460765e-02 9.896533265728926776e-02 9.892211928783800623e-02 1.028859131129697124e-01 9.591666045672754548e-02 1.190364150826295486e-01 2.971708801701974587e-02
1.502405034099261059e+02 1.246982950885801716e-01 1.255001911436773310e-01 1.268255209237978687e-01 1.285103787087107652e-01 1.304587573405145418e-01 1.325701749510002636e-01 1.347315447540708144e-01 1.370301953813563567e-01 1.391054224631551317e-01 1.420140003598427680e-01 1.426017340858288240e-01 1.501681027638432364e-01 1.379571152654893440e-01 1.830445428724322976e-01 3.964804606121258984e-02
2.004200391960640388e+02 2.293024297062398742e-01 2.456956623576076193e-01 2.534857011847851949e-01 2.613696974295300901e-01 2.696269710185514312e-01 2.782784085137893215e-01 2.871047982769599494e-01 2.958475963415693744e-01 3.042565511075276952e-01 3.123096177686598973e-01 3.193768871896804362e-01 3.283695807502917119e-01 3.258585465718790708e-01 3.709872034989116218e-01 9.588000769395187139e-02
2.534293625042201370e+02 2.822740244428181833e-01 3.046119091599948647e-01 3.203387766603723041e-01 3.361486539161777087e-01 3.509193949523191636e-01 3.647601425197636860e-01 3.777930084801796595e-01 3.899971028004949880e-01 4.019308408286677570e-01 4.113621830681754021e-01 4.153076232878511465e-01 4.243363838432465673e-01 4.117556741998341652e-01 4.750966028917349981e-01 1.622539200133208404e-01
3.034293625042201370e+02 4.983165657260513193e-01 5.182875096846775165e-01 5.191253923178291707e-01 5.248052549561351698e-01 5.285389011677865678e-01 5.304529542987189705e-01 5.316449663009679139e-01 5.316348915535884512e-01 5.291428964634284915e-01 5.246862077944771663e-01 5.193990395292947815e-01 5.121216345644761248e-01 5.063668662726283909e-01 4.892238533910733822e-01 5.256793107567642176e-01
3.534293625042201370e+02 1.064552429057731288e-04 1.106033384965364897e-04 1.217385448534456376e-04 1.358251336886745866e-04 1.547480148115945944e-04 1.807066909501341449e-04 2.173007792012640550e-04 2.714159831959023000e-04 3.589357616625692290e-04 5.241204896356721661e-04 9.207123688275658906e-04 2.137357344412153630e-03 6.628974158263084213e-03 3.280236476425207881e-02 8.165681865002295536e-01
4.034293625042201370e+02 3.173874053982167075e-04 1.341103909125328144e-04 1.299748973631183690e-04 1.227664643419098221e-04 1.134365642623441005e-04 9.808100101785014976e-05 7.537163533016966600e-05 4.992518392403880753e-05 2.972211054267398064e-05 1.777799136463580865e-05 1.248684375791446762e-05 1.079444021080183898e-05 1.034572322000109676e-05 1.016017394565964001e-05 1.000134219308651374e-05
4.534293625042201370e+02 9.249171260522403497e-05 8.802753450032685455e-05 8.119074457249134981e-05 7.262429310644486467e-05 6.205774061496519467e-05 5.004239387661939611e-05 3.778757195523686400e-05 2.688116421024095779e-05 1.863987060000489427e-05 1.350531960761204544e-05 1.097857369618295540e-05 1.009795871555039352e-05 9.982591896085594557e-06 9.982552330937783652e-06 9.982473692235398501e-06
5.034293625042201370e+02 8.037985955321304092e-05 6.405587088716711895e-05 4.598627563942402205e-05 3.379336568594941024e-05 2.530544118870269336e-05 1.952761039170510424e-05 1.567810908614514418e-05 1.318229267725788891e-05 1.162969244644821482e-05 1.072015948668258242e-05 1.023298503254247465e-05 1.001831359182578527e-05 9.988748771913983875e-06 9.988602761661867017e-06 9.988556204499067064e-06
5.534293625042200802e+02 2.219003271812066200e-05 1.949644295227577124e-05 1.563722591863970826e-05 1.325315026305003096e-05 1.173067759130693584e-05 1.081012550697500781e-05 1.030020256898159098e-05 1.006294278650510928e-05 9.993946471614697583e-06 9.993139511526701128e-06 9.993133785737980137e-06 9.993126821104342467e-06 9.993116376728246940e-06 9.993097206666433146e-06 9.993000380967978217e-06
6.034293625042200802e+02 1.143120527758957676e-05 1.100418792620595359e-05 1.043940594559841800e-05 1.016194821790278800e-05 1.003618749187934914e-05 9.997232942640914293e-06 9.995605887648295650e-06 9.995594788599525477e-06 9.995586113930506755e-06 9.995576536737601448e-06 9.995565967255242749e-06 9.995554611162971103e-06 9.995542079271226005e-06 9.995524147795907608e-06 9.995442946524933192e-06
6.534293625042200802e+02 1.003035556468017750e-05 1.001308975299847227e-05 9.997825263033799229e-06 9.997399509646174337e-06 9.997389414186876771e-06 9.997379639573478289e-06 9.997369460412812472e-06 9.997358506631490407e-06 9.997347617763610600e-06 9.997337176446420402e-06 9.997327059535356149e-06 9.997317230436700554e-06 9.997307073197408348e-06 9.997292694696485494e-06 9.997224306404174104e-06
7.034293625042200802e+02 1.000018292620487661e-05 1.000007100649835718e-05 1.000003732874345168e-05 1.000000303026766935e-05 9.999964305107685394e-06 9.999929688741200287e-06 9.999898524036157199e-06 9.999869054778598977e-06 9.999842788733892378e-06 9.999819993395882400e-06 9.999799703129119840e-06 9.999781306511208219e-06 9.999762556692405889e-06 9.999732078401092815e-06 9.999562306768939264e-06
7.534293625042200802e+02 1.001979383910335789e-05 1.001971954193074481e-05 1.001956559631064498e-05 1.001939569839560971e-05 1.001919021948343974e-05 1.001891281108172587e-05 1.001851358199533647e-05 1.001792433307648571e-05 1.001705600799332693e-05 1.001579922743366959e-05 1.001403328361285618e-05 1.001164272730044818e-05 1.000853749566208684e-05 1.000466777580258299e-05 1.000001859367124394e-05
8.034293625042200802e+02 1.006011179810450296e-05 1.005960563130341821e-05 1.005843502507506450e-05 1.005697174195732204e-05 1.005508215331384819e-05 1.005268396385818230e-05 1.004969996446658299e-05 1.004606306971226409e-05 1.004172028398590900e-05 1.003663496808698390e-05 1.003078850156536682e-05 1.002418072291291331e-05 1.001682884020620252e-05 1.000876499087774557e-05 1.000003217548557721e-05
8.534293625042200802e+02 1.025730112054624632e-05 1.025568881070971935e-05 1.025208138878378362e-05 1.024799930742000308e-05 1.024320002842929930e-05 1.023761481750496536e-05 1.023112228591871864e-05 1.022347630355663251e-05 1.021418333353443879e-05 1.020233238783784136e-05 1.018641678279574732e-05 1.016416548025456152e-05 1.013202352325800161e-05 1.008283523896248902e-05 1.000046241799500595e-05
9.034293625042200802e+02 1.107776608531496047e-05 1.095382859175580592e-05 1.094889884875134063e-05 1.094380436399014169e-05 1.093718810878771579e-05 1.092835093921137396e-05 1.091607467017129314e-05 1.089826628492587520e-05 1.087133679687564452e-05 1.082918541320095934e-05 1.076180231982956763e-05 1.065429585675606415e-05 1.048942961615618331e-05 1.026064664466692226e-05 1.000045384550010220e-05
9.565543625042200802e+02 3.683359750923266562e-02 1.308627324681382528e-02 5.848630492981765280e-03 1.245285183889388045e-05 1.138396820617405241e-05 1.129641024904794733e-05 1.118360770660004974e-05 1.104548005228225299e-05 1.088600321237812805e-05 1.071363311197008200e-05 1.054003904038830028e-05 1.037698413798403404e-05 1.023244943587518359e-05 1.010817243862671568e-05 1.000032102401853289e-05
1.006554362504220080e+03 3.711860377358564000e-02 1.320517912192023004e-02 5.909057487530833090e-03 1.331432423018510779e-05 1.114775242856299149e-05 1.099934124427645036e-05 1.085333480845909183e-05 1.071432717137238580e-05 1.058537441614397258e-05 1.046762285032357679e-05 1.036046277504365726e-05 1.026212834406407114e-05 1.017047683896756522e-05 1.008362858025750079e-05 1.000026833424309962e-05
1.056554362504220080e+03 3.413268722377667264e-02 1.228850087602605286e-02 5.430464616717234003e-03 1.244223959522026141e-05 1.087500779724016547e-05 1.076433061042543699e-05 1.066125509596121569e-05 1.056502535474871098e-05 1.047455171669080135e-05 1.038867893119086709e-05 1.030638043724317320e-05 1.022685450645178981e-05 1.014953670878537291e-05 1.007406525768697029e-05 1.000023394629237088e-05
