TIME void_Ch0_mesh1 void_Ch0_mesh2 void_Ch0_mesh3 void_Ch0_mesh4 void_Ch0_mesh5 void_Ch0_mesh6 void_Ch0_mesh7 void_Ch0_mesh8 void_Ch0_mesh9 void_Ch0_mesh10 void_Ch0_mesh11 void_Ch0_mesh12 void_Ch0_mesh13 void_Ch0_mesh14 void_Ch0_mesh15 
0.000000000000000000e+00 1.020916740795525544e-05 1.020920578480369391e-05 1.020537457823803029e-05 1.020541958024639937e-05 1.020546458972207201e-05 1.020550960677702765e-05 1.020555463144115638e-05 1.020559966373876467e-05 1.020564470369390317e-05 1.020568975133061576e-05 1.020573480667082534e-05 1.020577986973558237e-05 1.020582494054832765e-05 1.020587001914309326e-05 1.020590563867361004e-05
5.000040000000043960e+01 6.910900708374358992e-01 5.967676013333840235e-01 4.393968413742925794e-01 5.212599947966070069e-01 5.444430084998405084e-01 5.535484800569235864e-01 5.585754191621171705e-01 5.624701435779625447e-01 5.661527373538290941e-01 5.699238985281036562e-01 5.739044950709472070e-01 5.781755718123633425e-01 5.828251081017996604e-01 5.879624483330766482e-01 5.930858527536032598e-01
1.000003999999985922e+02 1.851017259555458039e-01 1.922785539573980962e-01 1.995983211353299924e-01 2.057071971534280008e-01 2.115577790269063119e-01 2.172320748700943271e-01 2.227754522142894045e-01 2.282177519901591733e-01 2.335741597441080286e-01 2.388856943676089251e-01 2.440643442283672027e-01 2.497099671036173141e-01 2.518683929295987833e-01 2.788327625021396194e-01 1.162364264658122259e-01
1.502405034099261059e+02 3.933162775406908729e-01 4.164363204541385866e-01 4.297935560870109750e-01 4.443061636575681428e-01 4.577707655878774928e-01 4.703226455213130874e-01 4.820083623532077088e-01 4.930892880805759493e-01 5.030974037533016974e-01 5.137811614632125101e-01 5.200975501993806427e-01 5.373429204228092892e-01 5.208345408594335924e-01 5.986126948772424461e-01 2.965142803870228772e-01
2.004200391960640388e+02 2.263618588472263160e-01 2.120892092477792978e-01 2.132295327911988003e-01 2.230753726093286649e-01 2.376305254469486261e-01 1.854702226063255632e-01 7.521583068540580452e-01 9.859929848118231810e-01 9.904192895671114494e-01 9.904040669784445194e-01 9.904296518676962702e-01 9.904611988761854446e-01 9.904976009223748212e-01 9.905319758186952317e-01 9.905609555541933231e-01
2.553043625042201370e+02 8.386063958119847894e-02 8.280211054974882801e-02 7.993440954035434254e-02 7.633370238583095380e-02 7.274380214309893178e-02 6.378176813029529102e-02 5.633706477464511114e-02 3.631107237394700510e-02 1.975507260256244291e-02 1.202869628924908455e-05 7.130522054554281342e-01 9.737385408150407429e-01 9.903537964947823902e-01 9.902726344645301770e-01 9.903292067175306634e-01
3.053043625042201370e+02 9.807385578250109315e-02 8.617907514952916417e-03 9.316927200930536770e-04 3.374810047410177353e-04 2.381588868720716640e-04 2.150229803165005994e-04 2.435057460190026297e-04 3.138120333930566677e-04 4.171498592711678504e-04 5.517902440844683768e-04 6.847787150132031951e-04 4.048912144952417688e-04 7.904569486627630592e-01 9.841613738600197836e-01 9.905716524626574371e-01
3.553043625042201370e+02 4.025031966710811322e-03 2.337767644230976489e-04 2.012250646524902558e-04 1.964987463773555383e-04 1.920152691444314296e-04 1.880481123298116707e-04 1.862645798924363202e-04 1.910326953495917861e-04 2.118405930867422928e-04 2.665201346294429185e-04 3.891596447383197858e-04 6.816898327420671143e-04 1.693192118611486349e-03 6.470983898162705264e-03 7.845637009475735502e-01
4.053043625042201370e+02 1.811914347259707507e-04 1.401895988419905989e-04 1.116626896579442807e-04 9.360511706976263897e-05 8.241568309255306536e-05 7.488953763727375194e-05 6.846435240759224405e-05 6.160545179685585819e-05 5.370531276664314589e-05 4.487215378737379964e-05 3.569586223375464663e-05 2.693847928724875962e-05 1.926295483695409126e-05 1.332625659128480930e-05 1.001828624865179392e-05
4.553043625042201370e+02 6.397694809869860187e-05 5.958571364265667370e-05 5.282891584925629967e-05 4.684159844776051841e-05 4.089765834445447073e-05 3.494262500101326982e-05 2.913107440656596727e-05 2.374406712762754817e-05 1.909077096212143969e-05 1.541084681724477792e-05 1.280291778147440693e-05 1.119783296811331090e-05 1.038371000256812180e-05 1.007362534557298764e-05 1.000001946703018017e-05
