TIME void_Ch0_mesh1 void_Ch0_mesh2 void_Ch0_mesh3 void_Ch0_mesh4 void_Ch0_mesh5 void_Ch0_mesh6 void_Ch0_mesh7 void_Ch0_mesh8 void_Ch0_mesh9 void_Ch0_mesh10 void_Ch0_mesh11 void_Ch0_mesh12 void_Ch0_mesh13 void_Ch0_mesh14 void_Ch0_mesh15 
0.000000000000000000e+00 1.020916740795525544e-05 1.020920578480369391e-05 1.020537457823803029e-05 1.020541958024639937e-05 1.020546458972207201e-05 1.020550960677702765e-05 1.020555463144115638e-05 1.020559966373876467e-05 1.020564470369390317e-05 1.020568975133061576e-05 1.020573480667082534e-05 1.020577986973558237e-05 1.020582494054832765e-05 1.020587001914309326e-05 1.020590563867361004e-05
5.000040000000043960e+01 1.214400716102753824e-01 1.032825931181683976e-01 9.741375228853976775e-02 1.093540022376221360e-01 1.131827614146276445e-01 1.171248023647335212e-01 1.213229765134949817e-01 1.258003230836894915e-01 1.305800679659469554e-01 1.356880348342800746e-01 1.411528068399663938e-01 1.470015674600668454e-01 1.531874355194206005e-01 1.596786738212699064e-01 1.663813664323090524e-01
1.000003999999985922e+02 7.977393692369758038e-02 1.026674126267418385e-01 1.153518850282022612e-01 1.229459717801560659e-01 1.384604100167779461e-01 1.475595801396079321e-01 1.001856054259340906e-01 5.197331302659825153e-02 3.109704480533235713e-02 2.032101088303325462e-02 1.294413624736007011e-02 7.503220464464020745e-03 3.302164558483736915e-03 8.716308774305545114e-04 6.888377799673048589e-05
1.502405034099261059e+02 1.169658507241132378e-01 1.186134373965422040e-01 1.204272126528615622e-01 1.220641729661510605e-01 1.237693843226100876e-01 1.255614300337410671e-01 1.274198773260349082e-01 1.293968707293378650e-01 1.312482103435863023e-01 1.337038002737751530e-01 1.343217769236211556e-01 1.405161751385202717e-01 1.302051965128609434e-01 1.685588872376439229e-01 3.838853845861555508e-02
2.004200391960640388e+02 2.015435702013429753e-01 2.126043780543800388e-01 2.208227512559270411e-01 2.293324356058359381e-01 2.381080882520389130e-01 2.470888817194422937e-01 2.556686506892251742e-01 2.635838566316056619e-01 2.711208317437998616e-01 2.785930625212595935e-01 2.858866619237874218e-01 2.944208444468237595e-01 2.959463924578010774e-01 3.346476539727542554e-01 1.092748352488667196e-01
2.534293625042201370e+02 2.776761915694780924e-01 3.001558945819106095e-01 3.159578290612196083e-01 3.318177794491233290e-01 3.466030195126116320e-01 3.604383050987041703e-01 3.734080522345743502e-01 3.856815963664787517e-01 3.969807064394981211e-01 4.091295004645972289e-01 4.142289698309662427e-01 4.233333289670928590e-01 4.121134515447624769e-01 4.715993401340311530e-01 1.782184104175136286e-01
3.034293625042201370e+02 4.914947392746685795e-01 5.152020241646726451e-01 5.166982142498695030e-01 5.246210865640074106e-01 5.310326941019893887e-01 5.356588190648752246e-01 5.385987724579173186e-01 5.405117867321763692e-01 5.405603543398224131e-01 5.388840790913307366e-01 5.351481437071097247e-01 5.318694248597736207e-01 5.230579189939318363e-01 5.289023184668051325e-01 4.334239869318801675e-01
3.534293625042201370e+02 1.426895022753811603e-04 1.107237742528620632e-04 1.201723952868823017e-04 1.317732502679869308e-04 1.470143328061003041e-04 1.676334617943923706e-04 1.964304657703045559e-04 2.382199266121017088e-04 3.017693490237672075e-04 4.031589029139056755e-04 5.681491635074975783e-04 7.992592440153906564e-04 6.865781458193537419e-04 2.997485450213701053e-01 8.654719290499032214e-01
4.034293625042201370e+02 1.295861263224544252e-04 1.300405436560149496e-04 1.313388208431007340e-04 1.307245667740805531e-04 1.272938589793349564e-04 1.202842385749656529e-04 1.092375389749514593e-04 9.416049008468037752e-05 7.581891965821858199e-05 5.603318576942782565e-05 3.757417756556482783e-05 2.327310355349350053e-05 1.460608549802927888e-05 1.089934292575232593e-05 1.000165533308637021e-05
4.534293625042201370e+02 1.409257794087781285e-04 1.323488637014930711e-04 1.299245546161318678e-04 1.266544853880400071e-04 1.219718249640647814e-04 1.152117941018725210e-04 1.055705476559810104e-04 9.233437606087536596e-05 7.539801105074262226e-05 5.600864527499619283e-05 3.712217460444464643e-05 2.237770118952132171e-05 1.381425513066009669e-05 1.054866040642644388e-05 9.983805146026758463e-06
