TIME T_sat_Ch3_mesh1 T_sat_Ch3_mesh2 T_sat_Ch3_mesh3 T_sat_Ch3_mesh4 T_sat_Ch3_mesh5 T_sat_Ch3_mesh6 T_sat_Ch3_mesh7 T_sat_Ch3_mesh8 T_sat_Ch3_mesh9 T_sat_Ch3_mesh10 T_sat_Ch3_mesh11 T_sat_Ch3_mesh12 T_sat_Ch3_mesh13 T_sat_Ch3_mesh14 T_sat_Ch3_mesh15 
0.000000000000000000e+00 6.201575877715479237e+02 6.201164193919523768e+02 6.200257037979458801e+02 6.199271288847896813e+02 6.198869555901968624e+02 6.197896825328310797e+02 6.196917671347175656e+02 6.195905794354758882e+02 6.195500678227381286e+02 6.194500739561992759e+02 6.193493719504023147e+02 6.192452310443904935e+02 6.192042622654191746e+02 6.190988009624288679e+02 6.190345500401864456e+02
5.000040000000043960e+01 5.673393337429839676e+02 5.673173090595812482e+02 5.672843353290870709e+02 5.672504471547665617e+02 5.672239516236511463e+02 5.671908245610944732e+02 5.671578303604396751e+02 5.671245518829788352e+02 5.670992616819293062e+02 5.670665545447932345e+02 5.670339116760835623e+02 5.670009165038945866e+02 5.669765840529546495e+02 5.669434304079400135e+02 5.669208652794626460e+02
1.000003999999985922e+02 5.646099914838238192e+02 5.645903762879576107e+02 5.645655450385365839e+02 5.645419848756599777e+02 5.645199866321878517e+02 5.644990422684122677e+02 5.644791774912031315e+02 5.644602334840135427e+02 5.644423794464237290e+02 5.644249273770747095e+02 5.644081226065175088e+02 5.643919001683900660e+02 5.643767166828724839e+02 5.643609326706714455e+02 5.643485275013960063e+02
1.502405034099261059e+02 5.625133255172770532e+02 5.624930455760012364e+02 5.624691694859212703e+02 5.624495419356154571e+02 5.624332390546511533e+02 5.624193985229800319e+02 5.624077525204305630e+02 5.623978988608080272e+02 5.623892261302163433e+02 5.623817491702816369e+02 5.623753229360693240e+02 5.623695941141436379e+02 5.623639646879095153e+02 5.623569816603794607e+02 5.623517614992232438e+02
2.004200391960640388e+02 5.601898561855166463e+02 5.601691307575800920e+02 5.601461078759517704e+02 5.601281214990261788e+02 5.601130165569574046e+02 5.601000192768633497e+02 5.600885353245492979e+02 5.600781725555603998e+02 5.600683146277447122e+02 5.600590265139674102e+02 5.600504209171461980e+02 5.600423578789061594e+02 5.600351805549159963e+02 5.600260925892662272e+02 5.600186725704247692e+02
2.534293625042201370e+02 5.552002766968690821e+02 5.551805537417305914e+02 5.551553663999077344e+02 5.551333257934007861e+02 5.551134259913965252e+02 5.550950597786612661e+02 5.550780659738313716e+02 5.550622516039939001e+02 5.550473296217522829e+02 5.550330742451287733e+02 5.550196396543656192e+02 5.550069033328201158e+02 5.549949989903883534e+02 5.549834623228815644e+02 5.549714336681230407e+02
3.034293625042201370e+02 5.440527913995816789e+02 5.440313335395992453e+02 5.440035340099234418e+02 5.439798898228981443e+02 5.439588949827298165e+02 5.439397726920998366e+02 5.439223653911799374e+02 5.439064348315127972e+02 5.438915689124449955e+02 5.438774227530452663e+02 5.438642722318346614e+02 5.438518490203201736e+02 5.438406490446683392e+02 5.438289254489704945e+02 5.438178347159912391e+02
3.546793625042201370e+02 5.328189590307073331e+02 5.327941610659523803e+02 5.327617183771526470e+02 5.327344546843568196e+02 5.327105045618723125e+02 5.326888949871395198e+02 5.326693924538211604e+02 5.326516388632200005e+02 5.326353039623734276e+02 5.326191676732224778e+02 5.326083551781022152e+02 5.326057417248509864e+02 5.326045899389965825e+02 5.326034445520386953e+02 5.326025813531438189e+02
4.046793625042201370e+02 5.097305268370153613e+02 5.097010094295663976e+02 5.096618689201789607e+02 5.096298540291678592e+02 5.096018823046458692e+02 5.095764158453974346e+02 5.095532433973221487e+02 5.095319481317507098e+02 5.095120616469279184e+02 5.094933685815096851e+02 5.094756686184310865e+02 5.094602561940233159e+02 5.094447139299346645e+02 5.094342919568346133e+02 5.094331477361090492e+02
4.546793625042201370e+02 4.754950884917162739e+02 4.754159997200937937e+02 4.753175199337968024e+02 4.752219410513213234e+02 4.751319425872733291e+02 4.750536886927922637e+02 4.749882074282518261e+02 4.749322551001985175e+02 4.748833891263842588e+02 4.748388236606062378e+02 4.747988341168092461e+02 4.747619436674564781e+02 4.747305082366418674e+02 4.746954266498306652e+02 4.746671061115877706e+02
