TIME T_sat_Ch3_mesh1 T_sat_Ch3_mesh2 T_sat_Ch3_mesh3 T_sat_Ch3_mesh4 T_sat_Ch3_mesh5 T_sat_Ch3_mesh6 T_sat_Ch3_mesh7 T_sat_Ch3_mesh8 T_sat_Ch3_mesh9 T_sat_Ch3_mesh10 T_sat_Ch3_mesh11 T_sat_Ch3_mesh12 T_sat_Ch3_mesh13 T_sat_Ch3_mesh14 T_sat_Ch3_mesh15 
0.000000000000000000e+00 6.201575877715479237e+02 6.201164193919523768e+02 6.200257037979458801e+02 6.199271288847896813e+02 6.198869555901968624e+02 6.197896825328310797e+02 6.196917671347175656e+02 6.195905794354758882e+02 6.195500678227381286e+02 6.194500739561992759e+02 6.193493719504023147e+02 6.192452310443904935e+02 6.192042622654191746e+02 6.190988009624288679e+02 6.190345500401864456e+02
5.000040000000043960e+01 5.673741892800966298e+02 5.673519828654694948e+02 5.673185441120347150e+02 5.672841181407774229e+02 5.672573758526126539e+02 5.672237095158100146e+02 5.671901671705567196e+02 5.671563167450931360e+02 5.671307602112608492e+02 5.670974827373170228e+02 5.670642629316612329e+02 5.670306681772862021e+02 5.670060574769948971e+02 5.669722965353665813e+02 5.669493750414253554e+02
1.000003999999985922e+02 5.650839086223118102e+02 5.650644424846757374e+02 5.650395854264302216e+02 5.650157661451498825e+02 5.649933331601164355e+02 5.649717414540879190e+02 5.649511277269551783e+02 5.649313360085227487e+02 5.649126517177518281e+02 5.648942281417236018e+02 5.648763820527692587e+02 5.648590547291310031e+02 5.648428152203264290e+02 5.648259062223804676e+02 5.648127046043799737e+02
1.502405034099261059e+02 5.630120349758608427e+02 5.629918025981330629e+02 5.629678818508117502e+02 5.629481751819407691e+02 5.629320291171964072e+02 5.629184816357288810e+02 5.629070696233661693e+02 5.628972324559351819e+02 5.628882752038679200e+02 5.628800690657350287e+02 5.628724569784977803e+02 5.628652750444132380e+02 5.628582972491725513e+02 5.628495778347837586e+02 5.628426595101677776e+02
2.004200391960640388e+02 5.606507230803179027e+02 5.606315611965579819e+02 5.606071011356431200e+02 5.605877341426059957e+02 5.605718837667461685e+02 5.605575814402358219e+02 5.605446183497681432e+02 5.605327081786442704e+02 5.605213896038949315e+02 5.605106307017622385e+02 5.605006921225729002e+02 5.604912574185883614e+02 5.604831207794788952e+02 5.604733707802542995e+02 5.604651532392199442e+02
2.534293625042201370e+02 5.562103566299965678e+02 5.561914357755308629e+02 5.561664718321096643e+02 5.561450011962340341e+02 5.561259470178970332e+02 5.561085917043357085e+02 5.560927635040657151e+02 5.560782650818092634e+02 5.560647157436517318e+02 5.560518841234114689e+02 5.560399214938430532e+02 5.560287171183229020e+02 5.560182613494749830e+02 5.560080635018537123e+02 5.559971813553198672e+02
3.034293625042201370e+02 5.474545472228678591e+02 5.474335883783087411e+02 5.474070018958062747e+02 5.473842012715716692e+02 5.473639640382513107e+02 5.473456042578872029e+02 5.473289821193679927e+02 5.473138295692192514e+02 5.472999780466979018e+02 5.472862188534779762e+02 5.472756934177710946e+02 5.472723017662984830e+02 5.472710425123900677e+02 5.472697689914924695e+02 5.472687997968857871e+02
3.546793625042201370e+02 5.339747808581453228e+02 5.339504297167019331e+02 5.339190791302559091e+02 5.338922815888358855e+02 5.338683634635060571e+02 5.338464962686221043e+02 5.338265636416996358e+02 5.338081504179056083e+02 5.337915807851796899e+02 5.337736215725701641e+02 5.337623892965705181e+02 5.337611878593520487e+02 5.337600894116885684e+02 5.337589657746608509e+02 5.337581371659135812e+02
4.046793625042201370e+02 5.132900412968823503e+02 5.132603164737780617e+02 5.132231660043814827e+02 5.131913167774508793e+02 5.131622517628610467e+02 5.131353694930000984e+02 5.131109675726644355e+02 5.130890689385345240e+02 5.130694592943216321e+02 5.130506885000072543e+02 5.130339507808507733e+02 5.130171263718784758e+02 5.130052580180563382e+02 5.130020146040282043e+02 5.130008919350843826e+02
4.546793625042201370e+02 4.799061738319779238e+02 4.798358679665461182e+02 4.797487494357664559e+02 4.796708038790533237e+02 4.796063328705765798e+02 4.795514390851471376e+02 4.795038115690382483e+02 4.794617575054674035e+02 4.794242058913619076e+02 4.793890445558755573e+02 4.793570951212973910e+02 4.793269956949601465e+02 4.793017565390761092e+02 4.792713680897782069e+02 4.792474983281647951e+02
5.046793625042201370e+02 4.668161311024124984e+02 4.667213403276594477e+02 4.666039528854664695e+02 4.664903091757963693e+02 4.663775875783548486e+02 4.662655875910432997e+02 4.661542775797233276e+02 4.660503866987398851e+02 4.659609989049948808e+02 4.658842914495078844e+02 4.658175102666086786e+02 4.657577082028657287e+02 4.657060789858759335e+02 4.656524935289678524e+02 4.656091933883644742e+02
5.546793625042200802e+02 4.631743110878155676e+02 4.630741057034269943e+02 4.629493107192877233e+02 4.628284078591011621e+02 4.627085637143455301e+02 4.625897455774392029e+02 4.624780984629733211e+02 4.623803968360858789e+02 4.622956573515393757e+02 4.622204875033099825e+02 4.621534430840644063e+02 4.620921424847868479e+02 4.620390399782171471e+02 4.619824412501934603e+02 4.619368989818372029e+02
6.046793625042200802e+02 4.627284290075346007e+02 4.626282743236687907e+02 4.625033816425092255e+02 4.623825464582993163e+02 4.622630006308264683e+02 4.621510533713329210e+02 4.620533407710727261e+02 4.619685948260508326e+02 4.618935911232021567e+02 4.618255513548284625e+02 4.617641942113965001e+02 4.617073171541172201e+02 4.616580593371645591e+02 4.616043591307201268e+02 4.615609404487606753e+02
6.546793625042200802e+02 4.626318170629667748e+02 4.625320713993152140e+02 4.624077572471221629e+02 4.622873257600153920e+02 4.621690617475597946e+02 4.620603848533253881e+02 4.619665123535633029e+02 4.618845650300414150e+02 4.618114458978562311e+02 4.617446882269520074e+02 4.616841946766353431e+02 4.616278438845739629e+02 4.615788818201328922e+02 4.615254102832546437e+02 4.614819869767511591e+02
7.046793625042200802e+02 4.633125892007355446e+02 4.632144492555046895e+02 4.630921624802754195e+02 4.629736914549795870e+02 4.628591795952753500e+02 4.627553595089617602e+02 4.626650488191304476e+02 4.625855869244819587e+02 4.625141648504860541e+02 4.624486056321075580e+02 4.623889244015689428e+02 4.623331597726544260e+02 4.622845119309764641e+02 4.622313381526892044e+02 4.621881015249456368e+02
7.546793625042200802e+02 4.645456440430444900e+02 4.644497921822520539e+02 4.643304027955472861e+02 4.642148032438013274e+02 4.641043395355446819e+02 4.640051420173041379e+02 4.639184188202886503e+02 4.638417214672414275e+02 4.637724401679997186e+02 4.637086054079694577e+02 4.636503103727754365e+02 4.635957134687506027e+02 4.635479388104359941e+02 4.634956531596549212e+02 4.634531022495417005e+02
8.046793625042200802e+02 4.656003434943028196e+02 4.655063102456738307e+02 4.653892205299959528e+02 4.652758927077256885e+02 4.651680624633356729e+02 4.650715741407657333e+02 4.649870554193803400e+02 4.649121520653112043e+02 4.648443554628726702e+02 4.647817907431457343e+02 4.647245774733693224e+02 4.646709475319079274e+02 4.646239406495258777e+02 4.645724593308610793e+02 4.645305510173892571e+02
8.546793625042200802e+02 4.661885951965773529e+02 4.660955592854902534e+02 4.659797270335842541e+02 4.658676310520827428e+02 4.657611143320785914e+02 4.656658976092627427e+02 4.655824184659221032e+02 4.655083645399844272e+02 4.654412789663297190e+02 4.653793277738108713e+02 4.653226382376856805e+02 4.652694808512605960e+02 4.652228386686045951e+02 4.651717565688620653e+02 4.651301753188454313e+02
9.046793625042200802e+02 4.663939574230557810e+02 4.663012942468159281e+02 4.661859302412503894e+02 4.660742854016568799e+02 4.659682951367170745e+02 4.658736105697174708e+02 4.657905259463827861e+02 4.657167559599956803e+02 4.656498774475731466e+02 4.655880812894774294e+02 4.655315010427233915e+02 4.654784309518838654e+02 4.654318192012891018e+02 4.653807771174629693e+02 4.653392393671738319e+02
9.546793625042200802e+02 4.663914777732193784e+02 4.662988520157761059e+02 4.661835349241083009e+02 4.660719283089826490e+02 4.659660831409482853e+02 4.658715919681300193e+02 4.657885872203504505e+02 4.657148115598241134e+02 4.656478698943186032e+02 4.655859745462914816e+02 4.655292663350499538e+02 4.654760573749317700e+02 4.654292790767027554e+02 4.653780690985452111e+02 4.653364039634413984e+02
1.004679362504220080e+03 4.662660909579119561e+02 4.661733006544744171e+02 4.660577779705891430e+02 4.659459648410610271e+02 4.658400569190977194e+02 4.657455982542005017e+02 4.656625333840078156e+02 4.655886279753804615e+02 4.655215095875589668e+02 4.654594090421373380e+02 4.654024762936159050e+02 4.653490361030401345e+02 4.653020147102117789e+02 4.652505482302719884e+02 4.652086839326731251e+02
1.054679362504220080e+03 4.653091728930435238e+02 4.652149100973635427e+02 4.650975515800311086e+02 4.649839766958715472e+02 4.648777826376331745e+02 4.647846631483384385e+02 4.647031131350307191e+02 4.646306609650353607e+02 4.645648991750696268e+02 4.645040200822847964e+02 4.644482693030724931e+02 4.643958511758322629e+02 4.643499225501741421e+02 4.642993822647005118e+02 4.642581043435025094e+02
1.104679362504220080e+03 4.628117739357445544e+02 4.627135922356984565e+02 4.625913386325160559e+02 4.624763571297798421e+02 4.623728670582039513e+02 4.622828723405494884e+02 4.622036793956506813e+02 4.621328722399327944e+02 4.620683256459940935e+02 4.620082459172540439e+02 4.619531669128145950e+02 4.619011292804664208e+02 4.618557587618380467e+02 4.618052532213435484e+02 4.617638237884864338e+02
1.154679362504220080e+03 4.602689669787088746e+02 4.601667900085118390e+02 4.600393687285680926e+02 4.599233564525350175e+02 4.598224544315430649e+02 4.597343883181903266e+02 4.596564983656416530e+02 4.595865635437224910e+02 4.595226234260762226e+02 4.594628471818654702e+02 4.594080333001941767e+02 4.593560205458494465e+02 4.593109009471553463e+02 4.592601793884671793e+02 4.592183849447038710e+02
1.204679362504220080e+03 4.577724050971930865e+02 4.576656866801997694e+02 4.575325533532646887e+02 4.574122191943984035e+02 4.573084228376431497e+02 4.572176715402625859e+02 4.571372233778520240e+02 4.570648946093353402e+02 4.569987156221163218e+02 4.569367712713470269e+02 4.568799439389813415e+02 4.568259452246082901e+02 4.567791557618732554e+02 4.567265345194764450e+02 4.566831190026927061e+02
1.254679362504220080e+03 4.556892579484743351e+02 4.555782693208000182e+02 4.554398964318729099e+02 4.553149754304669159e+02 4.552072663636485004e+02 4.551130857882970986e+02 4.550295796708629723e+02 4.549545012109423396e+02 4.548858054406783822e+02 4.548215042655232310e+02 4.547625187358873973e+02 4.547064692334528218e+02 4.546579112068070572e+02 4.546032901517336313e+02 4.545583139224693809e+02
1.304679362504220080e+03 4.539082867743969700e+02 4.537934604321362713e+02 4.536502118048996977e+02 4.535206536400647224e+02 4.534088495762261459e+02 4.533111442198949135e+02 4.532245655443699093e+02 4.531467555746384051e+02 4.530755861663948849e+02 4.530089968654838231e+02 4.529479287828933138e+02 4.528899244547583294e+02 4.528396661960636607e+02 4.527831676895308419e+02 4.527367412598930514e+02
1.354679362504220080e+03 4.523565976178458641e+02 4.522381970076262405e+02 4.520904745827129432e+02 4.519565942477946123e+02 4.518408589603390624e+02 4.517397693959925391e+02 4.516502691773017659e+02 4.515698669991427323e+02 4.514963586776400462e+02 4.514276127353130050e+02 4.513645879198616626e+02 4.513047462742482026e+02 4.512528967451679591e+02 4.511946443817154204e+02 4.511468635145731128e+02
1.405929362504220080e+03 4.509733759770048209e+02 4.508515080861310480e+02 4.506996378546759274e+02 4.505615759514406591e+02 4.504417879831465825e+02 4.503372373552452927e+02 4.502447686342373459e+02 4.501617459644963901e+02 4.500858826951821356e+02 4.500149776997853337e+02 4.499499929824572746e+02 4.498883231152513531e+02 4.498348808551352249e+02 4.497748940565935527e+02 4.497257836645608791e+02
1.459054362504220080e+03 4.496664647087289950e+02 4.495413434738822502e+02 4.493854447496910325e+02 4.492431123544114939e+02 4.491190671160115926e+02 4.490109251887596429e+02 4.489154032472514473e+02 4.488297127630235082e+02 4.487514673490711630e+02 4.486783964544804348e+02 4.486114516366991438e+02 4.485479688795932702e+02 4.484929364753638197e+02 4.484312474773782924e+02 4.483808372928140216e+02
1.509054362504220080e+03 4.485613202523145446e+02 4.484334069078587959e+02 4.482740236828539082e+02 4.481281229373682322e+02 4.480006088989680961e+02 4.478895046096475880e+02 4.477914339301933069e+02 4.477034945606744145e+02 4.476232244983585815e+02 4.475482977296411491e+02 4.474796679018131158e+02 4.474146102209533069e+02 4.473582036877709243e+02 4.472950209970266542e+02 4.472434706051960802e+02
1.559054362504220080e+03 4.475579885999222256e+02 4.474274678297018681e+02 4.472648293366350458e+02 4.471155701150145205e+02 4.469847791626906428e+02 4.468708952813409496e+02 4.467704464896652325e+02 4.466804186193830333e+02 4.465982749901903617e+02 4.465216353228412345e+02 4.464514538821535439e+02 4.463849468563780647e+02 4.463272798245462809e+02 4.462627242728913188e+02 4.462101249889992687e+02
