TIME T_sat_Ch3_mesh1 T_sat_Ch3_mesh2 T_sat_Ch3_mesh3 T_sat_Ch3_mesh4 T_sat_Ch3_mesh5 T_sat_Ch3_mesh6 T_sat_Ch3_mesh7 T_sat_Ch3_mesh8 T_sat_Ch3_mesh9 T_sat_Ch3_mesh10 T_sat_Ch3_mesh11 T_sat_Ch3_mesh12 T_sat_Ch3_mesh13 T_sat_Ch3_mesh14 T_sat_Ch3_mesh15 
0.000000000000000000e+00 6.201575877715479237e+02 6.201164193919523768e+02 6.200257037979458801e+02 6.199271288847896813e+02 6.198869555901968624e+02 6.197896825328310797e+02 6.196917671347175656e+02 6.195905794354758882e+02 6.195500678227381286e+02 6.194500739561992759e+02 6.193493719504023147e+02 6.192452310443904935e+02 6.192042622654191746e+02 6.190988009624288679e+02 6.190345500401864456e+02
5.000040000000043960e+01 5.644314979400792254e+02 5.644174644756848238e+02 5.643994427842374080e+02 5.643835656313411846e+02 5.643690019982913100e+02 5.643553107851453206e+02 5.643424344392149123e+02 5.643302458366820247e+02 5.643186818366895068e+02 5.643074105515268002e+02 5.642965774931902843e+02 5.642861028684302482e+02 5.642763842213214502e+02 5.642657706291904560e+02 5.642570847368866680e+02
1.000003999999985922e+02 5.520124821099569772e+02 5.519953017360653575e+02 5.519728158357497705e+02 5.519540986941154870e+02 5.519375950903288413e+02 5.519228665396605038e+02 5.519099475947084557e+02 5.518986627340489122e+02 5.518884636425401595e+02 5.518790753268358458e+02 5.518705961606189021e+02 5.518630616118391572e+02 5.518568115426927534e+02 5.518487983049019476e+02 5.518425567485509191e+02
1.502405034099261059e+02 5.022234819446900360e+02 5.022227435821217796e+02 5.022218051886310946e+02 5.022209264386020777e+02 5.022200270049080473e+02 5.022191454905707815e+02 5.022182599959704703e+02 5.022173752664504605e+02 5.022164760155129670e+02 5.022155882685672168e+02 5.022147012815921130e+02 5.022138215382801718e+02 5.022129412059922515e+02 5.022120623447488015e+02 5.022113387505988840e+02
2.004200391960640388e+02 4.452479202839676873e+02 4.451601455258073656e+02 4.450360888983599352e+02 4.449418127897420163e+02 4.448641454233737704e+02 4.447980625850723300e+02 4.447435439240371124e+02 4.447169071490387751e+02 4.447147036548069536e+02 4.447106091008213298e+02 4.447060319354686158e+02 4.447009547585095106e+02 4.446978404218428409e+02 4.446923815064135965e+02 4.446897048014168377e+02
2.553043625042201370e+02 4.427981329894550413e+02 4.426571645511547786e+02 4.424881615495202141e+02 4.423470917573262113e+02 4.422299545203924254e+02 4.421245615055219673e+02 4.420291393340187938e+02 4.419428364448626212e+02 4.418646774558503125e+02 4.417951273754232488e+02 4.417321991954971168e+02 4.416729312039532829e+02 4.416260787460128086e+02 4.415725579430500716e+02 4.415418018897846650e+02
3.053043625042201370e+02 4.406351932169601469e+02 4.404847446074260233e+02 4.402984201032246574e+02 4.401323778164973533e+02 4.399942758847462869e+02 4.398775964797306983e+02 4.397768212835138684e+02 4.396881217371346224e+02 4.396087820395031258e+02 4.395348178455861898e+02 4.394674961332459588e+02 4.394040215312023747e+02 4.393503437718772489e+02 4.392874468656623890e+02 4.392372715754635237e+02
3.553043625042201370e+02 4.407139662411209429e+02 4.405532106852139123e+02 4.403617567574635245e+02 4.401802194818054659e+02 4.400219785073146568e+02 4.398918949772997848e+02 4.397828374959132134e+02 4.396889109123202388e+02 4.396057043990647344e+02 4.395295884176378536e+02 4.394611144729604462e+02 4.393969717633350456e+02 4.393427235737239016e+02 4.392804106608642769e+02 4.392289733353852057e+02
4.053043625042201370e+02 4.455690809145765456e+02 4.454347689354120803e+02 4.452647474242431826e+02 4.450996390393014508e+02 4.449456993492497077e+02 4.448130429669243426e+02 4.446994258453383395e+02 4.445995364124663638e+02 4.445125912755077024e+02 4.444360202776376809e+02 4.443703914724565038e+02 4.443097732972364611e+02 4.442598757753472682e+02 4.442032547024388123e+02 4.441602423603537773e+02
4.553043625042201370e+02 4.438396967126789718e+02 4.436997686228884845e+02 4.435246403357958229e+02 4.433594036537425609e+02 4.432101319809020765e+02 4.430804022862642455e+02 4.429661713849190505e+02 4.428638784334946195e+02 4.427709862074545981e+02 4.426844705090305183e+02 4.426051604102081001e+02 4.425305570535315383e+02 4.424659386263298302e+02 4.423939108994246112e+02 4.423375182143229836e+02
5.053043625042201370e+02 4.440706186861771698e+02 4.439303572873681105e+02 4.437554533600263653e+02 4.435932139769543596e+02 4.434515010169803872e+02 4.433317445358320583e+02 4.432286261723066332e+02 4.431379433981857687e+02 4.430565465257732853e+02 4.429813187357475499e+02 4.429134410047689698e+02 4.428493151393462313e+02 4.427950996624131790e+02 4.427335917700804657e+02 4.426828977258032864e+02
5.553043625042200802e+02 4.446061502261817395e+02 4.444673202731883634e+02 4.442941078964279313e+02 4.441307589388641759e+02 4.439859434211659845e+02 4.438643147867522885e+02 4.437602657618801345e+02 4.436692623073723780e+02 4.435878910150136107e+02 4.435129389192695726e+02 4.434454578866587440e+02 4.433818417046066429e+02 4.433281381656914846e+02 4.432672765753238764e+02 4.432171589802207450e+02
6.053043625042200802e+02 4.443167063340012533e+02 4.441769181117236940e+02 4.440026214168082106e+02 4.438384779988122659e+02 4.436930915375778568e+02 4.435708591931981459e+02 4.434661719244167557e+02 4.433744932893901591e+02 4.432924251750655458e+02 4.432167749138727686e+02 4.431485769693367729e+02 4.430842835362877850e+02 4.430298843239633584e+02 4.429682857776139144e+02 4.429176497034090403e+02
6.553043625042200802e+02 4.437192244076080669e+02 4.435777617694375294e+02 4.434013606762973154e+02 4.432350614011716061e+02 4.430875613370899373e+02 4.429634787851354076e+02 4.428571750833737610e+02 4.427640594067946722e+02 4.426806816068441890e+02 4.426038226165946980e+02 4.425345077715296611e+02 4.424691680779633316e+02 4.424138284962675698e+02 4.423512126588790920e+02 4.422998111052874037e+02
7.065543625042200802e+02 4.429819825945738785e+02 4.428384370632787750e+02 4.426594247822108059e+02 4.424907924999824900e+02 4.423412900673881154e+02 4.422154129096730912e+02 4.421074896733420019e+02 4.420128960576418535e+02 4.419281514961729727e+02 4.418500078396804156e+02 4.417795036718193842e+02 4.417130309052338930e+02 4.416566892145777388e+02 4.415929570415735839e+02 4.415407000606188603e+02
7.596793625042200802e+02 4.421579611491486048e+02 4.420120488633765490e+02 4.418300685262381648e+02 4.416588792119624713e+02 4.415072901771773672e+02 4.413795544215217888e+02 4.412699534694831982e+02 4.411738278364379653e+02 4.410876690805893077e+02 4.410081916096667669e+02 4.409364604832990153e+02 4.408688104652168818e+02 4.408114468549957792e+02 4.407465565184676279e+02 4.406934001923194160e+02
8.096793625042200802e+02 4.405915174463723929e+02 4.404410994194658429e+02 4.402534719996609738e+02 4.400796294684471377e+02 4.399283210502019301e+02 4.398008331827397228e+02 4.396912533745421570e+02 4.395949897696219182e+02 4.395086261530383922e+02 4.394287874495270216e+02 4.393567529532145954e+02 4.392886513750189579e+02 4.392310888294920801e+02 4.391655999117793954e+02 4.391118371853882536e+02
8.596793625042200802e+02 4.392878095819954183e+02 4.391331001602348465e+02 4.389403334309699858e+02 4.387616716772869268e+02 4.386063866742388200e+02 4.384758219445364489e+02 4.383637554097109046e+02 4.382653776852312717e+02 4.381771436254969103e+02 4.380955578254960301e+02 4.380218630156601876e+02 4.379522142648185081e+02 4.378932181001995900e+02 4.378260096487985606e+02 4.377710066212532070e+02
9.096793625042200802e+02 4.374554340335585039e+02 4.372953068255278026e+02 4.370954454055852239e+02 4.369131198991922247e+02 4.367570925880468167e+02 4.366252516835710367e+02 4.365115436632279966e+02 4.364114013935478056e+02 4.363213984545937478e+02 4.362379975403146091e+02 4.361627392267362779e+02 4.360913927015243416e+02 4.360312347650272500e+02 4.359624571088406242e+02 4.359059957050318417e+02
9.596793625042200802e+02 4.364033945693882970e+02 4.362397375567679205e+02 4.360355055812995602e+02 4.358502651930830893e+02 4.356926609358432643e+02 4.355592565608318409e+02 4.354440074874953552e+02 4.353423829232804678e+02 4.352509627719735477e+02 4.351661651544173424e+02 4.350896415661192123e+02 4.350170009794802581e+02 4.349558053058800624e+02 4.348857424113508614e+02 4.348282043212619215e+02
1.009679362504220080e+03 4.354896226044366472e+02 4.353227924158767337e+02 4.351146066881957495e+02 4.349260135243264926e+02 4.347657411213021987e+02 4.346299971912804949e+02 4.345126619544324740e+02 4.344091521775541196e+02 4.343160033947818306e+02 4.342295797997601312e+02 4.341515784631355928e+02 4.340775062578253483e+02 4.340151018415110684e+02 4.339436417643841537e+02 4.338850039264777365e+02
1.059679362504220080e+03 4.345957003740515461e+02 4.344256798168132718e+02 4.342134973252739201e+02 4.340211463328888044e+02 4.338575728814143986e+02 4.337190720896131211e+02 4.335993801828977325e+02 4.334938022549501397e+02 4.333987991621062292e+02 4.333106649953502369e+02 4.332311189381637178e+02 4.331555791423605228e+02 4.330919287722230706e+02 4.330190511847320067e+02 4.329593139874912140e+02
1.109679362504220080e+03 4.337230915192142788e+02 4.335499318577389545e+02 4.333337863347367147e+02 4.331378752484499159e+02 4.329713118275648185e+02 4.328302575191177652e+02 4.327083362390911816e+02 4.326007722405543063e+02 4.325039661442051511e+02 4.324141523748247096e+02 4.323330876039013901e+02 4.322560852659572674e+02 4.321912025171257596e+02 4.321169067890808719e+02 4.320560632828738221e+02
1.159679362504220080e+03 4.327782751818081124e+02 4.326016628428722584e+02 4.323811976281605212e+02 4.321823896174492461e+02 4.320143786873881027e+02 4.318720335473263390e+02 4.317489017187431841e+02 4.316402134379355857e+02 4.315423582833997784e+02 4.314515062470676412e+02 4.313695266301444349e+02 4.312915688225113513e+02 4.312259717448397396e+02 4.311507119884253711e+02 4.310890367952766837e+02
1.209679362504220080e+03 4.317801190434644241e+02 4.315997698525047781e+02 4.313746180573703555e+02 4.311724445743466845e+02 4.310024327528304866e+02 4.308582975340784742e+02 4.307335101970106734e+02 4.306232949359279587e+02 4.305240235981031560e+02 4.304317972575954627e+02 4.303485811333604261e+02 4.302693791033354387e+02 4.302027903641084094e+02 4.301262776340531104e+02 4.300635784468218503e+02
1.259679362504220080e+03 4.308074108525051429e+02 4.306233000742207651e+02 4.303934273774813164e+02 4.301875749555439370e+02 4.300150316442671397e+02 4.298686833593540086e+02 4.297419020346986258e+02 4.296298792586546824e+02 4.295289490229021112e+02 4.294351424160081478e+02 4.293504993718077003e+02 4.292698912369452273e+02 4.292021530444474138e+02 4.291242426392695393e+02 4.290604274199347401e+02
1.309679362504220080e+03 4.298896459458165964e+02 4.297018651366722679e+02 4.294673979962093995e+02 4.292577001127599488e+02 4.290822187884281789e+02 4.289333595851749124e+02 4.288043624236354958e+02 4.286903599282119330e+02 4.285876294070097856e+02 4.284921314598510662e+02 4.284059632631475552e+02 4.283238709483741786e+02 4.282549057295816510e+02 4.281755396137863272e+02 4.281105757887495429e+02
1.359679362504220080e+03 4.290238766412087443e+02 4.288325282796425881e+02 4.285935916815214455e+02 4.283799604999425128e+02 4.282012823508855490e+02 4.280497317446966008e+02 4.279183974340922987e+02 4.278023280833265289e+02 4.276977319863393063e+02 4.276004974070419280e+02 4.275127676624188098e+02 4.274291666610407674e+02 4.273589494078597113e+02 4.272781181494694920e+02 4.272120054364505108e+02
1.409679362504220080e+03 4.280443776108900806e+02 4.278489615492628104e+02 4.276051780228022494e+02 4.273883653022592171e+02 4.272081233284040991e+02 4.270553323664311165e+02 4.269228412623267559e+02 4.268057389213135480e+02 4.267001799503141228e+02 4.266019841303212843e+02 4.265134237790806537e+02 4.264289239112292194e+02 4.263580770796600063e+02 4.262763113524754317e+02 4.262093594499644951e+02
1.459679362504220080e+03 4.269643959944490916e+02 4.267643019877100414e+02 4.265150351561762818e+02 4.262938954479029690e+02 4.261103121902434623e+02 4.259546322426612051e+02 4.258195757578934035e+02 4.257001909703799356e+02 4.255925683767096643e+02 4.254924312842217660e+02 4.254021359294852118e+02 4.253159401419582082e+02 4.252437309185143022e+02 4.251603014977584962e+02 4.250920282426980066e+02
1.509679362504220080e+03 4.259405600099872231e+02 4.257359165724109289e+02 4.254813131338678431e+02 4.252560469176694369e+02 4.250693719755019515e+02 4.249110475229321082e+02 4.247736408369457877e+02 4.246521586329154729e+02 4.245426283151252278e+02 4.244406847275878363e+02 4.243487779185837780e+02 4.242609853663130934e+02 4.241875015819414330e+02 4.241024964594076891e+02 4.240329509194333468e+02
1.559679362504220080e+03 4.248329546428802246e+02 4.246232040916403321e+02 4.243633167708868541e+02 4.241351375584987409e+02 4.239470280178458097e+02 4.237875242499704882e+02 4.236490249409596913e+02 4.235265783889371392e+02 4.234161798135451136e+02 4.233133439792043191e+02 4.232207371485874319e+02 4.231321103928104321e+02 4.230581824543326661e+02 4.229723398774577845e+02 4.229019479780026813e+02
1.609679362504220080e+03 4.236047052436319973e+02 4.233892360579887963e+02 4.231225724667958730e+02 4.228889393604252405e+02 4.226965248846594250e+02 4.225333505014139632e+02 4.223916158879875411e+02 4.222662873825649399e+02 4.221532786684404073e+02 4.220479877529853638e+02 4.219531527664491932e+02 4.218623714993549925e+02 4.217866557323551433e+02 4.216986403710366176e+02 4.216265717360026883e+02
1.659679362504220080e+03 4.224757841471199526e+02 4.222547879750538300e+02 4.219817368233223078e+02 4.217431803041056924e+02 4.215470115016131558e+02 4.213806554619973213e+02 4.212361243852509460e+02 4.211083140686909587e+02 4.209930669613364671e+02 4.208856595711413320e+02 4.207889507963406004e+02 4.206963064312438974e+02 4.206191270629423684e+02 4.205292761970220567e+02 4.204557181547316986e+02
1.709679362504220080e+03 4.214341258075727978e+02 4.212078173005716053e+02 4.209279969695554087e+02 4.206834005712818225e+02 4.204823940643778997e+02 4.203120774971159790e+02 4.201641915586234290e+02 4.200334581252287762e+02 4.199156156648008391e+02 4.198058081879389647e+02 4.197069711127285245e+02 4.196122660229952430e+02 4.195334186182163876e+02 4.194415770552488993e+02 4.193664481422855488e+02
1.759679362504220080e+03 4.204852437049812579e+02 4.202539361594668890e+02 4.199678090370220502e+02 4.197176356823425181e+02 4.195121628026274152e+02 4.193381792370547601e+02 4.191871789891909543e+02 4.190537282175255314e+02 4.189334704123298820e+02 4.188214257801603253e+02 4.187206116679558363e+02 4.186239811400705548e+02 4.185435874771930003e+02 4.184498973604619323e+02 4.183732967962789644e+02
1.809679362504220080e+03 4.195863275687740384e+02 4.193501655968747173e+02 4.190578950216585667e+02 4.188023002266883168e+02 4.185925124768468777e+02 4.184149993698824233e+02 4.182610085419950110e+02 4.181249511708109026e+02 4.180023790206606691e+02 4.178881904617286409e+02 4.177854832858025134e+02 4.176870073831951231e+02 4.176051343095847415e+02 4.175096685185096135e+02 4.174316538080543069e+02
1.859679362504220080e+03 4.187384015727413953e+02 4.184975390739757586e+02 4.181991848355845605e+02 4.179380326420409801e+02 4.177237373260056188e+02 4.175425409799600516e+02 4.173854399729852389e+02 4.172466744931017502e+02 4.171216995766876039e+02 4.170052943313399965e+02 4.169006212014822950e+02 4.168002427826360190e+02 4.167168251189357875e+02 4.166195238713087292e+02 4.165400776519622923e+02
1.909679362504220080e+03 4.183549257391310903e+02 4.181120156874803229e+02 4.178073112833793061e+02 4.175240715850716242e+02 4.172773110892963473e+02 4.170696326159937826e+02 4.168913536048180504e+02 4.167347138770759898e+02 4.165943550010763374e+02 4.164645803527488397e+02 4.163471496026794512e+02 4.162360784734373738e+02 4.161418989221154447e+02 4.160341471104654829e+02 4.159486805998059253e+02
1.959679362504220080e+03 4.178926113718573561e+02 4.176469135663733141e+02 4.173387441059651337e+02 4.170508659027371436e+02 4.167992947503456662e+02 4.165886031571345143e+02 4.164084401557921638e+02 4.162505750872763315e+02 4.161093659361048935e+02 4.159789765864693436e+02 4.158611686635611591e+02 4.157497522508160728e+02 4.156554719277050935e+02 4.155474791473219511e+02 4.154617459773830319e+02
2.009679362504220080e+03 4.170564752274394209e+02 4.168057586846585991e+02 4.164918076620291458e+02 4.162098137054261429e+02 4.159740084165616736e+02 4.157754360481462186e+02 4.156041530994226605e+02 4.154531535248764840e+02 4.153173740589081717e+02 4.151913020740960292e+02 4.150775996676584327e+02 4.149691231820395387e+02 4.148781145905844596e+02 4.147728652814201951e+02 4.146880460727617219e+02
2.059679362504220080e+03 4.163999181808089816e+02 4.161461360795440214e+02 4.158342232663000004e+02 4.155667510884421745e+02 4.153494366540575697e+02 4.151648769442733737e+02 4.150042408197861619e+02 4.148621028351868745e+02 4.147335232878731404e+02 4.146137293296434336e+02 4.145066888797869069e+02 4.144033078437655604e+02 4.143194990042729842e+02 4.142201017505394702e+02 4.141406881069063388e+02
2.109679362504220080e+03 4.152483367244016108e+02 4.149869490006860815e+02 4.146591903604879690e+02 4.143637969351696029e+02 4.141173581397516728e+02 4.139118084186023907e+02 4.137357487348060658e+02 4.135813081357565011e+02 4.134431232897693462e+02 4.133149580450685789e+02 4.131996331568760752e+02 4.130896696354649293e+02 4.129980066615864871e+02 4.128907251375047736e+02 4.128049227064202569e+02
2.159679362504220080e+03 4.142402777701012155e+02 4.139724309711531305e+02 4.136436779374502066e+02 4.133602507559438664e+02 4.131293338098847698e+02 4.129339862957771743e+02 4.127643709978568722e+02 4.126144268714643886e+02 4.124793276312154262e+02 4.123532524759745570e+02 4.122402394252259228e+02 4.121312301111177021e+02 4.120413727009086529e+02 4.119358755898698519e+02 4.118493410318998826e+02
2.209679362504220080e+03 4.134484770335001258e+02 4.131760089727528111e+02 4.128403067269395024e+02 4.125502660103088601e+02 4.123145664004615583e+02 4.121156636653996657e+02 4.119432661031762564e+02 4.117909963638342674e+02 4.116539524666438865e+02 4.115261162819717811e+02 4.114113888576699765e+02 4.113009390207580509e+02 4.112097084078214948e+02 4.111023335858942573e+02 4.110147555602199532e+02
2.259679362504220080e+03 4.121359856864133349e+02 4.118551804996593546e+02 4.115160910855171892e+02 4.112301733487693696e+02 4.109979508297018356e+02 4.108008544413760319e+02 4.106293455171314690e+02 4.104774862387825465e+02 4.103406623391636003e+02 4.102126335634835641e+02 4.100979076964183605e+02 4.099869719711165885e+02 4.098959240814467648e+02 4.097877924389667896e+02 4.096992791333116202e+02
2.309679362504220080e+03 4.112547337374689960e+02 4.109675942391650096e+02 4.106206668061179244e+02 4.103275866511233971e+02 4.100894327666234176e+02 4.098873821736169702e+02 4.097115668532604786e+02 4.095558862437859489e+02 4.094156098967370099e+02 4.092843769442882831e+02 4.091666777485031616e+02 4.090529386162262426e+02 4.089594278770072719e+02 4.088484934579353762e+02 4.087578925589614300e+02
2.359679362504220080e+03 4.105847824641883790e+02 4.102926257649608033e+02 4.099354249676538302e+02 4.096295391651908631e+02 4.093813966425920512e+02 4.091718431029453313e+02 4.089900431478516225e+02 4.088293769399587063e+02 4.086847995446764799e+02 4.085497951660872786e+02 4.084287382737460348e+02 4.083119432006848228e+02 4.082157869873078084e+02 4.081020908780403715e+02 4.080094534260939554e+02
2.409679362504220080e+03 4.099966366646203824e+02 4.097000645609278422e+02 4.093352431461568131e+02 4.090207307146007452e+02 4.087657434984716360e+02 4.085509339524318762e+02 4.083649314408331747e+02 4.082007449699231074e+02 4.080531225349859596e+02 4.079154146156810157e+02 4.077920769670711252e+02 4.076730725164689488e+02 4.075751798730976247e+02 4.074596897953657617e+02 4.073654516297529540e+02
2.459679362504220080e+03 4.095272673541894619e+02 4.092269807966816870e+02 4.088565514193161903e+02 4.085358918017836913e+02 4.082757772173736157e+02 4.080569038942912243e+02 4.078675598423270685e+02 4.077005145699101831e+02 4.075503735305571240e+02 4.074103988561997767e+02 4.072850567528091119e+02 4.071641441731694613e+02 4.070646555509518976e+02 4.069474409522548513e+02 4.068518473530382380e+02
2.509679362504220080e+03 4.091178478041837820e+02 4.088146103448211761e+02 4.084388287234883137e+02 4.081117668161762708e+02 4.078461954976630182e+02 4.076230867829459044e+02 4.074303438185437471e+02 4.072604281073099628e+02 4.071077955012637517e+02 4.069656108147500504e+02 4.068382989253835831e+02 4.067155721386258165e+02 4.066145199164861310e+02 4.064956652166299591e+02 4.063988255573255515e+02
