TIME T_liq_Ch0_mesh1 T_liq_Ch0_mesh2 T_liq_Ch0_mesh3 T_liq_Ch0_mesh4 T_liq_Ch0_mesh5 T_liq_Ch0_mesh6 T_liq_Ch0_mesh7 T_liq_Ch0_mesh8 T_liq_Ch0_mesh9 T_liq_Ch0_mesh10 T_liq_Ch0_mesh11 T_liq_Ch0_mesh12 T_liq_Ch0_mesh13 T_liq_Ch0_mesh14 T_liq_Ch0_mesh15 
0.000000000000000000e+00 5.633138618567938920e+02 5.633135643040105833e+02 5.633395402485977002e+02 5.633392475025744943e+02 5.633389545384151234e+02 5.633386612113804404e+02 5.633383674246804276e+02 5.633380730934350140e+02 5.633377781341517903e+02 5.633374824655181783e+02 5.633371860115869367e+02 5.633368886954215213e+02 5.633365904313077408e+02 5.633362911248646014e+02 5.633360550839380494e+02
5.000040000000043960e+01 5.668160393561935280e+02 5.668126229030475542e+02 5.668088821045226950e+02 5.668017628934127288e+02 5.667941676320335773e+02 5.667864372334461223e+02 5.667785799174330350e+02 5.667706064339440672e+02 5.667625274899478427e+02 5.667543537561737139e+02 5.667460958114812684e+02 5.667377641035795932e+02 5.667293689409963235e+02 5.667209205443050450e+02 5.667125405340791531e+02
1.000003999999985922e+02 5.617138162458342094e+02 5.616503426988384717e+02 5.615413545013522025e+02 5.614293239497260402e+02 5.613060337628852494e+02 5.611707632156281989e+02 5.610217256579129526e+02 5.608567623381102294e+02 5.606732507879488594e+02 5.604679606116575314e+02 5.602368440324285075e+02 5.599747068866419113e+02 5.596746243002106667e+02 5.593268678683385815e+02 5.589219006960063325e+02
1.502405034099261059e+02 5.614353861793854321e+02 5.613594753196551892e+02 5.612734519385003296e+02 5.611569554081104343e+02 5.609809924798555585e+02 5.607124967053600813e+02 5.603278402637828322e+02 5.598246347310607689e+02 5.592252743282350593e+02 5.585707956093840494e+02 5.579085677940653341e+02 5.572799157989260266e+02 5.567124771188564409e+02 5.562183693882238913e+02 5.559485447808460776e+02
2.004200391960640388e+02 5.609928150378271994e+02 5.609475162634587377e+02 5.609009575186181564e+02 5.608548330384377323e+02 5.608117269807567027e+02 5.607728571697373354e+02 5.607381378798930882e+02 5.607068187675716899e+02 5.606780196987211866e+02 5.606509933300592365e+02 5.606251137409365128e+02 5.605997549840426473e+02 5.605748056014906524e+02 5.605491896158046075e+02 5.605393003181869744e+02
2.534293625042201370e+02 5.565133996690018421e+02 5.564356362696074711e+02 5.563954433533513111e+02 5.563636609031077569e+02 5.563341506601102537e+02 5.563055015251009081e+02 5.562774931085166372e+02 5.562498475595992886e+02 5.562230371505788753e+02 5.561957832642327730e+02 5.561712761334280231e+02 5.561409010825581163e+02 5.561280461682690657e+02 5.560665751886407406e+02 5.560389758049977900e+02
3.034293625042201370e+02 5.477911723679296756e+02 5.477437432095529175e+02 5.477067767122568966e+02 5.476722106676294288e+02 5.476385348344791737e+02 5.476054883762278678e+02 5.475729714063337497e+02 5.475408773690033968e+02 5.475091314379853884e+02 5.474778989734921879e+02 5.474475210265864007e+02 5.474165019105523697e+02 5.473923368402796541e+02 5.473216787662955767e+02 5.469171388549247013e+02
3.546793625042201370e+02 5.342734133376383170e+02 5.342333833968657473e+02 5.341883271871871557e+02 5.341450716391677815e+02 5.341040593281343263e+02 5.340649133676909059e+02 5.340273096602842315e+02 5.339906018551224633e+02 5.339521882182906438e+02 5.338936961949605120e+02 5.336747940701754942e+02 5.323044189036434091e+02 5.300035090461867640e+02 5.270778845354376472e+02 5.245142434112382261e+02
4.046793625042201370e+02 5.135616134112118516e+02 5.134862774202190394e+02 5.132709918368893796e+02 5.121716606244192462e+02 5.098485049583169939e+02 5.064316790821448535e+02 5.022319385935504101e+02 4.975599923331478180e+02 4.926517943905813581e+02 4.876783567744706716e+02 4.827608267694889719e+02 4.780722740683111738e+02 4.736201087361368423e+02 4.691899128247928843e+02 4.650162911936316732e+02
4.546793625042201370e+02 4.219490692591411403e+02 4.210460665149310557e+02 4.199395390488345470e+02 4.193190226456588903e+02 4.190348720256627075e+02 4.190065506218857649e+02 4.191487940018734548e+02 4.193762879257545251e+02 4.196067265159706494e+02 4.197635411871045221e+02 4.197806206187233897e+02 4.196021806477511404e+02 4.191902678157735522e+02 4.185373419036532709e+02 4.176774858389046017e+02
