TIME T_liq_Ch0_mesh1 T_liq_Ch0_mesh2 T_liq_Ch0_mesh3 T_liq_Ch0_mesh4 T_liq_Ch0_mesh5 T_liq_Ch0_mesh6 T_liq_Ch0_mesh7 T_liq_Ch0_mesh8 T_liq_Ch0_mesh9 T_liq_Ch0_mesh10 T_liq_Ch0_mesh11 T_liq_Ch0_mesh12 T_liq_Ch0_mesh13 T_liq_Ch0_mesh14 T_liq_Ch0_mesh15 
0.000000000000000000e+00 5.633138618567938920e+02 5.633135643040105833e+02 5.633395402485977002e+02 5.633392475025744943e+02 5.633389545384151234e+02 5.633386612113804404e+02 5.633383674246804276e+02 5.633380730934350140e+02 5.633377781341517903e+02 5.633374824655181783e+02 5.633371860115869367e+02 5.633368886954215213e+02 5.633365904313077408e+02 5.633362911248646014e+02 5.633360550839380494e+02
5.000040000000043960e+01 5.639146552329605129e+02 5.638657876287350064e+02 5.637416459787332315e+02 5.635947206276584893e+02 5.634596919799030275e+02 5.633199125006183294e+02 5.631746482429404068e+02 5.630235810295216652e+02 5.628663881143901335e+02 5.627030125678591048e+02 5.625333513054766854e+02 5.623571704232604134e+02 5.621742103608875141e+02 5.619841964295980006e+02 5.617869154905411051e+02
1.000003999999985922e+02 5.612426976468449311e+02 5.611796282853056255e+02 5.611312478037719984e+02 5.610923500903006698e+02 5.610592177316572133e+02 5.610293432867963475e+02 5.610012429351264700e+02 5.609741092353035583e+02 5.609476127551307627e+02 5.609215012246804690e+02 5.608961623381375148e+02 5.608704052616691342e+02 5.608484999718207291e+02 5.608160218422226535e+02 5.608342624947594004e+02
1.502405034099261059e+02 5.486673491216369030e+02 5.485239235371655013e+02 5.484673046025329768e+02 5.484248260363463032e+02 5.483864847884541405e+02 5.483505744880840211e+02 5.483165896850739500e+02 5.482842115073848390e+02 5.482532636474478522e+02 5.482233249352547091e+02 5.481952300287225626e+02 5.481649234374889375e+02 5.481482390615749409e+02 5.480848380472764347e+02 5.483826021442951060e+02
2.004200391960640388e+02 5.162369539506869387e+02 5.162896802195913324e+02 5.162569090759883466e+02 5.162140825371722030e+02 5.161691077980408409e+02 5.161269676270178479e+02 5.160885115716572500e+02 5.160538710582657131e+02 5.160225793469802511e+02 5.159941564477992415e+02 5.159681172381242504e+02 5.159440497822084808e+02 5.159199955692954518e+02 5.159030914378530497e+02 5.158527825095155777e+02
2.553043625042201370e+02 4.192029299369834234e+02 4.209034474882027439e+02 4.238628378294534400e+02 4.264876238427271460e+02 4.291019432449917304e+02 4.317707123313568331e+02 4.344511074625694960e+02 4.370475046023528876e+02 4.393611670243530511e+02 4.411578997479248869e+02 4.412168823203025454e+02 4.410955646642955799e+02 4.407496698782069302e+02 4.402506723228938768e+02 4.395979109249339558e+02
3.053043625042201370e+02 4.394397219892687758e+02 4.391221210943750179e+02 4.384596254659099372e+02 4.377017539963825925e+02 4.368143110106407789e+02 4.357823351455056695e+02 4.346356874951547979e+02 4.335413619274714279e+02 4.326004675575705960e+02 4.318082391950279089e+02 4.311455757933177324e+02 4.305738214140010314e+02 4.302207408388668455e+02 4.299408021117982344e+02 4.289701188915079797e+02
3.553043625042201370e+02 4.290451055879456135e+02 4.287992348174325912e+02 4.283745017995253193e+02 4.279533992188644334e+02 4.275275137193592627e+02 4.271079234529618702e+02 4.267083200350805328e+02 4.263447188601477365e+02 4.260331936474977397e+02 4.257888235941251196e+02 4.255902000802848306e+02 4.254459154324494534e+02 4.254171914672090224e+02 4.255394240069808802e+02 4.256758396712716603e+02
4.053043625042201370e+02 4.283460384523117455e+02 4.276119724285375696e+02 4.270628546189263943e+02 4.264646043928664199e+02 4.257516157506595391e+02 4.249117729405496675e+02 4.239436583771865230e+02 4.228573313506402656e+02 4.216778091309215597e+02 4.204313672952293359e+02 4.190910726532302419e+02 4.176673993809755530e+02 4.162630686101910555e+02 4.150458370462606013e+02 4.143275910386109899e+02
4.553043625042201370e+02 4.284850197880450082e+02 4.278025445591565585e+02 4.267475473598839812e+02 4.257726126664934441e+02 4.247671754440703467e+02 4.237163890361546805e+02 4.226279487148792668e+02 4.215186702921433834e+02 4.204082505348123959e+02 4.193051032074371278e+02 4.181598929095084713e+02 4.169587397797625954e+02 4.157876901293645915e+02 4.147832857970009854e+02 4.140912694261942875e+02
5.053043625042201370e+02 4.254900794708713079e+02 4.248670688609187778e+02 4.238100075062168912e+02 4.227970692690238934e+02 4.217831809367857545e+02 4.207825570422169221e+02 4.198124251219411462e+02 4.188918683320428613e+02 4.180412171480501229e+02 4.172751901152722098e+02 4.165765292692981347e+02 4.159279521112763973e+02 4.153312823628440356e+02 4.147807598375686098e+02 4.142715143944649867e+02
5.553043625042200802e+02 4.227948569195077084e+02 4.222655536096987703e+02 4.214029069196027990e+02 4.206253899080036831e+02 4.198872742448545523e+02 4.191887061957841638e+02 4.185270486935198733e+02 4.178978078451676197e+02 4.172971808111649921e+02 4.167217746859116119e+02 4.161569676158333664e+02 4.155949680379364963e+02 4.150446605971783356e+02 4.145116048733767684e+02 4.139993199861447692e+02
6.053043625042200802e+02 4.213581833749145176e+02 4.209462923234562481e+02 4.202812596422800198e+02 4.196721469797148529e+02 4.190785665246622784e+02 4.184982761283784498e+02 4.179291924229383426e+02 4.173696444051252570e+02 4.168192718138489568e+02 4.162780874710304033e+02 4.157389093157352704e+02 4.151977212578584044e+02 4.146606831844251815e+02 4.141314001425657807e+02 4.136119273657452595e+02
6.569293625042200802e+02 4.205136468635494680e+02 4.201475524232821499e+02 4.195536366571884059e+02 4.189990981628654367e+02 4.184497017737600686e+02 4.179047760255823505e+02 4.173635550980038147e+02 4.168253775975248345e+02 4.162903204487147946e+02 4.157586564669925906e+02 4.152261026448123289e+02 4.146902687930803495e+02 4.141558114430750948e+02 4.136254950474674956e+02 4.131003576372227144e+02
7.069293625042200802e+02 4.198293509159441896e+02 4.194802487775495479e+02 4.189123307003288232e+02 4.183780657158868053e+02 4.178453731411231047e+02 4.173140986402471526e+02 4.167839620011513944e+02 4.162547297885602688e+02 4.157266431563235756e+02 4.151999877500417142e+02 4.146717076494008438e+02 4.141397478341870055e+02 4.136071273972787026e+02 4.130753677233812482e+02 4.125452935644202626e+02
7.569293625042200802e+02 4.191924771029431440e+02 4.188518186597638078e+02 4.182972263872531471e+02 4.177737071220570328e+02 4.172500209847634665e+02 4.167261146829638392e+02 4.162017862814739715e+02 4.156768704036148279e+02 4.151515865840493120e+02 4.146262099157390253e+02 4.140984869156805530e+02 4.135668437151483658e+02 4.130338290417404323e+02 4.125008505883805014e+02 4.119685873448484017e+02
8.069293625042200802e+02 4.189089770909138224e+02 4.185675170962675793e+02 4.180197844952625701e+02 4.175022527771933483e+02 4.169834873729141691e+02 4.164635419617474668e+02 4.159422329592865140e+02 4.154192296336663617e+02 4.148941641348768030e+02 4.143659654824982113e+02 4.138300453227271305e+02 4.132813861569478604e+02 4.127190346022987342e+02 4.121424114559202962e+02 4.115508729834824067e+02
8.569293625042200802e+02 4.184053712916692120e+02 4.180711230364609605e+02 4.175225707926071550e+02 4.169999659158870031e+02 4.164712891808226232e+02 4.159352436884281587e+02 4.153903782498907731e+02 4.148354584539141001e+02 4.142698864398133196e+02 4.136935525050155320e+02 4.131050641457034089e+02 4.125032990860740938e+02 4.118890190804136182e+02 4.112593288961182907e+02 4.105986751834283837e+02
9.069293625042200802e+02 4.187597966260765929e+02 4.182693602573571070e+02 4.176174895434182304e+02 4.170388001909541913e+02 4.164843521398794906e+02 4.159160552428002120e+02 4.153283957099841928e+02 4.147104618379643739e+02 4.140424131837368691e+02 4.132917910469782896e+02 4.124127266195347374e+02 4.113608016609956053e+02 4.101258214485606572e+02 4.087680285316311597e+02 4.074339731185190203e+02
9.569293625042200802e+02 4.183229614061871189e+02 4.176894280546592881e+02 4.168329093969129531e+02 4.160651217430623205e+02 4.152950224961448384e+02 4.144499133260970325e+02 4.135263644812726511e+02 4.125321901964716744e+02 4.114871801620212182e+02 4.104201901517102442e+02 4.093607239184641458e+02 4.083317336026349835e+02 4.073451373329500598e+02 4.063981651477761829e+02 4.054834387750402698e+02
1.006929362504220080e+03 4.166287406840493190e+02 4.158712756200383751e+02 4.147738912171557217e+02 4.137944562828803328e+02 4.128542558517026464e+02 4.119054812780105976e+02 4.109589516675630989e+02 4.100222047096366396e+02 4.090987532348956393e+02 4.081881878019324859e+02 4.072858874220725056e+02 4.063858374996747784e+02 4.054838251113625347e+02 4.045756945585349058e+02 4.036597624188360669e+02
1.056929362504220080e+03 4.151493700757362149e+02 4.143270777009140033e+02 4.132466411937257931e+02 4.123106929510805116e+02 4.114070241326558630e+02 4.105125376575496148e+02 4.096253309290178208e+02 4.087440614018948963e+02 4.078619221248014242e+02 4.069738878824056201e+02 4.060657654778771644e+02 4.051091520408459701e+02 4.040742153985602840e+02 4.029954756236182334e+02 4.020826884121053126e+02
1.106929362504220080e+03 4.158012859999749367e+02 4.136551427662629976e+02 4.120284906058657270e+02 4.109180639327367430e+02 4.099518645791339395e+02 4.090178114967668535e+02 4.080798394245065310e+02 4.071128600000359938e+02 4.061029459588988288e+02 4.050433836983710307e+02 4.039430129399863745e+02 4.028482574882028757e+02 4.018494332985388837e+02 4.009994778086858105e+02 4.001289590546256818e+02
1.156929362504220080e+03 4.127375767677977478e+02 4.118370562677463340e+02 4.105479819579478544e+02 4.094942742589659588e+02 4.084749975472649339e+02 4.074773177223610787e+02 4.064694784758448804e+02 4.054454905176295938e+02 4.043965140331437738e+02 4.033083584007846980e+02 4.021744281065037967e+02 4.010221327811239007e+02 3.999200372921261533e+02 3.989038910693768116e+02 3.978544135776473922e+02
1.206929362504220080e+03 4.129593082432614324e+02 4.100526710912110957e+02 4.086673471718546011e+02 4.075455487033534041e+02 4.064791756784315453e+02 4.054193338670167464e+02 4.043414471451548025e+02 4.032359789881586494e+02 4.020994146043984756e+02 4.009349673148017246e+02 3.997628810013434872e+02 3.986369814460397265e+02 3.976451214738310682e+02 3.968427444021381234e+02 3.961326415358932422e+02
1.256929362504220080e+03 4.130853145435609690e+02 4.092317953674947262e+02 4.073571244638478106e+02 4.061086197799849629e+02 4.049734492713650980e+02 4.038608179234135491e+02 4.027459688984000650e+02 4.016334509855219039e+02 4.005085210407019076e+02 3.993725284087588534e+02 3.982462331165085629e+02 3.971849913517770005e+02 3.962600283080433883e+02 3.954053254141463185e+02 3.940070293196970965e+02
1.306929362504220080e+03 4.103994260132520253e+02 4.063853374971352537e+02 4.043996874073039294e+02 4.030767672948699101e+02 4.019462562503089202e+02 4.008739470894610122e+02 3.998277921505073209e+02 3.988067912284387830e+02 3.978166338225866525e+02 3.968548109740448240e+02 3.958901372800156082e+02 3.948518095573889468e+02 3.936759890992584587e+02 3.924545861035078360e+02 3.916237329048842071e+02
1.356929362504220080e+03 4.104293090861236237e+02 4.079567382320940965e+02 4.043920685279458667e+02 4.019757686897461326e+02 4.002532311559069740e+02 3.989271192591912722e+02 3.977997078415976944e+02 3.967688704521413570e+02 3.957881584677486444e+02 3.948246160729387952e+02 3.938170887139200431e+02 3.926448276869215306e+02 3.911609639121751343e+02 3.893979050477159376e+02 3.879334790157239468e+02
