TIME void_Ch3_mesh1 void_Ch3_mesh2 void_Ch3_mesh3 void_Ch3_mesh4 void_Ch3_mesh5 void_Ch3_mesh6 void_Ch3_mesh7 void_Ch3_mesh8 void_Ch3_mesh9 void_Ch3_mesh10 void_Ch3_mesh11 void_Ch3_mesh12 void_Ch3_mesh13 void_Ch3_mesh14 void_Ch3_mesh15 
0.000000000000000000e+00 1.020922114411899294e-05 1.020939273052746068e-05 1.020882848170312699e-05 1.020745131894299321e-05 1.020583209447052546e-05 1.020447234509394383e-05 1.020314147792257324e-05 1.020180595356578348e-05 1.020021254145741457e-05 1.019885843005042817e-05 1.019746587386831080e-05 1.019596176556267762e-05 1.019409761155669489e-05 1.019331859439897771e-05 1.019353945337985338e-05
5.000040000000043960e+01 3.153054092256865060e-01 2.697756994271173214e-01 2.961002529086652624e-01 3.227197637042094058e-01 3.413648154564157822e-01 3.614340868817601526e-01 3.809901615162326616e-01 4.007648096734839904e-01 4.127713184522829315e-01 4.272982226277486362e-01 4.425188564493242049e-01 4.593678463352718344e-01 4.733784568578582319e-01 4.474756466580434022e-01 4.645618498087111248e-01
1.000003999999985922e+02 3.552959049401551161e-01 3.697462222958770861e-02 1.775307430602210412e-01 4.489844177233952016e-01 5.410255299868559353e-01 6.539591349303482959e-01 7.398134922727611640e-01 7.796490402229659944e-01 8.171666239882355853e-01 8.055806341373829005e-01 7.989333580349434749e-01 7.863925858521142453e-01 8.001590770689976928e-01 7.249571078551154679e-01 7.912609280597644457e-01
1.502405034099261059e+02 5.081354288114782181e-01 1.815904928112377636e-01 3.177860168691719056e-01 4.179827422790358682e-01 4.854133690790020106e-01 5.428324845971180812e-01 5.970145858018477414e-01 6.314021586059735958e-01 6.417311733178252542e-01 6.528862716755338136e-01 6.862772814457503978e-01 7.101122750385686633e-01 7.595293025121740982e-01 7.217156448033660299e-01 5.247794576606175099e-01
2.004200391960640388e+02 8.247937562582009496e-01 3.607435903720460080e-01 5.086507428176459955e-01 5.983702203333752800e-01 6.138936580570718560e-01 8.667615210072877607e-01 9.978783710990322131e-01 9.999813468814305883e-01 9.999729965754367011e-01 9.999747285698017407e-01 9.999796030910971245e-01 9.999837513164919756e-01 9.999877805567752853e-01 9.999898871884843610e-01 9.999884695477561092e-01
2.553043625042201370e+02 4.535354195076837097e-02 3.908189413053458905e-02 1.293100231511107312e-01 3.130535724938853792e-01 4.041626538070548502e-01 4.765933163190282373e-01 6.506384679415531114e-01 6.207446965554245244e-01 9.781814388252195736e-01 9.998385475766936592e-01 9.999417310610029253e-01 9.999688073761816565e-01 9.999793223171123957e-01 9.999839307118558729e-01 9.999839582372161972e-01
3.053043625042201370e+02 6.472834283328579141e-04 3.655823968896996373e-04 5.414976955655136976e-05 1.410856689073243242e-01 2.926521610815980279e-01 3.978226163301169516e-01 4.791762304704224595e-01 5.388200359942800777e-01 5.805270611941960590e-01 6.121124104645357944e-01 6.602123348899947564e-01 6.640554047649562808e-01 7.582767667699079617e-01 5.910588530567235654e-01 8.304678061335690753e-01
3.553043625042201370e+02 3.510339254912986677e-04 2.521598602395144512e-04 4.964163886439004129e-05 3.046220529495258927e-02 1.906680972969929111e-01 3.231264224246804262e-01 4.226507864963860994e-01 4.940380733735986740e-01 5.448759017472887267e-01 5.815231739704291858e-01 6.286875309349703178e-01 6.438436917585828034e-01 7.241009667866418198e-01 5.875272873709600496e-01 7.382654420705467846e-01
4.053043625042201370e+02 1.655447070575088140e-04 1.377386476559015803e-04 7.130467187359138329e-05 1.499877216271097309e-05 1.071450952766179882e-01 2.304132222945045050e-01 3.355876828386072375e-01 4.102575135386967164e-01 4.675070167891695050e-01 5.087177603071082466e-01 5.660897723046797170e-01 5.749833073079055890e-01 6.826996477608355818e-01 5.076295310259840710e-01 7.153472816198666040e-01
4.553043625042201370e+02 1.286754139690930243e-04 1.127229726154775868e-04 1.785537102813466607e-05 3.717952985805619837e-02 1.887109368947445798e-01 3.072255213024884246e-01 4.003516080437031777e-01 4.671175689120317664e-01 5.172041309879471527e-01 5.510023314785378323e-01 6.085044777734481825e-01 6.043683237096929561e-01 7.240466381828778442e-01 5.269437935482071955e-01 7.522124457698967648e-01
