TIME void_Ch3_mesh1 void_Ch3_mesh2 void_Ch3_mesh3 void_Ch3_mesh4 void_Ch3_mesh5 void_Ch3_mesh6 void_Ch3_mesh7 void_Ch3_mesh8 void_Ch3_mesh9 void_Ch3_mesh10 void_Ch3_mesh11 void_Ch3_mesh12 void_Ch3_mesh13 void_Ch3_mesh14 void_Ch3_mesh15 
0.000000000000000000e+00 1.020922114411899294e-05 1.020939273052746068e-05 1.020882848170312699e-05 1.020745131894299321e-05 1.020583209447052546e-05 1.020447234509394383e-05 1.020314147792257324e-05 1.020180595356578348e-05 1.020021254145741457e-05 1.019885843005042817e-05 1.019746587386831080e-05 1.019596176556267762e-05 1.019409761155669489e-05 1.019331859439897771e-05 1.019353945337985338e-05
5.000040000000043960e+01 3.474894580066265615e-01 2.955683624101234641e-01 3.225962026604288768e-01 3.482581728585553704e-01 3.660481848148300910e-01 3.854814243792695772e-01 4.047374365596360102e-01 4.240598796081320176e-01 4.356960652755253460e-01 4.499158036364606095e-01 4.650139626582852070e-01 4.814959954063011693e-01 4.957577607686438625e-01 4.669954762063500686e-01 4.851228057174561958e-01
1.000003999999985922e+02 4.349953012109713524e-01 4.752137336521344846e-02 2.157426977005234836e-01 5.056428758220198327e-01 5.712535486802816642e-01 6.503368753345991626e-01 7.148892674679874215e-01 7.539406578655185598e-01 7.956269626995270405e-01 7.999430468770013514e-01 8.053934692069797396e-01 8.011598546482717742e-01 8.168168042055912181e-01 7.349748549970749334e-01 8.110116465385700524e-01
1.502405034099261059e+02 5.219376452875188477e-01 2.189878451043683893e-01 3.510606406096817844e-01 4.452708456679199678e-01 5.020416033827822533e-01 5.506067877052659432e-01 6.064854423081192936e-01 6.485744686914207691e-01 6.756476869114632633e-01 6.908647794014163290e-01 7.347871415288272923e-01 7.189406851977584445e-01 8.512964179654159969e-01 6.069524472783855984e-01 8.683907393588201629e-01
2.004200391960640388e+02 7.847106450091545504e-01 6.814226841110456734e-01 9.995890050701499163e-01 9.999092875090910271e-01 9.999670389327481868e-01 9.999811543407662873e-01 9.999863224872375111e-01 9.999888682530698736e-01 9.999905335863437106e-01 9.999916523320212525e-01 9.999925822059161362e-01 9.999933104231940595e-01 9.999940683405759145e-01 9.999945073840100784e-01 9.999936406043776760e-01
2.553043625042201370e+02 3.481397448279741134e-04 2.273313394526480392e-03 2.245182426466216480e-04 1.034354661698651354e-04 1.681169216464344085e-01 3.200455306364689556e-01 4.641589384220967673e-01 5.602849076508039650e-01 5.998686446377087256e-01 6.306347662199809356e-01 6.603189302965062346e-01 7.150740881994496201e-01 9.998612638335915292e-01 9.999475768037827672e-01 9.999272072873021111e-01
3.053043625042201370e+02 3.869182175538028105e-04 2.473471811889363338e-04 9.932293753394874506e-05 2.037773211377564127e-05 1.408445336320922059e-01 2.809018712353602010e-01 3.927233846875525791e-01 4.709127748399120073e-01 5.294015975722117240e-01 5.685482518374813665e-01 6.253078822501119127e-01 6.331698502645836113e-01 7.350472179552293150e-01 5.741406546700887903e-01 7.559122319637486820e-01
3.553043625042201370e+02 2.120638008242674603e-04 1.671903877910733993e-04 8.025244380615003661e-05 1.911590671241342578e-05 7.646542176006981828e-02 2.188392623446540342e-01 3.374079587409697933e-01 4.223962670433906164e-01 4.852937840337678277e-01 5.303734003385642826e-01 5.878239347482029364e-01 6.017141206564544653e-01 7.019199993956714012e-01 5.429066328172348355e-01 7.317060327268118947e-01
4.053043625042201370e+02 1.221577365468245785e-04 1.116286849940095624e-04 3.880472253508073302e-05 1.319490249952832886e-04 1.510671316474168080e-01 2.707517911673447131e-01 3.726310794506459412e-01 4.441373243716935093e-01 5.006126196236321269e-01 5.382882124871358753e-01 6.064288188796354007e-01 5.931338947268292028e-01 7.411194782978416384e-01 5.122306093592287057e-01 7.871751545446113996e-01
4.553043625042201370e+02 1.078876620029743492e-04 9.750296600045360823e-05 1.653787187924113825e-05 2.060400356085539952e-02 1.816926668289887692e-01 3.070126712359519394e-01 4.049222690169353434e-01 4.738669423288622284e-01 5.255164233965440301e-01 5.597703180181547999e-01 6.189517841791624120e-01 6.124984104124426842e-01 7.362468712271583726e-01 5.343465412130111725e-01 7.652187654493136648e-01
5.053043625042201370e+02 7.811797035727348045e-05 7.700686008067455547e-05 1.515365268194458155e-05 2.900663479285268617e-02 1.864503457737362035e-01 3.094609671407785867e-01 4.055612045101346652e-01 4.738084592253650196e-01 5.246579120737706603e-01 5.590276755818497367e-01 6.172132189541814640e-01 6.121589145964334566e-01 7.328512297843503553e-01 5.356867380343487417e-01 7.610746349777195441e-01
5.553043625042200802e+02 4.938517076090043759e-05 5.179875724997226903e-05 1.321088290909036376e-05 3.356961397412294712e-02 1.880948251287512252e-01 3.091496636121197628e-01 4.039616046568269003e-01 4.716143355345294719e-01 5.219920851841826082e-01 5.563424300448069904e-01 6.140135310499651444e-01 6.095917811501919692e-01 7.291112764212804853e-01 5.331687026808094032e-01 7.580675983496903969e-01
6.053043625042200802e+02 3.111447177015707959e-05 3.323297463611170842e-05 1.177839621950312964e-05 3.259326290943305449e-02 1.856295041285729863e-01 3.060759645552079133e-01 4.007480761791494817e-01 4.683273088641675130e-01 5.186879896415617086e-01 5.532357742851682358e-01 6.106603473460074927e-01 6.068491094575518829e-01 7.255976989933435872e-01 5.305301724309015032e-01 7.554669878624415968e-01
6.553043625042200802e+02 2.135985195092640482e-05 2.264067240588852028e-05 1.096288775365758433e-05 2.990182525440398739e-02 1.818404572819784237e-01 3.021193138865997940e-01 3.970329008950845839e-01 4.647170246621195044e-01 5.152181974363226891e-01 5.500435651200863418e-01 6.073238520718923228e-01 6.041183423669516106e-01 7.222417563789781392e-01 5.279313137930414790e-01 7.531194624120212122e-01
7.084293625042200802e+02 1.592637711042547722e-05 1.660981214011310111e-05 1.050153372753010309e-05 2.723809221768941358e-02 1.780753767942390153e-01 2.981973885678256275e-01 3.933580706303230756e-01 4.611537414175118088e-01 5.117981970517219148e-01 5.469058277451188665e-01 6.040268839550656521e-01 6.014548043416169110e-01 7.188846682597677118e-01 5.254375883401111169e-01 7.508109853649093113e-01
7.596793625042200802e+02 1.332211624957809815e-05 1.369375334774455926e-05 1.023778083450208490e-05 4.906696860238978636e-02 1.989115957540310287e-01 3.159100824863955714e-01 4.066571401262774610e-01 4.723217076078748411e-01 5.207896628747522572e-01 5.544719501934208816e-01 6.108518500547207575e-01 6.066642804958070068e-01 7.241900177192224231e-01 5.297548253306377797e-01 7.551169531536368051e-01
8.096793625042200802e+02 1.240113407635387098e-05 1.256669207156614500e-05 1.018307247757861326e-05 6.427672812128862323e-02 2.124970370920641338e-01 3.273743303197428345e-01 4.161909753341502261e-01 4.808860670544007343e-01 5.284918991759126605e-01 5.612584129916179387e-01 6.177598248997756558e-01 6.118576767240907488e-01 7.308560315963279486e-01 5.342570941223618863e-01 7.623710901555779129e-01
8.596793625042200802e+02 1.224198798894277898e-03 3.747719739455859984e-04 2.956864709084261190e-05 1.215433809924456876e-01 2.616726014094055142e-01 3.674175352482375034e-01 4.486441488970564495e-01 5.088010348891780499e-01 5.526098073502558883e-01 5.816988157808170579e-01 6.384561321582810089e-01 6.261412210000218970e-01 7.504724718530175753e-01 5.452036924146965724e-01 7.816543049567283852e-01
