TIME void_Ch3_mesh1 void_Ch3_mesh2 void_Ch3_mesh3 void_Ch3_mesh4 void_Ch3_mesh5 void_Ch3_mesh6 void_Ch3_mesh7 void_Ch3_mesh8 void_Ch3_mesh9 void_Ch3_mesh10 void_Ch3_mesh11 void_Ch3_mesh12 void_Ch3_mesh13 void_Ch3_mesh14 void_Ch3_mesh15 
0.000000000000000000e+00 1.020922114411899294e-05 1.020939273052746068e-05 1.020882848170312699e-05 1.020745131894299321e-05 1.020583209447052546e-05 1.020447234509394383e-05 1.020314147792257324e-05 1.020180595356578348e-05 1.020021254145741457e-05 1.019885843005042817e-05 1.019746587386831080e-05 1.019596176556267762e-05 1.019409761155669489e-05 1.019331859439897771e-05 1.019353945337985338e-05
5.000040000000043960e+01 2.649677783719814675e-02 2.246259629345759637e-02 1.250352568417319871e-02 8.196174398661900881e-03 7.091007366904814556e-03 9.407839301508680308e-03 1.386440713990574891e-02 2.153211364680051795e-02 2.924349503413619863e-02 3.763099279085393295e-02 4.629208814283772289e-02 5.710057488209419746e-02 6.513259939222987294e-02 6.827325813357991435e-02 7.633770015632108941e-02
1.000003999999985922e+02 1.006309037883998739e-02 7.463685913205755224e-03 2.540718160928554740e-03 9.624505016031473670e-04 3.434569507506749896e-03 1.304565299230487675e-02 2.938375063898286330e-02 5.354616407812037154e-02 8.120026949819703077e-02 1.065832159248296523e-01 1.312528484128280271e-01 1.562011917735201538e-01 1.811331834789619566e-01 1.798137951128579437e-01 2.008693223964992391e-01
1.502405034099261059e+02 1.022612268905125944e-02 5.930024240123120058e-03 1.388006896520748270e-03 7.492236741833386594e-03 3.778694447120390515e-02 8.538046319258889294e-02 1.372706874496487373e-01 1.822548107700850406e-01 2.223049848815919216e-01 2.567059016607023403e-01 2.907430847725871459e-01 3.195116232060526973e-01 3.575241913415285189e-01 3.174042429461586545e-01 3.484395167966340967e-01
2.004200391960640388e+02 1.160110948545444928e-02 1.453737063921254008e-03 4.092796493111137274e-02 1.597891119354835909e-01 2.479054437398409971e-01 3.150603223869881120e-01 3.775825464022718458e-01 4.224357803262522859e-01 4.549227999181842952e-01 4.800277852440054116e-01 5.096140225587456607e-01 5.185996181729590759e-01 5.511829495409014124e-01 4.048373608761227649e-01 5.816211009883666128e-01
2.553043625042201370e+02 5.142917184840997691e-02 1.309357204642929047e-03 9.845012357800929370e-02 2.668462549668688677e-01 3.536543920490176629e-01 4.272245888079982956e-01 4.938599325212735258e-01 5.396458822946188505e-01 5.702114902593247159e-01 5.965609765887134319e-01 6.320468682862663279e-01 6.464603644803914584e-01 6.891390069346903235e-01 5.053122747804584813e-01 7.208618402544377801e-01
3.053043625042201370e+02 2.409889158643012397e-02 8.567322627986498351e-03 7.914994268006900202e-02 2.080997271160685003e-01 2.970618501598152328e-01 3.735872344765855946e-01 4.444681669573090077e-01 4.995354469407566333e-01 5.352067127547478487e-01 5.665479055673144915e-01 6.063243432240763564e-01 6.220698923456284835e-01 6.768342383554908359e-01 4.861021402180631945e-01 7.039149303816207848e-01
3.565543625042201370e+02 9.114818079405380413e-02 2.393335644487820310e-02 9.200568754846295827e-02 2.273069326838212667e-01 3.104461694975642061e-01 3.777220856082847966e-01 4.456846787684994871e-01 5.011468825845217800e-01 5.392939334952121522e-01 5.776358456064741853e-01 6.281272016041223871e-01 6.542137156438118106e-01 7.269616278204876769e-01 5.418965316539869903e-01 8.353675360048715692e-01
4.065543625042201370e+02 3.063387183542717329e-01 4.306970566620489660e-02 1.325354737944769157e-01 2.438534001420787078e-01 3.166098636081091655e-01 3.782634227395713644e-01 4.375499341333038972e-01 4.825921984663314457e-01 5.112193942898060062e-01 5.423787326343889603e-01 5.711686635568151704e-01 6.272212187611765355e-01 5.666060675837559790e-01 9.360251035025803912e-01 9.999977843659750842e-01
4.565543625042201370e+02 2.372300211810734472e-01 5.644184835540899670e-02 1.366102735526166789e-01 2.388794019491218001e-01 3.091571528486060649e-01 3.699366762803175113e-01 4.284743583539509237e-01 4.748582637441798870e-01 5.029528345932005040e-01 5.391731075428939368e-01 5.528340965830242926e-01 6.430205252916322278e-01 4.941727327077595766e-01 9.242781624706617460e-01 9.999977835736995058e-01
