TIME T_liq_Ch1_mesh1 T_liq_Ch1_mesh2 T_liq_Ch1_mesh3 T_liq_Ch1_mesh4 T_liq_Ch1_mesh5 T_liq_Ch1_mesh6 T_liq_Ch1_mesh7 T_liq_Ch1_mesh8 T_liq_Ch1_mesh9 T_liq_Ch1_mesh10 T_liq_Ch1_mesh11 T_liq_Ch1_mesh12 T_liq_Ch1_mesh13 T_liq_Ch1_mesh14 T_liq_Ch1_mesh15 
0.000000000000000000e+00 5.633130906070838364e+02 5.633118981447391889e+02 5.653805477655209870e+02 5.691588321869587617e+02 5.728626591284371443e+02 5.763303702638173718e+02 5.796127507661093432e+02 5.827781954648869487e+02 5.859276639451627489e+02 5.888954975681033375e+02 5.918007461694591029e+02 5.947367382063542891e+02 5.978068577519583187e+02 5.995047887650966913e+02 5.994992995813141761e+02
5.000040000000043960e+01 5.652924734520386210e+02 5.652709846526687443e+02 5.652686700977568535e+02 5.652692542870112220e+02 5.652564835132759526e+02 5.652354956523438432e+02 5.652120479765515029e+02 5.651881359041639143e+02 5.651677884240967842e+02 5.651464376714058062e+02 5.651262349937536555e+02 5.651070385006109973e+02 5.650911502097028460e+02 5.650663853827097682e+02 5.650373025980048851e+02
1.000003999999985922e+02 5.590098872504571546e+02 5.593529249651545570e+02 5.590746474446068532e+02 5.589511553252996237e+02 5.589076290453940601e+02 5.588763776109823311e+02 5.588553483595934495e+02 5.588389636583560787e+02 5.588298114699830421e+02 5.588181310353334084e+02 5.588103656121021459e+02 5.588040263035951511e+02 5.588004535067074130e+02 5.587876120767925840e+02 5.587733746509137518e+02
1.502405034099261059e+02 5.387779343359687800e+02 5.390258447335462506e+02 5.388060545185301180e+02 5.387035547963930640e+02 5.386398413228671416e+02 5.385894180322250122e+02 5.385399966504971871e+02 5.385010102125332878e+02 5.384692230258892778e+02 5.384489682622479449e+02 5.384248365865872756e+02 5.384230449473185445e+02 5.383885293537767893e+02 5.384383813030548254e+02 5.383202976244791671e+02
2.004200391960640388e+02 4.686537004638806820e+02 4.684351440127410342e+02 4.684340461369713466e+02 4.684328920390315147e+02 4.684319921137865776e+02 4.684308629266722619e+02 4.684297154015578712e+02 4.684285159037564767e+02 4.684275886814556884e+02 4.684263809618341838e+02 4.684251530425463557e+02 4.684238719670346427e+02 4.684229054705103863e+02 4.684215916900973298e+02 4.684207966547031674e+02
2.553043625042201370e+02 4.519821610015420674e+02 4.519232777422325285e+02 4.517470697071548216e+02 4.516378210614885234e+02 4.515432586807258417e+02 4.514627559055910524e+02 4.513909448359092949e+02 4.513274157984095041e+02 4.512708043215232578e+02 4.512067049239731205e+02 4.511582023855628449e+02 4.511291998648572417e+02 4.511182143126715118e+02 4.512311432226158558e+02 4.510194160006049060e+02
3.053043625042201370e+02 4.472338339636485216e+02 4.476006055314505261e+02 4.479974978954756466e+02 4.479777028496603748e+02 4.478813967944208798e+02 4.477878539952389474e+02 4.477044174372729799e+02 4.476308153941338901e+02 4.475650708178789614e+02 4.475033825941640657e+02 4.474465918077493711e+02 4.473941809283493285e+02 4.473492964320213900e+02 4.472888492437577383e+02 4.472290945024291204e+02
3.553043625042201370e+02 4.407843394280885150e+02 4.414257764166234779e+02 4.443520327456240011e+02 4.462943060533550579e+02 4.465045805177226725e+02 4.464525633707787620e+02 4.463604820698017193e+02 4.462754741697103782e+02 4.461994205839046685e+02 4.461289150834170982e+02 4.460644688865857006e+02 4.460049540019925303e+02 4.459545816168581496e+02 4.458854278189862725e+02 4.458187971588328082e+02
4.053043625042201370e+02 4.387287378282815098e+02 4.402139483661156305e+02 4.448698060207184994e+02 4.498476912599850834e+02 4.510230626195645982e+02 4.510981129876100226e+02 4.510406956693827283e+02 4.509666515488019058e+02 4.508963931893242716e+02 4.508295738282602088e+02 4.507716361611595062e+02 4.507130205790714967e+02 4.506733346844193875e+02 4.505711635075145978e+02 4.503556192032205558e+02
4.553043625042201370e+02 4.398334479573889553e+02 4.399015363252199222e+02 4.446255648891497572e+02 4.510697075407763919e+02 4.519252784624248420e+02 4.519383946427639103e+02 4.518514011919100994e+02 4.517691128529953630e+02 4.516960315742487069e+02 4.516284940515100743e+02 4.515669533980445749e+02 4.515110409039781416e+02 4.514616169803954904e+02 4.514014974199412791e+02 4.513387411619966088e+02
