TIME void_Ch2_mesh1 void_Ch2_mesh2 void_Ch2_mesh3 void_Ch2_mesh4 void_Ch2_mesh5 void_Ch2_mesh6 void_Ch2_mesh7 void_Ch2_mesh8 void_Ch2_mesh9 void_Ch2_mesh10 void_Ch2_mesh11 void_Ch2_mesh12 void_Ch2_mesh13 void_Ch2_mesh14 void_Ch2_mesh15 
0.000000000000000000e+00 1.020921949086271893e-05 1.020939377641868024e-05 1.020860447795980608e-05 1.020680490894228335e-05 1.020472361723618022e-05 1.020291889763380385e-05 1.020114124644126134e-05 1.019935987707151939e-05 1.019728027425611904e-05 1.019543163247937683e-05 1.019352487103157994e-05 1.019148824591515492e-05 1.018901234701307923e-05 1.018788202636649774e-05 1.018811671678756275e-05
5.000040000000043960e+01 3.487194187500377018e-01 2.962241120824982699e-01 3.254999333483574731e-01 3.561431686337733771e-01 3.763543009577619558e-01 3.982854389007657869e-01 4.193603840169606300e-01 4.418013107727287170e-01 4.522669908918868775e-01 4.675907277779945415e-01 4.836748547813689014e-01 5.031345657556702822e-01 5.143404537922104947e-01 4.881531783720204909e-01 4.870620458840294598e-01
1.000003999999985922e+02 1.369203735764729091e-01 8.542146661323549162e-02 3.850677701902562311e-01 4.525793097480347305e-01 5.905127790338041693e-01 6.529232956876465099e-01 7.338907808503597474e-01 7.882631785762956866e-01 8.296758024389283559e-01 8.739757088269826113e-01 9.029993865011156640e-01 9.032586927305650271e-01 8.975140201180664690e-01 7.393703856408151420e-01 9.498223598412900426e-01
1.502405034099261059e+02 5.087430564485457829e-01 2.188514316976998553e-01 3.485263181711621971e-01 4.523790695699589359e-01 5.219271680643883249e-01 5.741983959663899961e-01 6.148230981791954486e-01 6.386146259979084139e-01 6.518206912850408319e-01 6.800158702490719520e-01 7.349624247648379738e-01 7.331974584182161525e-01 8.193682685763520324e-01 6.121628485149643861e-01 8.684433009785628155e-01
2.004200391960640388e+02 8.022712032699572671e-01 6.618692849660074984e-01 9.995859620257926403e-01 9.999153968779534996e-01 9.999695873146243752e-01 9.999826886563581985e-01 9.999874428579497154e-01 9.999897552994951866e-01 9.999912457362459817e-01 9.999922580435868236e-01 9.999931022010309922e-01 9.999937670662326639e-01 9.999944729645291464e-01 9.999948676774362832e-01 9.999935517887497127e-01
2.553043625042201370e+02 3.536847871464559776e-04 1.246048013693834295e-03 1.565513218206121776e-04 2.806537186414527268e-04 2.026749299729793119e-01 3.307565985831137922e-01 3.603992409516546536e-01 3.950298178178240360e-01 4.997062468238349653e-01 6.572566256310173882e-01 7.398185908654624221e-01 7.696081152239104828e-01 9.920563846394574448e-01 9.997955490063550332e-01 9.997974337610447959e-01
3.053043625042201370e+02 3.865767380340473080e-04 2.514974377602694345e-04 9.135434166632859098e-05 3.259341071711789953e-03 1.425666057688144694e-01 2.906353717695424055e-01 3.978035782654459895e-01 4.785054556486908472e-01 5.291964472064788483e-01 5.769261019275910840e-01 6.286716150082675147e-01 6.407057007832246409e-01 7.327772438996618121e-01 5.882723066920797494e-01 7.505710620402394895e-01
3.553043625042201370e+02 2.117267632892048978e-04 1.691305665692859820e-04 8.028644319346208314e-05 2.022870645477868235e-05 7.820702628063760931e-02 2.271849068056679133e-01 3.417537728944027853e-01 4.283303260365957654e-01 4.852647925796228501e-01 5.367154366730194637e-01 5.908982737545479536e-01 6.074370088802835133e-01 6.999064779357199173e-01 5.527633309867466815e-01 7.279452330523582537e-01
4.053043625042201370e+02 1.225866802098291854e-04 1.126022268949443514e-04 4.111509538639994567e-05 9.557093426436712559e-04 1.515723129722535700e-01 2.764693684749972569e-01 3.731993869777938677e-01 4.484917874059863308e-01 5.010875889904488067e-01 5.428037522714425078e-01 6.073936061206133274e-01 5.982239583985711207e-01 7.383815405747415905e-01 5.212848943130956592e-01 7.827925256363179596e-01
4.553043625042201370e+02 1.079250253381504359e-04 9.816349139128042404e-05 1.748658374071696965e-05 1.904948593055803135e-02 1.854144031677332494e-01 3.118427792087258288e-01 4.076530764663605644e-01 4.785900361487922527e-01 5.255271981572005036e-01 5.663056915879189912e-01 6.216207729406811877e-01 6.210684113587524591e-01 7.320086759618152916e-01 5.581732623163114804e-01 7.519657194878380801e-01
5.053043625042201370e+02 7.807477564397974758e-05 7.715077874864013625e-05 1.576344726150631219e-05 2.753366712722487078e-02 1.905720771261210089e-01 3.140177345266729203e-01 4.084963247993358415e-01 4.783456609400892345e-01 5.247397845716628151e-01 5.651824561024951787e-01 6.196780287917678098e-01 6.198019152446916369e-01 7.292127837099551257e-01 5.553832779006216969e-01 7.505156687554453976e-01
5.553043625042200802e+02 4.933712356904217046e-05 5.167808165814634537e-05 1.355378786324644705e-05 3.206510149981525726e-02 1.924202936435049915e-01 3.135760439024284363e-01 4.069677678247471397e-01 4.760940700890924915e-01 5.221021411076584018e-01 5.624214350714377142e-01 6.164637412575628694e-01 6.170695228184724934e-01 7.256017861047139306e-01 5.522512606344648356e-01 7.479196511847712170e-01
6.053043625042200802e+02 3.108481010830675375e-05 3.310301966722668717e-05 1.195872460657725810e-05 3.111317577985045837e-02 1.898339314267715738e-01 3.105794874837579100e-01 4.036864410148921500e-01 4.727997766521744860e-01 5.187870701785739502e-01 5.592669466557447233e-01 6.130889654818800771e-01 6.142163122953939736e-01 7.221762387665000560e-01 5.492132535552307626e-01 7.455777280683328900e-01
6.553043625042200802e+02 2.134346109678564698e-05 2.255828238225733741e-05 1.105937936977899964e-05 2.846072156044106294e-02 1.858271378358096471e-01 3.067654927360055628e-01 3.998622628736159257e-01 4.691965780907050854e-01 5.152921114797608393e-01 5.560277554282422319e-01 6.097170672400172853e-01 6.113724746684460198e-01 7.189003071240633869e-01 5.462269270227122497e-01 7.434652331066688991e-01
7.084293625042200802e+02 1.591793290616114911e-05 1.656548302165117455e-05 1.055183760199210158e-05 2.585106594118698545e-02 1.818338396773900023e-01 3.029853160197552575e-01 3.960790472472154322e-01 4.656375266396390877e-01 5.118473667500800239e-01 5.528393833087008602e-01 6.063844381763273672e-01 6.085890925743514535e-01 7.156295455380710102e-01 5.433153015339940994e-01 7.414134682542375954e-01
7.596793625042200802e+02 1.331684082462643422e-05 1.366788644449020549e-05 1.026616508702658852e-05 4.698172313636767017e-02 2.043186089869841182e-01 3.191145939954573296e-01 4.098137643180838063e-01 4.762491343209547257e-01 5.210628461967187208e-01 5.600409692468825140e-01 6.131686919592935769e-01 6.135474465179572290e-01 7.210145335182578386e-01 5.471710471150759147e-01 7.458931932709228496e-01
8.096793625042200802e+02 1.239926807103194831e-05 1.255320725953628675e-05 1.020263580947501706e-05 6.250765357409786283e-02 2.181922732884994109e-01 3.303328078345560415e-01 4.196284731972298454e-01 4.847259375458516373e-01 5.288057524715620294e-01 5.668015470443247272e-01 6.199563211143770403e-01 6.186639619709562998e-01 7.276198432465570409e-01 5.514578836401924367e-01 7.530629470237372169e-01
8.596793625042200802e+02 1.171290210044938652e-03 3.789323894651636885e-04 3.322920617970225461e-05 1.203839668461978984e-01 2.676663012986735257e-01 3.689746352539096663e-01 4.523578757811804185e-01 5.119230084564856398e-01 5.531499663225262209e-01 5.867431942369348841e-01 6.402081313452487876e-01 6.325529144381057955e-01 7.470824205062917001e-01 5.617133723759779595e-01 7.720854514979189620e-01
9.096793625042200802e+02 7.118679596731332902e-03 1.447004122060032436e-03 1.247344891780529795e-04 1.501899991999494088e-01 2.885491911804285992e-01 3.851924457598925322e-01 4.646162143028723657e-01 5.220850217266052029e-01 5.615475104193160538e-01 5.938089672313587863e-01 6.468198117712924411e-01 6.374011066563916028e-01 7.528020960482221247e-01 5.657482481522700946e-01 7.783281722473317510e-01
9.596793625042200802e+02 4.456466838588845139e-03 9.389750163324005888e-04 7.684448760994771078e-05 1.539336191562727663e-01 2.909115037571581297e-01 3.866982388643788737e-01 4.655778984165244161e-01 5.226670442559567809e-01 5.619755597293526472e-01 5.940107816002760943e-01 6.468734030281788616e-01 6.372376098741679984e-01 7.528755808131805116e-01 5.649328243913770420e-01 7.803478657898722526e-01
1.009679362504220080e+03 9.253945244497895420e-04 4.043375730420740804e-04 3.679781581936613017e-05 1.506760111552900849e-01 2.886706086132760918e-01 3.848112409040081450e-01 4.641978760784382096e-01 5.214140556941854188e-01 5.610376996802695082e-01 5.931279217208957899e-01 6.460581364528270587e-01 6.364337721849872009e-01 7.523494726614236017e-01 5.638270535663632010e-01 7.815635017031499210e-01
