TIME void_Ch2_mesh1 void_Ch2_mesh2 void_Ch2_mesh3 void_Ch2_mesh4 void_Ch2_mesh5 void_Ch2_mesh6 void_Ch2_mesh7 void_Ch2_mesh8 void_Ch2_mesh9 void_Ch2_mesh10 void_Ch2_mesh11 void_Ch2_mesh12 void_Ch2_mesh13 void_Ch2_mesh14 void_Ch2_mesh15 
0.000000000000000000e+00 1.020921949086271893e-05 1.020939377641868024e-05 1.020860447795980608e-05 1.020680490894228335e-05 1.020472361723618022e-05 1.020291889763380385e-05 1.020114124644126134e-05 1.019935987707151939e-05 1.019728027425611904e-05 1.019543163247937683e-05 1.019352487103157994e-05 1.019148824591515492e-05 1.018901234701307923e-05 1.018788202636649774e-05 1.018811671678756275e-05
5.000040000000043960e+01 2.369291896640033854e-02 1.974338662477830367e-02 8.775706016402847268e-03 4.661134538416605508e-03 2.703645302238099311e-03 3.673346747499885850e-03 6.904192638832854639e-03 1.325945906892546031e-02 2.137083919169923893e-02 3.284687235760214846e-02 4.465062306780211154e-02 5.842068988576487598e-02 6.969887220617722312e-02 7.422702752646662128e-02 7.683075858351190446e-02
1.000003999999985922e+02 1.279222385759530047e-02 8.949512059985660281e-03 2.622449166479639323e-03 1.470177712104437729e-03 7.489317010981506179e-03 2.076341619729927396e-02 4.102089945260676412e-02 6.914865014596240089e-02 9.903326090622786848e-02 1.277667121642137860e-01 1.553694787632157459e-01 1.825111504116725958e-01 2.065511123077256594e-01 2.041991972590727067e-01 2.020732320129916271e-01
1.502405034099261059e+02 8.406746415039299467e-03 5.314869536904082668e-03 1.038491580728855088e-03 9.714684519321128975e-03 3.827602495267299482e-02 8.732712992664591611e-02 1.409822146068896165e-01 1.880341443830380599e-01 2.252463668736178481e-01 2.625129715333672786e-01 2.988291378838873191e-01 3.313536917979784113e-01 3.644662795267913924e-01 3.321734189190660991e-01 3.485513944563796707e-01
2.004200391960640388e+02 6.809841078214431097e-03 3.718689952247325545e-03 7.556389203013568140e-04 8.756844690111771634e-02 1.716058731498800449e-01 2.419968967514731506e-01 3.030285281723935631e-01 3.526142888052994362e-01 3.879317141698018778e-01 4.255269621889069542e-01 4.656982703774490973e-01 4.961283580950945904e-01 5.368542237204633194e-01 4.737366100936548641e-01 5.105037447350275759e-01
2.553043625042201370e+02 9.373976717830843170e-04 1.445612294354202616e-04 1.260165325118725033e-01 2.473699291868394490e-01 3.469397955813257051e-01 4.131248860549520119e-01 4.820384333579172953e-01 5.315748484421070064e-01 5.583342866380330838e-01 5.937203910917804306e-01 6.323201785472013503e-01 6.509127628260039655e-01 6.996853652328129947e-01 5.053503482853233253e-01 7.077151365100522451e-01
3.053043625042201370e+02 1.560963205481683165e-02 2.382832635602277933e-03 9.603512597022356712e-02 1.983464503136374568e-01 2.911403955998936310e-01 3.634840618780754151e-01 4.400453424450908035e-01 4.993367526642017995e-01 5.393407880355902684e-01 5.785897787554957761e-01 6.224034553681185855e-01 6.456013094963022336e-01 6.986508442898118343e-01 5.344897816394880152e-01 6.884430372941250376e-01
3.565543625042201370e+02 7.835108777263825874e-02 3.066681292205300849e-02 1.028621954003980515e-01 2.758212711306782250e-01 3.509130526385064175e-01 4.254390729752660638e-01 4.892462955989657636e-01 5.373596563948672689e-01 5.646877660423142986e-01 5.967882107419966164e-01 6.427457507460994091e-01 6.625130975584260229e-01 7.445731161236659457e-01 5.306513434177008159e-01 8.470668648452068794e-01
4.065543625042201370e+02 1.870738986041892149e-01 5.855755839991965556e-02 1.382272470386217700e-01 2.293165526835439783e-01 2.983381306216965068e-01 3.555890463899106235e-01 4.098638355222336549e-01 4.522529134841369869e-01 4.806206990073089158e-01 5.081533987280711928e-01 5.444679854621896631e-01 5.636832509807286895e-01 6.023468716471365170e-01 5.573732241358124728e-01 2.406876026951081660e-01
4.565543625042201370e+02 2.657572668887185907e-01 7.705356407426879051e-02 1.682921893706746941e-01 2.634373168051312164e-01 3.360692396268291082e-01 3.934656034321207807e-01 4.502733049841381452e-01 4.938555687766036928e-01 5.220044935800104424e-01 5.485166984994483963e-01 5.913621361223336814e-01 6.002250502258874576e-01 6.701572441754307663e-01 5.612009626379325100e-01 4.873948613834014898e-01
5.065543625042201370e+02 2.612207805695810348e-01 8.131121689053991131e-02 1.720229805699935166e-01 2.654993304973744528e-01 3.379430087088856061e-01 3.948296916614716934e-01 4.513401430661028724e-01 4.937968604091279579e-01 5.237008501175958175e-01 5.430165010604390829e-01 6.018251897745948709e-01 5.705519797233459256e-01 7.358597761474021670e-01 4.069189265493382002e-01 9.957517855951074637e-01
5.565543625042200802e+02 2.540594894180968621e-01 8.386328581557191131e-02 1.738443739629402796e-01 2.661574161122298721e-01 3.385011328816440734e-01 3.954328951598058417e-01 4.515223482976745140e-01 4.945811842977236306e-01 5.221914270269044644e-01 5.488429295393523200e-01 5.896194433644424970e-01 6.027697253429471491e-01 6.564380301887372537e-01 6.005013984379066194e-01 3.699869244232520393e-01
6.065543625042200802e+02 4.744099865987392861e-01 1.208621268719405617e-01 2.556227737502274611e-01 3.699933231667592026e-01 4.390049626800170413e-01 4.954682764256798100e-01 5.505179823153816265e-01 5.887852189531318503e-01 6.085427124288230738e-01 6.312230045232519737e-01 6.707934411473265301e-01 6.786787523653017296e-01 7.133673411536738396e-01 8.210948630177327123e-01 9.997090125691602269e-01
6.565543625042200802e+02 3.771668638612659663e-01 2.154205218414307899e-01 3.166528633326646247e-01 3.996888628070649485e-01 4.638462797942473070e-01 5.116402807503644956e-01 5.634731041121718853e-01 5.987342698338308233e-01 6.266680591345350493e-01 6.392417671351711128e-01 6.940479949207083443e-01 6.660736076032457431e-01 7.953695961739960518e-01 5.770593942895423378e-01 7.537015969144269523e-01
7.088043625042200802e+02 4.414040415357279321e-04 2.598584300605909984e-04 9.080558181557432467e-05 6.034442459074981042e-05 5.054576593737315548e-05 4.548530426827746633e-05 3.206472791108536054e-05 9.939973329836310559e-03 8.711027129150542003e-02 1.901357143240734460e-01 2.816575077858819443e-01 3.502784762004569896e-01 4.416828224621343058e-01 3.580695868950802274e-01 4.519044497991815956e-01
7.588043625042200802e+02 1.572606899187023769e-04 1.263914110652725631e-04 5.983088041933478919e-05 4.398481661736472378e-05 3.802132214666579602e-05 3.582305976462004364e-05 1.451813386711725826e-05 1.692299665332816852e-02 1.280659873796101411e-01 2.353383930856095818e-01 3.254596339506261593e-01 3.883957931295747290e-01 4.781857375132863019e-01 3.862289233847286951e-01 4.935449637558749214e-01
8.088043625042200802e+02 1.550050477312990538e-04 1.268053031541785619e-04 5.301532112351064915e-05 4.115707513004565718e-05 1.110512809348027015e-05 1.073682448521418448e-01 2.175206326326364903e-01 2.981813462115726621e-01 3.580891430975920997e-01 4.109988521910563630e-01 4.673365518375359184e-01 4.964393901784991403e-01 5.786008030949398862e-01 4.540228449319556048e-01 5.920324681898083696e-01
8.588043625042200802e+02 1.863616453533002725e-04 1.396634278892588770e-04 6.041314758378091575e-05 4.487812079033834313e-05 1.260930467589332397e-05 9.833818210434469576e-02 2.145249653947253476e-01 3.007432717088319163e-01 3.631813021635732497e-01 4.183634455012545383e-01 4.760504078354295676e-01 5.043169153232972546e-01 5.890309635509091146e-01 4.601309685811787453e-01 6.043332768425915269e-01
9.088043625042200802e+02 1.536415001243451102e-04 1.241042013451525085e-04 5.939839188542036429e-05 4.527363601103163326e-05 1.290632081971818329e-03 1.200509801438496421e-01 2.301010892528647933e-01 3.128176492567421030e-01 3.720181005830756615e-01 4.251276644326583698e-01 4.813600478126553450e-01 5.081657596278100764e-01 5.921315539801955685e-01 4.628706462107207154e-01 6.065043610429596832e-01
9.588043625042200802e+02 1.319994769026101974e-04 1.131454878948830520e-04 5.870299834289494063e-05 1.832838178723742570e-05 5.908091266677649445e-03 1.236218058122015712e-01 2.326085857562926462e-01 3.144443608110998878e-01 3.731453074589763386e-01 4.259767372013393838e-01 4.819189921472991078e-01 5.084795415767174864e-01 5.921244305184860668e-01 4.634120497788439264e-01 6.060849993885413234e-01
1.008804362504220080e+03 1.058300052907359566e-04 9.744163603312089653e-05 5.560388254785944876e-05 1.386490604176188349e-05 3.902129586966378988e-02 1.609001937167491292e-01 2.620618665127800728e-01 3.395517594393878680e-01 3.936982991322248715e-01 4.433223345038530550e-01 4.972399634320575079e-01 5.204911382481086646e-01 6.042742175130135784e-01 4.731319260756856049e-01 6.157599375611515491e-01
1.058804362504220080e+03 8.221924415321002608e-05 8.032918989821966310e-05 5.296052872638499506e-05 1.595478781236697147e-05 5.539253309265460001e-02 1.785827971399709113e-01 2.808713005583296507e-01 3.598239001300604367e-01 4.134925260448821249e-01 4.641320386369033324e-01 5.182218203508729415e-01 5.393068361974948655e-01 6.243435746105270301e-01 4.952165828429094807e-01 6.348664626308687664e-01
1.108804362504220080e+03 3.064450349898288216e-04 1.871500525658830925e-04 1.504805677510857139e-05 1.119989749704377452e-01 2.327345805355542085e-01 3.163637554429054033e-01 3.906790417247459346e-01 4.460145417429619563e-01 4.829087395517677739e-01 5.185771779939969406e-01 5.658796053091956768e-01 5.741136527989584293e-01 6.631154396739753487e-01 5.117934580726354321e-01 6.725225110353758584e-01
1.158804362504220080e+03 8.462445396587099829e-04 3.985448405344156945e-04 5.063262131742201689e-05 3.250860841779172616e-02 1.591222483590050141e-01 2.648589131900134785e-01 3.497377248183644038e-01 4.160035490523265600e-01 4.598294459842948712e-01 5.027611916238882150e-01 5.535107399950148777e-01 5.667750293948277118e-01 6.583693622583884908e-01 5.059484445641808659e-01 6.786500484545194833e-01
1.208804362504220080e+03 7.142420722596536879e-04 3.248621124699253349e-04 6.175185436975620212e-05 7.959089922339460804e-03 1.256869652895334366e-01 2.319957388885064420e-01 3.165406316132779452e-01 3.829311563296282084e-01 4.275179398002251774e-01 4.709725917581304433e-01 5.203223967456599430e-01 5.372523570133956872e-01 6.220953452953301710e-01 4.825259914552187945e-01 6.359370259071212006e-01
1.258804362504220080e+03 9.099331232724505465e-04 3.770106384764189758e-04 3.275340027599977409e-05 9.455329692776200112e-02 2.182363527362904121e-01 3.075913258688722784e-01 3.843405007878388790e-01 4.426294712765468931e-01 4.813183548333138662e-01 5.187427985027601718e-01 5.673394352976278698e-01 5.749683276496798667e-01 6.678731343076538263e-01 5.111852529028771963e-01 6.844306655821847940e-01
1.308804362504220080e+03 1.100507319723742407e-03 4.475408785648615014e-04 4.148767086435719404e-05 9.076249223822958900e-02 2.132086885774719109e-01 3.027831086097355628e-01 3.796824448153020559e-01 4.382603869492353033e-01 4.771698045301672741e-01 5.152749484487761933e-01 5.637173209892499814e-01 5.719835045776466842e-01 6.641892085668404944e-01 5.097620880577806712e-01 6.813764488668059283e-01
1.358804362504220080e+03 6.834815041611685396e-04 3.539619508600778171e-04 3.440362794140222716e-05 9.303724688162685885e-02 2.150320765611977714e-01 3.039791456557774940e-01 3.805601936747345371e-01 4.388975790596752469e-01 4.775946557798096404e-01 5.155668927942422819e-01 5.639356344988603054e-01 5.718257757447229306e-01 6.645216299541538696e-01 5.088072861234943511e-01 6.831213284878869807e-01
1.408804362504220080e+03 3.898158322824650675e-04 2.600908953342469395e-04 2.723442784104398575e-05 9.469103318242667877e-02 2.166458347823695951e-01 3.052470401385020127e-01 3.816633052431386841e-01 4.398393161209518953e-01 4.784457273559840629e-01 5.162299136582595427e-01 5.646215169740856910e-01 5.720568629728275400e-01 6.654455207355022273e-01 5.082245470967229339e-01 6.854347966934128955e-01
1.458804362504220080e+03 2.392889576039671949e-04 1.906328667919868062e-04 2.236743904486956328e-05 9.397679264002001265e-02 2.161516560896974137e-01 3.048427564372118703e-01 3.813555358519123972e-01 4.395792930810388799e-01 4.782650725294013694e-01 5.160478253148523820e-01 5.645043206711890527e-01 5.716802164784412499e-01 6.656501928350651021e-01 5.074063401960305919e-01 6.869069607166051750e-01
1.508804362504220080e+03 1.677458552597735797e-04 1.475780832275074754e-04 1.935584773129479273e-05 8.899710590811150956e-02 2.120201516154474330e-01 3.014492391136271432e-01 3.784088378291446397e-01 4.370023302982445346e-01 4.760345059970928494e-01 5.140094852799325098e-01 5.626235807491679619e-01 5.697756778557030444e-01 6.642783180614684202e-01 5.052440458229752185e-01 6.867994571656880209e-01
1.558804362504220080e+03 3.124606678141237976e-04 2.061269641528132497e-04 2.316874226595984682e-05 7.919302679913081677e-02 2.037279673766435595e-01 2.949562122810481246e-01 3.728025137564087155e-01 4.322691963989457320e-01 4.719277054920351655e-01 5.104738733466112066e-01 5.592583312784848992e-01 5.669769448717929539e-01 6.614202032687858113e-01 5.026884268923078602e-01 6.852521650841736367e-01
1.608804362504220080e+03 2.508740276007447663e-04 1.890708854945621193e-04 2.192569974905502985e-05 7.237560840004580998e-02 1.976082232111829595e-01 2.899476396984139170e-01 3.682830048721720262e-01 4.282963996347703417e-01 4.683622535350077110e-01 5.072730259367020933e-01 5.561524957888539511e-01 5.643117136873828654e-01 6.587306057343812471e-01 4.998542716723700097e-01 6.841252153362271660e-01
1.658804362504220080e+03 2.043323966724560259e-04 1.635885989211818478e-04 2.005385964132789492e-05 6.631214526305599655e-02 1.919911155574673955e-01 2.853438922425020063e-01 3.640732927311660649e-01 4.245921533508504320e-01 4.650075135054335118e-01 5.042472563479249992e-01 5.532040673854834445e-01 5.617910584166861954e-01 6.561430782844008824e-01 4.971520298963333362e-01 6.829608809917194767e-01
1.708804362504220080e+03 1.736429471656694386e-04 1.445190358912982781e-04 1.866690401006288022e-05 5.990252545247532617e-02 1.859004444500757802e-01 2.804182684747744680e-01 3.595633325991396401e-01 4.206468915867228597e-01 4.614352188558391021e-01 5.010362127304843760e-01 5.500751026788497366e-01 5.591516105121999702e-01 6.533530197384512794e-01 4.944145809500454236e-01 6.814718765749944174e-01
1.758804362504220080e+03 5.830403213991239503e-04 6.410395950805865186e-05 3.031154457313916736e-02 1.533836152796307639e-01 2.410124758273127221e-01 3.126223867769197251e-01 3.790591700602102820e-01 4.322699841195499770e-01 4.701255305921723804e-01 5.025016715620495011e-01 5.560168172192889724e-01 5.518616110421650234e-01 6.753096392579033269e-01 4.593475846394401430e-01 7.138256979743038411e-01
