TIME T_sat_Ch1_mesh1 T_sat_Ch1_mesh2 T_sat_Ch1_mesh3 T_sat_Ch1_mesh4 T_sat_Ch1_mesh5 T_sat_Ch1_mesh6 T_sat_Ch1_mesh7 T_sat_Ch1_mesh8 T_sat_Ch1_mesh9 T_sat_Ch1_mesh10 T_sat_Ch1_mesh11 T_sat_Ch1_mesh12 T_sat_Ch1_mesh13 T_sat_Ch1_mesh14 T_sat_Ch1_mesh15 
0.000000000000000000e+00 6.201577508435348136e+02 6.201154560771565230e+02 6.200256869340228150e+02 6.199272356863775713e+02 6.198868697618241868e+02 6.197896829874275682e+02 6.196917704582767783e+02 6.195906865304851863e+02 6.195499869164539177e+02 6.194500745966395243e+02 6.193493758701907836e+02 6.192453401632849364e+02 6.192041922614075702e+02 6.190987716049615983e+02 6.190346507473204838e+02
5.000040000000043960e+01 5.632404014899358344e+02 5.632246213269405644e+02 5.632039711455487350e+02 5.631873369286765865e+02 5.631731659286010654e+02 5.631605180535085537e+02 5.631491056735596885e+02 5.631387048653475631e+02 5.631289354062535040e+02 5.631194513055323796e+02 5.631105628047487244e+02 5.631020181377762128e+02 5.630944075762774901e+02 5.630854107819890260e+02 5.630777604307156707e+02
1.000003999999985922e+02 5.466978209282822263e+02 5.466796848416370267e+02 5.466570065359566115e+02 5.466372856992378502e+02 5.466189534426198406e+02 5.466020407892470985e+02 5.465868113765916405e+02 5.465736030642481182e+02 5.465617680977526334e+02 5.465501067013312877e+02 5.465393546154198248e+02 5.465296017741491141e+02 5.465201625172518334e+02 5.465123530340076741e+02 5.465099638567241982e+02
1.502405034099261059e+02 4.630709181990725938e+02 4.630678468659037890e+02 4.630664074656626212e+02 4.630651096124842070e+02 4.630638617893201285e+02 4.630626321947805764e+02 4.630614164623334545e+02 4.630602099850507329e+02 4.630590203994262879e+02 4.630578403830641605e+02 4.630566679218653690e+02 4.630554916556560556e+02 4.630543046644738183e+02 4.630529856458985023e+02 4.630520420349066626e+02
2.004200391960640388e+02 4.378461752772734599e+02 4.377363243369920269e+02 4.375904481167626159e+02 4.374770538267388815e+02 4.373817511852431039e+02 4.373022216531034587e+02 4.372370406754578198e+02 4.372053256144533293e+02 4.371998382734934694e+02 4.371927871177848601e+02 4.371858892286514902e+02 4.371782219883062908e+02 4.371734135732295954e+02 4.371649060822236379e+02 4.371607992680451957e+02
2.553043625042201370e+02 4.391033499817256143e+02 4.389603431896624670e+02 4.387732147338377331e+02 4.386057647112638733e+02 4.384583241767192590e+02 4.383250936237396900e+02 4.382100431012358968e+02 4.381122260034989040e+02 4.380284982058516334e+02 4.379559987634047502e+02 4.378883501005868197e+02 4.378267371533834194e+02 4.377700789258918803e+02 4.377315579302756419e+02 4.377269603623190051e+02
3.053043625042201370e+02 4.383969055045081973e+02 4.382423529420129853e+02 4.380469880967549443e+02 4.378597584715786297e+02 4.376889577224199002e+02 4.375425271680679771e+02 4.374171509731141327e+02 4.373084127981632605e+02 4.372125970229428162e+02 4.371257148613250934e+02 4.370494001217497271e+02 4.369782476029129157e+02 4.369207221157453773e+02 4.368544263514405657e+02 4.368023067700627848e+02
3.553043625042201370e+02 4.385631846741599134e+02 4.384060236105056561e+02 4.382097098272449784e+02 4.380185191251055130e+02 4.378392346380380786e+02 4.376850512979874566e+02 4.375547285547124261e+02 4.374420676991690584e+02 4.373425958160294158e+02 4.372519444316359341e+02 4.371706578280011399e+02 4.370949057217364384e+02 4.370306995493484692e+02 4.369587810519792583e+02 4.369008259165963182e+02
4.053043625042201370e+02 4.415922358686271423e+02 4.414613195463830380e+02 4.412823344100414715e+02 4.411085692745492679e+02 4.409454450510640982e+02 4.408046771992455319e+02 4.406866996328930099e+02 4.405801266328151087e+02 4.404888045194569486e+02 4.404032837498886011e+02 4.403276744961431177e+02 4.402662167345298485e+02 4.402164323199314140e+02 4.401669467159118767e+02 4.401453109231628105e+02
4.553043625042201370e+02 4.402422795754458207e+02 4.400930458778477714e+02 4.399039464845394605e+02 4.397194941107311479e+02 4.395460738473071842e+02 4.393961572963681874e+02 4.392699167588711475e+02 4.391614922587376100e+02 4.390669472243589553e+02 4.389813402209572359e+02 4.389061433886933514e+02 4.388358109939691758e+02 4.387785686082300458e+02 4.387136052786647156e+02 4.386608011464364836e+02
