TIME T_sat_Ch1_mesh1 T_sat_Ch1_mesh2 T_sat_Ch1_mesh3 T_sat_Ch1_mesh4 T_sat_Ch1_mesh5 T_sat_Ch1_mesh6 T_sat_Ch1_mesh7 T_sat_Ch1_mesh8 T_sat_Ch1_mesh9 T_sat_Ch1_mesh10 T_sat_Ch1_mesh11 T_sat_Ch1_mesh12 T_sat_Ch1_mesh13 T_sat_Ch1_mesh14 T_sat_Ch1_mesh15 
0.000000000000000000e+00 6.201577508435348136e+02 6.201154560771565230e+02 6.200256869340228150e+02 6.199272356863775713e+02 6.198868697618241868e+02 6.197896829874275682e+02 6.196917704582767783e+02 6.195906865304851863e+02 6.195499869164539177e+02 6.194500745966395243e+02 6.193493758701907836e+02 6.192453401632849364e+02 6.192041922614075702e+02 6.190987716049615983e+02 6.190346507473204838e+02
5.000040000000043960e+01 5.659146917484343930e+02 5.658989206254020701e+02 5.658775636881850915e+02 5.658564474955655896e+02 5.658379736876663628e+02 5.658176572546575471e+02 5.657976483815029951e+02 5.657777822960691765e+02 5.657607617507260329e+02 5.657414426873058346e+02 5.657223471395085426e+02 5.657033083936526054e+02 5.656874284229669456e+02 5.656682525459837052e+02 5.656545316431213450e+02
1.000003999999985922e+02 5.622241345373174681e+02 5.622066503625612768e+02 5.621883762571981151e+02 5.621781308565703057e+02 5.621703379943386381e+02 5.621644285691178311e+02 5.621594989214352154e+02 5.621548955434720938e+02 5.621503223923314181e+02 5.621461080407699455e+02 5.621420981523795035e+02 5.621378848713006846e+02 5.621333437196301475e+02 5.621269758453204304e+02 5.621226429198651431e+02
1.502405034099261059e+02 5.525889633106020256e+02 5.525704590476266276e+02 5.525470096232284050e+02 5.525269549687656081e+02 5.525091122938375747e+02 5.524929344840702470e+02 5.524782383136914632e+02 5.524648089542552043e+02 5.524522766736537278e+02 5.524405501150572491e+02 5.524295588164511628e+02 5.524192786783596603e+02 5.524091910175615112e+02 5.523987121669456428e+02 5.523867397708693261e+02
2.004200391960640388e+02 5.287106956685340720e+02 5.286872268147966452e+02 5.286577637978324447e+02 5.286328809286669639e+02 5.286108297911083582e+02 5.285909044990675056e+02 5.285728066847614173e+02 5.285565318297519752e+02 5.285410934568593575e+02 5.285273551399419603e+02 5.285125913394792860e+02 5.285027070195839087e+02 5.285014955681822357e+02 5.285001551104211330e+02 5.284991957299984051e+02
2.553043625042201370e+02 4.599991244370981462e+02 4.599145823012581218e+02 4.598002888519810654e+02 4.597031830035216444e+02 4.596287880316695009e+02 4.595682423679895123e+02 4.595228698738827688e+02 4.594890839475629036e+02 4.594687630560134721e+02 4.594645914989202424e+02 4.594610982334320397e+02 4.594571388562166590e+02 4.594544212991455083e+02 4.594499709967315084e+02 4.594475993469012565e+02
3.053043625042201370e+02 4.494973711401033825e+02 4.493704395302952435e+02 4.492118704155611795e+02 4.490576298381699871e+02 4.489068166843812264e+02 4.487726183668643785e+02 4.486631415328765797e+02 4.485717181621434975e+02 4.484929336116160812e+02 4.484221862500775160e+02 4.483596535474953839e+02 4.483014353008465491e+02 4.482538126481232439e+02 4.481966550757800860e+02 4.481530685904356801e+02
3.553043625042201370e+02 4.504828267755274851e+02 4.503584984287415978e+02 4.502035535025328272e+02 4.500525777274552865e+02 4.499029067474570525e+02 4.497630227411900705e+02 4.496415264964807648e+02 4.495361189785649572e+02 4.494429835907443476e+02 4.493575693885175610e+02 4.492795627885507770e+02 4.492069303940221516e+02 4.491427641516514200e+02 4.490724520483800006e+02 4.490178883395446974e+02
4.053043625042201370e+02 4.518895735357465924e+02 4.517686678556347601e+02 4.516180441687536700e+02 4.514718484262710945e+02 4.513346918740139699e+02 4.512152832770103714e+02 4.511120252834284656e+02 4.510210758661207819e+02 4.509394692659226962e+02 4.508644478808271288e+02 4.507964383057242230e+02 4.507328411313003471e+02 4.506778993969828662e+02 4.506173367668555443e+02 4.505680561065992720e+02
4.553043625042201370e+02 4.552625066410446379e+02 4.551511752762726815e+02 4.550104826774111757e+02 4.548740686551109320e+02 4.547463468401744535e+02 4.546359969393463984e+02 4.545419939737161599e+02 4.544602348513079733e+02 4.543878393901943582e+02 4.543219799709105473e+02 4.542633685208654697e+02 4.542085671818213086e+02 4.541628893907049473e+02 4.541114250309418026e+02 4.540690434266376201e+02
5.053043625042201370e+02 4.553269532800050001e+02 4.552137761883492999e+02 4.550727745547310974e+02 4.549367393301284892e+02 4.548124339330140060e+02 4.547069209380466646e+02 4.546161216965919039e+02 4.545363997963711995e+02 4.544649235027275154e+02 4.543990948488987556e+02 4.543395364608858813e+02 4.542836133523595663e+02 4.542357159707505048e+02 4.541821708966513711e+02 4.541380766318163751e+02
5.553043625042200802e+02 4.551922629890889311e+02 4.550788677520038163e+02 4.549375957117971438e+02 4.548016394287594153e+02 4.546776286182581543e+02 4.545721140471538320e+02 4.544810805253833905e+02 4.544010001474672436e+02 4.543290861777962277e+02 4.542627857693856299e+02 4.542027264858015769e+02 4.541463145353790765e+02 4.540978992015206472e+02 4.540438311374495584e+02 4.539993553657484426e+02
6.053043625042200802e+02 4.549613956375727639e+02 4.548475233038874421e+02 4.547056615463001208e+02 4.545692356149788793e+02 4.544447905864973904e+02 4.543387277684992682e+02 4.542470875007206814e+02 4.541663812151168713e+02 4.540938347064886784e+02 4.540269131710266493e+02 4.539662399910442332e+02 4.539092412812890416e+02 4.538602473969364723e+02 4.538055828289433862e+02 4.537606638664675529e+02
6.554293625042200802e+02 4.546010304280190439e+02 4.544863842193583992e+02 4.543435526943164291e+02 4.542060769110858018e+02 4.540804347188734482e+02 4.539731807439477507e+02 4.538804366145781728e+02 4.537987041746702630e+02 4.537251972969592089e+02 4.536573781137526566e+02 4.535958555276232573e+02 4.535380639598224661e+02 4.534883209469508643e+02 4.534328860316512646e+02 4.533873943157686881e+02
7.054293625042200802e+02 4.541920680001115898e+02 4.540765237901999285e+02 4.539325677174329030e+02 4.537938275829114332e+02 4.536667253966262479e+02 4.535580654335730060e+02 4.534640553633680042e+02 4.533811688484065030e+02 4.533065973807798628e+02 4.532377928808126626e+02 4.531753473126734661e+02 4.531166982025692960e+02 4.530661549327131752e+02 4.530098959545433104e+02 4.529637906879523825e+02
7.554293625042200802e+02 4.537532718365467872e+02 4.536367552910137988e+02 4.534915818022436724e+02 4.533515363248768608e+02 4.532229977391544935e+02 4.531129624737488939e+02 4.530177029337783665e+02 4.529336712216864385e+02 4.528580387511225354e+02 4.527882477064941327e+02 4.527248780292367201e+02 4.526653653393872787e+02 4.526140208328818630e+02 4.525569275816851018e+02 4.525101980779691644e+02
8.054293625042200802e+02 4.528105298571279036e+02 4.526920126505627877e+02 4.525443471208310484e+02 4.524036537732440593e+02 4.522767084512339579e+02 4.521684353614793395e+02 4.520745385915256520e+02 4.519916241514917488e+02 4.519168878195411025e+02 4.518477856020635954e+02 4.517850473467564143e+02 4.517259813391976877e+02 4.516751706264295763e+02 4.516183759792463093e+02 4.515717466503367632e+02
8.554293625042200802e+02 4.510502786039159560e+02 4.509279428170020765e+02 4.507754436120288233e+02 4.506312046546064494e+02 4.505023167878390495e+02 4.503925962757381285e+02 4.502975338494098878e+02 4.502136473593729988e+02 4.501380736300779972e+02 4.500681633273239868e+02 4.500047212794826237e+02 4.499449706771069941e+02 4.498936664140405242e+02 4.498361240666669119e+02 4.497888455383472319e+02
9.054293625042200802e+02 4.486172673794417847e+02 4.484896932970689249e+02 4.483304059891109432e+02 4.481853330745008748e+02 4.480609286532067017e+02 4.479543312941900126e+02 4.478612145531297983e+02 4.477786152940132069e+02 4.477038240010973027e+02 4.476342518415353311e+02 4.475710878491751146e+02 4.475112065154028187e+02 4.474601158656885787e+02 4.474021823332615213e+02 4.473542617405290684e+02
9.554293625042200802e+02 4.465271655751556068e+02 4.463944967615754535e+02 4.462287309697024966e+02 4.460790890600639500e+02 4.459520080066505443e+02 4.458428793953557374e+02 4.457474014055919156e+02 4.456626039034532596e+02 4.455857551364566689e+02 4.455141850319183732e+02 4.454491947146537996e+02 4.453875120651853763e+02 4.453349378131012486e+02 4.452751807790281191e+02 4.452257746773630060e+02
1.005429362504220080e+03 4.446643022441633093e+02 4.445267268484517444e+02 4.443547629976612825e+02 4.441999917068894774e+02 4.440690237780645475e+02 4.439564912000914774e+02 4.438579922592285811e+02 4.437704783066386085e+02 4.436911485414077561e+02 4.436172414114190019e+02 4.435501280111881215e+02 4.434864005292371871e+02 4.434321082218060610e+02 4.433703360277485217e+02 4.433193379012909645e+02
1.055429362504220080e+03 4.428105974004969312e+02 4.426672862420796264e+02 4.424905538018034576e+02 4.423360407149474440e+02 4.422073997563103376e+02 4.420963510563859131e+02 4.419990225534035062e+02 4.419123518526366752e+02 4.418336119531916779e+02 4.417600037038463938e+02 4.416932400204850069e+02 4.416294885595111168e+02 4.415755194427426886e+02 4.415136023529576050e+02 4.414621238903215499e+02
1.105429362504220080e+03 4.404962357074551846e+02 4.403474625650187591e+02 4.401633597696177844e+02 4.400026892845465909e+02 4.398687324571568524e+02 4.397531152419685441e+02 4.396517752198489006e+02 4.395615736390503798e+02 4.394797542098155532e+02 4.394032904760476868e+02 4.393341065501040248e+02 4.392680098502604551e+02 4.392123266976537366e+02 4.391483392884700265e+02 4.390951448562989867e+02
1.155429362504220080e+03 4.382122188712686466e+02 4.380558437164062298e+02 4.378648830298650410e+02 4.377010640328479667e+02 4.375651799224325487e+02 4.374478797536284560e+02 4.373451538975721746e+02 4.372537457395526985e+02 4.371709141817865998e+02 4.370933332801490110e+02 4.370234420980421532e+02 4.369562630544675130e+02 4.369003279574857288e+02 4.368353735752481271e+02 4.367811593144481890e+02
1.205429362504220080e+03 4.354625408505434052e+02 4.352978319034482979e+02 4.350982250840588108e+02 4.349291501172692165e+02 4.347889581653793698e+02 4.346679338030958206e+02 4.345619621935782675e+02 4.344676229816061550e+02 4.343821629156489053e+02 4.343020773053507924e+02 4.342298668617416411e+02 4.341605303085090668e+02 4.341027035559042702e+02 4.340354474636734494e+02 4.339791358680520261e+02
1.255429362504220080e+03 4.334638399932404695e+02 4.332912681605929492e+02 4.330805203938150498e+02 4.328996676185734032e+02 4.327498702085190985e+02 4.326208760982062245e+02 4.325080650228009063e+02 4.324077152144420779e+02 4.323168259326580483e+02 4.322317862470298451e+02 4.321549281063917078e+02 4.320813477284709165e+02 4.320196181596652991e+02 4.319479784283400932e+02 4.318886943238435947e+02
1.305429362504220080e+03 4.314667667477081068e+02 4.312871938434603862e+02 4.310703194573200676e+02 4.308869710511314679e+02 4.307352120222885787e+02 4.306043860492284239e+02 4.304898911760563465e+02 4.303879608846506812e+02 4.302956728660855106e+02 4.302091629869590292e+02 4.301311242596995044e+02 4.300561703526221891e+02 4.299936858021035277e+02 4.299206354199687325e+02 4.298600346000058607e+02
1.355429362504220080e+03 4.302053858178874179e+02 4.300194747085746485e+02 4.297918287691571777e+02 4.295941230100843882e+02 4.294291966393216171e+02 4.292868296086102191e+02 4.291620212068343108e+02 4.290507776016793855e+02 4.289498989792201655e+02 4.288555212969473587e+02 4.287699187922534065e+02 4.286881490376954389e+02 4.286190618783672903e+02 4.285393418493840727e+02 4.284742901038201808e+02
1.405429362504220080e+03 4.283856197045059275e+02 4.281929665121952553e+02 4.279559888223152484e+02 4.277512338783582209e+02 4.275828798859559470e+02 4.274391935963940909e+02 4.273143265164474087e+02 4.272037698161441313e+02 4.271042382450174273e+02 4.270113016118964424e+02 4.269275681344590794e+02 4.268475285307579270e+02 4.267809016407434228e+02 4.267026863651856843e+02 4.266386440557841411e+02
1.455429362504220080e+03 4.294247715676842745e+02 4.292353931607079858e+02 4.289983851471395155e+02 4.287826836721178552e+02 4.285981286813528186e+02 4.284399677101879433e+02 4.283017452563911434e+02 4.281790401522888487e+02 4.280678183740960776e+02 4.279643801713731364e+02 4.278702803261085705e+02 4.277810011570061874e+02 4.277045662172291713e+02 4.276178491931120220e+02 4.275479069868450210e+02
1.505429362504220080e+03 4.269639546933519227e+02 4.267664631866344962e+02 4.265168655109677616e+02 4.262873291515743404e+02 4.260902797003482192e+02 4.259237462483187073e+02 4.257800897931121540e+02 4.256536764797726846e+02 4.255404228243750140e+02 4.254352494958391731e+02 4.253399592337622153e+02 4.252499016059714450e+02 4.251736392481204803e+02 4.250858526912899720e+02 4.250157905933888287e+02
1.555429362504220080e+03 4.252045635103399945e+02 4.249868301889495115e+02 4.247230454212383961e+02 4.244828070756376519e+02 4.242796280070398893e+02 4.241077005558846622e+02 4.239595901210517468e+02 4.238295360457789229e+02 4.237131998949041645e+02 4.236053984004790323e+02 4.235082237386482120e+02 4.234161166781473185e+02 4.233386696533798386e+02 4.232495134898765059e+02 4.231774702951275344e+02
1.605429362504220080e+03 4.228368044597943936e+02 4.226186713696391166e+02 4.223452904871270448e+02 4.221008825683583723e+02 4.218971070457092765e+02 4.217240083163682129e+02 4.215745287870399238e+02 4.214428380460166750e+02 4.213250514540146696e+02 4.212154917070952251e+02 4.211173204626478537e+02 4.210236224985446825e+02 4.209460665276670284e+02 4.208557040851767965e+02 4.207829442314640573e+02
1.655429362504220080e+03 4.211539295727232002e+02 4.209336431333631481e+02 4.206534499965289342e+02 4.204030236018419373e+02 4.201923401570119267e+02 4.200107430825148640e+02 4.198508198706301755e+02 4.197074152952185386e+02 4.195770669242945132e+02 4.194532244449019345e+02 4.193383829488341803e+02 4.192290166572269641e+02 4.191352282268391036e+02 4.190255123839315274e+02 4.189430671439808975e+02
1.705429362504220080e+03 4.189912246348985718e+02 4.187459862152430787e+02 4.184657007456897304e+02 4.182385355485577634e+02 4.180529807691852966e+02 4.178953814220579943e+02 4.177589392619369164e+02 4.176388635963397746e+02 4.175309407224027041e+02 4.174304416902473349e+02 4.173418693668961623e+02 4.172560450652867985e+02 4.171896417213488917e+02 4.171065109011155982e+02 4.170449924589165676e+02
1.755429362504220080e+03 4.173956338278403564e+02 4.171473826007648427e+02 4.168357787643334404e+02 4.165513645223685444e+02 4.163110710424969625e+02 4.161093169097022724e+02 4.159360526021639544e+02 4.157834602494116325e+02 4.156473990651858799e+02 4.155196540402330925e+02 4.154026804718116068e+02 4.152918229412637174e+02 4.151979433726936577e+02 4.150858077195110241e+02 4.150012160056947437e+02
1.805429362504220080e+03 4.159922100416505373e+02 4.157354427261587944e+02 4.154143695450851510e+02 4.151272455348173480e+02 4.148890471161687969e+02 4.146887785823488457e+02 4.145163818204026711e+02 4.143646039743341589e+02 4.142286693754077760e+02 4.141019757535534609e+02 4.139872994250049487e+02 4.138781339077187909e+02 4.137866057335274377e+02 4.136788060674240910e+02 4.135938837410805036e+02
1.855429362504220080e+03 4.145907069160822402e+02 4.143324379985944006e+02 4.140039655453372802e+02 4.137126133598725346e+02 4.134731782403128477e+02 4.132708604959880176e+02 4.130956302127336244e+02 4.129412763624007425e+02 4.128027170764779044e+02 4.126738613440111294e+02 4.125588930168451043e+02 4.124477812111126696e+02 4.123564033196732908e+02 4.122502762925690263e+02 4.121635109378083826e+02
1.905429362504220080e+03 4.128766582285057325e+02 4.126103054059697115e+02 4.122734186506116885e+02 4.119910506860368287e+02 4.117663837257454134e+02 4.115859398254003167e+02 4.114321269772341338e+02 4.112965081272213297e+02 4.111715155081928970e+02 4.110548081658631077e+02 4.109500551692082695e+02 4.108464460834971419e+02 4.107625268155222784e+02 4.106599832962754135e+02 4.105732327253099925e+02
1.955429362504220080e+03 4.119031080987313089e+02 4.116218824427343179e+02 4.112842186283529600e+02 4.110054465925359182e+02 4.107792844130253798e+02 4.105862321900611391e+02 4.104186067601914942e+02 4.102697090896629106e+02 4.101356280677042605e+02 4.100097727634408784e+02 4.098972321484455961e+02 4.097875081001284912e+02 4.096986036842172325e+02 4.095878646631858828e+02 4.094938140963878936e+02
2.005429362504220080e+03 4.111473062707967756e+02 4.108614967079826101e+02 4.105015001038543687e+02 4.101850468753097516e+02 4.099274473565694734e+02 4.097108040074695054e+02 4.095247308424857238e+02 4.093613229381620613e+02 4.092151905438379345e+02 4.090789030093220049e+02 4.089584828367462706e+02 4.088409755547977511e+02 4.087463763812534694e+02 4.086335811700630529e+02 4.085416859119903847e+02
2.055429362504220080e+03 4.101116689552393950e+02 4.098125844037423917e+02 4.094375650140209473e+02 4.090837657927914961e+02 4.087663395595285465e+02 4.085078780371041489e+02 4.083000830216769828e+02 4.081237167553281324e+02 4.079703200980770816e+02 4.078304652527527310e+02 4.077086071262837095e+02 4.075930806642889479e+02 4.075003055024585024e+02 4.073957184315282234e+02 4.073276657083561076e+02
2.105429362504220080e+03 4.088015330514610923e+02 4.085064384487703819e+02 4.081283890017389240e+02 4.078002473785618918e+02 4.075364192671247565e+02 4.073185788179386577e+02 4.071314324577754746e+02 4.069661782743443723e+02 4.068167061067103987e+02 4.066767367122949963e+02 4.065514681035981539e+02 4.064295994656667972e+02 4.063290773833540470e+02 4.062109291831474138e+02 4.061123248217954824e+02
2.155429362504220080e+03 4.083958606673000986e+02 4.081002823098340286e+02 4.077072619308039521e+02 4.073243934762139133e+02 4.069702328760276373e+02 4.066342552055540409e+02 4.063278714498607656e+02 4.060628821418526968e+02 4.058843319847143789e+02 4.057163244113152700e+02 4.055759402084808585e+02 4.054567594582285892e+02 4.053608751420970862e+02 4.052396668807978131e+02 4.051318456678764051e+02
2.205429362504220080e+03 4.078783846174464998e+02 4.075593426980439062e+02 4.071623439542105416e+02 4.068111627391125467e+02 4.065208108847735957e+02 4.062724874199577130e+02 4.060573198498048555e+02 4.058669745237453981e+02 4.056963067398954763e+02 4.055364655946871721e+02 4.053915775195051197e+02 4.052524338488516946e+02 4.051342492565417501e+02 4.049984278288097812e+02 4.048910668561036346e+02
