TIME T_sat_Ch0_mesh1 T_sat_Ch0_mesh2 T_sat_Ch0_mesh3 T_sat_Ch0_mesh4 T_sat_Ch0_mesh5 T_sat_Ch0_mesh6 T_sat_Ch0_mesh7 T_sat_Ch0_mesh8 T_sat_Ch0_mesh9 T_sat_Ch0_mesh10 T_sat_Ch0_mesh11 T_sat_Ch0_mesh12 T_sat_Ch0_mesh13 T_sat_Ch0_mesh14 T_sat_Ch0_mesh15 
0.000000000000000000e+00 6.201713808644612982e+02 6.201622271046205697e+02 6.210822003982642627e+02 6.210714063538197252e+02 6.210606112972823212e+02 6.210498152356034325e+02 6.210390181746327016e+02 6.210282201201152930e+02 6.210174210776899599e+02 6.210066210527384101e+02 6.209958200505026298e+02 6.209850180765640744e+02 6.209742151370194279e+02 6.209634112358642142e+02 6.209548845959586743e+02
5.000040000000043960e+01 5.669113109921219120e+02 5.668947041703415834e+02 5.669410563674728110e+02 5.669205517037771642e+02 5.669002811405348439e+02 5.668800464660541820e+02 5.668598411258815304e+02 5.668396643953177545e+02 5.668195155914884253e+02 5.667993940398780524e+02 5.667792989817374973e+02 5.667592296076983303e+02 5.667391850799443773e+02 5.667191645472559003e+02 5.667033808607851597e+02
1.000003999999985922e+02 5.638831208377079065e+02 5.638653870363901888e+02 5.638436400947111906e+02 5.638201175497440545e+02 5.637961138632780376e+02 5.637718722861565084e+02 5.637474584539678517e+02 5.637228951057161339e+02 5.636982159192976951e+02 5.636734756197261049e+02 5.636487447872086705e+02 5.636240952399732578e+02 5.635995794557308045e+02 5.635752090435014452e+02 5.635560448919092096e+02
1.502405034099261059e+02 5.613147494340636285e+02 5.612958896370641924e+02 5.612723243879723896e+02 5.612494176692165411e+02 5.612265269758200930e+02 5.612036747389444145e+02 5.611808692593442629e+02 5.611581084583945085e+02 5.611353853614889431e+02 5.611126879158335896e+02 5.610900138168866533e+02 5.610673246862019141e+02 5.610447086983263034e+02 5.610218642463846663e+02 5.610043405556115204e+02
2.004200391960640388e+02 5.566455421326164696e+02 5.566265069224941726e+02 5.566027836852606470e+02 5.565798834569189921e+02 5.565570875986169312e+02 5.565343999771980634e+02 5.565118237499223142e+02 5.564893616225592723e+02 5.564670125686332085e+02 5.564447812600219549e+02 5.564226503694495705e+02 5.564006683204629553e+02 5.563786730267680696e+02 5.563572209444771488e+02 5.563394235176294842e+02
2.535438445625391353e+02 5.425280544663057753e+02 5.425076640207292940e+02 5.424825385457811535e+02 5.424583687067861320e+02 5.424345473824057535e+02 5.424110634909192186e+02 5.423879017069335760e+02 5.423650494837003180e+02 5.423424983305664000e+02 5.423202492365669514e+02 5.422982947515262140e+02 5.422766849960069067e+02 5.422552283979025560e+02 5.422346174998345987e+02 5.422163950784791950e+02
3.066688445625391068e+02 5.177984958000556617e+02 5.177739585178949255e+02 5.177427510244872337e+02 5.177142172737203509e+02 5.176864186569572439e+02 5.176594008749949580e+02 5.176331790972877798e+02 5.176077428071987470e+02 5.175830588543419708e+02 5.175590758081934837e+02 5.175356931622397951e+02 5.175128982568345464e+02 5.174904369062347769e+02 5.174687635978514209e+02 5.174504345386727664e+02
3.566688445625391068e+02 4.759313564235733338e+02 4.758834084960944892e+02 4.758270559198861065e+02 4.757616730255984976e+02 4.756912527911684947e+02 4.756144642642199187e+02 4.755267759306695439e+02 4.754304576252314973e+02 4.753294366284445687e+02 4.752271985637252669e+02 4.751241692061285562e+02 4.750206389258430022e+02 4.749168169530049681e+02 4.748129539750951267e+02 4.747314307417087207e+02
4.066688445625391068e+02 4.639161964310649751e+02 4.638177368395486155e+02 4.636929232995856864e+02 4.635733870757034083e+02 4.634538480081731109e+02 4.633343060402625611e+02 4.632147549471666252e+02 4.630951801687922966e+02 4.629755562230967030e+02 4.628558451028437162e+02 4.627359967464871033e+02 4.626159498394544016e+02 4.624956340866297637e+02 4.623749778093604164e+02 4.622795018986178661e+02
4.566688445625391068e+02 4.562792367018217874e+02 4.561657249056096362e+02 4.560293964619510234e+02 4.558908417279168930e+02 4.557518481272573467e+02 4.556124213065144772e+02 4.554725736417607322e+02 4.553323197826877049e+02 4.551916737421859125e+02 4.550506479263885922e+02 4.549092557294907238e+02 4.547675252317586683e+02 4.546255696333462311e+02 4.544837365139434269e+02 4.543897400424472153e+02
