TIME T_sat_Ch0_mesh1 T_sat_Ch0_mesh2 T_sat_Ch0_mesh3 T_sat_Ch0_mesh4 T_sat_Ch0_mesh5 T_sat_Ch0_mesh6 T_sat_Ch0_mesh7 T_sat_Ch0_mesh8 T_sat_Ch0_mesh9 T_sat_Ch0_mesh10 T_sat_Ch0_mesh11 T_sat_Ch0_mesh12 T_sat_Ch0_mesh13 T_sat_Ch0_mesh14 T_sat_Ch0_mesh15 
0.000000000000000000e+00 6.201713808644612982e+02 6.201622271046205697e+02 6.210822003982642627e+02 6.210714063538197252e+02 6.210606112972823212e+02 6.210498152356034325e+02 6.210390181746327016e+02 6.210282201201152930e+02 6.210174210776899599e+02 6.210066210527384101e+02 6.209958200505026298e+02 6.209850180765640744e+02 6.209742151370194279e+02 6.209634112358642142e+02 6.209548845959586743e+02
5.000040000000043960e+01 5.673758664778351886e+02 5.673576261212900818e+02 5.674521211635301370e+02 5.674300216412332247e+02 5.674079614918778134e+02 5.673859185778935625e+02 5.673638930238992089e+02 5.673418847920881944e+02 5.673198938349127047e+02 5.672979200937629685e+02 5.672759634991002713e+02 5.672540239715124244e+02 5.672321014218325672e+02 5.672101957502447931e+02 5.671929201345935780e+02
1.000003999999985922e+02 5.650841255734235347e+02 5.650651743669769758e+02 5.650460883719640606e+02 5.650230204789456820e+02 5.650000427883898055e+02 5.649771581454165243e+02 5.649543787639497623e+02 5.649317200106561359e+02 5.649092015629261141e+02 5.648868496035054250e+02 5.648647009328069544e+02 5.648428118209640161e+02 5.648212818192334908e+02 5.648003120478075516e+02 5.647843056402199409e+02
1.502405034099261059e+02 5.630120773429388237e+02 5.629921111169737742e+02 5.629670505666978215e+02 5.629426281957813671e+02 5.629181488659244224e+02 5.628936209582782340e+02 5.628690422745806927e+02 5.628444038900576061e+02 5.628196942872302770e+02 5.627949034966618456e+02 5.627700261098810870e+02 5.627450623282331890e+02 5.627200170561810637e+02 5.626948995282675696e+02 5.626750138343757044e+02
2.004200391960640388e+02 5.606496084760235590e+02 5.606301902657176015e+02 5.606050513158851345e+02 5.605816515406572762e+02 5.605583404674823669e+02 5.605351151382266153e+02 5.605119684702751783e+02 5.604888904880250493e+02 5.604658698260949450e+02 5.604428950534943397e+02 5.604199558057703143e+02 5.603970436839504146e+02 5.603741450054670850e+02 5.603512996577322838e+02 5.603330702678043735e+02
2.534293625042201370e+02 5.562088529746772565e+02 5.561897332756076366e+02 5.561659740819179660e+02 5.561429850038649647e+02 5.561201094846869637e+02 5.560973445874583376e+02 5.560746871148423907e+02 5.560521359797227205e+02 5.560296860798626994e+02 5.560073422392890734e+02 5.559850789431405929e+02 5.559629542352454337e+02 5.559407807892882829e+02 5.559191460249249985e+02 5.559011974690151874e+02
3.034293625042201370e+02 5.474536172371442717e+02 5.474333722725588132e+02 5.474083327541218296e+02 5.473840936268707082e+02 5.473600391938716712e+02 5.473361762808320918e+02 5.473125114190769409e+02 5.472890519074220492e+02 5.472658035670551726e+02 5.472427658600349787e+02 5.472199290756685741e+02 5.471973097537734247e+02 5.471747951855769543e+02 5.471529315193263301e+02 5.471341593736350433e+02
3.546793625042201370e+02 5.339735026763221413e+02 5.339496424799669967e+02 5.339204925985586669e+02 5.338924953895916587e+02 5.338649549433856691e+02 5.338378440422832227e+02 5.338111404827994875e+02 5.337848283961736797e+02 5.337588964606210311e+02 5.337333366557666068e+02 5.337080177226803244e+02 5.336828056215668994e+02 5.336574970217113787e+02 5.336326703729089331e+02 5.336107112080575234e+02
4.046793625042201370e+02 5.132896426282394486e+02 5.132638043640440628e+02 5.132331410563591589e+02 5.132029373469598568e+02 5.131731101306764913e+02 5.131434931354604032e+02 5.131139090575558157e+02 5.130841916491312986e+02 5.130541896137846152e+02 5.130237282611095679e+02 5.129926692617470962e+02 5.129609588341340896e+02 5.129283546217367302e+02 5.128954695792908751e+02 5.128647556723623211e+02
4.546793625042201370e+02 4.799051459434787716e+02 4.798295829146350115e+02 4.797449546401931002e+02 4.796522607620279359e+02 4.795593898240940121e+02 4.794663695815414144e+02 4.793732199874131084e+02 4.792799530172507616e+02 4.791865727413878062e+02 4.790930756930331427e+02 4.789994514463311361e+02 4.789056832036262676e+02 4.788117484103472634e+02 4.787176196030476376e+02 4.786431836853901132e+02
5.046793625042201370e+02 4.668157429941381338e+02 4.667195263929645535e+02 4.665999256954935390e+02 4.664826712309048844e+02 4.663652023194973140e+02 4.662475542006610567e+02 4.661297681910328947e+02 4.660118914771221057e+02 4.658939761767563823e+02 4.657760772851546562e+02 4.656582493584260760e+02 4.655405411812980105e+02 4.654229875858969763e+02 4.653055987761806591e+02 4.652130536328149901e+02
5.546793625042200802e+02 4.631740396000670899e+02 4.630730955692923771e+02 4.629474337799795194e+02 4.628248168711070321e+02 4.627021598956582693e+02 4.625794442149166343e+02 4.624566377523798906e+02 4.623336970202132648e+02 4.622105708570808247e+02 4.620872052488911095e+02 4.619635484199135362e+02 4.618395551944857971e+02 4.617151899194669795e+02 4.615904277890534786e+02 4.614916845474090223e+02
6.046793625042200802e+02 4.627281834699225556e+02 4.626274104516270427e+02 4.625016768916179331e+02 4.623789645838082265e+02 4.622560498743890776e+02 4.621329003740552253e+02 4.620094820542204275e+02 4.618857631342142440e+02 4.617617157575568854e+02 4.616373166391255154e+02 4.615125468275516596e+02 4.613873900523706197e+02 4.612618273696492679e+02 4.611358210590551607e+02 4.610360160124336630e+02
6.546793625042200802e+02 4.626315004840687379e+02 4.625309306742395279e+02 4.624054689443963184e+02 4.622828854846023887e+02 4.621599959997706719e+02 4.620367755313684484e+02 4.619131992503859010e+02 4.617892418602832549e+02 4.616648773120754754e+02 4.615400797174738727e+02 4.614148262857141845e+02 4.612891022640205847e+02 4.611629062460155524e+02 4.610362525336706199e+02 4.609360003233625207e+02
7.046793625042200802e+02 4.633121186914105465e+02 4.632126827627078001e+02 4.630885767907228683e+02 4.629672315252099679e+02 4.628455109884168905e+02 4.627234008421631870e+02 4.626008909418794701e+02 4.624779762208459033e+02 4.623546570103510476e+02 4.622309385325637550e+02 4.621068295248886102e+02 4.619823402239622396e+02 4.618574802067560654e+02 4.617322567114017602e+02 4.616331841927391793e+02
7.546793625042200802e+02 4.645450271966712421e+02 4.644474484145957831e+02 4.643256461886703619e+02 4.642065525832254593e+02 4.640871020232045225e+02 4.639672952406744457e+02 4.638471347787788659e+02 4.637266242915516727e+02 4.636057678540577172e+02 4.634845694360878952e+02 4.633630326374893684e+02 4.632411606789955840e+02 4.631189565524798013e+02 4.629964231850674992e+02 4.628994963655776473e+02
8.046793625042200802e+02 4.655996420285692921e+02 4.655036408960206700e+02 4.653838235053778476e+02 4.652667014137159640e+02 4.651492580320914954e+02 4.650314951733155340e+02 4.649134148301831715e+02 4.647950190483935557e+02 4.646763098347740879e+02 4.645572890817460916e+02 4.644379584853180631e+02 4.643183194427724629e+02 4.641983729364336568e+02 4.640781194244982544e+02 4.639830053051960590e+02
8.546793625042200802e+02 4.661878518713690482e+02 4.660927306658290377e+02 4.659740268002919379e+02 4.658580129215582133e+02 4.657416992308869794e+02 4.656250866165124762e+02 4.655081758761413084e+02 4.653909676304246545e+02 4.652734622393484187e+02 4.651556597346096282e+02 4.650375597732764845e+02 4.649191616145637909e+02 4.648004641200006972e+02 4.646814657728814382e+02 4.645873454132629377e+02
9.046793625042200802e+02 4.663931885457706130e+02 4.662983683949574925e+02 4.661800502170698337e+02 4.660644227184061492e+02 4.659485055756069301e+02 4.658322984129492852e+02 4.657158006328160127e+02 4.655990113843347444e+02 4.654819295429288104e+02 4.653645537061181017e+02 4.652468822020825314e+02 4.651289131076919716e+02 4.650106442750286533e+02 4.648920733653885691e+02 4.647982891262682870e+02
9.546793625042200802e+02 4.663906903230432590e+02 4.662958543604891020e+02 4.661775209116638052e+02 4.660618810462037800e+02 4.659459539159054771e+02 4.658297381065711988e+02 4.657132320273523760e+02 4.655964339139558206e+02 4.654793418382304822e+02 4.653619537271270019e+02 4.652442673866693212e+02 4.651262805275292180e+02 4.650079907900977787e+02 4.648893957665016501e+02 4.647955903302517982e+02
1.004679362504220080e+03 4.662652871017835992e+02 4.661702384121855971e+02 4.660516397146916461e+02 4.659357396915097524e+02 4.658195504995142642e+02 4.657030701944534030e+02 4.655862967468851821e+02 4.654692280506764064e+02 4.653518619330776573e+02 4.652341961685009437e+02 4.651162284926434722e+02 4.649979566157693398e+02 4.648793782353865254e+02 4.647604910468230628e+02 4.646664526933288357e+02
1.054679362504220080e+03 4.653083380284812165e+02 4.652117322342220405e+02 4.650911625507396820e+02 4.649733522059145798e+02 4.648552415366079913e+02 4.647368283509023854e+02 4.646181104215893356e+02 4.644990854830977582e+02 4.643797512268077980e+02 4.642601052977190079e+02 4.641401452916244352e+02 4.640198687412848813e+02 4.638992730061401062e+02 4.637783547268719531e+02 4.636827016597327997e+02
