TIME T_sat_Ch0_mesh1 T_sat_Ch0_mesh2 T_sat_Ch0_mesh3 T_sat_Ch0_mesh4 T_sat_Ch0_mesh5 T_sat_Ch0_mesh6 T_sat_Ch0_mesh7 T_sat_Ch0_mesh8 T_sat_Ch0_mesh9 T_sat_Ch0_mesh10 T_sat_Ch0_mesh11 T_sat_Ch0_mesh12 T_sat_Ch0_mesh13 T_sat_Ch0_mesh14 T_sat_Ch0_mesh15 
0.000000000000000000e+00 6.201713808644612982e+02 6.201622271046205697e+02 6.210822003982642627e+02 6.210714063538197252e+02 6.210606112972823212e+02 6.210498152356034325e+02 6.210390181746327016e+02 6.210282201201152930e+02 6.210174210776899599e+02 6.210066210527384101e+02 6.209958200505026298e+02 6.209850180765640744e+02 6.209742151370194279e+02 6.209634112358642142e+02 6.209548845959586743e+02
5.000040000000043960e+01 5.632385918824400051e+02 5.632219186700427827e+02 5.632012546593925890e+02 5.631822011000324437e+02 5.631644906392873509e+02 5.631482680832356209e+02 5.631334395998970876e+02 5.631196622133862775e+02 5.631065250064581278e+02 5.630936607290082065e+02 5.630808154056434205e+02 5.630678809892295931e+02 5.630547887611468241e+02 5.630418398716556112e+02 5.630307933792615813e+02
1.000003999999985922e+02 5.466975794748304907e+02 5.466809230806366031e+02 5.466603395522632809e+02 5.466406557796242396e+02 5.466212248649881076e+02 5.466020454947204144e+02 5.465831172994169265e+02 5.465644370147946347e+02 5.465459953827690924e+02 5.465277892976124576e+02 5.465097860733874313e+02 5.464920515606936533e+02 5.464743191534251991e+02 5.464574478701425733e+02 5.464423707784371800e+02
1.502405034099261059e+02 4.631398085677658401e+02 4.631398590037818508e+02 4.631394376338034817e+02 4.631341590882292394e+02 4.631289273824296515e+02 4.631255468856741686e+02 4.631252412214394099e+02 4.631376273136315262e+02 4.631522340678325236e+02 4.629751250893161796e+02 4.629660917516080758e+02 4.629666205809013491e+02 4.629674278118906159e+02 4.629684105681894835e+02 4.629693003384849135e+02
2.004200391960640388e+02 4.378372125727074717e+02 4.377382592003282298e+02 4.376219910219656413e+02 4.375081319307460603e+02 4.373970532970641329e+02 4.372882711760870507e+02 4.371814103782448910e+02 4.370763726510234619e+02 4.369730271103552468e+02 4.368720666417978009e+02 4.367695457090909485e+02 4.366867335769366605e+02 4.366573310330169875e+02 4.366551235032155205e+02 4.366540419485099846e+02
2.553043625042201370e+02 4.390972784185065620e+02 4.389384145972925353e+02 4.387457721322247153e+02 4.385513815427186728e+02 4.383561822409355386e+02 4.381601824774948568e+02 4.379633978308772271e+02 4.377658690696822532e+02 4.375677224924777420e+02 4.373693732819336901e+02 4.371880781499927480e+02 4.370998881800229015e+02 4.370950249846412135e+02 4.370935548904212169e+02 4.370925989008999863e+02
3.053043625042201370e+02 4.383950091719196394e+02 4.382353690580167722e+02 4.380369585935868031e+02 4.378416175849777119e+02 4.376454404841235259e+02 4.374484255653420632e+02 4.372505679818848421e+02 4.370518578927104727e+02 4.368522798536083656e+02 4.366518137494185225e+02 4.364504369719400074e+02 4.362481345889002569e+02 4.360449133842485026e+02 4.359044566071314648e+02 4.358601876778607220e+02
3.553043625042201370e+02 4.385627511368313662e+02 4.384042761261769101e+02 4.382070144647959182e+02 4.380131612053820618e+02 4.378185029137254105e+02 4.376230293180959734e+02 4.374267261348273905e+02 4.372295727979262665e+02 4.370315410976951966e+02 4.368325950204056198e+02 4.366326926260594519e+02 4.364317940973660370e+02 4.362298685556202145e+02 4.360268995829722485e+02 4.358659984171994211e+02
4.053043625042201370e+02 4.415821043207993739e+02 4.414251625872338991e+02 4.412285468905610060e+02 4.410362444175342489e+02 4.408429574802934212e+02 4.406486880701201585e+02 4.404534447356914484e+02 4.402572410974755712e+02 4.400600960752568653e+02 4.398620354548598357e+02 4.396630958883177982e+02 4.394633404627755340e+02 4.392627315985971563e+02 4.390928595315965595e+02 4.389911413096025967e+02
4.553043625042201370e+02 4.402406189622018360e+02 4.400867171220927503e+02 4.399014375333002249e+02 4.397128876699823650e+02 4.395234120824770798e+02 4.393330159502362449e+02 4.391416992134491011e+02 4.389494597227908912e+02 4.387562944617421294e+02 4.385621992830986073e+02 4.383671678960885743e+02 4.381711922405206678e+02 4.379742662509970614e+02 4.377763907369959497e+02 4.376194891582212563e+02
