TIME T_sat_Ch0_mesh1 T_sat_Ch0_mesh2 T_sat_Ch0_mesh3 T_sat_Ch0_mesh4 T_sat_Ch0_mesh5 T_sat_Ch0_mesh6 T_sat_Ch0_mesh7 T_sat_Ch0_mesh8 T_sat_Ch0_mesh9 T_sat_Ch0_mesh10 T_sat_Ch0_mesh11 T_sat_Ch0_mesh12 T_sat_Ch0_mesh13 T_sat_Ch0_mesh14 T_sat_Ch0_mesh15 
0.000000000000000000e+00 6.201713808644612982e+02 6.201622271046205697e+02 6.210822003982642627e+02 6.210714063538197252e+02 6.210606112972823212e+02 6.210498152356034325e+02 6.210390181746327016e+02 6.210282201201152930e+02 6.210174210776899599e+02 6.210066210527384101e+02 6.209958200505026298e+02 6.209850180765640744e+02 6.209742151370194279e+02 6.209634112358642142e+02 6.209548845959586743e+02
5.000040000000043960e+01 5.645215014393581896e+02 5.645154126555082712e+02 5.645095395406040097e+02 5.644975345985012609e+02 5.644858792821139559e+02 5.644745978809946791e+02 5.644636031818574793e+02 5.644528131759137750e+02 5.644421713319222818e+02 5.644316433996043543e+02 5.644212099354559768e+02 5.644108590302611219e+02 5.644005788178205876e+02 5.643903452250690407e+02 5.643822630658058870e+02
1.000003999999985922e+02 5.532212974822053866e+02 5.532033193459698168e+02 5.531808314341197956e+02 5.531595449664557691e+02 5.531385157010040530e+02 5.531177278751473523e+02 5.530971668300343254e+02 5.530768191163608662e+02 5.530566725395210597e+02 5.530367166197487450e+02 5.530169397522689678e+02 5.529973453506879650e+02 5.529778572036096875e+02 5.529588532095629034e+02 5.529425074444936854e+02
1.502405034099261059e+02 5.136140240512672790e+02 5.135949232723528439e+02 5.135556315946803352e+02 5.135342036984040988e+02 5.135131854921935428e+02 5.134925471317312713e+02 5.134722656151016054e+02 5.134523213536484718e+02 5.134326968803694626e+02 5.134133759058257738e+02 5.133943466324396923e+02 5.133756012272336875e+02 5.133571327938841478e+02 5.133389104282338167e+02 5.133248382488206971e+02
2.004200391960640388e+02 4.474411960242736654e+02 4.473659042258897784e+02 4.472767101313087323e+02 4.471888408464263307e+02 4.471026865849519254e+02 4.470183528597393661e+02 4.469357082202677702e+02 4.468544829489601398e+02 4.467742225627091557e+02 4.466946336147022976e+02 4.466146756104002975e+02 4.465668323992960040e+02 4.465612706643511274e+02 4.465598045003072230e+02 4.465586930943022139e+02
2.553043625042201370e+02 4.436876650649726344e+02 4.435509827681536308e+02 4.433787291424588943e+02 4.432076981647848584e+02 4.430354772835317476e+02 4.428622343332100399e+02 4.426880684625031108e+02 4.425130516786371686e+02 4.423372474551853202e+02 4.421607033543385228e+02 4.420192884676725953e+02 4.419577325786156052e+02 4.419545177186213323e+02 4.419532925278063544e+02 4.419523759923231410e+02
3.053043625042201370e+02 4.415424542401976851e+02 4.413953512481042480e+02 4.412130221258345273e+02 4.410321816154972794e+02 4.408506078715045078e+02 4.406682941707872487e+02 4.404852323408705388e+02 4.403014141919941267e+02 4.401168336489863577e+02 4.399314898248677537e+02 4.397453892835696934e+02 4.395585505833376487e+02 4.393962753293770902e+02 4.393189141845982704e+02 4.393143103096734308e+02
3.553043625042201370e+02 4.412968181970214800e+02 4.411472045049013673e+02 4.409627441128588998e+02 4.407797965153301334e+02 4.405961211908494306e+02 4.404117165579079369e+02 4.402265842966108949e+02 4.400407283650864088e+02 4.398541528277787052e+02 4.396668584491824276e+02 4.394788372110707542e+02 4.392900653941211431e+02 4.391004949356330940e+02 4.389100457271133564e+02 4.387590722590291534e+02
4.053043625042201370e+02 4.466465796537977440e+02 4.465049199710491621e+02 4.463272308568340350e+02 4.461536551016237127e+02 4.459792653247156977e+02 4.458040949560520971e+02 4.456281612282114111e+02 4.454514683161019661e+02 4.452740121533673801e+02 4.450957845901418750e+02 4.449167757038867421e+02 4.447369737335848185e+02 4.445563642491454175e+02 4.443749188211720593e+02 4.442311033430104885e+02
4.553043625042201370e+02 4.462999339895291655e+02 4.461640765028230931e+02 4.459942036992193835e+02 4.458280179672614167e+02 4.456611432491612277e+02 4.454935748625894121e+02 4.453253042062810323e+02 4.451563196029600249e+02 4.449866082388546147e+02 4.448161590805385117e+02 4.446449654614721680e+02 4.444730274846950806e+02 4.443003533146697919e+02 4.441269570513143208e+02 4.439896269212828201e+02
5.053043625042201370e+02 4.462951851186355725e+02 4.461587368170208379e+02 4.459883174304571298e+02 4.458214239684147628e+02 4.456538437220022502e+02 4.454855760713866175e+02 4.453166223856052284e+02 4.451469859083932192e+02 4.449766712542244136e+02 4.448056836487500050e+02 4.446340279906614796e+02 4.444617086348989687e+02 4.442887297602096623e+02 4.441150946351460220e+02 4.439776095814129349e+02
5.553043625042200802e+02 4.460508142029576106e+02 4.459134406199286786e+02 4.457418987210305659e+02 4.455739356594974652e+02 4.454053228406459084e+02 4.452360617597900045e+02 4.450661532758724661e+02 4.448955974320156201e+02 4.447243933768567103e+02 4.445525394018043244e+02 4.443800330209326148e+02 4.442068714721999640e+02 4.440330523487292567e+02 4.438585731943986161e+02 4.437204161267490008e+02
6.053043625042200802e+02 4.455732644155677349e+02 4.454344554780037129e+02 4.452611171653672955e+02 4.450914336639879707e+02 4.449211089737375460e+02 4.447501405632488058e+02 4.445785253586396379e+02 4.444062598101826325e+02 4.442333399642660652e+02 4.440597615396169999e+02 4.438855199792058670e+02 4.437106107509632125e+02 4.435350297039433372e+02 4.433587727481751131e+02 4.432192006469964554e+02
6.559293625042200802e+02 4.449166411235577812e+02 4.447759958109194258e+02 4.446003659653232489e+02 4.444284357045335128e+02 4.442558527656734100e+02 4.440826128250876081e+02 4.439087112910319206e+02 4.437341433355948084e+02 4.435589039253865735e+02 4.433829878485376526e+02 4.432063897233643956e+02 4.430291041817970950e+02 4.428511260782504451e+02 4.426724502646856081e+02 4.425309533860016700e+02
7.059293625042200802e+02 4.441852863767393274e+02 4.440426010773036296e+02 4.438644133201210025e+02 4.436899737457245578e+02 4.435148630507275129e+02 4.433390760686335739e+02 4.431626074565554632e+02 4.429854517125409075e+02 4.428076031949357230e+02 4.426290561395098848e+02 4.424498046696498932e+02 4.422698429570206713e+02 4.420891653977348028e+02 4.419077664214049719e+02 4.417641035212267298e+02
7.559293625042200802e+02 4.434096668312624843e+02 4.432647296803357904e+02 4.430837012073156984e+02 4.429064872073724928e+02 4.427285798566864514e+02 4.425499734663535492e+02 4.423706622245646827e+02 4.421906402071972479e+02 4.420099013906073537e+02 4.418284396610874296e+02 4.416462488175509407e+02 4.414633226913416593e+02 4.412796552543154576e+02 4.410952404404185927e+02 4.409491790411717034e+02
8.059293625042200802e+02 4.422398714105405020e+02 4.420915256290182924e+02 4.419062572482812925e+02 4.417248401613699116e+02 4.415426946594250808e+02 4.413598145177800234e+02 4.411761934004798604e+02 4.409918248618052417e+02 4.408067023391849943e+02 4.406208191066373274e+02 4.404341681310951344e+02 4.402467418256649125e+02 4.400585314429534378e+02 4.398695261699579078e+02 4.397198053994094948e+02
8.559293625042200802e+02 4.406933218866372499e+02 4.405399430308920614e+02 4.403480511629123271e+02 4.401602774647783463e+02 4.399717148650769900e+02 4.397823588227826122e+02 4.395922015245675993e+02 4.394012346301095135e+02 4.392094498543000327e+02 4.390168393663984716e+02 4.388233961906279319e+02 4.386291145198855475e+02 4.384339892567616062e+02 4.382380134913662459e+02 4.380827523995909019e+02
