TIME T_sat_Ch0_mesh1 T_sat_Ch0_mesh2 T_sat_Ch0_mesh3 T_sat_Ch0_mesh4 T_sat_Ch0_mesh5 T_sat_Ch0_mesh6 T_sat_Ch0_mesh7 T_sat_Ch0_mesh8 T_sat_Ch0_mesh9 T_sat_Ch0_mesh10 T_sat_Ch0_mesh11 T_sat_Ch0_mesh12 T_sat_Ch0_mesh13 T_sat_Ch0_mesh14 T_sat_Ch0_mesh15 
0.000000000000000000e+00 6.201713808644612982e+02 6.201622271046205697e+02 6.210822003982642627e+02 6.210714063538197252e+02 6.210606112972823212e+02 6.210498152356034325e+02 6.210390181746327016e+02 6.210282201201152930e+02 6.210174210776899599e+02 6.210066210527384101e+02 6.209958200505026298e+02 6.209850180765640744e+02 6.209742151370194279e+02 6.209634112358642142e+02 6.209548845959586743e+02
5.000040000000043960e+01 5.671717249930759408e+02 5.671537679111481793e+02 5.672223168406630975e+02 5.672004857969449176e+02 5.671787031584572105e+02 5.671569271567242367e+02 5.671351586513483198e+02 5.671133987488649382e+02 5.670916490578305229e+02 5.670699116727498676e+02 5.670481891552542493e+02 5.670264845144502033e+02 5.670048011867836522e+02 5.669831430206620553e+02 5.669660716149617201e+02
1.000003999999985922e+02 5.642552332516866045e+02 5.642368281725991892e+02 5.642152626988323618e+02 5.641923091971345912e+02 5.641694472435187890e+02 5.641466907429398816e+02 5.641240644484707900e+02 5.641016050500328447e+02 5.640793713311007878e+02 5.640574769656404897e+02 5.640362839163628905e+02 5.640165599840369168e+02 5.639983618486257910e+02 5.639811463719537414e+02 5.639681211990723568e+02
1.502405034099261059e+02 5.619964731740764137e+02 5.619764012875161825e+02 5.619504322254354065e+02 5.619260456333461207e+02 5.619016445210149868e+02 5.618772287915392099e+02 5.618527973792240573e+02 5.618283480905422493e+02 5.618038780978630484e+02 5.617793844885372891e+02 5.617548644776708215e+02 5.617303155080671786e+02 5.617057355262212468e+02 5.616811233431095616e+02 5.616616672675731934e+02
2.004200391960640388e+02 5.594752809344014395e+02 5.594559174836258535e+02 5.594315991947813700e+02 5.594083232884519248e+02 5.593851191367899673e+02 5.593619713716517481e+02 5.593388720880299161e+02 5.593158194519825201e+02 5.592928094520452760e+02 5.592698500443227658e+02 5.592469192274610350e+02 5.592240699171700271e+02 5.592011653709349730e+02 5.591785659341895780e+02 5.591602219884470060e+02
2.534293625042201370e+02 5.519660141520214438e+02 5.519468798747966503e+02 5.519231658249187831e+02 5.519002416436685508e+02 5.518775041698551149e+02 5.518549606667575063e+02 5.518326084597039198e+02 5.518104425076794541e+02 5.517884638238120942e+02 5.517666788404834506e+02 5.517450835704321435e+02 5.517236895814286299e+02 5.517023857465084120e+02 5.516816940971586973e+02 5.516639679579969879e+02
3.034293625042201370e+02 5.393090021640379064e+02 5.392869559570029878e+02 5.392597458902753260e+02 5.392337134864860673e+02 5.392081720565980731e+02 5.391831192318026069e+02 5.391585361697138978e+02 5.391343991661317432e+02 5.391106848702939942e+02 5.390873748904964486e+02 5.390644367510235497e+02 5.390419002645381852e+02 5.390194296909180594e+02 5.389976898686427376e+02 5.389783280237340932e+02
3.565543625042201370e+02 5.188068125304509977e+02 5.187829172638315640e+02 5.187538715841988051e+02 5.187264880330019423e+02 5.186998859362090570e+02 5.186740090164579442e+02 5.186488007530506366e+02 5.186242161383012217e+02 5.186002046508529020e+02 5.185767453109308462e+02 5.185536200780118179e+02 5.185307537699960676e+02 5.185074898762738940e+02 5.184851822565692601e+02 5.184642383163229624e+02
4.065543625042201370e+02 4.804332695208393602e+02 4.803580340210180566e+02 4.802721763805332102e+02 4.801802131189351712e+02 4.800880740776078710e+02 4.799957620851432125e+02 4.799032706519910789e+02 4.798105846752689558e+02 4.797176800891868425e+02 4.796245292199128016e+02 4.795311034211412107e+02 4.794373730028756313e+02 4.793433121719360770e+02 4.792489014187149223e+02 4.791741463964551713e+02
4.565543625042201370e+02 4.656541302444348958e+02 4.655556963773766483e+02 4.654334195495857784e+02 4.653135186717379383e+02 4.651934495676166534e+02 4.650732665908278136e+02 4.649530319378521881e+02 4.648328119602900301e+02 4.647126705361450263e+02 4.645926594938034668e+02 4.644728098389646220e+02 4.643531257676228847e+02 4.642335837103263430e+02 4.641141384174031828e+02 4.640198998958278480e+02
5.065543625042201370e+02 4.616790611640685142e+02 4.615762626194532459e+02 4.614479407777512847e+02 4.613226898407679641e+02 4.611973586416627313e+02 4.610719056786411443e+02 4.609462819151809754e+02 4.608204345458726152e+02 4.606943109224606019e+02 4.605678618913535161e+02 4.604410449946921631e+02 4.603138265297770886e+02 4.601861818907884185e+02 4.600580953794298011e+02 4.599567016438893461e+02
